Date,Adj Close_MAPMYINDIA.NS,Close_MAPMYINDIA.NS,High_MAPMYINDIA.NS,Low_MAPMYINDIA.NS,Open_MAPMYINDIA.NS,Volume_MAPMYINDIA.NS,Date
2023-09-04,1732.215576171875,1734.8499755859375,1785.0,1707.949951171875,1733.9000244140625,341014,2023-09-04
2023-09-11,1713.0946044921875,1715.699951171875,1770.0,1615.5,1739.199951171875,722972,2023-09-11
2023-09-18,1682.990478515625,1685.550048828125,1733.5999755859375,1661.6500244140625,1710.25,240973,2023-09-18
2023-09-25,1991.521240234375,1994.550048828125,2108.949951171875,1678.550048828125,1702.6500244140625,2786580,2023-09-25
2023-10-02,2210.088623046875,2213.449951171875,2269.0,1955.199951171875,1994.550048828125,3507280,2023-10-02
2023-10-09,2021.9249267578125,2025.0,2274.949951171875,2016.0,2205.0,1307585,2023-10-09
2023-10-16,1977.4925537109375,1980.5,2079.949951171875,1965.0,2039.0,756402,2023-10-16
2023-10-23,2009.7933349609375,2012.8499755859375,2029.449951171875,1866.6500244140625,1979.0,843566,2023-10-23
2023-10-30,2107.295166015625,2110.5,2211.0,1982.699951171875,2012.800048828125,1704777,2023-10-30
2023-11-06,2054.425537109375,2057.550048828125,2136.550048828125,2033.449951171875,2134.64990234375,533363,2023-11-06
2023-11-13,2238.99462890625,2242.39990234375,2343.949951171875,2076.0,2109.64990234375,1564300,2023-11-13
2023-11-20,2197.807373046875,2201.14990234375,2323.0,2153.75,2247.64990234375,896608,2023-11-20
2023-11-27,2204.247802734375,2207.60009765625,2273.449951171875,2126.39990234375,2201.14990234375,643687,2023-11-27
2023-12-04,2175.691162109375,2179.0,2259.949951171875,2128.89990234375,2249.050048828125,535694,2023-12-04
2023-12-11,2148.781982421875,2152.050048828125,2214.0,2090.10009765625,2179.0,491512,2023-12-11
2023-12-18,2014.036865234375,2017.0999755859375,2169.800048828125,1956.0,2167.0,542207,2023-12-18
2023-12-25,1942.24609375,1945.199951171875,2037.949951171875,1925.1500244140625,2017.0999755859375,711306,2023-12-25
2024-01-01,1962.365478515625,1965.3499755859375,2013.0,1912.25,1948.800048828125,962474,2024-01-01
2024-01-08,2018.4302978515625,2021.5,2048.85009765625,1920.1500244140625,1970.0,774695,2024-01-08
2024-01-15,2001.8055419921875,2004.8499755859375,2090.0,1920.1500244140625,2021.5,908288,2024-01-15
2024-01-22,2016.9825439453125,2020.050048828125,2067.949951171875,1986.050048828125,2004.8499755859375,356891,2024-01-22
2024-01-29,1848.8880615234375,1851.699951171875,2041.9000244140625,1783.25,2038.6500244140625,1138622,2024-01-29
2024-02-05,1869.1572265625,1872.0,1916.0,1790.0,1860.0,683263,2024-02-05
2024-02-12,1865.66259765625,1868.5,1915.0,1795.0,1897.9000244140625,318379,2024-02-12
2024-02-19,1823.5267333984375,1826.300048828125,1877.0999755859375,1790.0,1868.5,273061,2024-02-19
2024-02-26,1825.8231201171875,1828.5999755859375,1869.9000244140625,1786.0,1835.050048828125,340853,2024-02-26
2024-03-04,1744.79638671875,1747.449951171875,1860.5,1738.0999755859375,1824.949951171875,379004,2024-03-04
2024-03-11,1739.0052490234375,1741.6500244140625,1749.0,1600.0,1745.0,729196,2024-03-11
2024-03-18,1844.04541015625,1846.8499755859375,1873.0,1694.0,1748.449951171875,369869,2024-03-18
2024-03-25,1861.069580078125,1863.9000244140625,1877.0,1706.0,1846.8499755859375,799577,2024-03-25
2024-04-01,1898.3128662109375,1901.199951171875,1928.0,1869.199951171875,1878.0,704948,2024-04-01
2024-04-08,1839.003173828125,1841.800048828125,1918.8499755859375,1832.050048828125,1902.0,169743,2024-04-08
2024-04-15,1919.18115234375,1922.0999755859375,1981.949951171875,1765.300048828125,1807.0,519463,2024-04-15
2024-04-22,1995.51513671875,1998.550048828125,2069.0,1893.0,1921.050048828125,718617,2024-04-22
2024-04-29,1975.1959228515625,1978.199951171875,2074.0,1961.0,2014.800048828125,387839,2024-04-29
2024-05-06,1800.31201171875,1803.050048828125,1990.0,1784.449951171875,1990.0,248414,2024-05-06
2024-05-13,2033.70703125,2036.800048828125,2050.0,1750.449951171875,1805.8499755859375,951545,2024-05-13
2024-05-20,1969.3548583984375,1972.3499755859375,2024.949951171875,1951.0,1985.4000244140625,193232,2024-05-20
2024-05-27,1914.787841796875,1917.699951171875,2007.8499755859375,1896.0999755859375,1970.0,372700,2024-05-27
2024-06-03,1988.57568359375,1991.5999755859375,2072.949951171875,1820.0,1970.0,559667,2024-06-03
2024-06-10,1956.7239990234375,1959.699951171875,2030.5999755859375,1955.0,2030.5999755859375,273016,2024-06-10
2024-06-17,2527.65576171875,2531.5,2747.85009765625,1940.0,1959.699951171875,9407864,2024-06-17
2024-06-24,2297.75537109375,2301.25,2544.89990234375,2203.0,2481.0,2593704,2024-06-24
2024-07-01,2456.763671875,2460.5,2498.800048828125,2307.300048828125,2328.0,1038190,2024-07-01
2024-07-08,2420.768310546875,2424.449951171875,2472.949951171875,2304.0,2472.949951171875,616359,2024-07-08
2024-07-15,2271.744873046875,2275.199951171875,2690.0,2262.85009765625,2470.0,2140913,2024-07-15
2024-07-22,2395.80615234375,2399.449951171875,2559.0,2235.14990234375,2256.0,2199935,2024-07-22
2024-07-29,2272.893310546875,2276.35009765625,2502.0,2270.0,2413.449951171875,667538,2024-07-29
2024-08-05,2225.550048828125,2225.550048828125,2262.0,2126.14990234375,2210.0,472236,2024-08-05
2024-08-12,2246.550048828125,2246.550048828125,2390.0,2091.25,2210.0,1367063,2024-08-12
2024-08-19,2140.75,2140.75,2290.0,2123.85009765625,2245.0,440178,2024-08-19
2024-08-26,2092.39990234375,2092.39990234375,2196.75,2067.0,2152.0,879008,2024-08-26
2024-09-02,2015.6500244140625,2015.6500244140625,2130.0,1995.199951171875,2092.39990234375,673518,2024-09-02
2024-09-09,2095.949951171875,2095.949951171875,2124.699951171875,1980.0,2008.050048828125,651056,2024-09-09
2024-09-16,2069.800048828125,2069.800048828125,2118.0,2016.9000244140625,2096.0,760050,2024-09-16
2024-09-23,2162.5,2162.5,2172.0,2032.949951171875,2095.0,849207,2024-09-23
2024-09-30,2153.800048828125,2153.800048828125,2218.0,2084.300048828125,2162.5,685591,2024-09-30
2024-10-07,2135.14990234375,2135.14990234375,2171.949951171875,2017.0,2169.35009765625,430754,2024-10-07
2024-10-14,2148.0,2148.0,2203.949951171875,2104.5,2139.35009765625,323519,2024-10-14
2024-10-21,1935.199951171875,1935.199951171875,2180.050048828125,1924.949951171875,2175.0,362675,2024-10-21
2024-10-28,1957.550048828125,1957.550048828125,1983.0,1846.800048828125,1935.199951171875,405551,2024-10-28
2024-11-04,2058.449951171875,2058.449951171875,2092.0,1890.050048828125,1952.0,535774,2024-11-04
2024-11-11,1742.0999755859375,1742.0999755859375,1989.8499755859375,1731.050048828125,1980.0,594947,2024-11-11
2024-11-18,1597.5999755859375,1597.5999755859375,1796.6500244140625,1544.25,1717.8499755859375,971199,2024-11-18
2024-11-25,1752.4000244140625,1752.4000244140625,1775.8499755859375,1612.1500244140625,1620.0,731978,2024-11-25
2024-12-02,1644.050048828125,1644.050048828125,1707.449951171875,1513.0,1700.0,4187543,2024-12-02
2024-12-09,1740.25,1740.25,1946.6500244140625,1636.4000244140625,1649.949951171875,4798715,2024-12-09
2024-12-16,1664.8499755859375,1664.8499755859375,1757.1500244140625,1657.0,1740.25,674837,2024-12-16
2024-12-23,1604.449951171875,1604.449951171875,1669.449951171875,1591.4000244140625,1650.0,503155,2024-12-23
2024-12-30,1629.75,1629.75,1657.949951171875,1572.050048828125,1616.199951171875,508839,2024-12-30
2025-01-06,1640.199951171875,1640.199951171875,1694.800048828125,1630.0999755859375,1640.0,397772,2025-01-06
2025-01-13,1651.300048828125,1651.300048828125,1733.800048828125,1606.0,1606.0,717376,2025-01-13
2025-01-20,1660.8499755859375,1660.8499755859375,1668.449951171875,1638.050048828125,1651.0,447855,2025-01-20
2025-01-27,1709.949951171875,1709.949951171875,1746.550048828125,1595.0,1660.0,606904,2025-01-27
2025-02-03,1701.199951171875,1701.199951171875,1764.0,1675.0,1709.0,302177,2025-02-03
2025-02-10,1651.0,1651.0,1713.949951171875,1574.0999755859375,1701.050048828125,542497,2025-02-10
2025-02-17,1674.0999755859375,1674.0999755859375,1721.699951171875,1602.0,1632.949951171875,293085,2025-02-17
2025-02-24,1664.800048828125,1664.800048828125,1775.0,1606.050048828125,1658.0,477327,2025-02-24
2025-03-03,1645.550048828125,1645.550048828125,1705.0,1540.4000244140625,1659.9000244140625,454089,2025-03-03
2025-03-10,1585.800048828125,1585.800048828125,1656.949951171875,1574.0,1637.8499755859375,346513,2025-03-10
2025-03-17,1611.8499755859375,1611.8499755859375,1640.0,1540.0,1585.0,408219,2025-03-17
2025-03-24,1689.3499755859375,1689.3499755859375,1705.0,1568.699951171875,1623.75,832745,2025-03-24
2025-03-31,1749.800048828125,1749.800048828125,1771.0,1667.75,1689.3499755859375,355564,2025-03-31
2025-04-07,1723.25,1723.25,1779.8499755859375,1582.0,1585.0,396281,2025-04-07
2025-04-14,1765.5999755859375,1765.5999755859375,1791.0,1712.9000244140625,1723.25,146746,2025-04-14
2025-04-21,1796.300048828125,1796.300048828125,1839.0999755859375,1730.699951171875,1755.0,340329,2025-04-21
2025-04-28,1767.9000244140625,1767.9000244140625,1862.699951171875,1750.0999755859375,1780.0,329365,2025-04-28
2025-05-05,1838.300048828125,1838.300048828125,1905.0,1764.0,1854.4000244140625,359126,2025-05-05
2025-05-12,2100.199951171875,2100.199951171875,2166.699951171875,1880.199951171875,1934.9000244140625,1479318,2025-05-12
2025-05-19,1997.5999755859375,1997.5999755859375,2099.89990234375,1973.0999755859375,2099.89990234375,337680,2025-05-19
2025-05-26,1936.199951171875,1936.199951171875,2008.699951171875,1905.699951171875,2008.0,242804,2025-05-26
2025-06-02,1904.0,1904.0,1952.0,1862.699951171875,1925.0999755859375,236802,2025-06-02
2025-06-09,1765.0,1765.0,1966.9000244140625,1732.9000244140625,1914.0,3128097,2025-06-09
2025-06-16,1735.199951171875,1735.199951171875,1770.0,1715.300048828125,1770.0,672980,2025-06-16
2025-06-23,1739.699951171875,1739.699951171875,1785.0,1717.4000244140625,1734.0,416183,2025-06-23
2025-06-30,1735.4000244140625,1735.4000244140625,1803.5,1731.0,1748.5999755859375,529070,2025-06-30
2025-07-07,1795.0999755859375,1795.0999755859375,1799.0,1729.0,1741.9000244140625,741123,2025-07-07
2025-07-14,1803.300048828125,1803.300048828125,1816.0,1773.0999755859375,1791.800048828125,190464,2025-07-14
