Date,Adj Close_HITECH.NS,Close_HITECH.NS,High_HITECH.NS,Low_HITECH.NS,Open_HITECH.NS,Volume_HITECH.NS,Date
2022-06-27,47.041893005371094,47.099998474121094,52.900001525878906,42.459999084472656,42.46500015258789,4844210,2022-06-27
2022-07-04,49.74855422973633,49.810001373291016,50.55500030517578,44.72999954223633,46.595001220703125,1991190,2022-07-04
2022-07-11,46.697322845458984,46.755001068115234,51.48500061035156,45.599998474121094,48.849998474121094,2057640,2022-07-11
2022-07-18,53.938377380371094,54.005001068115234,54.400001525878906,46.89500045776367,46.89500045776367,4281280,2022-07-18
2022-07-25,53.55385208129883,53.619998931884766,55.92499923706055,52.33000183105469,54.0,1915650,2022-07-25
2022-08-01,53.20428466796875,53.27000045776367,54.5,50.994998931884766,54.5,871640,2022-08-01
2022-08-08,51.04695129394531,51.11000061035156,54.334999084472656,50.23500061035156,54.334999084472656,845450,2022-08-08
2022-08-15,60.42036819458008,60.494998931884766,60.900001525878906,51.099998474121094,51.11000061035156,4387330,2022-08-15
2022-08-22,57.094482421875,57.165000915527344,61.900001525878906,54.994998931884766,60.20000076293945,2591240,2022-08-22
2022-08-29,60.899776458740234,60.974998474121094,61.900001525878906,55.400001525878906,55.400001525878906,2115440,2022-08-29
2022-09-05,58.7973747253418,58.869998931884766,61.5,57.209999084472656,60.974998474121094,1274420,2022-09-05
2022-09-12,60.36543655395508,60.439998626708984,62.900001525878906,57.44499969482422,58.400001525878906,2099250,2022-09-12
2022-09-19,59.83110046386719,59.904998779296875,62.3650016784668,58.6349983215332,61.20000076293945,1225420,2022-09-19
2022-09-26,58.72565841674805,58.75,60.70000076293945,57.03499984741211,58.349998474121094,997910,2022-09-26
2022-10-03,62.08426284790039,62.11000061035156,62.7400016784668,58.869998931884766,58.869998931884766,1779820,2022-10-03
2022-10-10,61.429542541503906,61.45500183105469,62.0,59.0,62.0,1357420,2022-10-10
2022-10-17,62.22420883178711,62.25,63.900001525878906,59.70000076293945,61.9900016784668,2873370,2022-10-17
2022-10-24,64.45828247070312,64.48500061035156,66.69999694824219,62.71500015258789,63.255001068115234,4002600,2022-10-24
2022-10-31,65.2679443359375,65.29499816894531,67.54000091552734,64.32499694824219,64.69999694824219,2876040,2022-10-31
2022-11-07,65.93267059326172,65.95999908447266,66.9000015258789,64.04000091552734,65.0199966430664,2691080,2022-11-07
2022-11-14,61.67943572998047,61.70500183105469,66.5999984741211,58.400001525878906,66.37999725341797,7879960,2022-11-14
2022-11-21,80.07681274414062,80.11000061035156,81.5,62.29999923706055,63.0,28016070,2022-11-21
2022-11-28,83.72029113769531,83.75499725341797,84.9000015258789,78.0,80.9000015258789,8251120,2022-11-28
2022-12-05,84.4999771118164,84.53500366210938,88.99500274658203,83.5,84.82499694824219,7456590,2022-12-05
2022-12-12,84.8448257446289,84.87999725341797,87.19999694824219,82.42500305175781,84.0,4430230,2022-12-12
2022-12-19,70.8006591796875,70.83000183105469,89.44999694824219,66.01000213623047,84.9000015258789,6830500,2022-12-19
2022-12-26,81.98101806640625,82.01499938964844,83.48999786376953,70.5,70.5,4195100,2022-12-26
2023-01-02,85.1147232055664,85.1500015258789,87.47000122070312,82.15499877929688,82.15499877929688,2911610,2023-01-02
2023-01-09,86.58411407470703,86.62000274658203,87.9000015258789,82.79499816894531,86.80000305175781,3899260,2023-01-09
2023-01-16,96.4850082397461,96.5250015258789,97.5999984741211,86.68000030517578,86.68000030517578,21538450,2023-01-16
2023-01-23,90.38753509521484,90.42500305175781,98.96499633789062,86.59500122070312,98.5999984741211,5315000,2023-01-23
2023-01-30,90.65242767333984,90.69000244140625,96.80999755859375,89.0,91.0,4237400,2023-01-30
2023-02-06,89.5029067993164,89.54000091552734,91.49500274658203,85.63500213623047,90.5,1619780,2023-02-06
2023-02-13,87.87358093261719,87.91000366210938,90.88500213623047,87.125,90.88500213623047,1380390,2023-02-13
2023-02-20,84.41500854492188,84.44999694824219,88.9000015258789,84.05000305175781,88.3949966430664,1132060,2023-02-20
2023-02-27,84.06515502929688,84.0999984741211,87.8949966430664,76.55500030517578,84.79499816894531,2267530,2023-02-27
2023-03-06,89.07308197021484,89.11000061035156,93.18000030517578,85.05999755859375,85.78500366210938,2440180,2023-03-06
2023-03-13,90.1126480102539,90.1500015258789,95.05000305175781,84.125,88.98999786376953,4830629,2023-03-13
2023-03-20,78.21757507324219,78.25,90.5,77.0999984741211,90.5,2131224,2023-03-20
2023-03-27,79.81690979003906,79.8499984741211,81.05000305175781,69.30000305175781,78.25,2200236,2023-03-27
2023-04-03,79.31712341308594,79.3499984741211,83.44999694824219,77.80000305175781,82.0,1201718,2023-04-03
2023-04-10,77.61782836914062,77.6500015258789,81.05000305175781,76.9000015258789,80.75,1133045,2023-04-10
2023-04-17,79.76693725585938,79.80000305175781,80.0,72.94999694824219,77.5,1949155,2023-04-17
2023-04-24,76.76818084716797,76.80000305175781,81.80000305175781,76.3499984741211,80.05000305175781,1069932,2023-04-24
2023-05-01,72.61990356445312,72.6500015258789,78.1500015258789,71.0,76.80000305175781,1076799,2023-05-01
2023-05-08,74.16925811767578,74.19999694824219,75.8499984741211,71.0999984741211,73.75,1412402,2023-05-08
2023-05-15,73.2696304321289,73.30000305175781,75.5,72.0999984741211,75.5,812079,2023-05-15
2023-05-22,76.2184066772461,76.25,76.9000015258789,71.94999694824219,74.1500015258789,1253363,2023-05-22
2023-05-29,77.51786804199219,77.55000305175781,82.0,74.25,82.0,4090966,2023-05-29
2023-06-05,77.86772155761719,77.9000015258789,81.9000015258789,77.25,78.5,2979775,2023-06-05
2023-06-12,78.11762237548828,78.1500015258789,80.80000305175781,77.05000305175781,77.9000015258789,1698440,2023-06-12
2023-06-19,74.06929016113281,74.0999984741211,79.94999694824219,73.69999694824219,79.0,1397043,2023-06-19
2023-06-26,72.02014923095703,72.05000305175781,75.5999984741211,71.0,74.69999694824219,916677,2023-06-26
2023-07-03,76.06847381591797,76.0999984741211,79.19999694824219,72.05000305175781,72.94999694824219,2009747,2023-07-03
2023-07-10,82.06597900390625,82.0999984741211,84.8499984741211,73.30000305175781,77.44999694824219,5757040,2023-07-10
2023-07-17,83.51538848876953,83.55000305175781,85.55000305175781,81.5999984741211,82.8499984741211,3520890,2023-07-17
2023-07-24,80.26673126220703,80.30000305175781,83.8499984741211,78.5,83.55000305175781,2527974,2023-07-24
2023-07-31,80.61658477783203,80.6500015258789,84.69999694824219,80.19999694824219,81.0999984741211,2712048,2023-07-31
2023-08-07,76.2184066772461,76.25,82.19999694824219,73.8499984741211,82.0,2279275,2023-08-07
2023-08-14,75.31877899169922,75.3499984741211,80.5999984741211,75.0999984741211,80.0,1645217,2023-08-14
2023-08-21,75.26880645751953,75.30000305175781,77.94999694824219,75.05000305175781,75.44999694824219,2014196,2023-08-21
2023-08-28,77.11803436279297,77.1500015258789,79.0,75.0,77.44999694824219,2149784,2023-08-28
2023-09-04,80.46664428710938,80.5,81.69999694824219,75.05000305175781,77.9000015258789,5855392,2023-09-04
2023-09-11,87.4637451171875,87.5,88.75,76.5999984741211,81.5,16282327,2023-09-11
2023-09-18,85.26465606689453,85.30000305175781,90.80000305175781,84.6500015258789,88.94999694824219,5489666,2023-09-18
2023-09-25,82.2894058227539,82.30000305175781,88.80000305175781,81.05000305175781,86.4000015258789,3302682,2023-09-25
2023-10-02,82.13941955566406,82.1500015258789,84.44999694824219,79.44999694824219,82.30000305175781,2532892,2023-10-02
2023-10-09,95.43770599365234,95.44999694824219,96.69999694824219,82.9000015258789,82.9000015258789,22968001,2023-10-09
2023-10-16,99.53717803955078,99.55000305175781,105.19999694824219,95.0999984741211,97.0999984741211,30541395,2023-10-16
2023-10-23,99.63716888427734,99.6500015258789,103.9000015258789,91.0999984741211,102.69999694824219,11685583,2023-10-23
2023-10-30,101.9368667602539,101.94999694824219,109.80000305175781,99.0,103.0,24784731,2023-10-30
2023-11-06,111.93557739257812,111.94999694824219,112.3499984741211,100.9000015258789,102.75,14395442,2023-11-06
2023-11-13,115.6351089477539,115.6500015258789,118.19999694824219,109.44999694824219,111.0,8307240,2023-11-13
2023-11-20,111.93557739257812,111.94999694824219,117.8499984741211,107.4000015258789,116.0,6854306,2023-11-20
2023-11-27,104.0365982055664,104.05000305175781,114.3499984741211,103.1500015258789,111.94999694824219,3602432,2023-11-27
2023-12-04,105.03646850585938,105.05000305175781,112.0,101.5,108.5,6211054,2023-12-04
2023-12-11,104.18657684326172,104.19999694824219,111.5,102.0999984741211,105.94999694824219,4925203,2023-12-11
2023-12-18,99.93712615966797,99.94999694824219,105.05000305175781,97.6500015258789,104.30000305175781,5288884,2023-12-18
2023-12-25,114.98518371582031,115.0,118.1500015258789,99.94999694824219,99.94999694824219,16330038,2023-12-25
2024-01-01,136.73239135742188,136.75,138.25,111.9000015258789,115.69999694824219,19929449,2024-01-01
2024-01-08,146.5311279296875,146.5500030517578,153.89999389648438,136.0500030517578,136.25,20757348,2024-01-08
2024-01-15,148.48086547851562,148.5,151.0,133.39999389648438,150.0,13637061,2024-01-15
2024-01-22,151.4304962158203,151.4499969482422,155.5,143.1999969482422,148.5,3035631,2024-01-22
2024-01-29,144.48138427734375,144.5,152.6999969482422,143.10000610351562,152.39999389648438,2386233,2024-01-29
2024-02-05,147.7809600830078,147.8000030517578,159.0,140.0,144.5,9519891,2024-02-05
2024-02-12,146.13116455078125,146.14999389648438,152.14999389648438,134.14999389648438,148.5500030517578,4704454,2024-02-12
2024-02-19,161.62916564941406,161.64999389648438,170.0,147.5500030517578,147.5500030517578,19190280,2024-02-19
2024-02-26,145.23129272460938,145.25,165.60000610351562,142.5500030517578,163.10000610351562,5200924,2024-02-26
2024-03-04,133.53280639648438,133.5500030517578,148.0500030517578,130.4499969482422,148.0,4653536,2024-03-04
2024-03-11,118.98467254638672,119.0,135.0500030517578,105.6500015258789,134.35000610351562,12892369,2024-03-11
2024-03-18,135.03260803222656,135.0500030517578,138.5,112.3499984741211,114.0,7797736,2024-03-18
2024-03-25,139.73199462890625,139.75,142.9499969482422,125.0,135.0500030517578,6411808,2024-03-25
2024-04-01,138.5821533203125,138.60000610351562,146.8000030517578,136.25,143.10000610351562,5847334,2024-04-01
2024-04-08,134.5326690673828,134.5500030517578,140.8000030517578,133.0500030517578,139.5500030517578,2320078,2024-04-08
2024-04-15,130.1832275390625,130.1999969482422,134.75,126.0999984741211,126.0999984741211,2470595,2024-04-15
2024-04-22,130.0332489013672,130.0500030517578,135.60000610351562,127.19999694824219,135.0,2987143,2024-04-22
2024-04-29,135.08261108398438,135.10000610351562,136.6999969482422,127.5999984741211,130.89999389648438,3165357,2024-04-29
2024-05-06,124.5339584350586,124.55000305175781,135.64999389648438,120.80000305175781,135.10000610351562,2170384,2024-05-06
2024-05-13,125.0838851928711,125.0999984741211,129.8000030517578,116.30000305175781,119.0,2186607,2024-05-13
2024-05-20,130.98312377929688,131.0,134.5,122.69999694824219,126.9000015258789,2939231,2024-05-20
2024-05-27,121.8843002319336,121.9000015258789,131.39999389648438,120.0999984741211,131.35000610351562,1700958,2024-05-27
2024-06-03,126.88365936279297,126.9000015258789,128.5,102.80000305175781,124.5999984741211,4010651,2024-06-03
2024-06-10,130.8831329345703,130.89999389648438,135.58999633789062,123.19999694824219,126.9000015258789,5170656,2024-06-10
2024-06-17,136.28244018554688,136.3000030517578,141.0,127.5,130.89999389648438,7781889,2024-06-17
2024-06-24,129.50332641601562,129.52000427246094,137.8000030517578,127.55000305175781,135.0,2539800,2024-06-24
2024-07-01,132.56292724609375,132.5800018310547,140.89999389648438,128.89999389648438,131.4499969482422,7828530,2024-07-01
2024-07-08,139.23207092285156,139.25,143.2899932861328,128.0,137.0,12522109,2024-07-08
2024-07-15,145.08131408691406,145.10000610351562,159.07000732421875,138.6199951171875,141.0,14632550,2024-07-15
2024-07-22,153.38023376464844,153.39999389648438,157.5,136.10000610351562,144.99000549316406,7183778,2024-07-22
2024-07-29,151.9804229736328,152.0,157.0,146.86000061035156,154.0,5486968,2024-07-29
2024-08-05,154.1901397705078,154.2100067138672,155.5,138.6999969482422,148.7100067138672,5994651,2024-08-05
2024-08-12,179.546875,179.57000732421875,181.8000030517578,151.39999389648438,155.0,25016178,2024-08-12
2024-08-19,178.40701293945312,178.42999267578125,192.7899932861328,177.5500030517578,184.0,15526683,2024-08-19
2024-08-26,193.88502502441406,193.91000366210938,197.0,176.11000061035156,179.89999389648438,14452331,2024-08-26
2024-09-02,189.75555419921875,189.77999877929688,196.9499969482422,183.60000610351562,195.0,7406863,2024-09-02
2024-09-09,192.81515502929688,192.83999633789062,199.39999389648438,183.72000122070312,189.00999450683594,8772807,2024-09-09
2024-09-16,205.24000549316406,205.24000549316406,207.8000030517578,188.50999450683594,192.17999267578125,11674660,2024-09-16
2024-09-23,196.36000061035156,196.36000061035156,210.85000610351562,193.10000610351562,206.9499969482422,5303981,2024-09-23
2024-09-30,189.75,189.75,198.4499969482422,183.52000427246094,194.0,5101936,2024-09-30
2024-10-07,201.58999633789062,201.58999633789062,208.0,189.75999450683594,189.75999450683594,14547606,2024-10-07
2024-10-14,185.17999267578125,185.17999267578125,201.0,182.05999755859375,200.50999450683594,9770018,2024-10-14
2024-10-21,171.82000732421875,171.82000732421875,188.60000610351562,166.4499969482422,186.39999389648438,4850417,2024-10-21
2024-10-28,186.55999755859375,186.55999755859375,188.99000549316406,169.38999938964844,171.5,1967622,2024-10-28
2024-11-04,182.0399932861328,182.0399932861328,195.0,179.8000030517578,186.5,7068148,2024-11-04
2024-11-11,167.9600067138672,167.9600067138672,181.10000610351562,165.00999450683594,180.25,2732636,2024-11-11
2024-11-18,165.3000030517578,165.3000030517578,169.9499969482422,159.9600067138672,169.89999389648438,1610344,2024-11-18
2024-11-25,164.35000610351562,164.35000610351562,175.47999572753906,163.5,166.0,3567651,2024-11-25
2024-12-02,166.44000244140625,166.44000244140625,170.82000732421875,159.02999877929688,164.85000610351562,4162722,2024-12-02
2024-12-09,164.22000122070312,164.22000122070312,177.86000061035156,162.60000610351562,169.6300048828125,5415499,2024-12-09
2024-12-16,155.94000244140625,155.94000244140625,171.6999969482422,153.8699951171875,165.0,3899364,2024-12-16
2024-12-23,162.3699951171875,162.3699951171875,163.8000030517578,151.60000610351562,156.89999389648438,2048246,2024-12-23
2024-12-30,158.55999755859375,158.55999755859375,165.4499969482422,155.35000610351562,162.9600067138672,3286403,2024-12-30
2025-01-06,143.1300048828125,143.1300048828125,160.0500030517578,142.58999633789062,159.89999389648438,2667335,2025-01-06
2025-01-13,140.1300048828125,140.1300048828125,146.19000244140625,134.10000610351562,141.3000030517578,2390056,2025-01-13
2025-01-20,128.8000030517578,128.8000030517578,141.8000030517578,124.30000305175781,140.97000122070312,4757340,2025-01-20
2025-01-27,133.07000732421875,133.07000732421875,134.8000030517578,117.13999938964844,126.0,4137584,2025-01-27
2025-02-03,130.16000366210938,130.16000366210938,134.6300048828125,127.19999694824219,131.0500030517578,1345609,2025-02-03
2025-02-10,108.31999969482422,108.31999969482422,129.82000732421875,106.75,129.1999969482422,4877264,2025-02-10
2025-02-17,111.98999786376953,111.98999786376953,115.44000244140625,97.05999755859375,109.4000015258789,7297306,2025-02-17
2025-02-24,103.63999938964844,103.63999938964844,113.94999694824219,102.31999969482422,106.3499984741211,3196238,2025-02-24
2025-03-03,113.87999725341797,113.87999725341797,116.4000015258789,99.0999984741211,103.62999725341797,4790249,2025-03-03
2025-03-10,99.80000305175781,99.80000305175781,115.54000091552734,96.30000305175781,114.02999877929688,8612758,2025-03-10
2025-03-17,111.33000183105469,111.33000183105469,115.6500015258789,98.5999984741211,99.98999786376953,6311738,2025-03-17
2025-03-24,102.5,102.5,117.58000183105469,100.0,111.5999984741211,12397722,2025-03-24
2025-03-31,100.33999633789062,100.33999633789062,108.55000305175781,98.5999984741211,102.5,6635883,2025-03-31
2025-04-07,96.4800033569336,96.4800033569336,98.9000015258789,88.5,90.0,4302132,2025-04-07
2025-04-14,99.44000244140625,99.44000244140625,103.43000030517578,96.4800033569336,96.4800033569336,3694152,2025-04-14
2025-04-21,94.16000366210938,94.16000366210938,102.5,93.11000061035156,99.6500015258789,5691825,2025-04-21
2025-04-28,87.75,87.75,95.25,87.5,93.83000183105469,3638999,2025-04-28
2025-05-05,88.08000183105469,88.08000183105469,92.5,84.80000305175781,88.05000305175781,4382568,2025-05-05
