Date,Adj Close_GESHIP.NS,Close_GESHIP.NS,High_GESHIP.NS,Low_GESHIP.NS,Open_GESHIP.NS,Volume_GESHIP.NS,Date
2023-07-03,698.5088500976562,741.5,746.0999755859375,718.0499877929688,740.0499877929688,862941,2023-07-03
2023-07-10,743.019287109375,788.75,820.0,728.0999755859375,745.7999877929688,2863985,2023-07-10
2023-07-17,720.128173828125,764.4500122070312,814.9000244140625,761.4000244140625,796.5,1058757,2023-07-17
2023-07-24,723.5194702148438,768.0499877929688,797.0,754.9500122070312,766.0,886451,2023-07-24
2023-07-31,754.0880126953125,800.5,834.2999877929688,765.0999755859375,771.0,2048614,2023-07-31
2023-08-07,719.1862182617188,763.4500122070312,825.9000244140625,740.0,804.9500122070312,1112745,2023-08-07
2023-08-14,734.2584838867188,779.4500122070312,804.5,725.0,755.1500244140625,2180128,2023-08-14
2023-08-21,722.127197265625,761.1500244140625,791.0,754.0,784.0,1177762,2023-08-21
2023-08-28,728.8157958984375,768.2000122070312,781.0999755859375,748.0,763.0,838943,2023-08-28
2023-09-04,782.6089477539062,824.9000244140625,850.9000244140625,763.5499877929688,769.9500122070312,6702394,2023-09-04
2023-09-11,793.376953125,836.25,864.7999877929688,781.0499877929688,833.0,2645305,2023-09-11
2023-09-18,769.5637817382812,811.1500244140625,850.5,786.0,845.0,1097711,2023-09-18
2023-09-25,803.7655639648438,847.2000122070312,908.0,813.2000122070312,816.7000122070312,4745123,2023-09-25
2023-10-02,793.708984375,836.5999755859375,864.7999877929688,822.75,847.2000122070312,926604,2023-10-02
2023-10-09,819.8465576171875,864.1500244140625,876.4500122070312,816.0999755859375,830.7000122070312,1450896,2023-10-09
2023-10-16,815.1978759765625,859.25,919.9500122070312,852.5999755859375,868.9000244140625,3119810,2023-10-16
2023-10-23,785.3128051757812,827.75,862.6500244140625,786.0,859.9500122070312,934435,2023-10-23
2023-10-30,748.2647705078125,788.7000122070312,813.7999877929688,782.0,801.0,1226826,2023-10-30
2023-11-06,718.8067016601562,757.6500244140625,794.0,727.5,793.0499877929688,2025646,2023-11-06
2023-11-13,746.7754516601562,780.7000122070312,794.6500244140625,771.2000122070312,780.0,704400,2023-11-13
2023-11-20,791.0634765625,827.0,838.0,770.0,785.0,2902682,2023-11-20
2023-11-27,831.5732421875,869.3499755859375,904.0,803.0,827.0,3462213,2023-11-27
2023-12-04,854.052001953125,892.8499755859375,909.0,860.5,885.0,1633629,2023-12-04
2023-12-11,860.1261596679688,899.2000122070312,911.0,852.7999877929688,896.0,2127510,2023-12-11
2023-12-18,971.9942016601562,1016.1500244140625,1042.300048828125,890.0499877929688,914.7999877929688,7752053,2023-12-18
2023-12-25,934.3540649414062,976.7999877929688,1039.0,958.25,1016.1500244140625,1979626,2023-12-25
2024-01-01,932.6323852539062,975.0,1015.0,961.8499755859375,983.5,2153871,2024-01-01
2024-01-08,918.8580322265625,960.5999755859375,989.4000244140625,946.0,979.0,1304986,2024-01-08
2024-01-15,924.6929931640625,966.7000122070312,986.0,935.0499877929688,964.0,1656415,2024-01-15
2024-01-22,963.9114379882812,1007.7000122070312,1014.0,951.0,966.7000122070312,1755447,2024-01-22
2024-01-29,922.82763671875,964.75,1043.9000244140625,961.0,1020.0,2969145,2024-01-29
2024-02-05,918.6188354492188,960.3499755859375,1029.0,937.0499877929688,970.7999877929688,2460073,2024-02-05
2024-02-12,906.231689453125,947.4000244140625,984.5999755859375,914.1500244140625,955.0,1437517,2024-02-12
2024-02-19,920.9778442382812,956.5,964.0499877929688,915.0,960.0999755859375,1670391,2024-02-19
2024-02-26,961.7069091796875,998.7999877929688,1022.2000122070312,945.0,959.3499755859375,2765567,2024-02-26
2024-03-04,970.4208374023438,1007.8499755859375,1052.0,981.7000122070312,1005.7000122070312,1588361,2024-03-04
2024-03-11,959.829345703125,996.8499755859375,1009.9000244140625,890.0,1002.0499877929688,1593476,2024-03-11
2024-03-18,958.0,994.9500122070312,1027.0,972.2000122070312,997.9500122070312,919947,2024-03-18
2024-03-25,964.06591796875,1001.25,1016.5,965.9000244140625,994.9500122070312,584025,2024-03-25
2024-04-01,1002.3880004882812,1041.050048828125,1071.949951171875,980.6500244140625,1020.0,3317047,2024-04-01
2024-04-08,921.603759765625,957.1500244140625,1055.300048828125,952.0999755859375,1054.0,1764980,2024-04-08
2024-04-15,971.431884765625,1008.9000244140625,1034.449951171875,921.0499877929688,941.0999755859375,1909948,2024-04-15
2024-04-22,1049.71240234375,1090.199951171875,1118.949951171875,1013.2000122070312,1013.2000122070312,4536085,2024-04-22
2024-04-29,1002.0990600585938,1040.75,1129.0,1025.449951171875,1094.5,1745815,2024-04-29
2024-05-06,955.159423828125,992.0,1059.8499755859375,951.0,1047.0,2849780,2024-05-06
2024-05-13,1029.492431640625,1069.199951171875,1123.949951171875,962.0,1015.0,14094368,2024-05-13
2024-05-20,975.0907592773438,1012.7000122070312,1085.0,1007.5999755859375,1023.5999755859375,5573830,2024-05-20
2024-05-27,1048.0958251953125,1077.300048828125,1093.800048828125,992.5,1026.300048828125,7875342,2024-05-27
2024-06-03,1126.41357421875,1157.800048828125,1197.5999755859375,929.9500122070312,1120.0,10224987,2024-06-03
2024-06-10,1182.8411865234375,1215.800048828125,1241.0,1156.0,1170.0,5958511,2024-06-10
2024-06-17,1135.94775390625,1167.5999755859375,1253.300048828125,1157.550048828125,1215.800048828125,3121667,2024-06-17
2024-06-24,1191.7916259765625,1225.0,1255.0,1165.949951171875,1167.5999755859375,4801016,2024-06-24
2024-07-01,1233.4315185546875,1267.800048828125,1294.0,1206.050048828125,1230.0,3853333,2024-07-01
2024-07-08,1401.1578369140625,1440.199951171875,1543.699951171875,1303.3499755859375,1303.3499755859375,34571860,2024-07-08
2024-07-15,1259.60205078125,1294.699951171875,1454.5999755859375,1289.75,1440.199951171875,6212356,2024-07-15
2024-07-22,1308.635986328125,1345.0999755859375,1418.75,1260.5999755859375,1282.0,9151392,2024-07-22
2024-07-29,1297.2044677734375,1333.3499755859375,1419.050048828125,1321.050048828125,1352.0,6291782,2024-07-29
2024-08-05,1296.6695556640625,1332.800048828125,1377.0,1252.1500244140625,1267.050048828125,6155377,2024-08-05
2024-08-12,1342.58984375,1380.0,1402.0,1321.0,1325.0,3316162,2024-08-12
2024-08-19,1290.3629150390625,1317.449951171875,1420.0,1312.050048828125,1392.449951171875,3789315,2024-08-19
2024-08-26,1304.564697265625,1331.949951171875,1345.0,1272.0,1325.050048828125,3119770,2024-08-26
2024-09-02,1268.129638671875,1294.75,1349.4000244140625,1286.0,1339.8499755859375,2183914,2024-09-02
2024-09-09,1233.8983154296875,1259.800048828125,1333.949951171875,1246.0,1286.0999755859375,2490515,2024-09-09
2024-09-16,1198.5404052734375,1223.699951171875,1279.0,1183.050048828125,1277.25,2397967,2024-09-16
2024-09-23,1184.828125,1209.699951171875,1245.699951171875,1200.0,1229.0,1722158,2024-09-23
2024-09-30,1208.08984375,1233.449951171875,1254.5,1175.4000244140625,1218.0,2403520,2024-09-30
2024-10-07,1245.6514892578125,1271.800048828125,1306.0,1178.0999755859375,1235.949951171875,2014088,2024-10-07
2024-10-14,1241.978515625,1268.050048828125,1365.0,1262.3499755859375,1278.199951171875,2777089,2024-10-14
2024-10-21,1221.263427734375,1246.9000244140625,1281.5999755859375,1163.550048828125,1270.0,1857422,2024-10-21
2024-10-28,1257.74755859375,1284.1500244140625,1300.8499755859375,1205.550048828125,1240.0,1391212,2024-10-28
2024-11-04,1179.0496826171875,1203.800048828125,1334.5999755859375,1188.050048828125,1284.9000244140625,4316681,2024-11-04
2024-11-11,1089.23486328125,1112.0999755859375,1222.550048828125,1082.0,1210.800048828125,2146742,2024-11-11
2024-11-18,1066.169189453125,1088.550048828125,1119.9000244140625,1040.0999755859375,1108.0,1310357,2024-11-18
2024-11-25,1085.53466796875,1100.8499755859375,1133.550048828125,1090.5,1098.3499755859375,1290915,2024-11-25
2024-12-02,1085.7320556640625,1101.050048828125,1124.4000244140625,1068.0,1096.1500244140625,2922562,2024-12-02
2024-12-09,1057.9241943359375,1072.8499755859375,1124.800048828125,1068.0,1102.050048828125,2154907,2024-12-09
2024-12-16,979.4810180664062,993.2999877929688,1079.199951171875,972.0,1072.9000244140625,1868914,2024-12-16
2024-12-23,969.3736572265625,983.0499877929688,1014.4500122070312,945.4000244140625,994.0499877929688,3725473,2024-12-23
2024-12-30,971.0006713867188,984.7000122070312,992.7000122070312,941.0,985.2999877929688,1561619,2024-12-30
2025-01-06,924.8024291992188,937.8499755859375,987.0,931.2999877929688,987.0,1805191,2025-01-06
2025-01-13,938.9035034179688,952.1500244140625,1005.0,892.0,937.8499755859375,3390319,2025-01-13
2025-01-20,925.0983276367188,938.1500244140625,969.0,925.9000244140625,961.1500244140625,1666680,2025-01-20
2025-01-27,986.1370849609375,1000.0499877929688,1007.3499755859375,880.0999755859375,938.1500244140625,2452557,2025-01-27
2025-02-03,900.4461059570312,913.1500244140625,987.8499755859375,895.0,987.8499755859375,3290006,2025-02-03
2025-02-10,897.2113037109375,902.5,919.0,852.9000244140625,914.0499877929688,2637610,2025-02-10
2025-02-17,899.746337890625,905.0499877929688,923.5499877929688,880.7999877929688,884.0499877929688,1520450,2025-02-17
2025-02-24,805.9492797851562,810.7000122070312,897.5999755859375,805.0,890.0499877929688,1502917,2025-02-24
2025-03-03,901.1878662109375,906.5,910.0,797.5,814.0,2022579,2025-03-03
2025-03-10,891.8429565429688,897.0999755859375,909.75,874.0,909.75,1518791,2025-03-10
2025-03-17,936.7283935546875,942.25,955.0,889.0,897.0999755859375,2094881,2025-03-17
2025-03-24,926.1905517578125,931.6500244140625,963.0,910.0,949.9000244140625,1928658,2025-03-24
2025-03-31,901.2872924804688,906.5999755859375,940.5999755859375,905.0,931.6500244140625,887161,2025-03-31
2025-04-07,857.8931274414062,862.9500122070312,894.2000122070312,802.25,802.2999877929688,1321820,2025-04-07
2025-04-14,873.0537109375,878.2000122070312,905.0,861.2999877929688,862.9500122070312,1363539,2025-04-14
2025-04-21,881.50390625,886.7000122070312,940.0,873.25,883.9500122070312,1835972,2025-04-21
2025-04-28,867.8842163085938,873.0,916.8499755859375,865.0,876.0,933922,2025-04-28
2025-05-05,870.4192504882812,875.5499877929688,935.0,845.0,884.0,2380465,2025-05-05
2025-05-12,967.0496826171875,972.75,984.0,863.0499877929688,863.0499877929688,5910396,2025-05-12
2025-05-19,923.2999877929688,923.2999877929688,992.1500244140625,904.6500244140625,985.0,3341930,2025-05-19
2025-05-26,930.7999877929688,930.7999877929688,957.0,922.5,927.8499755859375,2091235,2025-05-26
2025-06-02,985.2000122070312,985.2000122070312,1022.6500244140625,926.5999755859375,927.9500122070312,6057173,2025-06-02
2025-06-09,989.4500122070312,989.4500122070312,1049.0,941.4000244140625,1001.9000244140625,9739399,2025-06-09
2025-06-16,962.8499755859375,962.8499755859375,1025.0,935.7000122070312,1001.25,5390381,2025-06-16
2025-06-23,973.7999877929688,973.7999877929688,1004.9000244140625,963.0499877929688,970.0,3648994,2025-06-23
2025-06-30,1033.0,1033.0,1039.949951171875,972.5,975.7999877929688,3799887,2025-06-30
2025-07-07,992.0,992.0,1044.5999755859375,990.2999877929688,1039.0,2530358,2025-07-07
2025-07-14,988.2000122070312,988.2000122070312,1008.6500244140625,982.5999755859375,992.0,541918,2025-07-14
