Date,Adj Close_VAKRANGEE.NS,Close_VAKRANGEE.NS,High_VAKRANGEE.NS,Low_VAKRANGEE.NS,Open_VAKRANGEE.NS,Volume_VAKRANGEE.NS,Date
2025-02-24,13.819999694824219,13.819999694824219,15.239999771118164,12.819999694824219,14.359999656677246,42662983,2025-02-24
2025-03-03,13.800000190734863,13.800000190734863,14.1899995803833,12.899999618530273,14.1899995803833,38031569,2025-03-03
2025-03-10,11.949999809265137,11.949999809265137,13.949999809265137,11.880000114440918,13.949999809265137,23402779,2025-03-10
2025-03-17,11.720000267028809,11.720000267028809,12.239999771118164,11.390000343322754,12.0600004196167,51675934,2025-03-17
2025-03-24,9.40999984741211,9.40999984741211,12.079999923706055,9.380000114440918,11.850000381469727,64779909,2025-03-24
2025-03-31,11.369999885559082,11.369999885559082,11.420000076293945,9.350000381469727,9.40999984741211,51352749,2025-03-31
2025-04-07,9.989999771118164,9.989999771118164,11.279999732971191,9.930000305175781,10.800000190734863,33328067,2025-04-07
2025-04-14,9.760000228881836,9.760000228881836,10.380000114440918,9.65999984741211,9.989999771118164,18336353,2025-04-14
2025-04-21,9.890000343322754,9.890000343322754,10.350000381469727,9.720000267028809,9.84000015258789,30473078,2025-04-21
2025-04-28,9.819999694824219,9.819999694824219,10.380000114440918,9.680000305175781,10.319999694824219,18405450,2025-04-28
2025-05-05,8.84000015258789,8.84000015258789,9.949999809265137,8.819999694824219,9.949999809265137,19807949,2025-05-05
2025-05-12,10.470000267028809,10.470000267028809,10.479999542236328,9.039999961853027,9.039999961853027,16544446,2025-05-12
2025-05-19,10.800000190734863,10.800000190734863,11.529999732971191,10.470000267028809,10.470000267028809,12174451,2025-05-19
2025-05-26,9.739999771118164,9.739999771118164,10.579999923706055,9.739999771118164,10.579999923706055,5387707,2025-05-26
2025-06-02,9.510000228881836,9.510000228881836,10.119999885559082,9.489999771118164,9.930000305175781,4010887,2025-06-02
2025-06-09,10.0600004196167,10.0600004196167,10.289999961853027,9.609999656677246,9.699999809265137,4713060,2025-06-09
2025-06-16,9.319999694824219,9.319999694824219,9.850000381469727,9.300000190734863,9.850000381469727,2969076,2025-06-16
2025-06-23,9.699999809265137,9.699999809265137,9.989999771118164,9.239999771118164,9.25,3017597,2025-06-23
2025-06-30,10.09000015258789,10.09000015258789,10.600000381469727,9.430000305175781,10.119999885559082,10347597,2025-06-30
2025-07-07,9.890000343322754,9.890000343322754,10.239999771118164,9.8100004196167,10.0,4386659,2025-07-07
2025-07-14,9.890000343322754,9.890000343322754,9.989999771118164,9.729999542236328,9.850000381469727,1508616,2025-07-14
