Date,Adj Close_BANCOINDIA.NS,Close_BANCOINDIA.NS,High_BANCOINDIA.NS,Low_BANCOINDIA.NS,Open_BANCOINDIA.NS,Volume_BANCOINDIA.NS,Date
2023-10-02,242.9869384765625,250.77499389648438,256.0,247.5,248.5749969482422,898802,2023-10-02
2023-10-09,234.72669982910156,242.25,250.47500610351562,232.39999389648438,237.0,965468,2023-10-09
2023-10-16,231.8925323486328,239.3249969482422,250.0,238.0,243.75,452554,2023-10-16
2023-10-23,219.85340881347656,226.89999389648438,239.8249969482422,205.375,239.8000030517578,879194,2023-10-23
2023-10-30,224.01986694335938,231.1999969482422,235.3000030517578,220.5,226.5,701108,2023-10-30
2023-11-06,258.0782470703125,266.3500061035156,267.3500061035156,229.8000030517578,232.5,3423256,2023-11-06
2023-11-13,286.46832275390625,295.6499938964844,308.875,276.0249938964844,277.9750061035156,3343022,2023-11-13
2023-11-20,279.1043395996094,288.04998779296875,301.20001220703125,277.82501220703125,294.92498779296875,1402738,2023-11-20
2023-11-27,270.8925476074219,279.57501220703125,292.5,273.1499938964844,288.04998779296875,769930,2023-11-27
2023-12-04,266.7745361328125,275.32501220703125,289.5,274.0249938964844,285.5,1156268,2023-12-04
2023-12-11,277.4571533203125,286.3500061035156,294.70001220703125,275.5,275.5,1173520,2023-12-11
2023-12-18,299.7670593261719,309.375,315.17498779296875,267.82501220703125,287.75,2253684,2023-12-18
2023-12-25,309.6502990722656,319.57501220703125,338.125,309.375,309.375,2229738,2023-12-25
2024-01-01,309.7471923828125,319.67498779296875,327.25,309.5249938964844,319.57501220703125,1338908,2024-01-01
2024-01-08,334.6490478515625,345.375,354.04998779296875,316.17498779296875,319.67498779296875,2191164,2024-01-08
2024-01-15,334.06768798828125,344.7749938964844,360.0,325.5,345.0,2104882,2024-01-15
2024-01-22,335.4241943359375,346.17498779296875,354.95001220703125,332.5249938964844,344.7749938964844,690878,2024-01-22
2024-01-29,338.1614685058594,349.0,366.9750061035156,344.875,349.9750061035156,1792840,2024-01-29
2024-02-05,338.5732727050781,349.42498779296875,364.95001220703125,310.04998779296875,351.3999938964844,2931592,2024-02-05
2024-02-12,332.9533996582031,343.625,360.0,335.0,352.2250061035156,1573744,2024-02-12
2024-02-19,324.1844787597656,334.57501220703125,342.5,327.75,340.07501220703125,1190748,2024-02-19
2024-02-26,324.7900695800781,335.20001220703125,342.5,319.32501220703125,336.4750061035156,1920228,2024-02-26
2024-03-04,306.2105407714844,316.0249938964844,339.6499938964844,315.20001220703125,337.5,515530,2024-03-04
2024-03-11,277.2391357421875,286.125,318.45001220703125,256.0,318.45001220703125,1563014,2024-03-11
2024-03-18,282.9559020996094,292.0249938964844,307.1000061035156,283.6499938964844,286.4750061035156,1102442,2024-03-18
2024-03-25,289.2055969238281,298.4750061035156,303.79998779296875,285.04998779296875,292.0249938964844,604296,2024-03-25
2024-04-01,305.2173767089844,315.0,320.0,297.25,299.9750061035156,739590,2024-04-01
2024-04-08,294.92236328125,304.375,316.9750061035156,302.4750061035156,316.9750061035156,397758,2024-04-08
2024-04-15,295.6490478515625,305.125,317.45001220703125,287.5249938964844,287.5249938964844,772916,2024-04-15
2024-04-22,304.66021728515625,314.42498779296875,324.8500061035156,306.17498779296875,307.82501220703125,741492,2024-04-22
2024-04-29,301.72918701171875,311.3999938964844,321.0,309.25,321.0,380990,2024-04-29
2024-05-06,280.2186279296875,289.20001220703125,311.3999938964844,288.1000061035156,311.3999938964844,530988,2024-05-06
2024-05-13,289.9080810546875,299.20001220703125,300.75,278.5,290.0,546884,2024-05-13
2024-05-20,310.4012451171875,320.3500061035156,327.9750061035156,296.04998779296875,297.2749938964844,943008,2024-05-20
2024-05-27,287.3645935058594,296.57501220703125,324.0249938964844,291.54998779296875,322.2250061035156,708722,2024-05-27
2024-06-03,295.3583984375,304.82501220703125,312.5,259.20001220703125,309.0,753150,2024-06-03
2024-06-10,297.70806884765625,307.25,318.3999938964844,302.25,304.82501220703125,841520,2024-06-10
2024-06-17,303.15838623046875,312.875,324.5,300.75,307.25,1151246,2024-06-17
2024-06-24,333.1714172363281,343.8500061035156,363.5,307.5,312.875,5134824,2024-06-24
2024-07-01,326.6794738769531,337.1499938964844,372.07501220703125,336.0,353.3999938964844,3288018,2024-07-01
2024-07-08,338.88818359375,349.75,359.67498779296875,329.0,339.3999938964844,2331214,2024-07-08
2024-07-15,324.23291015625,334.625,364.5,333.0,352.5,1379448,2024-07-15
2024-07-22,368.3440856933594,380.1499938964844,384.5,325.0,337.5,6415172,2024-07-22
2024-07-29,352.6956481933594,364.0,399.57501220703125,361.5,389.5,3466414,2024-07-29
2024-08-05,336.562744140625,347.3500061035156,360.0,331.70001220703125,355.2749938964844,1886312,2024-08-05
2024-08-12,325.6136474609375,336.04998779296875,346.2749938964844,318.5,340.0,906848,2024-08-12
2024-08-19,327.23663330078125,337.7250061035156,345.0,327.0,341.1000061035156,1226728,2024-08-19
2024-08-26,328.6416015625,339.17498779296875,348.5,330.375,337.7250061035156,885494,2024-08-26
2024-09-02,329.7558898925781,340.32501220703125,351.4750061035156,334.04998779296875,341.25,727762,2024-09-02
2024-09-09,325.8558654785156,336.29998779296875,341.75,331.54998779296875,340.25,420398,2024-09-09
2024-09-16,333.6558837890625,344.3500061035156,346.95001220703125,324.67498779296875,336.5,976424,2024-09-16
2024-09-23,329.87701416015625,340.45001220703125,349.3999938964844,335.0249938964844,344.04998779296875,468944,2024-09-23
2024-09-30,361.7552795410156,373.3500061035156,391.95001220703125,336.1000061035156,339.0,4014640,2024-09-30
2024-10-07,342.6186218261719,353.6000061035156,377.5,343.0,376.04998779296875,1244048,2024-10-07
2024-10-14,344.26580810546875,355.29998779296875,372.95001220703125,344.75,353.6000061035156,1070654,2024-10-14
2024-10-21,315.7062072753906,325.82501220703125,356.7749938964844,318.4750061035156,355.4750061035156,995778,2024-10-21
2024-10-28,356.6683044433594,368.1000061035156,380.0,317.5,325.0,970208,2024-10-28
2024-11-04,361.6825866699219,373.2749938964844,385.7749938964844,357.57501220703125,373.625,1105562,2024-11-04
2024-11-11,406.4720458984375,419.5,419.5,347.5,374.0,4389920,2024-11-11
2024-11-18,546.9931640625,564.5250244140625,564.5250244140625,432.0,435.6000061035156,19599750,2024-11-18
2024-11-25,560.5341186523438,578.5,594.4249877929688,546.8250122070312,590.0,3374870,2024-11-25
2024-12-02,532.991943359375,550.0750122070312,581.5,526.1500244140625,578.5,1380964,2024-12-02
2024-12-09,522.866455078125,539.625,557.4749755859375,529.0,557.4749755859375,648284,2024-12-09
2024-12-16,483.6968994140625,499.20001220703125,562.2750244140625,495.5249938964844,546.0,1081038,2024-12-16
2024-12-23,511.6509094238281,528.0499877929688,543.7249755859375,477.7749938964844,511.0,2168780,2024-12-23
2024-12-30,467.903076171875,482.8999938964844,534.9500122070312,462.75,534.9500122070312,2074465,2024-12-30
2025-01-06,458.6012268066406,473.29998779296875,495.0,455.5,482.8999938964844,1210639,2025-01-06
2025-01-13,447.409912109375,461.75,474.0,435.0,461.04998779296875,752350,2025-01-13
2025-01-20,418.34161376953125,431.75,474.8500061035156,430.0,468.45001220703125,577482,2025-01-20
2025-01-27,429.3875732421875,443.1499938964844,459.79998779296875,390.0,420.0,1074242,2025-01-27
2025-02-03,447.07080078125,461.3999938964844,472.79998779296875,434.79998779296875,442.75,729525,2025-02-03
2025-02-10,309.77142333984375,319.70001220703125,411.29998779296875,312.6000061035156,400.0,4546066,2025-02-10
2025-02-17,325.25,325.25,332.0,301.3999938964844,317.0,1162228,2025-02-17
2025-02-24,316.1000061035156,316.1000061035156,330.70001220703125,298.5,322.25,782735,2025-02-24
2025-03-03,361.8500061035156,361.8500061035156,368.79998779296875,297.5,315.5,1237523,2025-03-03
2025-03-10,334.20001220703125,334.20001220703125,365.0,321.1499938964844,361.8500061035156,812604,2025-03-10
2025-03-17,353.54998779296875,353.54998779296875,362.25,327.0,330.29998779296875,1225423,2025-03-17
2025-03-24,345.25,345.25,368.3500061035156,341.0,362.3999938964844,947840,2025-03-24
2025-03-31,334.54998779296875,334.54998779296875,356.95001220703125,330.75,345.25,528488,2025-03-31
2025-04-07,335.8500061035156,335.8500061035156,338.3500061035156,305.0,311.0,532985,2025-04-07
2025-04-14,356.75,356.75,359.0,335.8500061035156,335.8500061035156,314095,2025-04-14
2025-04-21,387.20001220703125,387.20001220703125,416.1000061035156,357.0,362.0,3385982,2025-04-21
2025-04-28,366.54998779296875,366.54998779296875,394.0,362.6000061035156,385.79998779296875,475984,2025-04-28
2025-05-05,365.6499938964844,365.6499938964844,386.75,351.1000061035156,372.0,700149,2025-05-05
2025-05-12,412.1000061035156,412.1000061035156,415.0,381.79998779296875,400.0,803755,2025-05-12
2025-05-19,552.8499755859375,552.8499755859375,603.0,467.3500061035156,476.95001220703125,14737149,2025-05-19
2025-05-26,570.5499877929688,570.5499877929688,576.0,530.5499877929688,553.5,1849725,2025-05-26
2025-06-02,558.75,558.75,586.0,538.0,574.0,1881826,2025-06-02
2025-06-09,606.4500122070312,606.4500122070312,635.0,562.5,575.0,3401008,2025-06-09
2025-06-16,569.5999755859375,569.5999755859375,619.6500244140625,555.0,608.9500122070312,1421800,2025-06-16
2025-06-23,589.2000122070312,589.2000122070312,604.5,557.0999755859375,560.0,1106040,2025-06-23
2025-06-30,669.0,669.0,690.0,596.0,599.4000244140625,4044465,2025-06-30
2025-07-07,641.4000244140625,641.4000244140625,677.0,636.0,672.8499755859375,1188909,2025-07-07
2025-07-14,673.9500122070312,673.9500122070312,682.6500244140625,642.0499877929688,644.5,688450,2025-07-14
