Date,Adj Close_TITAGARH.NS,Close_TITAGARH.NS,High_TITAGARH.NS,Low_TITAGARH.NS,Open_TITAGARH.NS,Volume_TITAGARH.NS,Date
2022-07-11,121.70616912841797,121.8499984741211,127.6500015258789,118.25,120.44999694824219,5755758,2022-07-11
2022-07-18,131.14501953125,131.3000030517578,134.5,121.1500015258789,122.5999984741211,7792557,2022-07-18
2022-07-25,126.00110626220703,126.1500015258789,135.5500030517578,124.05000305175781,132.25,3155891,2022-07-25
2022-08-01,122.20558166503906,122.3499984741211,131.1999969482422,120.44999694824219,126.9000015258789,2706809,2022-08-01
2022-08-08,133.5921173095703,133.75,141.39999389648438,120.5,123.05000305175781,6914396,2022-08-08
2022-08-15,144.37937927246094,144.5500030517578,149.0,129.3000030517578,133.75,7108396,2022-08-15
2022-08-22,157.713623046875,157.89999389648438,162.3000030517578,140.9499969482422,142.60000610351562,9069236,2022-08-22
2022-08-29,165.05494689941406,165.25,177.89999389648438,151.4499969482422,153.35000610351562,8602831,2022-08-29
2022-09-05,156.61492919921875,156.8000030517578,175.0,154.1999969482422,166.5,6638569,2022-09-05
2022-09-12,152.1202392578125,152.3000030517578,164.39999389648438,149.60000610351562,162.4499969482422,3854604,2022-09-12
2022-09-19,150.1725311279297,150.35000610351562,158.0,144.6999969482422,152.0,1352415,2022-09-19
2022-09-26,149.0238800048828,149.1999969482422,154.0,135.8000030517578,153.0,1117468,2022-09-26
2022-10-03,160.11077880859375,160.3000030517578,163.60000610351562,147.0,149.1999969482422,1111421,2022-10-03
2022-10-10,161.7588348388672,161.9499969482422,166.0,151.0,159.0,1363228,2022-10-10
2022-10-17,158.3129119873047,158.5,166.0,157.0,158.0,656342,2022-10-17
2022-10-24,158.0132598876953,158.1999969482422,163.25,155.0,160.89999389648438,397027,2022-10-24
2022-10-31,160.16073608398438,160.35000610351562,164.0,148.64999389648438,159.85000610351562,1019200,2022-10-31
2022-11-07,163.9062957763672,164.10000610351562,176.75,157.3000030517578,160.0,2001301,2022-11-07
2022-11-14,169.8492889404297,170.0500030517578,178.6999969482422,161.0,164.0,1986284,2022-11-14
2022-11-21,178.33924865722656,178.5500030517578,178.64999389648438,163.10000610351562,172.0,1917337,2022-11-21
2022-11-28,197.5665283203125,197.8000030517578,198.9499969482422,177.0,178.39999389648438,3246964,2022-11-28
2022-12-05,201.36204528808594,201.60000610351562,213.9499969482422,195.5,200.10000610351562,3522391,2022-12-05
2022-12-12,194.37030029296875,194.60000610351562,211.39999389648438,193.0,202.8000030517578,3062168,2022-12-12
2022-12-19,184.0325164794922,184.25,213.8000030517578,183.85000610351562,194.60000610351562,5165858,2022-12-19
2022-12-26,223.33609008789062,223.60000610351562,225.5,185.60000610351562,186.0,6416662,2022-12-26
2023-01-02,229.92828369140625,230.1999969482422,237.6999969482422,224.0,227.1999969482422,3950103,2023-01-02
2023-01-09,221.63807678222656,221.89999389648438,236.6999969482422,214.6999969482422,232.85000610351562,2972739,2023-01-09
2023-01-16,220.13983154296875,220.39999389648438,224.0,210.6999969482422,222.5,2028789,2023-01-16
2023-01-23,217.64279174804688,217.89999389648438,239.85000610351562,209.14999389648438,222.35000610351562,3062201,2023-01-23
2023-01-30,196.4678192138672,196.6999969482422,236.0,196.0,217.89999389648438,5211293,2023-01-30
2023-02-06,213.39781188964844,213.64999389648438,216.89999389648438,193.3000030517578,193.3000030517578,2002622,2023-02-06
2023-02-13,214.49652099609375,214.75,221.0,206.14999389648438,216.60000610351562,1935094,2023-02-13
2023-02-20,214.94598388671875,215.1999969482422,220.0,203.1999969482422,214.8000030517578,1814315,2023-02-20
2023-02-27,218.4418487548828,218.6999969482422,234.75,207.0,215.3000030517578,6647096,2023-02-27
2023-03-06,252.30184936523438,252.60000610351562,260.0,218.0,219.64999389648438,8769073,2023-03-06
2023-03-13,238.4681854248047,238.75,255.0,232.0,253.89999389648438,5155831,2023-03-13
2023-03-20,240.7155303955078,241.0,251.5,228.0,237.89999389648438,2906086,2023-03-20
2023-03-27,262.09027099609375,262.3999938964844,264.95001220703125,236.1999969482422,240.0500030517578,3430403,2023-03-27
2023-04-03,288.0096740722656,288.3500061035156,295.0,262.54998779296875,264.79998779296875,4016307,2023-04-03
2023-04-10,280.96795654296875,281.29998779296875,303.6499938964844,280.04998779296875,294.5,4576921,2023-04-10
2023-04-17,332.35723876953125,332.75,343.70001220703125,277.5,279.95001220703125,14689909,2023-04-17
2023-04-24,331.8578186035156,332.25,352.8999938964844,323.95001220703125,332.5,6836534,2023-04-24
2023-05-01,342.9946594238281,343.3999938964844,358.0,325.70001220703125,332.25,4884146,2023-05-01
2023-05-08,343.34423828125,343.75,349.20001220703125,330.1499938964844,344.45001220703125,1851832,2023-05-08
2023-05-15,328.7115478515625,329.1000061035156,345.5,324.1000061035156,344.75,1496305,2023-05-15
2023-05-22,345.84130859375,346.25,365.0,321.0,325.04998779296875,5108910,2023-05-22
2023-05-29,377.5538024902344,378.0,388.29998779296875,346.3999938964844,351.0,3472385,2023-05-29
2023-06-05,421.3520812988281,421.8500061035156,427.04998779296875,370.29998779296875,380.8999938964844,6111654,2023-06-05
2023-06-12,424.5982360839844,425.1000061035156,434.3999938964844,407.04998779296875,425.0,4765416,2023-06-12
2023-06-19,469.04571533203125,469.6000061035156,499.70001220703125,432.8999938964844,432.8999938964844,7698170,2023-06-19
2023-06-26,503.205322265625,503.79998779296875,528.75,468.1000061035156,469.6000061035156,4328526,2023-06-26
2023-07-03,503.10546875,503.70001220703125,531.0,499.1499938964844,506.3999938964844,4660339,2023-07-03
2023-07-10,536.116455078125,536.75,543.0,482.0,503.0,3781097,2023-07-10
2023-07-17,614.5238037109375,615.25,629.0,538.1500244140625,539.7000122070312,7562549,2023-07-17
2023-07-24,662.0177001953125,662.7999877929688,699.0,627.5999755859375,671.9500122070312,8045919,2023-07-24
2023-07-31,650.7808837890625,651.5499877929688,678.0,632.0,664.5,4259169,2023-07-31
2023-08-07,664.215087890625,665.0,692.0,640.0,654.5499877929688,4337946,2023-08-07
2023-08-14,635.2991943359375,636.0499877929688,676.0499877929688,610.0999755859375,665.0,3523996,2023-08-14
2023-08-21,817.384033203125,818.3499755859375,828.2000122070312,636.5,639.7000122070312,16350784,2023-08-21
2023-08-28,813.8382568359375,814.7999877929688,830.0,705.0999755859375,820.0,11805969,2023-08-28
2023-09-04,805.4981079101562,806.4500122070312,867.7000122070312,772.25,821.3499755859375,6673372,2023-09-04
2023-09-11,778.7797241210938,779.7000122070312,854.7999877929688,681.0,824.0,12596464,2023-09-11
2023-09-18,771.9877319335938,772.9000244140625,799.9500122070312,757.25,785.6500244140625,4308175,2023-09-18
2023-09-25,779.1771850585938,779.5999755859375,818.0,752.0,770.0,4792106,2023-09-25
2023-10-02,770.0321655273438,770.4500122070312,803.9000244140625,761.0,779.5999755859375,4274474,2023-10-02
2023-10-09,777.1282958984375,777.5499877929688,784.4500122070312,735.0999755859375,759.9500122070312,3042834,2023-10-09
2023-10-16,843.7421875,844.2000122070312,867.0,773.0999755859375,776.0499877929688,16317194,2023-10-16
2023-10-23,742.1472778320312,742.5499877929688,860.0,702.2999877929688,848.7000122070312,8854060,2023-10-23
2023-10-30,786.1234130859375,786.5499877929688,789.7000122070312,726.9500122070312,743.2000122070312,4581810,2023-10-30
2023-11-06,788.1723022460938,788.5999755859375,813.7999877929688,780.0,794.7999877929688,4608503,2023-11-06
2023-11-13,974.1214599609375,974.6500244140625,995.0,792.6500244140625,795.0,20676214,2023-11-13
2023-11-20,979.2686157226562,979.7999877929688,1046.5,923.5999755859375,970.0,17783060,2023-11-20
2023-11-27,979.2186279296875,979.75,1007.25,947.75,979.7999877929688,6361633,2023-11-27
2023-12-04,1002.0562133789062,1002.5999755859375,1030.0,959.75,999.0,9090900,2023-12-04
2023-12-11,1065.2220458984375,1065.800048828125,1074.0,983.4000244140625,1012.5999755859375,12072837,2023-12-11
2023-12-18,1047.28173828125,1047.8499755859375,1090.949951171875,987.0999755859375,1069.1500244140625,7165853,2023-12-18
2023-12-25,1042.93408203125,1043.5,1059.9000244140625,1000.0,1047.8499755859375,4622896,2023-12-25
2024-01-01,1006.5537719726562,1007.0999755859375,1063.0,1001.4000244140625,1047.9000244140625,3695899,2024-01-01
2024-01-08,1048.1312255859375,1048.699951171875,1110.5,996.0999755859375,1015.0,7716597,2024-01-08
2024-01-15,1105.6500244140625,1106.25,1133.0,1020.0999755859375,1048.699951171875,6808299,2024-01-15
2024-01-22,1112.196533203125,1112.800048828125,1209.9000244140625,1036.1500244140625,1106.25,5888100,2024-01-22
2024-01-29,1038.486572265625,1039.050048828125,1124.699951171875,1031.0,1120.0,5848454,2024-01-29
2024-02-05,999.6076049804688,1000.1500244140625,1071.0,985.25,1070.0,3998217,2024-02-05
2024-02-12,957.2305908203125,957.75,1005.0,902.0999755859375,1002.0499877929688,5377413,2024-02-12
2024-02-19,991.511962890625,992.0499877929688,1037.0,942.4500122070312,1019.0,6096884,2024-02-19
2024-02-26,933.84326171875,934.3499755859375,1003.9000244140625,928.0,995.7999877929688,3005532,2024-02-26
2024-03-04,898.1126098632812,898.5999755859375,952.7000122070312,874.0499877929688,952.7000122070312,3233225,2024-03-04
2024-03-11,847.0403442382812,847.5,969.8499755859375,780.9000244140625,969.8499755859375,11017977,2024-03-11
2024-03-18,885.4195556640625,885.9000244140625,908.4500122070312,820.0,852.5999755859375,4087237,2024-03-18
2024-03-25,918.5015869140625,919.0,945.0,871.2999877929688,885.9000244140625,3289452,2024-03-25
2024-04-01,956.5808715820312,957.0999755859375,980.0,930.0,930.5,2702021,2024-04-01
2024-04-08,931.4945068359375,932.0,977.4500122070312,930.0,966.5,1217893,2024-04-08
2024-04-15,971.8226318359375,972.3499755859375,1000.0,859.0,860.0,5980697,2024-04-15
2024-04-22,1041.2349853515625,1041.800048828125,1061.5,985.0,1010.0,5738313,2024-04-22
2024-04-29,1064.7222900390625,1065.300048828125,1089.0,1024.1500244140625,1050.0,5559183,2024-04-29
2024-05-06,1098.1041259765625,1098.699951171875,1186.0,1030.0,1071.0,13576869,2024-05-06
2024-05-13,1274.408447265625,1275.0999755859375,1309.5999755859375,1050.0999755859375,1107.9000244140625,21207030,2024-05-13
2024-05-20,1226.4344482421875,1227.0999755859375,1312.9000244140625,1218.0999755859375,1224.3499755859375,7561450,2024-05-20
2024-05-27,1414.93212890625,1415.699951171875,1450.0,1222.050048828125,1238.0,18109875,2024-05-27
2024-06-03,1207.9945068359375,1208.6500244140625,1594.25,995.0499877929688,1564.4000244140625,22091349,2024-06-03
2024-06-10,1482.2457275390625,1483.050048828125,1548.0,1220.0,1228.0,30800177,2024-06-10
2024-06-17,1581.841552734375,1582.699951171875,1614.0,1425.5999755859375,1483.050048828125,13410388,2024-06-17
2024-06-24,1858.84130859375,1859.8499755859375,1896.949951171875,1584.300048828125,1595.0,26452100,2024-06-24
2024-07-01,1827.9580078125,1828.949951171875,1866.0,1760.0,1853.0,6610681,2024-07-01
2024-07-08,1687.484375,1688.4000244140625,1861.0999755859375,1676.0999755859375,1859.0,6223149,2024-07-08
2024-07-15,1654.6522216796875,1655.550048828125,1750.0,1575.0,1695.75,6704218,2024-07-15
2024-07-22,1610.17626953125,1611.050048828125,1654.9000244140625,1459.4000244140625,1620.0,6087183,2024-07-22
2024-07-29,1497.537353515625,1498.3499755859375,1707.699951171875,1494.0,1624.9000244140625,9450238,2024-07-29
2024-08-05,1347.968505859375,1348.699951171875,1524.75,1336.449951171875,1440.0,8215324,2024-08-05
2024-08-12,1427.175537109375,1427.949951171875,1465.0,1315.449951171875,1340.0,7550134,2024-08-12
2024-08-19,1415.2821044921875,1416.050048828125,1488.699951171875,1403.550048828125,1450.0999755859375,3404137,2024-08-19
2024-08-26,1423.800048828125,1423.800048828125,1509.800048828125,1390.0,1420.0,5850905,2024-08-26
2024-09-02,1400.1500244140625,1400.1500244140625,1468.5,1388.0,1429.8499755859375,3483663,2024-09-02
2024-09-09,1348.050048828125,1348.050048828125,1400.0,1340.0,1397.800048828125,2110303,2024-09-09
2024-09-16,1320.3499755859375,1320.3499755859375,1359.6500244140625,1222.0999755859375,1352.0,4945966,2024-09-16
2024-09-23,1226.8499755859375,1226.8499755859375,1338.300048828125,1223.0,1325.0999755859375,2690685,2024-09-23
2024-09-30,1120.1500244140625,1120.1500244140625,1243.949951171875,1105.199951171875,1226.8499755859375,6318827,2024-09-30
2024-10-07,1093.8499755859375,1093.8499755859375,1146.0,1048.699951171875,1136.8499755859375,9622014,2024-10-07
2024-10-14,1197.5,1197.5,1224.0,1100.0,1110.25,24716993,2024-10-14
2024-10-21,1146.4000244140625,1146.4000244140625,1217.6500244140625,1088.3499755859375,1197.0,14171955,2024-10-21
2024-10-28,1230.800048828125,1230.800048828125,1249.9000244140625,1118.0,1161.300048828125,7401220,2024-10-28
2024-11-04,1150.5999755859375,1150.5999755859375,1235.5,1143.0999755859375,1235.5,4292872,2024-11-04
2024-11-11,1110.4000244140625,1110.4000244140625,1197.449951171875,1080.0,1156.050048828125,3553173,2024-11-11
2024-11-18,1095.300048828125,1095.300048828125,1133.9000244140625,1075.0,1116.949951171875,2485422,2024-11-18
2024-11-25,1205.5,1205.5,1249.0,1121.050048828125,1138.9000244140625,8422231,2024-11-25
2024-12-02,1190.0,1190.0,1243.0,1175.0999755859375,1202.5,4652391,2024-12-02
2024-12-09,1307.550048828125,1307.550048828125,1357.800048828125,1198.9000244140625,1210.0,19525372,2024-12-09
2024-12-16,1310.550048828125,1310.550048828125,1370.0,1230.0,1308.5999755859375,7207253,2024-12-16
2024-12-23,1148.3499755859375,1148.3499755859375,1330.0,1144.199951171875,1322.449951171875,5026063,2024-12-23
2024-12-30,1117.699951171875,1117.699951171875,1160.0,1096.0,1159.699951171875,7365546,2024-12-30
2025-01-06,1039.6500244140625,1039.6500244140625,1148.949951171875,1021.0,1128.0,6239909,2025-01-06
2025-01-13,1082.199951171875,1082.199951171875,1111.0,985.3499755859375,1035.050048828125,10958667,2025-01-13
2025-01-20,968.4500122070312,968.4500122070312,1099.5,963.0,1092.4000244140625,6162961,2025-01-20
2025-01-27,956.0,956.0,1100.0,890.1500244140625,960.1500244140625,18585981,2025-01-27
2025-02-03,883.0499877929688,883.0499877929688,964.1500244140625,880.0,935.0499877929688,12907493,2025-02-03
2025-02-10,804.6500244140625,804.6500244140625,905.0,790.8499755859375,885.0999755859375,9035633,2025-02-10
2025-02-17,783.0999755859375,783.0999755859375,822.9500122070312,747.8499755859375,800.0,8646785,2025-02-17
2025-02-24,697.0,697.0,785.7000122070312,692.7000122070312,778.75,5727767,2025-02-24
2025-03-03,759.0,759.0,784.0499877929688,654.5499877929688,698.5499877929688,14288193,2025-03-03
2025-03-10,694.2999877929688,694.2999877929688,764.9500122070312,677.25,764.5,7222351,2025-03-10
2025-03-17,784.5,784.5,802.0,686.0,695.0,12942010,2025-03-17
2025-03-24,796.25,796.25,836.9500122070312,789.25,799.0,12757522,2025-03-24
2025-03-31,790.4000244140625,790.4000244140625,828.7999877929688,780.8499755859375,796.25,5672227,2025-03-31
2025-04-07,746.9500122070312,746.9500122070312,784.2000122070312,711.4000244140625,715.0,5242436,2025-04-07
2025-04-14,787.75,787.75,802.8499755859375,746.9500122070312,746.9500122070312,3580231,2025-04-14
2025-04-21,778.5499877929688,778.5499877929688,830.1500244140625,767.5,792.0,11252968,2025-04-21
2025-04-28,741.8499755859375,741.8499755859375,794.4000244140625,739.6500244140625,778.0,5902788,2025-04-28
2025-05-05,687.25,687.25,748.7000122070312,667.2999877929688,746.0,9333233,2025-05-05
2025-05-12,912.8499755859375,912.8499755859375,924.4000244140625,713.0499877929688,717.9000244140625,34867685,2025-05-12
2025-05-19,899.8499755859375,899.8499755859375,974.3499755859375,875.0,924.9000244140625,30684478,2025-05-19
2025-05-26,891.5999755859375,891.5999755859375,957.4000244140625,890.0,902.7000122070312,14944158,2025-05-26
2025-06-02,940.9000244140625,940.9000244140625,949.7999877929688,865.5499877929688,874.8499755859375,19787602,2025-06-02
2025-06-09,898.8499755859375,898.8499755859375,973.7999877929688,878.5,951.0,16346874,2025-06-09
2025-06-16,865.9500122070312,865.9500122070312,905.7999877929688,827.5,898.0,9820188,2025-06-16
2025-06-23,936.3499755859375,936.3499755859375,969.7999877929688,854.0,857.0,23070495,2025-06-23
2025-06-30,941.2000122070312,941.2000122070312,970.0,925.0,954.0,11335010,2025-06-30
2025-07-07,930.6500244140625,930.6500244140625,959.5,925.5,941.2000122070312,5850880,2025-07-07
