Date,Adj Close_PENIND.NS,Close_PENIND.NS,High_PENIND.NS,Low_PENIND.NS,Open_PENIND.NS,Volume_PENIND.NS,Date
2022-04-18,41.099998474121094,41.099998474121094,42.70000076293945,37.79999923706055,38.150001525878906,9801156,2022-04-18
2022-04-25,40.45000076293945,40.45000076293945,43.0,39.29999923706055,40.70000076293945,4547403,2022-04-25
2022-05-02,39.099998474121094,39.099998474121094,41.20000076293945,39.0,40.0,2761210,2022-05-02
2022-05-09,34.5,34.5,39.400001525878906,33.0,39.400001525878906,3325007,2022-05-09
2022-05-16,37.75,37.75,38.75,34.599998474121094,34.900001525878906,1428815,2022-05-16
2022-05-23,37.099998474121094,37.099998474121094,38.75,34.95000076293945,37.79999923706055,1663963,2022-05-23
2022-05-30,37.099998474121094,37.099998474121094,38.45000076293945,36.5,37.95000076293945,1307276,2022-05-30
2022-06-06,37.150001525878906,37.150001525878906,38.0,36.25,37.150001525878906,996932,2022-06-06
2022-06-13,32.400001525878906,32.400001525878906,37.0,32.150001525878906,37.0,1515117,2022-06-13
2022-06-20,34.5,34.5,34.849998474121094,31.049999237060547,32.900001525878906,1173009,2022-06-20
2022-06-27,37.150001525878906,37.150001525878906,37.45000076293945,34.75,34.75,1680411,2022-06-27
2022-07-04,37.45000076293945,37.45000076293945,37.79999923706055,36.70000076293945,37.150001525878906,1384300,2022-07-04
2022-07-11,38.900001525878906,38.900001525878906,40.75,37.04999923706055,37.04999923706055,3699865,2022-07-11
2022-07-18,38.349998474121094,38.349998474121094,40.70000076293945,37.599998474121094,39.099998474121094,2159674,2022-07-18
2022-07-25,38.45000076293945,38.45000076293945,39.150001525878906,36.599998474121094,38.45000076293945,2204259,2022-07-25
2022-08-01,37.75,37.75,38.95000076293945,37.04999923706055,38.79999923706055,2237719,2022-08-01
2022-08-08,37.70000076293945,37.70000076293945,38.599998474121094,37.25,37.599998474121094,1593820,2022-08-08
2022-08-15,43.0,43.0,43.45000076293945,37.70000076293945,37.70000076293945,5023745,2022-08-15
2022-08-22,42.75,42.75,46.0,41.0,43.900001525878906,7445486,2022-08-22
2022-08-29,46.20000076293945,46.20000076293945,46.599998474121094,41.0,41.0,4407066,2022-08-29
2022-09-05,48.04999923706055,48.04999923706055,50.20000076293945,45.5,46.400001525878906,11329902,2022-09-05
2022-09-12,45.650001525878906,45.650001525878906,48.900001525878906,44.25,48.04999923706055,3755374,2022-09-12
2022-09-19,45.25,45.25,50.0,45.04999923706055,45.599998474121094,4330768,2022-09-19
2022-09-26,41.95000076293945,41.95000076293945,44.70000076293945,39.95000076293945,44.70000076293945,2885758,2022-09-26
2022-10-03,47.099998474121094,47.099998474121094,48.0,41.54999923706055,41.75,2010004,2022-10-03
2022-10-10,54.75,54.75,56.400001525878906,44.54999923706055,46.95000076293945,14177664,2022-10-10
2022-10-17,56.95000076293945,56.95000076293945,60.0,55.25,55.29999923706055,13951647,2022-10-17
2022-10-24,59.150001525878906,59.150001525878906,59.79999923706055,54.400001525878906,58.0,5176444,2022-10-24
2022-10-31,58.099998474121094,58.099998474121094,62.25,57.599998474121094,59.70000076293945,6313403,2022-10-31
2022-11-07,59.849998474121094,59.849998474121094,62.95000076293945,56.54999923706055,58.599998474121094,6502173,2022-11-07
2022-11-14,66.05000305175781,66.05000305175781,68.3499984741211,59.150001525878906,59.150001525878906,11150503,2022-11-14
2022-11-21,67.19999694824219,67.19999694824219,70.30000305175781,66.25,66.3499984741211,6268087,2022-11-21
2022-11-28,62.349998474121094,62.349998474121094,68.0,60.099998474121094,67.5999984741211,5235051,2022-11-28
2022-12-05,61.400001525878906,61.400001525878906,64.9000015258789,59.75,63.0,3434321,2022-12-05
2022-12-12,60.70000076293945,60.70000076293945,64.8499984741211,60.0,61.400001525878906,3006017,2022-12-12
2022-12-19,50.5,50.5,63.0,49.650001525878906,61.20000076293945,3753936,2022-12-19
2022-12-26,56.599998474121094,56.599998474121094,59.0,51.0,51.0,2514250,2022-12-26
2023-01-02,56.25,56.25,59.599998474121094,55.599998474121094,57.25,1783554,2023-01-02
2023-01-09,60.79999923706055,60.79999923706055,63.45000076293945,55.5,56.95000076293945,3712782,2023-01-09
2023-01-16,57.400001525878906,57.400001525878906,61.70000076293945,56.79999923706055,61.20000076293945,1821067,2023-01-16
2023-01-23,55.04999923706055,55.04999923706055,59.099998474121094,53.25,58.20000076293945,1466108,2023-01-23
2023-01-30,54.75,54.75,56.54999923706055,52.5,54.95000076293945,2045590,2023-01-30
2023-02-06,68.0,68.0,68.9000015258789,53.0,55.150001525878906,10127356,2023-02-06
2023-02-13,73.5,73.5,76.4000015258789,65.3499984741211,68.4000015258789,15788393,2023-02-13
2023-02-20,80.05000305175781,80.05000305175781,82.25,74.69999694824219,77.0,15702855,2023-02-20
2023-02-27,72.9000015258789,72.9000015258789,81.9000015258789,72.1500015258789,80.0,3734232,2023-02-27
2023-03-06,76.3499984741211,76.3499984741211,79.80000305175781,72.25,73.30000305175781,2901120,2023-03-06
2023-03-13,73.05000305175781,73.05000305175781,77.30000305175781,66.55000305175781,75.25,3493032,2023-03-13
2023-03-20,71.0,71.0,75.0,68.30000305175781,73.0999984741211,3514199,2023-03-20
2023-03-27,70.75,70.75,72.9000015258789,68.05000305175781,71.6500015258789,2628543,2023-03-27
2023-04-03,76.8499984741211,76.8499984741211,77.94999694824219,70.6500015258789,71.4000015258789,3485958,2023-04-03
2023-04-10,77.80000305175781,77.80000305175781,79.6500015258789,75.25,77.4000015258789,2861136,2023-04-10
2023-04-17,80.1500015258789,80.1500015258789,86.0,76.75,78.0,9537529,2023-04-17
2023-04-24,72.19999694824219,72.19999694824219,84.44999694824219,68.55000305175781,81.0,12750944,2023-04-24
2023-05-01,70.69999694824219,70.69999694824219,74.69999694824219,70.25,72.19999694824219,2968996,2023-05-01
2023-05-08,72.5,72.5,77.9000015258789,70.5,71.1500015258789,6459741,2023-05-08
2023-05-15,71.80000305175781,71.80000305175781,74.9000015258789,70.30000305175781,72.80000305175781,2353354,2023-05-15
2023-05-22,67.80000305175781,67.80000305175781,75.80000305175781,66.44999694824219,73.0,5559670,2023-05-22
2023-05-29,69.05000305175781,69.05000305175781,69.9000015258789,67.5999984741211,68.4000015258789,2426872,2023-05-29
2023-06-05,76.19999694824219,76.19999694824219,81.5,69.19999694824219,69.5999984741211,8608404,2023-06-05
2023-06-12,76.19999694824219,76.19999694824219,79.80000305175781,74.5,76.55000305175781,3071136,2023-06-12
2023-06-19,75.5999984741211,75.5999984741211,81.94999694824219,75.19999694824219,76.80000305175781,6596648,2023-06-19
2023-06-26,77.1500015258789,77.1500015258789,78.44999694824219,75.80000305175781,75.94999694824219,1591382,2023-06-26
2023-07-03,83.30000305175781,83.30000305175781,84.4000015258789,76.5999984741211,77.69999694824219,7405200,2023-07-03
2023-07-10,87.0,87.0,89.94999694824219,80.5,84.19999694824219,9814452,2023-07-10
2023-07-17,82.44999694824219,82.44999694824219,90.9000015258789,80.8499984741211,87.0,7880898,2023-07-17
2023-07-24,82.1500015258789,82.1500015258789,84.80000305175781,81.0,82.6500015258789,4006751,2023-07-24
2023-07-31,79.44999694824219,79.44999694824219,84.5,77.55000305175781,82.55000305175781,4359008,2023-07-31
2023-08-07,86.4000015258789,86.4000015258789,88.5,81.0999984741211,81.0999984741211,7669453,2023-08-07
2023-08-14,95.0,95.0,96.8499984741211,83.5,86.5,21315469,2023-08-14
2023-08-21,108.30000305175781,108.30000305175781,111.80000305175781,94.5999984741211,96.0,24892493,2023-08-21
2023-08-28,111.1500015258789,111.1500015258789,119.94999694824219,108.6500015258789,111.4000015258789,10416093,2023-08-28
2023-09-04,114.25,114.25,116.5,110.5999984741211,112.0999984741211,5627579,2023-09-04
2023-09-11,109.4000015258789,109.4000015258789,115.8499984741211,100.75,115.0,5880231,2023-09-11
2023-09-18,110.55000305175781,110.55000305175781,115.0,107.30000305175781,109.94999694824219,3940682,2023-09-18
2023-09-25,111.8499984741211,111.8499984741211,114.0,107.25,110.5999984741211,3153017,2023-09-25
2023-10-02,107.5,107.5,113.9000015258789,105.55000305175781,111.8499984741211,3536589,2023-10-02
2023-10-09,105.94999694824219,105.94999694824219,107.94999694824219,101.5999984741211,106.0,2220653,2023-10-09
2023-10-16,116.6500015258789,116.6500015258789,123.9000015258789,105.25,105.94999694824219,16732207,2023-10-16
2023-10-23,104.69999694824219,104.69999694824219,117.5,94.0999984741211,116.6500015258789,8137074,2023-10-23
2023-10-30,104.9000015258789,104.9000015258789,106.55000305175781,100.0,104.94999694824219,3571540,2023-10-30
2023-11-06,102.44999694824219,102.44999694824219,109.0999984741211,100.8499984741211,106.0,3732063,2023-11-06
2023-11-13,113.0,113.0,116.9000015258789,102.0999984741211,103.80000305175781,11441959,2023-11-13
2023-11-20,122.80000305175781,122.80000305175781,131.89999389648438,112.3499984741211,113.8499984741211,22800409,2023-11-20
2023-11-27,118.5999984741211,118.5999984741211,126.4000015258789,117.4000015258789,122.80000305175781,4825113,2023-11-27
2023-12-04,116.9000015258789,116.9000015258789,124.1500015258789,116.0999984741211,120.19999694824219,4527131,2023-12-04
2023-12-11,121.6500015258789,121.6500015258789,128.6999969482422,115.0,117.5,9133478,2023-12-11
2023-12-18,117.44999694824219,117.44999694824219,124.1500015258789,113.0,121.55000305175781,4677433,2023-12-18
2023-12-25,124.69999694824219,124.69999694824219,130.5500030517578,117.44999694824219,117.44999694824219,9665686,2023-12-25
2024-01-01,133.4499969482422,133.4499969482422,139.9499969482422,123.69999694824219,125.3499984741211,11273651,2024-01-01
2024-01-08,130.25,130.25,134.6999969482422,126.19999694824219,134.5,4271273,2024-01-08
2024-01-15,139.1999969482422,139.1999969482422,147.0,133.64999389648438,139.0,12136741,2024-01-15
2024-01-22,146.35000610351562,146.35000610351562,149.8000030517578,138.75,139.1999969482422,5232512,2024-01-22
2024-01-29,152.3000030517578,152.3000030517578,157.0,143.10000610351562,147.39999389648438,5770445,2024-01-29
2024-02-05,147.10000610351562,147.10000610351562,163.39999389648438,146.0,152.9499969482422,5707560,2024-02-05
2024-02-12,143.85000610351562,143.85000610351562,154.89999389648438,136.85000610351562,149.3000030517578,4447927,2024-02-12
2024-02-19,141.5,141.5,156.5500030517578,134.35000610351562,144.5,4483830,2024-02-19
2024-02-26,137.0500030517578,137.0500030517578,143.60000610351562,130.6999969482422,141.5,2925783,2024-02-26
2024-03-04,129.85000610351562,129.85000610351562,138.8000030517578,126.0999984741211,138.0,2271794,2024-03-04
2024-03-11,123.1500015258789,123.1500015258789,131.85000610351562,106.4000015258789,130.75,6722234,2024-03-11
2024-03-18,124.05000305175781,124.05000305175781,128.5,117.80000305175781,123.80000305175781,4030065,2024-03-18
2024-03-25,132.6999969482422,132.6999969482422,135.39999389648438,124.05000305175781,124.05000305175781,3088782,2024-03-25
2024-04-01,138.0500030517578,138.0500030517578,140.4499969482422,131.5500030517578,134.4499969482422,3911335,2024-04-01
2024-04-08,130.89999389648438,130.89999389648438,139.39999389648438,130.4499969482422,138.25,1529667,2024-04-08
2024-04-15,128.89999389648438,128.89999389648438,130.0,113.9000015258789,125.9000015258789,3257583,2024-04-15
2024-04-22,139.0,139.0,144.5,130.25,131.9499969482422,5990641,2024-04-22
2024-04-29,134.64999389648438,134.64999389648438,142.60000610351562,132.89999389648438,142.0,1477242,2024-04-29
2024-05-06,126.3499984741211,126.3499984741211,135.8000030517578,122.5999984741211,134.75,2178192,2024-05-06
2024-05-13,135.85000610351562,135.85000610351562,139.0,122.5999984741211,126.4000015258789,3638359,2024-05-13
2024-05-20,146.64999389648438,146.64999389648438,152.0,131.8000030517578,135.75,7949526,2024-05-20
2024-05-27,143.9499969482422,143.9499969482422,151.64999389648438,137.10000610351562,147.8000030517578,3396095,2024-05-27
2024-06-03,169.3000030517578,169.3000030517578,172.0,120.0999984741211,151.0,13934824,2024-06-03
2024-06-10,173.33999633789062,173.33999633789062,186.0,166.3000030517578,174.3000030517578,10364496,2024-06-10
2024-06-17,174.6300048828125,174.6300048828125,184.0,165.35000610351562,173.33999633789062,4052758,2024-06-17
2024-06-24,168.38999938964844,168.38999938964844,179.22000122070312,162.0,174.50999450683594,3506763,2024-06-24
2024-07-01,168.3699951171875,168.3699951171875,191.6999969482422,167.5500030517578,171.39999389648438,8195347,2024-07-01
2024-07-08,177.69000244140625,177.69000244140625,182.39999389648438,164.0,171.75,4448201,2024-07-08
2024-07-15,172.4199981689453,172.4199981689453,188.3000030517578,172.0,183.0,5032621,2024-07-15
2024-07-22,179.72000122070312,179.72000122070312,187.10000610351562,165.32000732421875,172.39999389648438,3645779,2024-07-22
2024-07-29,186.05999755859375,186.05999755859375,204.1199951171875,180.10000610351562,181.0,8911508,2024-07-29
2024-08-05,179.3000030517578,179.3000030517578,182.1999969482422,170.0,177.0,4175267,2024-08-05
2024-08-12,168.77000427246094,168.77000427246094,184.8300018310547,164.3000030517578,177.99000549316406,4122196,2024-08-12
2024-08-19,191.85000610351562,191.85000610351562,201.3300018310547,169.3000030517578,169.97000122070312,7211334,2024-08-19
2024-08-26,178.0,178.0,193.8000030517578,175.92999267578125,193.0,3020197,2024-08-26
2024-09-02,169.19000244140625,169.19000244140625,184.25999450683594,165.25,178.0,8200640,2024-09-02
2024-09-09,172.3800048828125,172.3800048828125,173.35000610351562,163.5500030517578,169.0,3702159,2024-09-09
2024-09-16,169.64999389648438,169.64999389648438,175.99000549316406,162.27000427246094,173.83999633789062,2752432,2024-09-16
2024-09-23,170.80999755859375,170.80999755859375,185.0,170.00999450683594,170.69000244140625,5924663,2024-09-23
2024-09-30,182.7899932861328,182.7899932861328,194.38999938964844,168.61000061035156,171.0,7467708,2024-09-30
2024-10-07,177.8000030517578,177.8000030517578,185.6999969482422,166.66000366210938,184.14999389648438,3551881,2024-10-07
2024-10-14,207.38999938964844,207.38999938964844,210.35000610351562,176.6199951171875,180.0,13539669,2024-10-14
2024-10-21,185.2899932861328,185.2899932861328,215.0,180.99000549316406,209.8000030517578,14754368,2024-10-21
2024-10-28,196.67999267578125,196.67999267578125,199.1999969482422,176.0,184.9600067138672,4829756,2024-10-28
2024-11-04,193.75,193.75,210.0,191.0,195.6699981689453,6566563,2024-11-04
2024-11-11,177.22999572753906,177.22999572753906,197.0,167.6999969482422,193.5,5133229,2024-11-11
2024-11-18,202.16000366210938,202.16000366210938,203.8000030517578,173.0,179.9499969482422,5001962,2024-11-18
2024-11-25,208.6699981689453,208.6699981689453,213.64999389648438,194.11000061035156,203.58999633789062,5784324,2024-11-25
2024-12-02,220.7899932861328,220.7899932861328,227.6999969482422,208.6699981689453,209.0,9378802,2024-12-02
2024-12-09,215.61000061035156,215.61000061035156,226.5,212.11000061035156,223.0,5071216,2024-12-09
2024-12-16,191.69000244140625,191.69000244140625,217.05999755859375,190.14999389648438,215.61000061035156,3735820,2024-12-16
2024-12-23,198.63999938964844,198.63999938964844,203.44000244140625,187.1199951171875,198.64999389648438,2971649,2024-12-23
2024-12-30,196.66000366210938,196.66000366210938,205.1999969482422,190.11000061035156,200.0,2691298,2024-12-30
2025-01-06,176.2899932861328,176.2899932861328,197.0,175.1999969482422,196.0,3106491,2025-01-06
2025-01-13,178.52999877929688,178.52999877929688,183.0,170.50999450683594,175.97000122070312,2476185,2025-01-13
2025-01-20,167.4499969482422,167.4499969482422,180.8000030517578,165.64999389648438,179.0,1966797,2025-01-20
2025-01-27,162.55999755859375,162.55999755859375,167.89999389648438,150.75999450683594,164.0,3014871,2025-01-27
2025-02-03,160.8699951171875,160.8699951171875,168.92999267578125,151.5800018310547,158.02000427246094,2041586,2025-02-03
2025-02-10,144.05999755859375,144.05999755859375,160.0,135.64999389648438,160.0,3074899,2025-02-10
2025-02-17,173.64999389648438,173.64999389648438,174.99000549316406,141.57000732421875,142.8000030517578,8845068,2025-02-17
2025-02-24,156.75,156.75,178.6199951171875,155.00999450683594,171.0,2412756,2025-02-24
2025-03-03,174.25,174.25,177.35000610351562,149.6999969482422,159.10000610351562,3052626,2025-03-03
2025-03-10,168.44000244140625,168.44000244140625,177.0,165.0,174.0,1862840,2025-03-10
2025-03-17,188.42999267578125,188.42999267578125,191.7899932861328,170.94000244140625,172.49000549316406,3624868,2025-03-17
2025-03-24,187.8000030517578,187.8000030517578,194.0,177.5,189.99000549316406,3168526,2025-03-24
2025-03-31,183.3800048828125,183.3800048828125,195.7899932861328,181.64999389648438,187.8000030517578,2597772,2025-03-31
2025-04-07,179.6999969482422,179.6999969482422,183.97999572753906,148.80999755859375,151.3699951171875,3015012,2025-04-07
2025-04-14,185.8800048828125,185.8800048828125,191.32000732421875,182.2100067138672,184.97999572753906,1234759,2025-04-14
2025-04-21,189.3699951171875,189.3699951171875,201.91000366210938,185.99000549316406,186.8000030517578,3229000,2025-04-21
2025-04-28,183.6199951171875,183.6199951171875,193.60000610351562,181.0500030517578,191.0,1224635,2025-04-28
2025-05-05,172.52000427246094,172.52000427246094,185.5,168.10000610351562,182.0,1845464,2025-05-05
2025-05-12,193.61000061035156,193.61000061035156,199.10000610351562,178.0,183.85000610351562,2533916,2025-05-12
2025-05-19,215.67999267578125,215.67999267578125,218.4499969482422,192.52999877929688,193.61000061035156,4435147,2025-05-19
2025-05-26,212.66000366210938,212.66000366210938,229.60000610351562,205.64999389648438,213.89999389648438,4615542,2025-05-26
2025-06-02,246.9199981689453,246.9199981689453,257.70001220703125,217.7100067138672,219.8000030517578,17607460,2025-06-02
2025-06-09,236.85000610351562,236.85000610351562,254.3000030517578,230.10000610351562,246.91000366210938,3546133,2025-06-09
2025-06-16,220.6699981689453,220.6699981689453,240.89999389648438,217.4199981689453,236.85000610351562,2751900,2025-06-16
2025-06-23,230.8800048828125,230.8800048828125,243.5,218.85000610351562,220.89999389648438,3437788,2025-06-23
2025-06-30,225.16000366210938,225.16000366210938,242.35000610351562,222.1199951171875,232.6999969482422,4127466,2025-06-30
2025-07-07,229.88999938964844,229.88999938964844,232.5,222.2100067138672,225.16000366210938,2649639,2025-07-07
