Date,Adj Close_ANDHRAPAP.NS,Close_ANDHRAPAP.NS,High_ANDHRAPAP.NS,Low_ANDHRAPAP.NS,Open_ANDHRAPAP.NS,Volume_ANDHRAPAP.NS,Date
2025-03-24,68.9800033569336,68.9800033569336,73.66999816894531,68.0999984741211,72.45999908447266,2263748,2025-03-24
2025-03-31,69.66999816894531,69.66999816894531,75.38999938964844,68.8499984741211,68.9800033569336,1415237,2025-03-31
2025-04-07,71.08999633789062,71.08999633789062,72.0,65.0999984741211,65.9000015258789,779698,2025-04-07
2025-04-14,75.5199966430664,75.5199966430664,76.0,71.55000305175781,71.5999984741211,572874,2025-04-14
2025-04-21,74.3499984741211,74.3499984741211,78.98999786376953,74.05999755859375,75.5199966430664,638508,2025-04-21
2025-04-28,74.33999633789062,74.33999633789062,78.43000030517578,73.5,74.08999633789062,481837,2025-04-28
2025-05-05,71.91999816894531,71.91999816894531,76.68000030517578,66.5999984741211,74.62999725341797,658851,2025-05-05
2025-05-12,77.52999877929688,77.52999877929688,78.4000015258789,72.58999633789062,74.0199966430664,1237684,2025-05-12
2025-05-19,78.23999786376953,78.23999786376953,78.80000305175781,75.5,78.80000305175781,718992,2025-05-19
2025-05-26,77.11000061035156,77.11000061035156,84.04000091552734,76.25,77.27999877929688,950462,2025-05-26
2025-06-02,77.16000366210938,77.16000366210938,79.47000122070312,76.0,77.5,467927,2025-06-02
2025-06-09,79.77999877929688,79.77999877929688,82.51000213623047,77.25,77.54000091552734,1005507,2025-06-09
2025-06-16,78.76000213623047,78.76000213623047,80.48999786376953,76.30000305175781,79.0,458285,2025-06-16
2025-06-23,82.94000244140625,82.94000244140625,84.4000015258789,76.22000122070312,77.5999984741211,814078,2025-06-23
2025-06-30,88.18000030517578,88.18000030517578,90.0,80.0,83.13999938964844,2010587,2025-06-30
2025-07-07,81.70999908447266,81.70999908447266,89.4000015258789,81.0999984741211,86.25,942640,2025-07-07
2025-07-14,82.08000183105469,82.08000183105469,83.5999984741211,80.83999633789062,82.0999984741211,231874,2025-07-14
