Date,Adj Close_GEEKAYWIRE.NS,Close_GEEKAYWIRE.NS,High_GEEKAYWIRE.NS,Low_GEEKAYWIRE.NS,Open_GEEKAYWIRE.NS,Volume_GEEKAYWIRE.NS,Date
2025-04-28,72.02999877929688,72.02999877929688,75.69000244140625,71.6500015258789,74.76000213623047,283982,2025-04-28
2025-05-05,67.93000030517578,67.93000030517578,73.5,65.66999816894531,71.0,344503,2025-05-05
2025-05-12,77.4000015258789,77.4000015258789,81.5,69.98999786376953,70.0,587582,2025-05-12
2025-05-19,71.77999877929688,71.77999877929688,83.06999969482422,70.0,77.4000015258789,1054353,2025-05-19
2025-05-26,72.08999633789062,72.08999633789062,74.48999786376953,70.01000213623047,72.9000015258789,472401,2025-05-26
2025-06-02,72.12999725341797,72.12999725341797,73.4000015258789,70.66999816894531,71.98999786376953,394982,2025-06-02
2025-06-09,71.58999633789062,71.58999633789062,76.19999694824219,63.189998626708984,72.0,493108,2025-06-09
2025-06-16,69.66000366210938,69.66000366210938,73.66999816894531,67.26000213623047,72.2699966430664,551118,2025-06-16
2025-06-23,70.12999725341797,70.12999725341797,72.4000015258789,68.30999755859375,69.88999938964844,315622,2025-06-23
2025-06-30,69.94000244140625,69.94000244140625,71.94000244140625,69.45999908447266,70.12999725341797,313954,2025-06-30
2025-07-07,70.0,70.0,72.4000015258789,69.0,70.80000305175781,376288,2025-07-07
2025-07-14,69.7699966430664,69.7699966430664,71.0,69.41000366210938,71.0,107429,2025-07-14
