Date,Adj Close_ASIANTILES.NS,Close_ASIANTILES.NS,High_ASIANTILES.NS,Low_ASIANTILES.NS,Open_ASIANTILES.NS,Volume_ASIANTILES.NS,Date
2023-05-15,51.29999923706055,51.29999923706055,54.79999923706055,50.04999923706055,53.099998474121094,3702708,2023-05-15
2023-05-22,46.849998474121094,46.849998474121094,53.25,45.54999923706055,51.0,4857998,2023-05-22
2023-05-29,47.150001525878906,47.150001525878906,48.54999923706055,46.349998474121094,47.0,2273824,2023-05-29
2023-06-05,46.95000076293945,46.95000076293945,49.0,46.099998474121094,47.5,3330287,2023-06-05
2023-06-12,48.5,48.5,49.25,45.29999923706055,47.04999923706055,7347505,2023-06-12
2023-06-19,50.150001525878906,50.150001525878906,51.20000076293945,46.5,48.900001525878906,8188172,2023-06-19
2023-06-26,47.900001525878906,47.900001525878906,51.20000076293945,47.75,50.75,2163253,2023-06-26
2023-07-03,47.95000076293945,47.95000076293945,49.650001525878906,47.400001525878906,48.04999923706055,2205264,2023-07-03
2023-07-10,47.150001525878906,47.150001525878906,48.150001525878906,46.79999923706055,47.900001525878906,1758080,2023-07-10
2023-07-17,48.29999923706055,48.29999923706055,48.70000076293945,47.04999923706055,47.04999923706055,2256134,2023-07-17
2023-07-24,45.599998474121094,45.599998474121094,48.75,45.25,48.349998474121094,4054527,2023-07-24
2023-07-31,45.5,45.5,46.5,44.20000076293945,45.900001525878906,2847019,2023-07-31
2023-08-07,47.79999923706055,47.79999923706055,50.0,45.75,45.79999923706055,4851367,2023-08-07
2023-08-14,54.79999923706055,54.79999923706055,56.0,47.099998474121094,47.900001525878906,13809957,2023-08-14
2023-08-21,55.349998474121094,55.349998474121094,57.20000076293945,53.0,55.20000076293945,14119181,2023-08-21
2023-08-28,64.8499984741211,64.8499984741211,70.69999694824219,54.95000076293945,55.75,29493241,2023-08-28
2023-09-04,65.80000305175781,65.80000305175781,68.69999694824219,63.79999923706055,65.30000305175781,5156534,2023-09-04
2023-09-11,63.400001525878906,63.400001525878906,66.44999694824219,58.04999923706055,66.30000305175781,4058591,2023-09-11
2023-09-18,63.54999923706055,63.54999923706055,65.9000015258789,61.5,63.349998474121094,2813532,2023-09-18
2023-09-25,63.349998474121094,63.349998474121094,65.5,62.099998474121094,63.650001525878906,2981414,2023-09-25
2023-10-02,66.9000015258789,66.9000015258789,69.4000015258789,62.599998474121094,63.349998474121094,6886048,2023-10-02
2023-10-09,75.55000305175781,75.55000305175781,78.0999984741211,63.0,66.0,30488094,2023-10-09
2023-10-16,81.75,81.75,83.80000305175781,75.0999984741211,75.9000015258789,24186261,2023-10-16
2023-10-23,78.0,78.0,82.3499984741211,72.4000015258789,81.5,18094172,2023-10-23
2023-10-30,82.19999694824219,82.19999694824219,85.25,77.3499984741211,78.25,14507528,2023-10-30
2023-11-06,80.6500015258789,80.6500015258789,86.0999984741211,79.19999694824219,82.9000015258789,9683855,2023-11-06
2023-11-13,78.19999694824219,78.19999694824219,83.94999694824219,77.55000305175781,81.44999694824219,3977158,2023-11-13
2023-11-20,76.30000305175781,76.30000305175781,80.6500015258789,76.0999984741211,78.69999694824219,3790514,2023-11-20
2023-11-27,73.6500015258789,73.6500015258789,77.30000305175781,73.1500015258789,76.30000305175781,2273585,2023-11-27
2023-12-04,74.69999694824219,74.69999694824219,76.25,71.9000015258789,74.94999694824219,4426674,2023-12-04
2023-12-11,73.8499984741211,73.8499984741211,76.44999694824219,70.69999694824219,75.0,5628873,2023-12-11
2023-12-18,71.6500015258789,71.6500015258789,75.44999694824219,68.0999984741211,73.80000305175781,4202802,2023-12-18
2023-12-25,75.30000305175781,75.30000305175781,81.25,71.3499984741211,71.6500015258789,13162866,2023-12-25
2024-01-01,72.69999694824219,72.69999694824219,77.5,71.1500015258789,76.25,7134113,2024-01-01
2024-01-08,73.5,73.5,75.6500015258789,71.80000305175781,73.19999694824219,4432988,2024-01-08
2024-01-15,74.5999984741211,74.5999984741211,78.4000015258789,72.05000305175781,73.94999694824219,8774619,2024-01-15
2024-01-22,73.5,73.5,77.1500015258789,71.5,74.5999984741211,3279850,2024-01-22
2024-01-29,68.80000305175781,68.80000305175781,78.0,67.0,74.0,9465093,2024-01-29
2024-02-05,66.3499984741211,66.3499984741211,71.1500015258789,65.25,69.3499984741211,4551575,2024-02-05
2024-02-12,64.8499984741211,64.8499984741211,66.94999694824219,62.25,66.5,5630564,2024-02-12
2024-02-19,63.599998474121094,63.599998474121094,66.0,62.599998474121094,65.1500015258789,3173786,2024-02-19
2024-02-26,64.4000015258789,64.4000015258789,69.30000305175781,63.20000076293945,63.70000076293945,7608418,2024-02-26
2024-03-04,60.849998474121094,60.849998474121094,65.25,60.04999923706055,65.0999984741211,2558673,2024-03-04
2024-03-11,56.599998474121094,56.599998474121094,61.400001525878906,51.0,61.099998474121094,9158059,2024-03-11
2024-03-18,61.25,61.25,62.20000076293945,55.5,58.04999923706055,6023810,2024-03-18
2024-03-25,57.150001525878906,57.150001525878906,62.79999923706055,56.95000076293945,61.25,3217601,2024-03-25
2024-04-01,64.30000305175781,64.30000305175781,65.5,58.0,58.0,3596040,2024-04-01
2024-04-08,60.79999923706055,60.79999923706055,64.94999694824219,60.04999923706055,64.75,1960866,2024-04-08
2024-04-15,60.650001525878906,60.650001525878906,63.79999923706055,58.04999923706055,58.04999923706055,1903249,2024-04-15
2024-04-22,62.70000076293945,62.70000076293945,64.5999984741211,61.400001525878906,61.400001525878906,2119337,2024-04-22
2024-04-29,61.650001525878906,61.650001525878906,64.5,61.0,63.20000076293945,2116859,2024-04-29
2024-05-06,58.0,58.0,62.25,56.95000076293945,61.75,1494833,2024-05-06
2024-05-13,62.0,62.0,62.79999923706055,56.54999923706055,58.099998474121094,1691984,2024-05-13
2024-05-20,62.349998474121094,62.349998474121094,66.0999984741211,60.5,61.849998474121094,5801317,2024-05-20
2024-05-27,58.25,58.25,63.5,57.349998474121094,63.5,2851998,2024-05-27
2024-06-03,59.79999923706055,59.79999923706055,61.29999923706055,51.0,59.349998474121094,3588849,2024-06-03
2024-06-10,74.66000366210938,74.66000366210938,76.8499984741211,60.0,60.0,27619315,2024-06-10
2024-06-17,75.81999969482422,75.81999969482422,81.6500015258789,74.5999984741211,74.66000366210938,12881512,2024-06-17
2024-06-24,72.04000091552734,72.04000091552734,79.5,70.91000366210938,75.5,4437382,2024-06-24
2024-07-01,82.91999816894531,82.91999816894531,84.38999938964844,71.86000061035156,72.08999633789062,15337497,2024-07-01
2024-07-08,80.55000305175781,80.55000305175781,83.94999694824219,77.1500015258789,82.80000305175781,10885502,2024-07-08
2024-07-15,72.20999908447266,72.20999908447266,81.51000213623047,72.0,81.0,4813259,2024-07-15
2024-07-22,79.93000030517578,79.93000030517578,83.80000305175781,70.37000274658203,72.0,8958940,2024-07-22
2024-07-29,81.87999725341797,81.87999725341797,90.38999938964844,79.61000061035156,81.5,32198177,2024-07-29
2024-08-05,75.94000244140625,75.94000244140625,81.0,72.08999633789062,79.0,16307143,2024-08-05
2024-08-12,79.73999786376953,79.73999786376953,83.30000305175781,74.80000305175781,75.70999908447266,9762307,2024-08-12
2024-08-19,92.94999694824219,92.94999694824219,98.19999694824219,80.05000305175781,80.05000305175781,36209853,2024-08-19
2024-08-26,89.66999816894531,89.66999816894531,96.62999725341797,88.0999984741211,92.94999694824219,10190733,2024-08-26
2024-09-02,87.69999694824219,87.69999694824219,92.0,85.25,89.0,10627261,2024-09-02
2024-09-09,83.8499984741211,83.8499984741211,90.16999816894531,83.19999694824219,87.68000030517578,6088166,2024-09-09
2024-09-16,85.62000274658203,85.62000274658203,89.80000305175781,81.61000061035156,84.0999984741211,8299748,2024-09-16
2024-09-23,88.97000122070312,88.97000122070312,91.30000305175781,84.80000305175781,85.95999908447266,8464103,2024-09-23
2024-09-30,81.22000122070312,81.22000122070312,90.80000305175781,80.19999694824219,88.97000122070312,4052155,2024-09-30
2024-10-07,78.94999694824219,78.94999694824219,82.83000183105469,74.5,82.25,4169815,2024-10-07
2024-10-14,74.04000091552734,74.04000091552734,80.0,73.13999938964844,79.0199966430664,2689265,2024-10-14
2024-10-21,66.56999969482422,66.56999969482422,74.81999969482422,64.73999786376953,74.01000213623047,5881112,2024-10-21
2024-10-28,71.05000305175781,71.05000305175781,71.48999786376953,66.51000213623047,71.0,2231216,2024-10-28
2024-11-04,74.19000244140625,74.19000244140625,78.94999694824219,67.36000061035156,71.05000305175781,6385710,2024-11-04
2024-11-11,68.81999969482422,68.81999969482422,75.63999938964844,68.05000305175781,73.0999984741211,2325761,2024-11-11
2024-11-18,67.7300033569336,67.7300033569336,69.94999694824219,64.80000305175781,68.19999694824219,1793311,2024-11-18
2024-11-25,69.31999969482422,69.31999969482422,71.69999694824219,66.69999694824219,70.0,2159211,2024-11-25
2024-12-02,71.45999908447266,71.45999908447266,73.94000244140625,68.0,69.0,2767377,2024-12-02
2024-12-09,73.2699966430664,73.2699966430664,77.38999938964844,68.75,71.01000213623047,9498798,2024-12-09
2024-12-16,68.4000015258789,68.4000015258789,74.44000244140625,67.6500015258789,73.2699966430664,2683145,2024-12-16
2024-12-23,68.08999633789062,68.08999633789062,69.29000091552734,66.01000213623047,68.5999984741211,1683950,2024-12-23
2024-12-30,70.4000015258789,70.4000015258789,72.73999786376953,66.51000213623047,68.69999694824219,2960958,2024-12-30
2025-01-06,64.33999633789062,64.33999633789062,73.2699966430664,63.0,71.0,2601467,2025-01-06
2025-01-13,63.689998626708984,63.689998626708984,64.5,60.70000076293945,63.9900016784668,1637159,2025-01-13
2025-01-20,61.400001525878906,61.400001525878906,65.9000015258789,60.470001220703125,63.790000915527344,1443876,2025-01-20
2025-01-27,61.2599983215332,61.2599983215332,62.439998626708984,55.54999923706055,60.72999954223633,3451474,2025-01-27
2025-02-03,61.560001373291016,61.560001373291016,62.689998626708984,58.91999816894531,61.20000076293945,1139705,2025-02-03
2025-02-10,51.029998779296875,51.029998779296875,61.5,50.0,61.0,2420994,2025-02-10
2025-02-17,47.20000076293945,47.20000076293945,51.84000015258789,46.0,51.099998474121094,3754437,2025-02-17
2025-02-24,44.099998474121094,44.099998474121094,47.189998626708984,43.2599983215332,46.5,2607400,2025-02-24
2025-03-03,48.5099983215332,48.5099983215332,49.209999084472656,42.310001373291016,44.439998626708984,4481940,2025-03-03
2025-03-10,44.779998779296875,44.779998779296875,48.9900016784668,44.5099983215332,48.9900016784668,3843418,2025-03-10
2025-03-17,45.689998626708984,45.689998626708984,47.439998626708984,42.70000076293945,45.0,3188229,2025-03-17
2025-03-24,43.130001068115234,43.130001068115234,47.33000183105469,42.369998931884766,45.9900016784668,9047002,2025-03-24
2025-03-31,43.18000030517578,43.18000030517578,45.65999984741211,42.5,43.130001068115234,2448512,2025-03-31
2025-04-07,42.08000183105469,42.08000183105469,42.939998626708984,39.150001525878906,40.0,1906417,2025-04-07
2025-04-14,45.16999816894531,45.16999816894531,45.97999954223633,42.08000183105469,42.08000183105469,1067221,2025-04-14
2025-04-21,44.209999084472656,44.209999084472656,47.290000915527344,43.619998931884766,45.099998474121094,2078404,2025-04-21
2025-04-28,44.47999954223633,44.47999954223633,46.29999923706055,42.709999084472656,44.0,2046086,2025-04-28
