Date,Adj Close_NEULANDLAB.NS,Close_NEULANDLAB.NS,High_NEULANDLAB.NS,Low_NEULANDLAB.NS,Open_NEULANDLAB.NS,Volume_NEULANDLAB.NS,Date
2022-12-12,1681.0289306640625,1689.75,1699.75,1600.0,1645.0,172400,2022-12-12
2022-12-19,1592.7867431640625,1601.050048828125,1739.800048828125,1587.4000244140625,1698.0,187710,2022-12-19
2022-12-26,1658.3466796875,1666.949951171875,1757.0,1578.050048828125,1611.449951171875,156590,2022-12-26
2023-01-02,1759.2730712890625,1768.4000244140625,1832.5,1646.0999755859375,1686.0,318530,2023-01-02
2023-01-09,1682.123291015625,1690.8499755859375,1787.449951171875,1680.050048828125,1769.9000244140625,135002,2023-01-09
2023-01-16,1533.3948974609375,1541.3499755859375,1705.0,1540.0,1691.0,119343,2023-01-16
2023-01-23,1440.576416015625,1448.050048828125,1575.949951171875,1425.0,1556.75,68620,2023-01-23
2023-01-30,1423.2164306640625,1430.5999755859375,1518.0,1318.0999755859375,1408.0,139003,2023-01-30
2023-02-06,1408.9903564453125,1416.300048828125,1482.050048828125,1400.0,1448.5,62268,2023-02-06
2023-02-13,1608.35595703125,1616.699951171875,1745.0,1362.6500244140625,1401.0,800612,2023-02-13
2023-02-20,1588.8074951171875,1597.050048828125,1689.050048828125,1565.699951171875,1631.9000244140625,136434,2023-02-20
2023-02-27,1624.173828125,1632.5999755859375,1685.0,1561.0999755859375,1580.0,124059,2023-02-27
2023-03-06,1670.5333251953125,1679.199951171875,1814.9000244140625,1611.050048828125,1645.5,176347,2023-03-06
2023-03-13,1647.5030517578125,1656.050048828125,1720.0,1605.0,1675.0,122283,2023-03-13
2023-03-20,1651.1837158203125,1659.75,1707.949951171875,1614.199951171875,1656.0,62235,2023-03-20
2023-03-27,1794.7391357421875,1804.050048828125,1860.0,1650.75,1676.3499755859375,254325,2023-03-27
2023-04-03,2048.671630859375,2059.300048828125,2071.800048828125,1789.949951171875,1818.949951171875,294548,2023-04-03
2023-04-10,2064.240966796875,2074.949951171875,2180.89990234375,2050.0,2078.39990234375,249384,2023-04-10
2023-04-17,1969.7310791015625,1979.949951171875,2199.0,1957.050048828125,2075.0,266143,2023-04-17
2023-04-24,2128.109375,2139.14990234375,2188.199951171875,1950.0,1975.050048828125,221487,2023-04-24
2023-05-01,2044.2943115234375,2054.89990234375,2158.89990234375,2009.050048828125,2139.14990234375,98052,2023-05-01
2023-05-08,2568.276123046875,2581.60009765625,2670.0,2042.050048828125,2042.050048828125,1742433,2023-05-08
2023-05-15,2817.035400390625,2831.64990234375,3042.0,2570.14990234375,2587.0,1914655,2023-05-15
2023-05-22,2780.02734375,2794.449951171875,2945.25,2700.0,2831.89990234375,251197,2023-05-22
2023-05-29,2786.3447265625,2800.800048828125,2929.0,2603.60009765625,2749.0,258230,2023-05-29
2023-06-05,2794.303466796875,2808.800048828125,3042.0,2769.89990234375,2844.89990234375,208401,2023-06-05
2023-06-12,2904.183349609375,2919.25,3131.85009765625,2782.550048828125,2810.0,252477,2023-06-12
2023-06-19,2772.267578125,2786.64990234375,3055.89990234375,2727.0,2934.949951171875,160382,2023-06-19
2023-06-26,2816.14013671875,2830.75,2946.0,2774.949951171875,2800.0,88690,2023-06-26
2023-07-03,3088.178955078125,3104.199951171875,3220.0,2786.10009765625,2838.949951171875,268781,2023-07-03
2023-07-10,2952.582275390625,2967.89990234375,3130.0,2870.10009765625,3130.0,200371,2023-07-10
2023-07-17,3286.312744140625,3292.0,3395.0,2900.050048828125,2997.550048828125,322351,2023-07-17
2023-07-24,3403.210693359375,3409.10009765625,3519.949951171875,3174.60009765625,3348.949951171875,201918,2023-07-24
2023-07-31,3738.729736328125,3745.199951171875,3784.0,3302.300048828125,3437.39990234375,409118,2023-07-31
2023-08-07,4103.748046875,4110.85009765625,4149.0,3654.10009765625,3759.949951171875,310719,2023-08-07
2023-08-14,3756.4990234375,3763.0,4340.0,3661.0,4112.64990234375,225924,2023-08-14
2023-08-21,3935.489501953125,3942.300048828125,4124.0,3750.0,3789.0,192038,2023-08-21
2023-08-28,3785.448974609375,3792.0,3958.949951171875,3750.199951171875,3934.0,261693,2023-08-28
2023-09-04,3693.15869140625,3699.550048828125,3789.949951171875,3610.5,3789.89990234375,136010,2023-09-04
2023-09-11,3677.635498046875,3684.0,3718.949951171875,3400.0,3655.0,201053,2023-09-11
2023-09-18,3640.5,3646.800048828125,3851.89990234375,3522.0,3728.0,132234,2023-09-18
2023-09-25,3681.92822265625,3688.300048828125,3850.0,3621.199951171875,3646.800048828125,117796,2023-09-25
2023-10-02,3924.00927734375,3930.800048828125,3980.0,3688.300048828125,3688.300048828125,123086,2023-10-02
2023-10-09,3852.083740234375,3858.75,4027.39990234375,3735.449951171875,3890.050048828125,90417,2023-10-09
2023-10-16,4048.244140625,4055.25,4191.0,3750.0,3858.75,141759,2023-10-16
2023-10-23,3787.095947265625,3793.64990234375,4060.0,3611.10009765625,4044.0,108950,2023-10-23
2023-10-30,3859.8203125,3866.5,3979.949951171875,3772.550048828125,3799.949951171875,91209,2023-10-30
2023-11-06,5361.87060546875,5371.14990234375,5459.9501953125,3930.0,3930.0,795383,2023-11-06
2023-11-13,5383.53369140625,5392.85009765625,5460.0,5081.35009765625,5316.10009765625,174183,2023-11-13
2023-11-20,5077.96240234375,5086.75,5524.2998046875,5062.14990234375,5430.0,115924,2023-11-20
2023-11-27,5361.37158203125,5370.64990234375,5601.39990234375,4999.0,5086.75,182246,2023-11-27
2023-12-04,5155.328125,5164.25,5494.0,5010.0,5418.9501953125,243309,2023-12-04
2023-12-11,5150.38671875,5159.2998046875,5300.2998046875,5028.0,5103.14990234375,307593,2023-12-11
2023-12-18,5106.66259765625,5115.5,5340.2998046875,4926.0498046875,5125.0,202151,2023-12-18
2023-12-25,5282.2587890625,5291.39990234375,5436.0,5115.0,5115.5,219958,2023-12-25
2024-01-01,5563.52197265625,5573.14990234375,5769.0,5250.0,5360.0,209182,2024-01-01
2024-01-08,5528.7822265625,5538.35009765625,5790.0,5021.10009765625,5600.0,198916,2024-01-08
2024-01-15,5901.38720703125,5911.60009765625,5950.0,5387.75,5575.0,205633,2024-01-15
2024-01-22,6085.26904296875,6095.7998046875,6169.7001953125,5425.10009765625,5911.60009765625,121110,2024-01-22
2024-01-29,6134.88330078125,6145.5,6680.4501953125,6043.0498046875,6043.0498046875,218934,2024-01-29
2024-02-05,6758.35400390625,6770.0498046875,6914.10009765625,6131.0,6299.0,240036,2024-02-05
2024-02-12,7137.69775390625,7150.0498046875,7238.9501953125,6333.5498046875,6775.0,266139,2024-02-12
2024-02-19,6989.70361328125,7001.7998046875,7318.2998046875,6871.60009765625,7150.0498046875,231442,2024-02-19
2024-02-26,7255.94287109375,7268.5,7303.25,6828.0498046875,7101.0,184510,2024-02-26
2024-03-04,6518.2197265625,6529.5,7250.0,6478.0,7208.39990234375,121749,2024-03-04
2024-03-11,5901.5869140625,5911.7998046875,6499.0,5549.85009765625,6430.0498046875,572319,2024-03-11
2024-03-18,6373.7197265625,6384.75,6463.9501953125,5910.10009765625,6100.0,182352,2024-03-18
2024-03-25,6311.22802734375,6322.14990234375,6500.0,6234.0498046875,6384.75,49166,2024-03-25
2024-04-01,6356.84912109375,6367.85009765625,6599.7001953125,6192.0498046875,6250.0,86562,2024-04-01
2024-04-08,6653.884765625,6665.39990234375,6798.4501953125,5989.9501953125,6367.85009765625,220689,2024-04-08
2024-04-15,7355.97021484375,7368.7001953125,7790.0,6608.0498046875,6665.39990234375,287891,2024-04-15
2024-04-22,6961.35302734375,6973.39990234375,7721.89990234375,6818.4501953125,7499.9501953125,132245,2024-04-22
2024-04-29,7544.79345703125,7557.85009765625,7763.9501953125,6940.0,6973.39990234375,118780,2024-04-29
2024-05-06,7127.36572265625,7139.7001953125,7699.89990234375,7001.0,7680.0,93779,2024-05-06
2024-05-13,6214.44580078125,6225.2001953125,6700.0,6018.0,6642.0,325655,2024-05-13
2024-05-20,6322.60791015625,6333.5498046875,6449.0,6117.2001953125,6260.5498046875,186415,2024-05-20
2024-05-27,6032.06103515625,6042.5,6437.64990234375,5968.35009765625,6335.0,115221,2024-05-27
2024-06-03,6279.93212890625,6290.7998046875,6479.0,5540.10009765625,6250.0,150960,2024-06-03
2024-06-10,6477.64013671875,6488.85009765625,6650.0,6221.0,6378.0498046875,165734,2024-06-10
2024-06-17,6560.34716796875,6571.7001953125,6643.85009765625,6381.5,6488.85009765625,88188,2024-06-17
2024-06-24,7471.96923828125,7484.89990234375,7689.7998046875,6551.0,6571.5,292069,2024-06-24
2024-07-01,7764.06396484375,7777.5,8079.0,7496.0498046875,7650.0,157883,2024-07-01
2024-07-08,8064.34375,8078.2998046875,8198.9501953125,7651.5498046875,7721.0,163328,2024-07-08
2024-07-15,8129.89990234375,8129.89990234375,8650.0,7968.60009765625,8012.0,165486,2024-07-15
2024-07-22,8376.9501953125,8376.9501953125,8500.0,7920.10009765625,8051.0,84981,2024-07-22
2024-07-29,11077.75,11077.75,11257.0,8270.0,8385.0,689679,2024-07-29
2024-08-05,11516.599609375,11516.599609375,11845.9501953125,10601.7998046875,10900.0,631959,2024-08-05
2024-08-12,11665.150390625,11665.150390625,11749.0,11350.0,11599.4501953125,110358,2024-08-12
2024-08-19,12198.349609375,12198.349609375,12400.0,11100.0,12400.0,117939,2024-08-19
2024-08-26,12502.2001953125,12502.2001953125,12710.5,11849.9501953125,12249.0,103600,2024-08-26
2024-09-02,12904.849609375,12904.849609375,13221.7001953125,12330.7998046875,12502.2001953125,150118,2024-09-02
2024-09-09,12517.5498046875,12517.5498046875,12900.0,12121.099609375,12900.0,117982,2024-09-09
2024-09-16,12771.099609375,12771.099609375,13055.0,12320.4501953125,12650.0,72379,2024-09-16
2024-09-23,12790.5,12790.5,13630.0,11601.0,12799.0,285589,2024-09-23
2024-09-30,12077.0,12077.0,12710.0,11900.0,12710.0,89441,2024-09-30
2024-10-07,14247.650390625,14247.650390625,14489.900390625,11100.0,12105.0,289959,2024-10-07
2024-10-14,14084.650390625,14084.650390625,16524.94921875,13972.5498046875,14700.0,325391,2024-10-14
2024-10-21,13803.25,13803.25,14470.0,13150.0,14084.650390625,216625,2024-10-21
2024-10-28,14560.849609375,14560.849609375,14878.349609375,13558.599609375,13558.599609375,76998,2024-10-28
2024-11-04,13792.5498046875,13792.5498046875,16310.4501953125,13500.0,14650.0,402688,2024-11-04
2024-11-11,15590.25,15590.25,16560.75,12816.0,13779.9501953125,361782,2024-11-11
2024-11-18,14904.9501953125,14904.9501953125,15670.75,14650.0498046875,15578.5498046875,79593,2024-11-18
2024-11-25,16709.30078125,16709.30078125,16877.69921875,14680.0,15300.0,164371,2024-11-25
2024-12-02,17596.0,17596.0,18100.0,16469.599609375,16738.349609375,221852,2024-12-02
2024-12-09,15265.0,15265.0,17500.0,15125.0,17300.0,1191698,2024-12-09
2024-12-16,13891.150390625,13891.150390625,15249.9501953125,13800.0,15210.0,358637,2024-12-16
2024-12-23,13702.349609375,13702.349609375,14191.849609375,13366.7001953125,14150.0,121660,2024-12-23
2024-12-30,13774.2001953125,13774.2001953125,14437.0,13652.25,13802.0,103639,2024-12-30
2025-01-06,14044.5498046875,14044.5498046875,15165.849609375,13510.0,13813.9501953125,165699,2025-01-06
2025-01-13,13651.0,13651.0,14000.0,12950.0498046875,13780.0,187809,2025-01-13
2025-01-20,13782.349609375,13782.349609375,14335.599609375,13123.2998046875,13623.0,219399,2025-01-20
2025-01-27,14193.849609375,14193.849609375,14282.7001953125,12370.0,13689.0,187453,2025-01-27
2025-02-03,14247.349609375,14247.349609375,15220.0,13823.4501953125,14135.9501953125,128661,2025-02-03
2025-02-10,11825.25,11825.25,14899.7001953125,11588.75,14300.0,297254,2025-02-10
2025-02-17,10995.5,10995.5,11911.4501953125,10444.75,11826.0,263094,2025-02-17
2025-02-24,10611.0,10611.0,12344.4501953125,10222.650390625,10849.849609375,277917,2025-02-24
2025-03-03,12093.900390625,12093.900390625,12306.7001953125,10190.7001953125,10704.9501953125,244081,2025-03-03
2025-03-10,11070.599609375,11070.599609375,12595.099609375,10711.099609375,11998.849609375,174235,2025-03-10
2025-03-17,11792.9501953125,11792.9501953125,11925.150390625,10740.099609375,11200.4501953125,114801,2025-03-17
2025-03-24,12071.5498046875,12071.5498046875,12797.400390625,11100.0,11900.0,316740,2025-03-24
2025-03-31,11439.150390625,11439.150390625,12391.7998046875,11126.0,12071.5498046875,297522,2025-03-31
2025-04-07,11753.4501953125,11753.4501953125,11847.150390625,10400.150390625,10492.0,221420,2025-04-07
2025-04-14,12821.0,12821.0,13111.0,11815.0,12000.0,149968,2025-04-14
2025-04-21,12300.0,12300.0,13388.0,12200.0,12886.0,225948,2025-04-21
2025-04-28,11908.0,11908.0,12841.0,11741.0,12399.0,103430,2025-04-28
2025-05-05,12429.0,12429.0,13170.0,11750.0,12052.0,209894,2025-05-05
2025-05-12,11056.0,11056.0,12867.0,10578.0,12605.0,385982,2025-05-12
2025-05-19,11156.0,11156.0,11403.0,11032.0,11076.0,231566,2025-05-19
2025-05-26,11503.0,11503.0,11600.0,11011.0,11156.0,172990,2025-05-26
2025-06-02,13030.0,13030.0,13250.0,11412.0,11520.0,636176,2025-06-02
2025-06-09,13193.0,13193.0,13950.0,12606.0,12988.0,515591,2025-06-09
2025-06-16,12245.0,12245.0,13464.0,11950.0,13250.0,279831,2025-06-16
2025-06-23,12120.0,12120.0,12479.0,11816.0,12367.0,165636,2025-06-23
2025-06-30,11999.0,11999.0,12264.0,11572.0,12264.0,228540,2025-06-30
2025-07-07,12301.0,12301.0,12480.0,11627.0,11999.0,335383,2025-07-07
2025-07-14,15273.0,15273.0,15500.0,12126.0,12303.0,1920925,2025-07-14
