Date,Adj Close_JINDWORLD.NS,Close_JINDWORLD.NS,High_JINDWORLD.NS,Low_JINDWORLD.NS,Open_JINDWORLD.NS,Volume_JINDWORLD.NS,Date
2025-03-24,71.37000274658203,71.37000274658203,72.4000015258789,54.13999938964844,57.7599983215332,20222842,2025-03-24
2025-03-31,71.05999755859375,71.05999755859375,79.30000305175781,67.80000305175781,71.37000274658203,23204525,2025-03-31
2025-04-07,67.52999877929688,67.52999877929688,71.75,62.0,62.0,4146293,2025-04-07
2025-04-14,68.13999938964844,68.13999938964844,70.88999938964844,67.80000305175781,68.98999786376953,2230799,2025-04-14
2025-04-21,66.19000244140625,66.19000244140625,71.55000305175781,65.30000305175781,68.27999877929688,4127341,2025-04-21
2025-04-28,65.66999816894531,65.66999816894531,68.5999984741211,65.44999694824219,66.16000366210938,1927415,2025-04-28
2025-05-05,65.9000015258789,65.9000015258789,70.47000122070312,59.400001525878906,65.86000061035156,13649387,2025-05-05
2025-05-12,61.779998779296875,61.779998779296875,70.4000015258789,59.56999969482422,67.5,10177204,2025-05-12
2025-05-19,60.560001373291016,60.560001373291016,64.62000274658203,60.0,62.9900016784668,2763784,2025-05-19
2025-05-26,60.2599983215332,60.2599983215332,61.95000076293945,60.099998474121094,60.849998474121094,1502567,2025-05-26
2025-06-02,59.33000183105469,59.33000183105469,62.4900016784668,58.5,59.810001373291016,2740907,2025-06-02
2025-06-09,58.529998779296875,58.529998779296875,63.0,58.209999084472656,59.7599983215332,2260010,2025-06-09
2025-06-16,57.06999969482422,57.06999969482422,59.7400016784668,56.5099983215332,58.470001220703125,1329440,2025-06-16
2025-06-23,55.7599983215332,55.7599983215332,57.88999938964844,54.81999969482422,56.20000076293945,2607194,2025-06-23
2025-06-30,49.29999923706055,49.29999923706055,64.23999786376953,49.099998474121094,55.93000030517578,47636168,2025-06-30
2025-07-07,42.869998931884766,42.869998931884766,49.95000076293945,42.5,49.29999923706055,21625644,2025-07-07
2025-07-14,42.22999954223633,42.22999954223633,43.91999816894531,41.04999923706055,42.849998474121094,7651220,2025-07-14
