Date,Adj Close_DELTAMAGNT.NS,Close_DELTAMAGNT.NS,High_DELTAMAGNT.NS,Low_DELTAMAGNT.NS,Open_DELTAMAGNT.NS,Volume_DELTAMAGNT.NS,Date
2021-10-25,64.0,64.0,74.9000015258789,60.20000076293945,74.9000015258789,28173,2021-10-25
2021-11-01,75.05000305175781,75.05000305175781,76.3499984741211,61.29999923706055,61.29999923706055,31495,2021-11-01
2021-11-08,70.6500015258789,70.6500015258789,76.0,68.5999984741211,73.55000305175781,35198,2021-11-08
2021-11-15,69.30000305175781,69.30000305175781,73.25,63.79999923706055,67.19999694824219,73157,2021-11-15
2021-11-22,65.0,65.0,69.94999694824219,64.05000305175781,69.0,34861,2021-11-22
2021-11-29,63.54999923706055,63.54999923706055,64.5,55.54999923706055,62.04999923706055,26489,2021-11-29
2021-12-06,65.94999694824219,65.94999694824219,68.75,58.25,65.44999694824219,39302,2021-12-06
2021-12-13,65.05000305175781,65.05000305175781,69.9000015258789,63.0,65.94999694824219,22929,2021-12-13
2021-12-20,64.4000015258789,64.4000015258789,67.4000015258789,58.20000076293945,66.5,34105,2021-12-20
2021-12-27,65.9000015258789,65.9000015258789,67.0,60.599998474121094,67.0,36138,2021-12-27
2022-01-03,96.5,96.5,96.5,67.0,67.0,152705,2022-01-03
2022-01-10,102.1500015258789,102.1500015258789,111.6500015258789,92.55000305175781,101.30000305175781,192970,2022-01-10
2022-01-17,96.5,96.5,107.25,94.3499984741211,105.80000305175781,109520,2022-01-17
2022-01-24,92.4000015258789,92.4000015258789,96.9000015258789,87.1500015258789,94.05000305175781,39616,2022-01-24
2022-01-31,87.4000015258789,87.4000015258789,96.9000015258789,85.80000305175781,96.9000015258789,38765,2022-01-31
2022-02-07,80.5999984741211,80.5999984741211,94.5,79.9000015258789,90.80000305175781,138872,2022-02-07
2022-02-14,70.69999694824219,70.69999694824219,82.94999694824219,69.3499984741211,80.0999984741211,79311,2022-02-14
2022-02-21,61.45000076293945,61.45000076293945,72.0,58.099998474121094,69.30000305175781,69609,2022-02-21
2022-02-28,62.95000076293945,62.95000076293945,67.9000015258789,59.099998474121094,62.0,56841,2022-02-28
2022-03-07,65.4000015258789,65.4000015258789,66.94999694824219,60.5,61.70000076293945,32765,2022-03-07
2022-03-14,70.5999984741211,70.5999984741211,75.6500015258789,65.4000015258789,65.4000015258789,60607,2022-03-14
2022-03-21,71.19999694824219,71.19999694824219,74.80000305175781,67.0999984741211,74.0,100518,2022-03-21
2022-03-28,70.1500015258789,70.1500015258789,74.4000015258789,65.6500015258789,74.4000015258789,46219,2022-03-28
2022-04-04,98.1500015258789,98.1500015258789,98.1500015258789,70.94999694824219,70.94999694824219,149795,2022-04-04
2022-04-11,99.0999984741211,99.0999984741211,101.94999694824219,83.3499984741211,101.5,145388,2022-04-11
2022-04-18,109.44999694824219,109.44999694824219,125.4000015258789,99.0999984741211,99.0999984741211,319815,2022-04-18
2022-04-25,94.80000305175781,94.80000305175781,108.5,87.25,104.0,105999,2022-04-25
2022-05-02,92.94999694824219,92.94999694824219,103.0,90.30000305175781,94.9000015258789,55253,2022-05-02
2022-05-09,82.6500015258789,82.6500015258789,94.9000015258789,75.1500015258789,94.9000015258789,32857,2022-05-09
2022-05-16,83.69999694824219,83.69999694824219,88.75,80.55000305175781,85.1500015258789,16192,2022-05-16
2022-05-23,84.1500015258789,84.1500015258789,91.0999984741211,80.05000305175781,81.80000305175781,29565,2022-05-23
2022-05-30,79.3499984741211,79.3499984741211,88.30000305175781,78.0999984741211,88.30000305175781,26383,2022-05-30
2022-06-06,79.5999984741211,79.5999984741211,81.9000015258789,75.25,80.94999694824219,12680,2022-06-06
2022-06-13,68.55000305175781,68.55000305175781,80.94999694824219,67.19999694824219,77.0,14715,2022-06-13
2022-06-20,63.70000076293945,63.70000076293945,70.8499984741211,62.29999923706055,68.55000305175781,14385,2022-06-20
2022-06-27,74.69999694824219,74.69999694824219,76.75,66.0,66.0,30104,2022-06-27
2022-07-04,72.5999984741211,72.5999984741211,78.30000305175781,71.0,78.30000305175781,16199,2022-07-04
2022-07-11,73.5999984741211,73.5999984741211,74.80000305175781,68.5,74.80000305175781,27243,2022-07-11
2022-07-18,71.55000305175781,71.55000305175781,77.9000015258789,70.8499984741211,72.19999694824219,18518,2022-07-18
2022-07-25,71.8499984741211,71.8499984741211,77.19999694824219,70.5999984741211,72.05000305175781,25233,2022-07-25
2022-08-01,81.1500015258789,81.1500015258789,81.1500015258789,70.0,71.8499984741211,62635,2022-08-01
2022-08-08,75.9000015258789,75.9000015258789,89.25,70.0,83.94999694824219,99661,2022-08-08
2022-08-15,75.80000305175781,75.80000305175781,80.0,74.80000305175781,75.9000015258789,23883,2022-08-15
2022-08-22,75.75,75.75,78.9000015258789,73.0999984741211,76.4000015258789,24746,2022-08-22
2022-08-29,70.3499984741211,70.3499984741211,77.30000305175781,70.0,77.30000305175781,56125,2022-08-29
2022-09-05,74.19999694824219,74.19999694824219,77.0,70.5,70.5,34421,2022-09-05
2022-09-12,75.0999984741211,75.0999984741211,77.0,72.80000305175781,72.80000305175781,31025,2022-09-12
2022-09-19,75.0999984741211,75.0999984741211,82.9000015258789,73.3499984741211,75.0,99668,2022-09-19
2022-09-26,74.1500015258789,74.1500015258789,74.9000015258789,70.0999984741211,72.0999984741211,11466,2022-09-26
2022-10-03,78.75,78.75,80.4000015258789,69.3499984741211,75.0,21282,2022-10-03
2022-10-10,85.05000305175781,85.05000305175781,88.9000015258789,76.69999694824219,79.0,160229,2022-10-10
2022-10-17,78.9000015258789,78.9000015258789,108.0,77.0,83.19999694824219,864761,2022-10-17
2022-10-24,75.25,75.25,80.0,75.0,78.9000015258789,45517,2022-10-24
2022-10-31,74.4000015258789,74.4000015258789,87.6500015258789,71.55000305175781,78.5,279394,2022-10-31
2022-11-07,74.1500015258789,74.1500015258789,78.1500015258789,72.05000305175781,74.0,66136,2022-11-07
2022-11-14,71.75,71.75,75.80000305175781,70.25,75.80000305175781,46065,2022-11-14
2022-11-21,71.19999694824219,71.19999694824219,72.94999694824219,68.25,72.05000305175781,27500,2022-11-21
2022-11-28,79.44999694824219,79.44999694824219,84.4000015258789,69.9000015258789,71.5999984741211,201144,2022-11-28
2022-12-05,76.75,76.75,84.4000015258789,75.1500015258789,78.94999694824219,63736,2022-12-05
2022-12-12,79.30000305175781,79.30000305175781,84.30000305175781,76.25,79.5,78808,2022-12-12
2022-12-19,67.8499984741211,67.8499984741211,84.44999694824219,66.3499984741211,80.0,96115,2022-12-19
2022-12-26,74.4000015258789,74.4000015258789,77.9000015258789,66.44999694824219,70.80000305175781,25893,2022-12-26
2023-01-02,78.0,78.0,84.44999694824219,71.55000305175781,74.4000015258789,71424,2023-01-02
2023-01-09,76.25,76.25,82.94999694824219,75.0,82.94999694824219,20532,2023-01-09
2023-01-16,76.80000305175781,76.80000305175781,80.75,75.5,77.80000305175781,20252,2023-01-16
2023-01-23,73.75,73.75,78.3499984741211,71.19999694824219,76.0999984741211,15780,2023-01-23
2023-01-30,72.8499984741211,72.8499984741211,76.0,70.0,73.0,21456,2023-01-30
2023-02-06,70.94999694824219,70.94999694824219,76.0,70.0999984741211,76.0,27479,2023-02-06
2023-02-13,65.80000305175781,65.80000305175781,73.0,65.0,72.5,25078,2023-02-13
2023-02-20,70.94999694824219,70.94999694824219,85.9000015258789,63.5,66.0,428718,2023-02-20
2023-02-27,70.30000305175781,70.30000305175781,73.0,66.80000305175781,70.94999694824219,71276,2023-02-27
2023-03-06,70.55000305175781,70.55000305175781,71.8499984741211,68.44999694824219,71.75,28122,2023-03-06
2023-03-13,67.0999984741211,67.0999984741211,70.9000015258789,66.19999694824219,70.9000015258789,19434,2023-03-13
2023-03-20,69.5999984741211,69.5999984741211,79.0,64.44999694824219,67.0999984741211,246721,2023-03-20
2023-03-27,68.5999984741211,68.5999984741211,74.75,63.20000076293945,70.69999694824219,123025,2023-03-27
2023-04-03,70.9000015258789,70.9000015258789,74.0,68.44999694824219,68.5,32242,2023-04-03
2023-04-10,76.75,76.75,80.9000015258789,69.6500015258789,69.6500015258789,61907,2023-04-10
2023-04-17,77.44999694824219,77.44999694824219,81.69999694824219,73.94999694824219,78.5999984741211,86832,2023-04-17
2023-04-24,74.80000305175781,74.80000305175781,79.05000305175781,74.0,78.94999694824219,23537,2023-04-24
2023-05-01,74.4000015258789,74.4000015258789,80.4000015258789,72.55000305175781,74.80000305175781,47411,2023-05-01
2023-05-08,73.19999694824219,73.19999694824219,78.69999694824219,71.0999984741211,75.94999694824219,28224,2023-05-08
2023-05-15,72.44999694824219,72.44999694824219,76.05000305175781,72.0,73.0,28944,2023-05-15
2023-05-22,77.0,77.0,89.69999694824219,72.4000015258789,74.8499984741211,320266,2023-05-22
2023-05-29,75.25,75.25,79.80000305175781,71.94999694824219,75.5999984741211,102597,2023-05-29
2023-06-05,76.30000305175781,76.30000305175781,77.1500015258789,72.69999694824219,75.05000305175781,42184,2023-06-05
2023-06-12,75.55000305175781,75.55000305175781,77.0,73.5,77.0,18414,2023-06-12
2023-06-19,74.19999694824219,74.19999694824219,81.94999694824219,72.5,75.55000305175781,97738,2023-06-19
2023-06-26,77.30000305175781,77.30000305175781,85.44999694824219,73.0,73.9000015258789,401088,2023-06-26
2023-07-03,78.69999694824219,78.69999694824219,83.5,76.30000305175781,78.69999694824219,170284,2023-07-03
2023-07-10,86.69999694824219,86.69999694824219,89.4000015258789,77.0,81.80000305175781,266043,2023-07-10
2023-07-17,85.55000305175781,85.55000305175781,89.80000305175781,82.0999984741211,86.69999694824219,280765,2023-07-17
2023-07-24,83.94999694824219,83.94999694824219,88.0,82.8499984741211,86.9000015258789,148962,2023-07-24
2023-07-31,81.3499984741211,81.3499984741211,85.44999694824219,78.6500015258789,83.0,109077,2023-07-31
2023-08-07,79.80000305175781,79.80000305175781,86.80000305175781,78.5,80.1500015258789,129429,2023-08-07
2023-08-14,81.3499984741211,81.3499984741211,83.5999984741211,76.4000015258789,80.0,75502,2023-08-14
2023-08-21,79.0,79.0,83.8499984741211,77.55000305175781,82.94999694824219,66340,2023-08-21
2023-08-28,98.1500015258789,98.1500015258789,109.6500015258789,78.30000305175781,78.30000305175781,1438616,2023-08-28
2023-09-04,105.19999694824219,105.19999694824219,117.80000305175781,99.80000305175781,100.0,1136071,2023-09-04
2023-09-11,93.05000305175781,93.05000305175781,107.55000305175781,92.0999984741211,107.55000305175781,94303,2023-09-11
2023-09-18,97.94999694824219,97.94999694824219,104.0,95.55000305175781,95.80000305175781,53449,2023-09-18
2023-09-25,89.4000015258789,89.4000015258789,95.4000015258789,87.0999984741211,94.0999984741211,50452,2023-09-25
2023-10-02,87.80000305175781,87.80000305175781,89.80000305175781,85.05000305175781,89.4000015258789,28750,2023-10-02
2023-10-09,87.19999694824219,87.19999694824219,90.55000305175781,83.05000305175781,86.5,34980,2023-10-09
2023-10-16,86.30000305175781,86.30000305175781,90.4000015258789,85.1500015258789,86.5,25723,2023-10-16
2023-10-23,84.9000015258789,84.9000015258789,87.0,78.3499984741211,86.30000305175781,20600,2023-10-23
2023-10-30,86.19999694824219,86.19999694824219,87.44999694824219,80.69999694824219,85.0,20405,2023-10-30
2023-11-06,82.0,82.0,88.0,80.75,85.0,43100,2023-11-06
2023-11-13,82.19999694824219,82.19999694824219,86.6500015258789,81.0,86.6500015258789,15681,2023-11-13
2023-11-20,81.55000305175781,81.55000305175781,84.44999694824219,80.9000015258789,81.5999984741211,29149,2023-11-20
2023-11-27,81.30000305175781,81.30000305175781,84.25,80.1500015258789,81.55000305175781,16478,2023-11-27
2023-12-04,92.0,92.0,92.25,80.5999984741211,84.19999694824219,79377,2023-12-04
2023-12-11,100.3499984741211,100.3499984741211,122.0,92.0,98.0,1220619,2023-12-11
2023-12-18,96.75,96.75,102.55000305175781,90.6500015258789,101.9000015258789,112360,2023-12-18
2023-12-25,95.69999694824219,95.69999694824219,102.75,95.0,96.75,73658,2023-12-25
2024-01-01,101.94999694824219,101.94999694824219,116.0,94.3499984741211,98.5999984741211,976395,2024-01-01
2024-01-08,101.30000305175781,101.30000305175781,104.1500015258789,98.19999694824219,103.0,101771,2024-01-08
2024-01-15,98.6500015258789,98.6500015258789,103.5999984741211,96.0,103.5999984741211,59361,2024-01-15
2024-01-22,97.3499984741211,97.3499984741211,102.9000015258789,91.0,98.6500015258789,18951,2024-01-22
2024-01-29,100.5999984741211,100.5999984741211,102.0,95.30000305175781,97.0,56856,2024-01-29
2024-02-05,98.05000305175781,98.05000305175781,104.0,95.0,102.0,92436,2024-02-05
2024-02-12,94.8499984741211,94.8499984741211,102.55000305175781,90.0,98.05000305175781,48483,2024-02-12
2024-02-19,97.75,97.75,99.6500015258789,92.0999984741211,95.9000015258789,50684,2024-02-19
2024-02-26,105.4000015258789,105.4000015258789,105.4000015258789,84.30000305175781,100.25,263360,2024-02-26
2024-03-04,108.9000015258789,108.9000015258789,132.75,97.0,132.75,912473,2024-03-04
2024-03-11,97.19999694824219,97.19999694824219,108.80000305175781,82.05000305175781,108.80000305175781,143934,2024-03-11
2024-03-18,96.19999694824219,96.19999694824219,106.0,95.1500015258789,96.5,75066,2024-03-18
2024-03-25,93.05000305175781,93.05000305175781,100.0,92.0999984741211,96.9000015258789,59745,2024-03-25
2024-04-01,98.0,98.0,109.05000305175781,96.25,108.80000305175781,171754,2024-04-01
2024-04-08,99.1500015258789,99.1500015258789,109.0,97.0,98.30000305175781,181423,2024-04-08
2024-04-15,101.44999694824219,101.44999694824219,102.9000015258789,95.44999694824219,99.1500015258789,71734,2024-04-15
2024-04-22,106.19999694824219,106.19999694824219,111.80000305175781,100.0,102.80000305175781,168133,2024-04-22
2024-04-29,104.4000015258789,104.4000015258789,109.0,101.19999694824219,106.3499984741211,78294,2024-04-29
2024-05-06,101.75,101.75,106.0,93.55000305175781,105.30000305175781,55188,2024-05-06
2024-05-13,100.75,100.75,104.44999694824219,98.0,103.94999694824219,50467,2024-05-13
2024-05-20,99.75,99.75,103.75,99.0,100.30000305175781,38805,2024-05-20
2024-05-27,95.3499984741211,95.3499984741211,100.75,93.25,99.30000305175781,41640,2024-05-27
2024-06-03,96.69999694824219,96.69999694824219,99.8499984741211,85.5999984741211,96.75,58723,2024-06-03
2024-06-10,100.2699966430664,100.2699966430664,103.80000305175781,94.0,96.72000122070312,90382,2024-06-10
2024-06-17,98.26000213623047,98.26000213623047,102.0,96.75,100.2699966430664,38659,2024-06-17
2024-06-24,96.30000305175781,96.30000305175781,99.69999694824219,95.20999908447266,96.44999694824219,58152,2024-06-24
2024-07-01,96.01000213623047,96.01000213623047,99.4000015258789,93.4000015258789,98.69999694824219,64324,2024-07-01
2024-07-08,93.47000122070312,93.47000122070312,98.98999786376953,91.19999694824219,97.9000015258789,68350,2024-07-08
2024-07-15,93.68000030517578,93.68000030517578,98.4000015258789,93.01000213623047,94.9000015258789,35849,2024-07-15
2024-07-22,91.77999877929688,91.77999877929688,95.69999694824219,86.70999908447266,95.69999694824219,59918,2024-07-22
2024-07-29,93.33000183105469,93.33000183105469,95.41000366210938,90.80999755859375,92.0,70710,2024-07-29
2024-08-05,88.98999786376953,88.98999786376953,92.5,87.5,92.5,62340,2024-08-05
2024-08-12,86.19999694824219,86.19999694824219,91.80000305175781,84.0999984741211,91.5,36441,2024-08-12
2024-08-19,90.68000030517578,90.68000030517578,94.9000015258789,83.11000061035156,85.0999984741211,72490,2024-08-19
2024-08-26,90.55999755859375,90.55999755859375,94.9000015258789,88.62000274658203,92.69999694824219,38462,2024-08-26
2024-09-02,87.36000061035156,87.36000061035156,92.5,86.11000061035156,92.4000015258789,34970,2024-09-02
2024-09-09,100.61000061035156,100.61000061035156,118.79000091552734,87.26000213623047,87.52999877929688,1174209,2024-09-09
2024-09-16,99.69000244140625,99.69000244140625,102.87999725341797,93.5999984741211,100.0,131229,2024-09-16
2024-09-23,97.44999694824219,97.44999694824219,102.69999694824219,95.5999984741211,102.69999694824219,72562,2024-09-23
2024-09-30,94.06999969482422,94.06999969482422,98.9000015258789,92.41000366210938,96.25,46718,2024-09-30
2024-10-07,94.25,94.25,98.9000015258789,87.51000213623047,97.0,28144,2024-10-07
2024-10-14,98.29000091552734,98.29000091552734,113.0999984741211,92.4000015258789,92.4000015258789,785070,2024-10-14
2024-10-21,89.5999984741211,89.5999984741211,100.02999877929688,88.0,99.69999694824219,85842,2024-10-21
2024-10-28,91.36000061035156,91.36000061035156,94.80000305175781,85.80000305175781,94.80000305175781,40178,2024-10-28
2024-11-04,92.1500015258789,92.1500015258789,97.72000122070312,86.69999694824219,92.69999694824219,31755,2024-11-04
2024-11-11,90.05000305175781,90.05000305175781,101.9000015258789,88.5999984741211,91.0,93700,2024-11-11
2024-11-18,94.87000274658203,94.87000274658203,97.0,89.01000213623047,91.0,62749,2024-11-18
2024-11-25,105.2699966430664,105.2699966430664,113.5,93.11000061035156,93.11000061035156,493988,2024-11-25
2024-12-02,122.33000183105469,122.33000183105469,136.0399932861328,103.19999694824219,106.27999877929688,1666049,2024-12-02
2024-12-09,116.5,116.5,135.0,113.94000244140625,124.0,213542,2024-12-09
2024-12-16,108.30999755859375,108.30999755859375,124.9000015258789,107.19999694824219,124.9000015258789,60405,2024-12-16
2024-12-23,105.66999816894531,105.66999816894531,124.73999786376953,102.0999984741211,109.9000015258789,271993,2024-12-23
2024-12-30,111.94000244140625,111.94000244140625,121.69000244140625,101.11000061035156,107.5,178440,2024-12-30
2025-01-06,103.11000061035156,103.11000061035156,115.79000091552734,101.3499984741211,113.4000015258789,76094,2025-01-06
2025-01-13,103.27999877929688,103.27999877929688,109.18000030517578,97.3499984741211,101.11000061035156,87046,2025-01-13
2025-01-20,100.37000274658203,100.37000274658203,111.0,98.5999984741211,103.29000091552734,39844,2025-01-20
2025-01-27,98.06999969482422,98.06999969482422,101.98999786376953,93.51000213623047,100.80000305175781,51920,2025-01-27
2025-02-03,93.12000274658203,93.12000274658203,99.58999633789062,91.3499984741211,98.06999969482422,40351,2025-02-03
2025-02-10,74.76000213623047,74.76000213623047,95.48999786376953,74.0,90.30000305175781,87049,2025-02-10
2025-02-17,67.63999938964844,67.63999938964844,74.76000213623047,63.5,74.58999633789062,61737,2025-02-17
2025-02-24,62.849998474121094,62.849998474121094,68.0,62.04999923706055,67.63999938964844,16266,2025-02-24
2025-03-03,66.9800033569336,66.9800033569336,69.83000183105469,58.25,62.849998474121094,27645,2025-03-03
2025-03-10,59.88999938964844,59.88999938964844,69.87999725341797,59.54999923706055,65.33000183105469,20440,2025-03-10
2025-03-17,65.11000061035156,65.11000061035156,65.12000274658203,56.88999938964844,59.88999938964844,142365,2025-03-17
2025-03-24,55.599998474121094,55.599998474121094,67.9000015258789,55.25,67.9000015258789,87877,2025-03-24
2025-03-31,61.810001373291016,61.810001373291016,62.9900016784668,55.599998474121094,55.599998474121094,15569,2025-03-31
2025-04-07,60.88999938964844,60.88999938964844,62.849998474121094,57.29999923706055,58.709999084472656,7041,2025-04-07
2025-04-14,61.2599983215332,61.2599983215332,64.0,58.41999816894531,60.0,6678,2025-04-14
2025-04-21,65.5,65.5,66.98999786376953,58.599998474121094,62.599998474121094,11194,2025-04-21
2025-04-28,59.45000076293945,59.45000076293945,65.44999694824219,57.310001373291016,65.44999694824219,5078,2025-04-28
2025-05-05,56.810001373291016,56.810001373291016,63.400001525878906,55.0099983215332,60.099998474121094,9447,2025-05-05
2025-05-12,61.869998931884766,61.869998931884766,62.45000076293945,57.0099983215332,58.0,8639,2025-05-12
2025-05-19,67.0999984741211,67.0999984741211,69.0,60.630001068115234,60.630001068115234,18454,2025-05-19
2025-05-26,83.30999755859375,83.30999755859375,104.94000244140625,70.27999877929688,70.27999877929688,1091734,2025-05-26
2025-06-02,105.41999816894531,105.41999816894531,109.0,83.0,84.5,434080,2025-06-02
2025-06-09,98.16999816894531,98.16999816894531,115.98999786376953,93.5,106.69999694824219,221149,2025-06-09
2025-06-16,92.04000091552734,92.04000091552734,103.05999755859375,89.5,98.29000091552734,65635,2025-06-16
2025-06-23,93.04000091552734,93.04000091552734,99.44999694824219,89.05000305175781,93.9000015258789,30692,2025-06-23
2025-06-30,95.98999786376953,95.98999786376953,99.79000091552734,90.75,95.55000305175781,40326,2025-06-30
2025-07-07,93.16000366210938,93.16000366210938,96.98999786376953,92.69999694824219,94.0,18812,2025-07-07
2025-07-14,91.19999694824219,91.19999694824219,95.0,91.0,93.19999694824219,6551,2025-07-14
