Date,Adj Close_BAJAJELEC.NS,Close_BAJAJELEC.NS,High_BAJAJELEC.NS,Low_BAJAJELEC.NS,Open_BAJAJELEC.NS,Volume_BAJAJELEC.NS,Date
2025-03-17,597.2000122070312,597.2000122070312,603.5,538.1500244140625,570.2999877929688,335179,2025-03-17
2025-03-24,544.0,544.0,619.4000244140625,537.1500244140625,599.0,657547,2025-03-24
2025-03-31,539.25,539.25,561.9500122070312,527.0,544.0,492862,2025-03-31
2025-04-07,509.8999938964844,509.8999938964844,548.6500244140625,490.0,519.2000122070312,365591,2025-04-07
2025-04-14,544.0499877929688,544.0499877929688,568.0,508.8999938964844,509.8999938964844,985330,2025-04-14
2025-04-21,553.5999755859375,553.5999755859375,579.9500122070312,536.2000122070312,544.5,518049,2025-04-21
2025-04-28,536.0999755859375,536.0999755859375,565.4000244140625,531.7000122070312,553.0,201751,2025-04-28
2025-05-05,529.9000244140625,529.9000244140625,556.8499755859375,520.0,537.0999755859375,194716,2025-05-05
2025-05-12,672.0999755859375,672.0999755859375,680.7000122070312,535.0,540.0499877929688,3602021,2025-05-12
2025-05-19,665.2000122070312,665.2000122070312,686.4000244140625,645.5499877929688,675.4500122070312,543229,2025-05-19
2025-05-26,686.7000122070312,686.7000122070312,698.1500244140625,666.5999755859375,673.0,531087,2025-05-26
2025-06-02,653.7000122070312,653.7000122070312,688.4000244140625,646.1500244140625,686.4500122070312,199536,2025-06-02
2025-06-09,657.0,657.0,682.1500244140625,650.5499877929688,656.0499877929688,251112,2025-06-09
2025-06-16,668.75,668.75,680.0,641.0499877929688,653.75,324770,2025-06-16
2025-06-23,685.0999755859375,685.0999755859375,704.8499755859375,655.5499877929688,664.7999877929688,420132,2025-06-23
2025-06-30,689.6500244140625,689.6500244140625,711.0,660.0,688.4500122070312,565960,2025-06-30
2025-07-07,667.9500122070312,667.9500122070312,696.0,663.4000244140625,695.2999877929688,168821,2025-07-07
2025-07-14,676.5,676.5,693.0,662.6500244140625,671.5,85704,2025-07-14
