Date,Adj Close_DANGEE.NS,Close_DANGEE.NS,High_DANGEE.NS,Low_DANGEE.NS,Open_DANGEE.NS,Volume_DANGEE.NS,Date
2025-05-05,4.179999828338623,4.179999828338623,4.559999942779541,4.179999828338623,4.550000190734863,156885,2025-05-05
2025-05-12,4.489999771118164,4.489999771118164,4.489999771118164,4.179999828338623,4.179999828338623,201014,2025-05-12
2025-05-19,4.760000228881836,4.760000228881836,4.78000020980835,4.489999771118164,4.570000171661377,149653,2025-05-19
2025-05-26,4.420000076293945,4.420000076293945,4.78000020980835,4.420000076293945,4.760000228881836,95755,2025-05-26
2025-06-02,4.610000133514404,4.610000133514404,4.869999885559082,4.429999828338623,4.429999828338623,335713,2025-06-02
2025-06-09,4.429999828338623,4.429999828338623,4.840000152587891,4.409999847412109,4.599999904632568,506508,2025-06-09
2025-06-16,4.150000095367432,4.150000095367432,4.429999828338623,4.079999923706055,4.429999828338623,280943,2025-06-16
2025-06-23,4.409999847412109,4.409999847412109,4.489999771118164,4.150000095367432,4.289999961853027,369878,2025-06-23
2025-06-30,5.480000019073486,5.480000019073486,6.340000152587891,4.519999980926514,4.519999980926514,8212173,2025-06-30
2025-07-07,4.860000133514404,4.860000133514404,5.619999885559082,4.75,5.480000019073486,1138482,2025-07-07
2025-07-14,5.010000228881836,5.010000228881836,5.050000190734863,4.820000171661377,4.840000152587891,154219,2025-07-14
