Date,Adj Close_ICIL.NS,Close_ICIL.NS,High_ICIL.NS,Low_ICIL.NS,Open_ICIL.NS,Volume_ICIL.NS,Date
2023-05-22,156.6536407470703,158.89999389648438,164.5,157.5,160.1999969482422,871075,2023-05-22
2023-05-29,190.9123992919922,193.64999389648438,195.85000610351562,152.64999389648438,160.0,16304532,2023-05-29
2023-06-05,193.081298828125,195.85000610351562,214.85000610351562,191.4499969482422,196.0,6919353,2023-06-05
2023-06-12,205.45387268066406,208.39999389648438,219.0,196.75,196.75,3243180,2023-06-12
2023-06-19,193.7221221923828,196.5,209.25,193.75,208.9499969482422,1918666,2023-06-19
2023-06-26,204.02438354492188,206.9499969482422,219.3000030517578,193.75,196.0,3171627,2023-06-26
2023-07-03,203.18641662597656,206.10000610351562,213.0,199.0500030517578,207.9499969482422,1912664,2023-07-03
2023-07-10,218.3686981201172,221.5,224.89999389648438,203.10000610351562,207.0,5630611,2023-07-10
2023-07-17,206.58763122558594,209.5500030517578,228.39999389648438,207.8000030517578,220.5,2928605,2023-07-17
2023-07-24,206.63693237304688,209.60000610351562,219.8000030517578,200.10000610351562,210.39999389648438,2753200,2023-07-24
2023-07-31,208.06642150878906,211.0500030517578,223.9499969482422,207.5,210.89999389648438,3207425,2023-07-31
2023-08-07,225.76268005371094,229.0,243.0,203.0,211.10000610351562,5879577,2023-08-07
2023-08-14,233.47479248046875,234.85000610351562,240.0,222.5500030517578,228.0500030517578,1769893,2023-08-14
2023-08-21,243.41622924804688,244.85000610351562,251.5,235.8000030517578,235.8000030517578,3433314,2023-08-21
2023-08-28,245.1062774658203,246.5500030517578,253.9499969482422,241.5,247.10000610351562,1394876,2023-08-28
2023-09-04,244.75831604003906,246.1999969482422,255.0,235.0,248.6999969482422,2748903,2023-09-04
2023-09-11,242.42208862304688,243.85000610351562,248.89999389648438,224.9499969482422,247.0,2289604,2023-09-11
2023-09-18,239.9367218017578,241.35000610351562,252.5,236.89999389648438,244.39999389648438,1571491,2023-09-18
2023-09-25,222.1415252685547,223.4499969482422,243.8000030517578,220.5,242.0,1280036,2023-09-25
2023-10-02,226.3169403076172,227.64999389648438,231.85000610351562,217.0500030517578,223.4499969482422,1273291,2023-10-02
2023-10-09,244.06240844726562,245.5,251.39999389648438,221.0,226.89999389648438,3533981,2023-10-09
2023-10-16,241.32852172851562,242.75,250.89999389648438,241.0,246.4499969482422,1463050,2023-10-16
2023-10-23,263.1499938964844,264.70001220703125,274.70001220703125,215.1999969482422,243.89999389648438,9623830,2023-10-23
2023-10-30,280.994873046875,282.6499938964844,293.95001220703125,264.20001220703125,268.20001220703125,7798553,2023-10-30
2023-11-06,291.4333801269531,293.1499938964844,302.79998779296875,279.0,288.0,5179404,2023-11-06
2023-11-13,287.80474853515625,289.5,300.0,283.0,295.5,1745084,2023-11-13
2023-11-20,302.61749267578125,304.3999938964844,312.70001220703125,270.79998779296875,291.8999938964844,7350575,2023-11-20
2023-11-27,304.80462646484375,306.6000061035156,319.6499938964844,303.20001220703125,304.3999938964844,2923749,2023-11-27
2023-12-04,295.06201171875,296.79998779296875,319.6499938964844,295.1000061035156,311.8999938964844,3154953,2023-12-04
2023-12-11,292.2287292480469,293.95001220703125,303.6000061035156,291.20001220703125,298.04998779296875,1917108,2023-12-11
2023-12-18,291.4333801269531,293.1499938964844,304.5,270.0,293.0,2060854,2023-12-18
2023-12-25,306.04730224609375,307.8500061035156,309.25,288.1499938964844,293.1499938964844,1950426,2023-12-25
2024-01-01,287.50653076171875,289.20001220703125,310.5,286.20001220703125,308.5,1541486,2024-01-01
2024-01-08,291.3836975097656,293.1000061035156,318.0,287.79998779296875,290.70001220703125,3847173,2024-01-08
2024-01-15,275.7259216308594,277.3500061035156,292.8999938964844,267.25,292.0,1685326,2024-01-15
2024-01-22,274.9305725097656,276.54998779296875,285.0,262.70001220703125,277.3500061035156,892066,2024-01-22
2024-01-29,271.3019714355469,272.8999938964844,285.04998779296875,267.1000061035156,280.0,1682574,2024-01-29
2024-02-05,259.0740051269531,260.6000061035156,277.0,255.4499969482422,272.0,2018850,2024-02-05
2024-02-12,272.9920349121094,274.6000061035156,277.79998779296875,258.0,261.0,2129214,2024-02-12
2024-02-19,322.0033264160156,323.8999938964844,327.29998779296875,271.04998779296875,273.0,11579358,2024-02-19
2024-02-26,338.0090637207031,340.0,364.75,325.8999938964844,327.5,13071681,2024-02-26
2024-03-04,316.13787841796875,318.0,346.45001220703125,288.95001220703125,340.0,2071715,2024-03-04
2024-03-11,325.0354919433594,326.95001220703125,336.3500061035156,289.79998779296875,320.95001220703125,3163221,2024-03-11
2024-03-18,322.4009704589844,324.29998779296875,334.95001220703125,305.1499938964844,330.8500061035156,1223671,2024-03-18
2024-03-25,352.0264892578125,354.1000061035156,360.0,321.0,324.29998779296875,2962075,2024-03-25
2024-04-01,381.2046203613281,383.45001220703125,385.8999938964844,338.0,359.0,4673062,2024-04-01
2024-04-08,380.4590148925781,382.70001220703125,394.0,372.04998779296875,387.0,2636539,2024-04-08
2024-04-15,372.5555725097656,374.75,379.1499938964844,352.0,355.3999938964844,1165152,2024-04-15
2024-04-22,395.2717590332031,397.6000061035156,404.0,375.04998779296875,377.75,2460563,2024-04-22
2024-04-29,396.3653259277344,398.70001220703125,405.0,368.54998779296875,398.0,1437304,2024-04-29
2024-05-06,367.98248291015625,370.1499938964844,400.70001220703125,368.04998779296875,397.0,1348520,2024-05-06
2024-05-13,389.5057067871094,391.79998779296875,396.0,354.3999938964844,370.1499938964844,1292562,2024-05-13
2024-05-20,387.71624755859375,390.0,403.0,383.04998779296875,391.79998779296875,896894,2024-05-20
2024-05-27,334.281005859375,336.25,395.0,331.1000061035156,391.20001220703125,2378760,2024-05-27
2024-06-03,352.82177734375,354.8999938964844,358.8500061035156,307.8500061035156,341.0,1551775,2024-06-03
2024-06-10,378.7689514160156,381.0,381.8999938964844,354.04998779296875,357.1499938964844,1165542,2024-06-10
2024-06-17,369.5234375,371.70001220703125,384.04998779296875,359.04998779296875,381.0,850234,2024-06-17
2024-06-24,387.3683166503906,389.6499938964844,400.0,364.29998779296875,372.0,2576915,2024-06-24
2024-07-01,407.2015075683594,409.6000061035156,450.6499938964844,389.6499938964844,395.0,10136629,2024-07-01
2024-07-08,395.9676513671875,398.29998779296875,429.0,395.04998779296875,411.95001220703125,3040942,2024-07-08
2024-07-15,372.8537902832031,375.04998779296875,411.8999938964844,373.0,399.5,1689055,2024-07-15
2024-07-22,402.4295959472656,404.79998779296875,412.6499938964844,364.20001220703125,373.95001220703125,1664332,2024-07-22
2024-07-29,381.04998779296875,381.04998779296875,419.8999938964844,380.0,411.0,1817715,2024-07-29
2024-08-05,388.8999938964844,388.8999938964844,408.0,359.0,377.95001220703125,3872241,2024-08-05
2024-08-12,378.29998779296875,378.29998779296875,389.3999938964844,358.0,385.0,1263264,2024-08-12
2024-08-19,415.79998779296875,415.79998779296875,422.75,379.6499938964844,383.54998779296875,3181326,2024-08-19
2024-08-26,408.8999938964844,408.8999938964844,429.95001220703125,400.54998779296875,416.75,2325813,2024-08-26
2024-09-02,416.95001220703125,416.95001220703125,438.8999938964844,406.1499938964844,409.25,2313336,2024-09-02
2024-09-09,409.3500061035156,409.3500061035156,429.8999938964844,401.70001220703125,414.25,1363210,2024-09-09
2024-09-16,390.95001220703125,390.95001220703125,415.8999938964844,383.45001220703125,413.0,1658632,2024-09-16
2024-09-23,388.6000061035156,388.6000061035156,403.0,380.6499938964844,392.25,1572031,2024-09-23
2024-09-30,366.0,366.0,390.95001220703125,360.79998779296875,388.0,1469650,2024-09-30
2024-10-07,361.5,361.5,375.0,342.0,360.0,1816348,2024-10-07
2024-10-14,392.54998779296875,392.54998779296875,398.75,357.1000061035156,372.0,2119221,2024-10-14
2024-10-21,361.95001220703125,361.95001220703125,392.29998779296875,352.95001220703125,391.8999938964844,994854,2024-10-21
2024-10-28,392.0,392.0,396.70001220703125,353.8500061035156,358.0,985421,2024-10-28
2024-11-04,354.0,354.0,399.5,351.20001220703125,390.1499938964844,1828983,2024-11-04
2024-11-11,340.1499938964844,340.1499938964844,359.8999938964844,326.8999938964844,353.25,821274,2024-11-11
2024-11-18,325.20001220703125,325.20001220703125,337.3999938964844,303.04998779296875,334.0,1610840,2024-11-18
2024-11-25,324.6499938964844,324.6499938964844,334.8500061035156,312.79998779296875,330.95001220703125,1279038,2024-11-25
2024-12-02,341.45001220703125,341.45001220703125,349.5,320.1000061035156,324.6499938964844,1037837,2024-12-02
2024-12-09,399.5,399.5,414.6000061035156,344.0,344.0,6302168,2024-12-09
2024-12-16,368.3999938964844,368.3999938964844,423.95001220703125,366.04998779296875,401.6000061035156,4175074,2024-12-16
2024-12-23,325.3500061035156,325.3500061035156,373.95001220703125,318.75,372.0,2246271,2024-12-23
2024-12-30,344.1000061035156,344.1000061035156,354.0,318.25,326.0,1717362,2024-12-30
2025-01-06,318.20001220703125,318.20001220703125,347.25,316.1499938964844,342.0,1323455,2025-01-06
2025-01-13,342.29998779296875,342.29998779296875,344.0,303.29998779296875,315.0,1757051,2025-01-13
2025-01-20,312.0,312.0,341.95001220703125,310.04998779296875,339.3999938964844,913622,2025-01-20
2025-01-27,303.20001220703125,303.20001220703125,310.95001220703125,288.6499938964844,306.0,1565119,2025-01-27
2025-02-03,299.45001220703125,299.45001220703125,310.8500061035156,288.0,298.04998779296875,749308,2025-02-03
2025-02-10,321.79998779296875,321.79998779296875,355.5,266.3999938964844,299.1000061035156,11573106,2025-02-10
2025-02-17,292.29998779296875,292.29998779296875,322.3999938964844,288.04998779296875,310.04998779296875,1916624,2025-02-17
2025-02-24,264.3500061035156,264.3500061035156,296.0,256.0,291.0,1397555,2025-02-24
2025-03-03,281.25,281.25,288.29998779296875,251.60000610351562,266.45001220703125,2114100,2025-03-03
2025-03-10,251.64999389648438,251.64999389648438,283.3500061035156,250.1999969482422,282.0,1269992,2025-03-10
2025-03-17,272.45001220703125,272.45001220703125,283.8999938964844,249.8000030517578,252.14999389648438,1753408,2025-03-17
2025-03-24,253.9499969482422,253.9499969482422,280.29998779296875,250.3000030517578,275.79998779296875,2106302,2025-03-24
2025-03-31,260.0,260.0,294.29998779296875,250.9499969482422,253.9499969482422,2993321,2025-03-31
2025-04-07,280.1499938964844,280.1499938964844,290.8999938964844,213.5500030517578,213.5500030517578,4366561,2025-04-07
2025-04-14,301.70001220703125,301.70001220703125,305.79998779296875,275.79998779296875,280.1499938964844,2385765,2025-04-14
2025-04-21,299.8999938964844,299.8999938964844,317.3500061035156,289.04998779296875,301.70001220703125,2770789,2025-04-21
2025-04-28,297.1000061035156,297.1000061035156,309.45001220703125,292.0,298.0,1672702,2025-04-28
2025-05-05,320.54998779296875,320.54998779296875,329.6499938964844,285.0,304.45001220703125,6776804,2025-05-05
2025-05-12,336.1000061035156,336.1000061035156,351.3500061035156,317.75,334.0,4373444,2025-05-12
2025-05-19,327.75,327.75,344.5,321.5,336.0,2523911,2025-05-19
2025-05-26,291.79998779296875,291.79998779296875,331.0,286.04998779296875,328.0,2456384,2025-05-26
2025-06-02,268.45001220703125,268.45001220703125,282.25,240.6999969482422,264.1000061035156,6636042,2025-06-02
2025-06-09,273.3999938964844,273.3999938964844,285.70001220703125,269.8500061035156,270.5,1403203,2025-06-09
2025-06-16,272.04998779296875,272.04998779296875,277.79998779296875,265.5,273.0,925543,2025-06-16
2025-06-23,294.70001220703125,294.70001220703125,296.0,266.1499938964844,271.1000061035156,1587627,2025-06-23
2025-06-30,290.29998779296875,290.29998779296875,301.04998779296875,284.04998779296875,295.5,967201,2025-06-30
2025-07-07,286.3999938964844,286.3999938964844,306.75,284.20001220703125,290.0,1683444,2025-07-07
2025-07-14,292.25,292.25,293.20001220703125,281.54998779296875,286.04998779296875,270505,2025-07-14
