Date,Adj Close_SEPC.NS,Close_SEPC.NS,High_SEPC.NS,Low_SEPC.NS,Open_SEPC.NS,Volume_SEPC.NS,Date
2025-02-17,14.6899995803833,14.6899995803833,15.600000381469727,13.630000114440918,14.859999656677246,35979774,2025-02-17
2025-02-24,13.3100004196167,13.3100004196167,14.569999694824219,13.100000381469727,14.569999694824219,18317764,2025-02-24
2025-03-03,14.279999732971191,14.279999732971191,14.720000267028809,12.020000457763672,13.4399995803833,42865806,2025-03-03
2025-03-10,16.420000076293945,16.420000076293945,17.489999771118164,12.710000038146973,14.289999961853027,146336945,2025-03-10
2025-03-17,16.09000015258789,16.09000015258789,16.6200008392334,15.180000305175781,16.420000076293945,55956631,2025-03-17
2025-03-24,14.0600004196167,14.0600004196167,16.889999389648438,14.0,16.18000030517578,76344274,2025-03-24
2025-03-31,14.34000015258789,14.34000015258789,15.149999618530273,14.039999961853027,14.0600004196167,32191218,2025-03-31
2025-04-07,14.25,14.25,14.449999809265137,11.869999885559082,11.949999809265137,23683326,2025-04-07
2025-04-14,15.260000228881836,15.260000228881836,15.460000038146973,14.25,14.25,16325676,2025-04-14
2025-04-21,14.8100004196167,14.8100004196167,16.229999542236328,14.59000015258789,15.300000190734863,31701066,2025-04-21
2025-04-28,14.039999961853027,14.039999961853027,15.039999961853027,13.550000190734863,14.640000343322754,18262703,2025-04-28
2025-05-05,13.319999694824219,13.319999694824219,14.25,12.949999809265137,14.0,18472256,2025-05-05
2025-05-12,14.424270629882812,14.424270629882812,15.0,13.566356658935547,14.0,41590672,2025-05-12
2025-05-19,13.920000076293945,13.920000076293945,15.244474411010742,13.539999961853027,14.509119033813477,72823034,2025-05-19
2025-05-26,14.970000267028809,14.970000267028809,15.800000190734863,13.960000038146973,13.979999542236328,93905203,2025-05-26
2025-06-02,14.529999732971191,14.529999732971191,15.359999656677246,14.229999542236328,14.949999809265137,42692020,2025-06-02
2025-06-09,13.510000228881836,13.510000228881836,15.180000305175781,13.199999809265137,14.550000190734863,240366796,2025-06-09
2025-06-16,13.239999771118164,13.239999771118164,14.09000015258789,12.779999732971191,13.579999923706055,99950722,2025-06-16
2025-06-23,13.529999732971191,13.529999732971191,14.140000343322754,12.949999809265137,13.100000381469727,52014793,2025-06-23
2025-06-30,13.390000343322754,13.390000343322754,13.699999809265137,13.15999984741211,13.579999923706055,39036796,2025-06-30
2025-07-07,14.020000457763672,14.020000457763672,14.399999618530273,13.210000038146973,13.390000343322754,82495995,2025-07-07
2025-07-14,13.6899995803833,13.6899995803833,14.199999809265137,13.619999885559082,14.0,20005665,2025-07-14
