Date,Adj Close_JTLIND.NS,Close_JTLIND.NS,High_JTLIND.NS,Low_JTLIND.NS,Open_JTLIND.NS,Volume_JTLIND.NS,Date
2024-01-08,123.61017608642578,123.875,133.6999969482422,122.0,124.2750015258789,33627798,2024-01-08
2024-01-15,126.02999114990234,126.30000305175781,127.9000015258789,117.1500015258789,125.75,22811452,2024-01-15
2024-01-22,129.19821166992188,129.47500610351562,130.9499969482422,122.5250015258789,128.4499969482422,12117872,2024-01-22
2024-01-29,134.5617218017578,134.85000610351562,136.5,127.4000015258789,131.02499389648438,18250762,2024-01-29
2024-02-05,131.16897583007812,131.4499969482422,138.1750030517578,127.625,135.10000610351562,13826208,2024-02-05
2024-02-12,125.9301986694336,126.19999694824219,133.39999389648438,120.69999694824219,132.5,8066456,2024-02-12
2024-02-19,128.9237823486328,129.1999969482422,132.02499389648438,126.2750015258789,127.19999694824219,8336496,2024-02-19
2024-02-26,130.6700439453125,130.9499969482422,139.0,127.5,130.02499389648438,19361754,2024-02-26
2024-03-04,120.46691131591797,120.7249984741211,135.39999389648438,117.5250015258789,132.52499389648438,10636938,2024-03-04
2024-03-11,91.62869262695312,91.82499694824219,121.0,83.44999694824219,121.0,66426984,2024-03-11
2024-03-18,100.43482971191406,100.6500015258789,101.75,90.375,93.2249984741211,11569768,2024-03-18
2024-03-25,91.42912292480469,91.625,101.5999984741211,90.57499694824219,101.125,8209576,2024-03-25
2024-04-01,102.63011932373047,102.8499984741211,109.30000305175781,93.125,93.1500015258789,47208888,2024-04-01
2024-04-08,107.19534301757812,107.42500305175781,111.7750015258789,101.5,104.25,32641314,2024-04-08
2024-04-15,103.15399932861328,103.375,107.25,101.0250015258789,103.25,6720534,2024-04-15
2024-04-22,110.96227264404297,111.19999694824219,112.30000305175781,102.57499694824219,104.44999694824219,19016584,2024-04-22
2024-04-29,119.11979675292969,119.375,121.0,111.07499694824219,111.4749984741211,28531128,2024-04-29
2024-05-06,113.45692443847656,113.69999694824219,120.4000015258789,112.5250015258789,120.0,7027294,2024-05-06
2024-05-13,107.94374084472656,108.17500305175781,112.25,102.625,108.5,18088706,2024-05-13
2024-05-20,108.09341430664062,108.32499694824219,111.0,106.7750015258789,108.3499984741211,7195088,2024-05-20
2024-05-27,104.35143280029297,104.57499694824219,112.0250015258789,101.6500015258789,108.32499694824219,6100176,2024-05-27
2024-06-03,108.91665649414062,109.1500015258789,117.0,100.5,108.9749984741211,15022350,2024-06-03
2024-06-10,108.74702453613281,108.9800033569336,113.0,108.0,109.92500305175781,10022506,2024-06-10
2024-06-17,109.8945541381836,110.12999725341797,112.0,106.82499694824219,109.0,5275424,2024-06-17
2024-06-24,111.0470962524414,111.28500366210938,113.92500305175781,104.05500030517578,109.0,22714662,2024-06-24
2024-07-01,109.60018920898438,109.83499908447266,112.3499984741211,107.7750015258789,111.75,7947288,2024-07-01
2024-07-08,111.98507690429688,112.2249984741211,114.0,106.25499725341797,110.94999694824219,19993036,2024-07-08
2024-07-15,110.36355590820312,110.5999984741211,116.81500244140625,108.5,112.9000015258789,17993292,2024-07-15
2024-07-22,105.89313507080078,106.12000274658203,112.37000274658203,105.41999816894531,109.94999694824219,14772988,2024-07-22
2024-07-29,104.1618423461914,104.38500213623047,107.96499633789062,103.75,107.25,12050634,2024-07-29
2024-08-05,107.32007598876953,107.55000305175781,109.5,97.94999694824219,100.5,18830188,2024-08-05
2024-08-12,106.36711883544922,106.59500122070312,111.3949966430664,103.57499694824219,107.5,11692660,2024-08-12
2024-08-19,114.96369934082031,115.20999908447266,117.0999984741211,104.94000244140625,107.92500305175781,27594910,2024-08-19
2024-08-26,119.4790267944336,119.73500061035156,121.1449966430664,114.12999725341797,117.5,30125170,2024-08-26
2024-09-02,117.71499633789062,117.71499633789062,123.69999694824219,115.25,119.5,16469842,2024-09-02
2024-09-09,118.79000091552734,118.79000091552734,119.5,112.95500183105469,117.71499633789062,15791666,2024-09-09
2024-09-16,110.48500061035156,110.48500061035156,120.0,107.07499694824219,120.0,10017846,2024-09-16
2024-09-23,114.6500015258789,114.6500015258789,121.0,108.80000305175781,110.44999694824219,27470704,2024-09-23
2024-09-30,111.3499984741211,111.3499984741211,123.74500274658203,110.375,114.67500305175781,21743332,2024-09-30
2024-10-07,106.13999938964844,106.13999938964844,113.01000213623047,101.86000061035156,113.01000213623047,9028356,2024-10-07
2024-10-14,106.11000061035156,106.11000061035156,109.44999694824219,105.30000305175781,106.75,4567434,2024-10-14
2024-10-21,94.17500305175781,94.17500305175781,106.91000366210938,93.0999984741211,106.42500305175781,5147420,2024-10-21
2024-10-28,101.80000305175781,101.80000305175781,106.43499755859375,92.65499877929688,94.5,5985122,2024-10-28
2024-11-04,99.78500366210938,99.78500366210938,104.8949966430664,96.0,101.99500274658203,5372502,2024-11-04
2024-11-11,98.1500015258789,98.1500015258789,101.0,91.19999694824219,100.0,4625003,2024-11-11
2024-11-18,96.4000015258789,96.4000015258789,98.69999694824219,91.41999816894531,94.95999908447266,5162846,2024-11-18
2024-11-25,101.7300033569336,101.7300033569336,103.51000213623047,96.5,99.0,2540582,2024-11-25
2024-12-02,104.4000015258789,104.4000015258789,105.08999633789062,98.2699966430664,101.0,4692843,2024-12-02
2024-12-09,99.66999816894531,99.66999816894531,105.4000015258789,97.5999984741211,105.4000015258789,5059600,2024-12-09
2024-12-16,93.70999908447266,93.70999908447266,102.69999694824219,90.1500015258789,101.0,3610566,2024-12-16
2024-12-23,93.30999755859375,93.30999755859375,101.5199966430664,90.3499984741211,94.0,4429136,2024-12-23
2024-12-30,99.27999877929688,99.27999877929688,100.44000244140625,91.25,93.44999694824219,4802080,2024-12-30
2025-01-06,105.61000061035156,105.61000061035156,112.0999984741211,101.58999633789062,101.58999633789062,20356230,2025-01-06
2025-01-13,103.30000305175781,103.30000305175781,106.25,96.0999984741211,102.98999786376953,11571247,2025-01-13
2025-01-20,104.80999755859375,104.80999755859375,111.5,103.55000305175781,103.69999694824219,8810141,2025-01-20
2025-01-27,96.58999633789062,96.58999633789062,103.0,91.63999938964844,102.01000213623047,10780557,2025-01-27
2025-02-03,100.04000091552734,100.04000091552734,103.0,94.25,95.01000213623047,7750597,2025-02-03
2025-02-10,86.91999816894531,86.91999816894531,101.04000091552734,85.0199966430664,100.9000015258789,8263230,2025-02-10
2025-02-17,91.08999633789062,91.08999633789062,92.69999694824219,78.45999908447266,86.69999694824219,8333123,2025-02-17
2025-02-24,80.94000244140625,80.94000244140625,92.3499984741211,79.12000274658203,90.72000122070312,5769489,2025-02-24
2025-03-03,81.63999938964844,81.63999938964844,86.0,77.05999755859375,80.98999786376953,6863878,2025-03-03
2025-03-10,75.05000305175781,75.05000305175781,82.44999694824219,73.97000122070312,81.9000015258789,6755312,2025-03-10
2025-03-17,81.41999816894531,81.41999816894531,83.47000122070312,74.9000015258789,76.4800033569336,8038543,2025-03-17
2025-03-24,75.9800033569336,75.9800033569336,84.98999786376953,75.51000213623047,81.41000366210938,8621318,2025-03-24
2025-03-31,74.55000305175781,74.55000305175781,80.0,74.0,75.9800033569336,3476919,2025-03-31
2025-04-07,74.62999725341797,74.62999725341797,75.22000122070312,60.11000061035156,62.0,6924045,2025-04-07
2025-04-14,72.38999938964844,72.38999938964844,81.48999786376953,64.69999694824219,76.48999786376953,17965353,2025-04-14
2025-04-21,69.0,69.0,74.29000091552734,67.05999755859375,72.30000305175781,4695384,2025-04-21
2025-04-28,63.84000015258789,63.84000015258789,69.52999877929688,63.099998474121094,69.18000030517578,4237565,2025-04-28
2025-05-05,60.349998474121094,60.349998474121094,67.6500015258789,59.77000045776367,65.5,5498488,2025-05-05
2025-05-12,71.94000244140625,71.94000244140625,72.7300033569336,63.029998779296875,63.060001373291016,8666097,2025-05-12
2025-05-19,70.98999786376953,70.98999786376953,73.44999694824219,69.3499984741211,73.0,3777156,2025-05-19
2025-05-26,67.48999786376953,67.48999786376953,73.5,65.80000305175781,71.36000061035156,6240560,2025-05-26
2025-06-02,70.52999877929688,70.52999877929688,71.9000015258789,63.79999923706055,68.0,6495777,2025-06-02
2025-06-09,77.93000030517578,77.93000030517578,81.94999694824219,71.12000274658203,71.73999786376953,13584130,2025-06-09
2025-06-16,75.26000213623047,75.26000213623047,81.75,74.52999877929688,77.93000030517578,4330357,2025-06-16
2025-06-23,77.66000366210938,77.66000366210938,77.94999694824219,73.44999694824219,74.0,3719175,2025-06-23
2025-06-30,77.77999877929688,77.77999877929688,82.69999694824219,73.5,79.6500015258789,16541949,2025-06-30
2025-07-07,84.87999725341797,84.87999725341797,85.98999786376953,78.01000213623047,78.0199966430664,29212275,2025-07-07
2025-07-14,83.12000274658203,83.12000274658203,84.72000122070312,81.61000061035156,84.55000305175781,3318641,2025-07-14
