Date,Adj Close_PRECAM.NS,Close_PRECAM.NS,High_PRECAM.NS,Low_PRECAM.NS,Open_PRECAM.NS,Volume_PRECAM.NS,Date
2023-12-25,247.9627685546875,249.3000030517578,251.0,237.5500030517578,241.64999389648438,634855,2023-12-25
2024-01-01,265.7170104980469,267.1499938964844,279.1499938964844,250.89999389648438,252.0,1657011,2024-01-01
2024-01-08,259.6994934082031,261.1000061035156,282.1000061035156,257.79998779296875,268.1000061035156,780106,2024-01-08
2024-01-15,243.08905029296875,244.39999389648438,265.45001220703125,236.60000610351562,263.79998779296875,690457,2024-01-15
2024-01-22,237.6682891845703,238.9499969482422,246.35000610351562,233.5500030517578,244.39999389648438,440557,2024-01-22
2024-01-29,233.63999938964844,234.89999389648438,248.10000610351562,223.75,240.0500030517578,613822,2024-01-29
2024-02-05,225.48399353027344,226.6999969482422,239.89999389648438,220.9499969482422,236.5,716966,2024-02-05
2024-02-12,225.83212280273438,227.0500030517578,234.60000610351562,208.3000030517578,228.14999389648438,577723,2024-02-12
2024-02-19,213.54835510253906,214.6999969482422,231.89999389648438,211.35000610351562,228.60000610351562,399351,2024-02-19
2024-02-26,219.01885986328125,220.1999969482422,249.39999389648438,216.0500030517578,216.39999389648438,1428803,2024-02-26
2024-03-04,208.62490844726562,209.75,229.9499969482422,205.75,224.9499969482422,517125,2024-03-04
2024-03-11,181.96865844726562,182.9499969482422,214.14999389648438,177.9499969482422,211.9499969482422,1420451,2024-03-11
2024-03-18,196.9876708984375,198.0500030517578,217.0,183.6999969482422,184.9499969482422,2466921,2024-03-18
2024-03-25,196.4903564453125,197.5500030517578,208.0,195.35000610351562,198.0500030517578,703140,2024-03-25
2024-04-01,218.32261657714844,219.5,228.5,199.8000030517578,199.8000030517578,1515390,2024-04-01
2024-04-08,210.6141815185547,211.75,221.35000610351562,211.0,220.9499969482422,372330,2024-04-08
2024-04-15,206.6853790283203,207.8000030517578,213.0,197.1999969482422,208.0,486543,2024-04-15
2024-04-22,211.2606964111328,212.39999389648438,218.89999389648438,207.9499969482422,209.64999389648438,489449,2024-04-22
2024-04-29,206.88430786132812,208.0,215.0,204.60000610351562,212.5,383303,2024-04-29
2024-05-06,194.6502685546875,195.6999969482422,209.0,190.35000610351562,207.5,416244,2024-05-06
2024-05-13,198.38015747070312,199.4499969482422,205.85000610351562,192.5500030517578,204.0,313508,2024-05-13
2024-05-20,188.98085021972656,190.0,224.0,187.4499969482422,199.14999389648438,3003780,2024-05-20
2024-05-27,179.7804718017578,180.75,195.39999389648438,179.0,192.89999389648438,638425,2024-05-27
2024-06-03,195.39625549316406,196.4499969482422,197.5,172.64999389648438,186.0,818931,2024-06-03
2024-06-10,202.3487548828125,203.44000244140625,205.99000549316406,194.1699981689453,197.89999389648438,985376,2024-06-10
2024-06-17,198.76806640625,199.83999633789062,207.64999389648438,197.0,203.44000244140625,693348,2024-06-17
2024-06-24,188.23487854003906,189.25,201.05999755859375,188.16000366210938,199.0,730509,2024-06-24
2024-07-01,193.41693115234375,194.4600067138672,202.0,190.32000732421875,191.1999969482422,873367,2024-07-01
2024-07-08,185.36038208007812,186.36000061035156,201.05999755859375,185.10000610351562,197.6999969482422,690632,2024-07-08
2024-07-15,180.56622314453125,181.5399932861328,191.64999389648438,180.39999389648438,187.85000610351562,518600,2024-07-15
2024-07-22,186.94000244140625,186.94000244140625,193.38999938964844,175.0,181.0,966663,2024-07-22
2024-07-29,195.7899932861328,195.7899932861328,201.66000366210938,187.41000366210938,189.25,1261273,2024-07-29
2024-08-05,189.6199951171875,189.6199951171875,207.6999969482422,179.00999450683594,190.0,1440754,2024-08-05
2024-08-12,184.9600067138672,184.9600067138672,192.19000244140625,180.00999450683594,191.25,518186,2024-08-12
2024-08-19,244.13999938964844,244.13999938964844,251.0,181.92999267578125,186.85000610351562,10779809,2024-08-19
2024-08-26,244.36000061035156,244.36000061035156,271.0,232.0500030517578,245.4499969482422,3751891,2024-08-26
2024-09-02,256.44000244140625,256.44000244140625,274.70001220703125,241.0,244.6999969482422,2849920,2024-09-02
2024-09-09,265.42999267578125,265.42999267578125,283.0,252.25,256.44000244140625,1975022,2024-09-09
2024-09-16,250.80999755859375,250.80999755859375,267.92999267578125,237.19000244140625,266.79998779296875,947252,2024-09-16
2024-09-23,230.74000549316406,230.74000549316406,253.5500030517578,227.27000427246094,251.8000030517578,862889,2024-09-23
2024-09-30,230.4199981689453,230.4199981689453,252.0,222.0,230.5,1384866,2024-09-30
2024-10-07,237.7899932861328,237.7899932861328,244.5,209.10000610351562,233.0,931794,2024-10-07
2024-10-14,307.92999267578125,307.92999267578125,331.70001220703125,235.2100067138672,239.14999389648438,18120242,2024-10-14
2024-10-21,268.8999938964844,268.8999938964844,330.8500061035156,264.45001220703125,317.69000244140625,4385841,2024-10-21
2024-10-28,310.8500061035156,310.8500061035156,317.0,263.010009765625,269.92999267578125,2698601,2024-10-28
2024-11-04,329.70001220703125,329.70001220703125,342.0,299.5,313.3999938964844,5462693,2024-11-04
2024-11-11,298.1000061035156,298.1000061035156,329.6499938964844,290.0,326.04998779296875,1521793,2024-11-11
2024-11-18,297.3500061035156,297.3500061035156,315.70001220703125,291.04998779296875,301.95001220703125,1181560,2024-11-18
2024-11-25,333.04998779296875,333.04998779296875,340.8999938964844,294.3500061035156,304.79998779296875,2742845,2024-11-25
2024-12-02,327.3500061035156,327.3500061035156,344.5,319.04998779296875,333.04998779296875,1597877,2024-12-02
2024-12-09,348.0,348.0,382.79998779296875,317.29998779296875,323.0,9177654,2024-12-09
2024-12-16,338.75,338.75,379.29998779296875,335.29998779296875,347.0,2892863,2024-12-16
2024-12-23,342.1499938964844,342.1499938964844,349.0,319.3500061035156,344.70001220703125,1027333,2024-12-23
2024-12-30,365.75,365.75,378.0,336.3999938964844,340.04998779296875,2551054,2024-12-30
2025-01-06,350.3999938964844,350.3999938964844,380.0,344.0,368.95001220703125,1756947,2025-01-06
2025-01-13,348.20001220703125,348.20001220703125,370.0,333.6000061035156,341.45001220703125,1592603,2025-01-13
2025-01-20,295.75,295.75,353.1499938964844,294.0,352.0,849421,2025-01-20
2025-01-27,307.3500061035156,307.3500061035156,325.45001220703125,258.54998779296875,290.0,1442647,2025-01-27
2025-02-03,286.0,286.0,318.70001220703125,284.3999938964844,307.3500061035156,847793,2025-02-03
2025-02-10,216.35000610351562,216.35000610351562,282.95001220703125,211.85000610351562,281.0,1767386,2025-02-10
2025-02-17,214.8000030517578,214.8000030517578,231.0500030517578,202.5500030517578,211.14999389648438,925348,2025-02-17
2025-02-24,166.10000610351562,166.10000610351562,215.0,165.5,214.8000030517578,1690644,2025-02-24
2025-03-03,174.30999755859375,174.30999755859375,186.8000030517578,153.50999450683594,168.0,1942309,2025-03-03
2025-03-10,155.3300018310547,155.3300018310547,177.0,150.2100067138672,177.0,1446424,2025-03-10
2025-03-17,181.35000610351562,181.35000610351562,182.5,155.10000610351562,157.6999969482422,1333488,2025-03-17
2025-03-24,172.6199951171875,172.6199951171875,189.89999389648438,169.0,182.85000610351562,1325119,2025-03-24
2025-03-31,169.27000427246094,169.27000427246094,181.0,168.0,172.6199951171875,629344,2025-03-31
2025-04-07,153.82000732421875,153.82000732421875,169.08999633789062,145.0,145.0,1282787,2025-04-07
2025-04-14,169.60000610351562,169.60000610351562,176.0,153.82000732421875,153.82000732421875,956838,2025-04-14
2025-04-21,166.36000061035156,166.36000061035156,184.5,163.41000366210938,174.5,1396479,2025-04-21
2025-04-28,155.36000061035156,155.36000061035156,169.8000030517578,153.22000122070312,168.85000610351562,975408,2025-04-28
2025-05-05,154.77999877929688,154.77999877929688,162.47999572753906,148.55999755859375,156.3300018310547,860656,2025-05-05
2025-05-12,173.49000549316406,173.49000549316406,176.83999633789062,160.30999755859375,162.9499969482422,1174208,2025-05-12
2025-05-19,173.27000427246094,173.27000427246094,183.0,166.1199951171875,177.9499969482422,998133,2025-05-19
2025-05-26,192.1300048828125,192.1300048828125,200.6999969482422,170.0,174.6300048828125,9643260,2025-05-26
2025-06-02,227.30999755859375,227.30999755859375,230.39999389648438,190.11000061035156,193.0,8762920,2025-06-02
2025-06-09,205.0500030517578,205.0500030517578,229.4499969482422,193.0,229.4499969482422,2130874,2025-06-09
2025-06-16,201.74000549316406,201.74000549316406,212.1300048828125,193.10000610351562,205.00999450683594,1900918,2025-06-16
2025-06-23,203.97999572753906,203.97999572753906,212.0,196.97999572753906,198.6999969482422,1461365,2025-06-23
2025-06-30,213.55999755859375,213.55999755859375,219.44000244140625,202.10000610351562,203.99000549316406,2679805,2025-06-30
2025-07-07,210.10000610351562,210.10000610351562,221.0,206.4499969482422,213.39999389648438,1149958,2025-07-07
2025-07-14,207.16000366210938,207.16000366210938,211.3699951171875,206.27000427246094,210.10000610351562,265632,2025-07-14
