Date,Adj Close_THEMISMED.NS,Close_THEMISMED.NS,High_THEMISMED.NS,Low_THEMISMED.NS,Open_THEMISMED.NS,Volume_THEMISMED.NS,Date
2021-12-06,94.8712158203125,95.98500061035156,98.0999984741211,90.2249984741211,93.19999694824219,171700,2021-12-06
2021-12-13,93.04761505126953,94.13999938964844,100.5,92.5,99.51499938964844,167530,2021-12-13
2021-12-20,87.94255065917969,88.9749984741211,94.1500015258789,86.01000213623047,94.1500015258789,179130,2021-12-20
2021-12-27,93.2996597290039,94.3949966430664,98.25,88.0,89.0250015258789,348930,2021-12-27
2022-01-03,99.23003387451172,100.3949966430664,103.99500274658203,94.2249984741211,95.23999786376953,422540,2022-01-03
2022-01-10,97.82156372070312,98.97000122070312,105.97000122070312,97.50499725341797,104.0999984741211,279390,2022-01-10
2022-01-17,98.34542083740234,99.5,104.9800033569336,98.81500244140625,99.5,283060,2022-01-17
2022-01-24,96.68492126464844,97.81999969482422,108.4000015258789,90.54000091552734,99.20500183105469,459560,2022-01-24
2022-01-31,97.25324249267578,98.3949966430664,103.0,95.54000091552734,97.0999984741211,310540,2022-01-31
2022-02-07,106.87527465820312,108.12999725341797,113.5999984741211,96.00499725341797,98.8550033569336,887150,2022-02-07
2022-02-14,106.20317077636719,107.44999694824219,113.0,98.56500244140625,104.0,453920,2022-02-14
2022-02-21,99.06200408935547,100.2249984741211,112.80000305175781,95.65499877929688,112.80000305175781,209780,2022-02-21
2022-02-28,97.78203582763672,98.93000030517578,104.9000015258789,95.70999908447266,95.70999908447266,68330,2022-02-28
2022-03-07,97.50527954101562,98.6500015258789,103.875,93.5,98.4000015258789,192030,2022-03-07
2022-03-14,100.82630157470703,102.01000213623047,102.41500091552734,97.0,100.19999694824219,146990,2022-03-14
2022-03-21,92.66213989257812,93.75,106.0999984741211,93.69499969482422,105.19999694824219,169610,2022-03-21
2022-03-28,96.00785827636719,97.13500213623047,98.4000015258789,90.5,95.69499969482422,125700,2022-03-28
2022-04-04,93.11186218261719,94.20500183105469,100.00499725341797,93.49500274658203,100.0,139200,2022-04-04
2022-04-11,90.0577163696289,91.11499786376953,96.0,89.9000015258789,96.0,76220,2022-04-11
2022-04-18,90.28504943847656,91.34500122070312,96.5999984741211,88.90499877929688,92.99500274658203,106820,2022-04-18
2022-04-25,91.24873352050781,92.31999969482422,95.11499786376953,90.5999984741211,91.09500122070312,62640,2022-04-25
2022-05-02,84.8291015625,85.82499694824219,92.31999969482422,85.20500183105469,92.31999969482422,49200,2022-05-02
2022-05-09,80.75691223144531,81.70500183105469,89.0,77.26000213623047,85.11000061035156,105550,2022-05-09
2022-05-16,87.15184020996094,88.17500305175781,88.5999984741211,78.0,81.70500183105469,88650,2022-05-16
2022-05-23,79.11616516113281,80.04499816894531,90.0,76.0,88.9000015258789,70780,2022-05-23
2022-05-30,79.65484619140625,80.58999633789062,83.19999694824219,76.0,80.45500183105469,64440,2022-05-30
2022-06-06,76.6007080078125,77.5,81.06500244140625,76.0,79.4800033569336,32970,2022-06-06
2022-06-13,74.14947509765625,75.0199966430664,79.5999984741211,74.20500183105469,77.26000213623047,38950,2022-06-13
2022-06-20,72.53839874267578,73.38999938964844,75.70500183105469,68.6449966430664,75.70500183105469,80590,2022-06-20
2022-06-27,75.06869506835938,75.94999694824219,76.3949966430664,70.88999938964844,73.5999984741211,35390,2022-06-27
2022-07-04,79.6004867553711,80.53500366210938,82.0,70.5,76.5,100570,2022-07-04
2022-07-11,80.2083511352539,81.1500015258789,84.4749984741211,77.40499877929688,81.80000305175781,69930,2022-07-11
2022-07-18,82.16537475585938,83.12999725341797,86.43000030517578,81.1050033569336,84.5,64120,2022-07-18
2022-07-25,76.5315170288086,77.43000030517578,86.63500213623047,74.3550033569336,84.99500274658203,195830,2022-07-25
2022-08-01,80.04032135009766,80.9800033569336,82.30000305175781,76.95999908447266,77.0,99120,2022-08-01
2022-08-08,79.06181335449219,79.98999786376953,84.65499877929688,78.50499725341797,82.19999694824219,96410,2022-08-08
2022-08-15,80.83103942871094,81.77999877929688,84.80000305175781,79.98999786376953,79.98999786376953,94500,2022-08-15
2022-08-22,78.94320678710938,79.87000274658203,86.12000274658203,77.70500183105469,81.4000015258789,137640,2022-08-22
2022-08-29,78.70597839355469,79.62999725341797,83.30000305175781,77.01000213623047,82.2699966430664,62430,2022-08-29
2022-09-05,92.25196075439453,93.33499908447266,98.94499969482422,78.55500030517578,80.34500122070312,1284960,2022-09-05
2022-09-12,98.57011413574219,99.0999984741211,102.4749984741211,87.4000015258789,93.5,722820,2022-09-12
2022-09-19,107.12413024902344,107.69999694824219,114.99500274658203,95.55000305175781,99.69999694824219,1559930,2022-09-19
2022-09-26,101.24076080322266,101.78500366210938,107.33999633789062,98.0,106.0,354330,2022-09-26
2022-10-03,104.4883041381836,105.05000305175781,108.5,99.23500061035156,103.375,201790,2022-10-03
2022-10-10,102.05140686035156,102.5999984741211,105.0,98.0999984741211,105.0,275190,2022-10-10
2022-10-17,97.88877868652344,98.41500091552734,104.55500030517578,96.80999755859375,101.79000091552734,139960,2022-10-17
2022-10-24,96.29236602783203,96.80999755859375,101.5999984741211,94.26000213623047,99.08999633789062,143100,2022-10-24
2022-10-31,93.92012023925781,94.42500305175781,100.0,93.69999694824219,97.19499969482422,112550,2022-10-31
2022-11-07,89.34967803955078,89.83000183105469,96.5,88.19999694824219,96.30000305175781,402890,2022-11-07
2022-11-14,87.63888549804688,88.11000061035156,91.40499877929688,87.76499938964844,89.83999633789062,204130,2022-11-14
2022-11-21,97.34669494628906,97.87000274658203,102.4000015258789,87.7750015258789,88.97000122070312,876840,2022-11-21
2022-11-28,107.08932495117188,107.66500091552734,109.7699966430664,95.30000305175781,95.30000305175781,811900,2022-11-28
2022-12-05,113.56948852539062,114.18000030517578,117.5,104.94999694824219,108.80000305175781,1668650,2022-12-05
2022-12-12,138.66458129882812,139.41000366210938,143.52499389648438,114.99500274658203,114.99500274658203,4188360,2022-12-12
2022-12-19,120.74590301513672,121.3949966430664,142.5,120.0,139.10000610351562,1385320,2022-12-19
2022-12-26,134.77052307128906,135.4949951171875,139.0,122.62000274658203,122.62000274658203,524890,2022-12-26
2023-01-02,128.00189208984375,128.69000244140625,141.8000030517578,125.11000061035156,138.0,622420,2023-01-02
2023-01-09,128.9070281982422,129.60000610351562,131.99000549316406,124.4000015258789,130.90499877929688,223700,2023-01-09
2023-01-16,120.95975494384766,121.61000061035156,131.89999389648438,120.58499908447266,131.89999389648438,127070,2023-01-16
2023-01-23,117.62269592285156,118.25499725341797,125.3949966430664,114.0,121.50499725341797,238700,2023-01-23
2023-01-30,125.29146575927734,125.96499633789062,129.89999389648438,114.4000015258789,117.44999694824219,349300,2023-01-30
2023-02-06,132.5325469970703,133.2449951171875,135.89999389648438,118.69999694824219,122.0,450550,2023-02-06
2023-02-13,133.9399871826172,134.66000366210938,137.89999389648438,129.80499267578125,135.0,365280,2023-02-13
2023-02-20,122.00911712646484,122.66500091552734,136.98500061035156,122.12000274658203,136.67999267578125,193840,2023-02-20
2023-02-27,122.76506042480469,123.42500305175781,124.87999725341797,119.0999984741211,124.875,81280,2023-02-27
2023-03-06,119.91536712646484,120.55999755859375,126.01000213623047,120.0199966430664,121.625,138460,2023-03-06
2023-03-13,117.67242431640625,118.30500030517578,121.2750015258789,112.37000274658203,120.87999725341797,220590,2023-03-13
2023-03-20,116.6877212524414,117.31500244140625,126.76000213623047,114.00499725341797,118.5,293030,2023-03-20
2023-03-27,117.35414123535156,117.98500061035156,120.97000122070312,109.63999938964844,117.79499816894531,205250,2023-03-27
2023-04-03,127.25093841552734,127.93499755859375,129.98500061035156,116.49500274658203,116.49500274658203,128120,2023-04-03
2023-04-10,132.6220703125,133.3350067138672,137.00999450683594,124.00499725341797,129.73500061035156,364780,2023-04-10
2023-04-17,137.09800720214844,137.8350067138672,146.5,131.60499572753906,134.96499633789062,958340,2023-04-17
2023-04-24,156.2500457763672,157.08999633789062,159.10000610351562,137.80499267578125,138.31500244140625,1631670,2023-04-24
2023-05-01,149.4615478515625,150.26499938964844,159.7949981689453,147.9949951171875,157.08999633789062,229880,2023-05-01
2023-05-08,154.24085998535156,155.07000732421875,158.7949981689453,151.89999389648438,152.07000732421875,292260,2023-05-08
2023-05-15,156.29977416992188,157.13999938964844,170.0,145.23500061035156,152.1999969482422,1147710,2023-05-15
2023-05-22,152.5598907470703,153.3800048828125,159.49000549316406,152.0,157.39999389648438,134480,2023-05-22
2023-05-29,146.06976318359375,146.85499572753906,155.75999450683594,145.0050048828125,153.1999969482422,166110,2023-05-29
2023-06-05,144.48828125,145.26499938964844,152.74000549316406,145.15499877929688,146.50999450683594,155220,2023-06-05
2023-06-12,142.21548461914062,142.97999572753906,147.89500427246094,140.52999877929688,146.14999389648438,150320,2023-06-12
2023-06-19,135.38223266601562,136.11000061035156,145.9949951171875,135.60499572753906,142.00999450683594,185010,2023-06-19
2023-06-26,135.2330322265625,135.9600067138672,142.0749969482422,135.0,138.15499877929688,135320,2023-06-26
2023-07-03,150.5059356689453,151.31500244140625,155.4949951171875,132.60499572753906,137.89500427246094,685690,2023-07-03
2023-07-10,149.95887756347656,150.76499938964844,158.5,142.80499267578125,152.33999633789062,449380,2023-07-10
2023-07-17,151.1574249267578,151.97000122070312,155.0,148.5,152.47500610351562,170760,2023-07-17
2023-07-24,148.9542694091797,149.7550048828125,158.39500427246094,148.2550048828125,153.11500549316406,268010,2023-07-24
2023-07-31,159.20913696289062,160.06500244140625,164.5,144.76499938964844,149.75999450683594,495700,2023-07-31
2023-08-07,164.43605041503906,165.32000732421875,166.99000549316406,152.0050048828125,159.5,475660,2023-08-07
2023-08-14,164.39625549316406,165.27999877929688,175.0,159.39999389648438,167.5,557350,2023-08-14
2023-08-21,160.23362731933594,161.09500122070312,167.64999389648438,160.6300048828125,167.5,116250,2023-08-21
2023-08-28,158.69190979003906,159.5449981689453,163.1999969482422,156.125,160.1999969482422,110020,2023-08-28
2023-09-04,159.71116638183594,160.05999755859375,164.59500122070312,157.24000549316406,159.5449981689453,160880,2023-09-04
2023-09-11,167.48419189453125,167.85000610351562,175.0,156.0,160.10000610351562,324670,2023-09-11
2023-09-18,171.93446350097656,172.30999755859375,180.18499755859375,165.5050048828125,167.85000610351562,518520,2023-09-18
2023-09-25,180.4458770751953,180.83999633789062,183.39999389648438,170.23500061035156,175.6999969482422,518680,2023-09-25
2023-10-02,188.17401123046875,188.5850067138672,197.1649932861328,180.83999633789062,180.83999633789062,1181790,2023-10-02
2023-10-09,169.08070373535156,169.4499969482422,188.88999938964844,168.5,188.0050048828125,890150,2023-10-09
2023-10-16,161.64694213867188,162.0,172.8000030517578,160.14999389648438,168.9499969482422,474140,2023-10-16
2023-10-23,156.2088165283203,156.5500030517578,163.0,149.39999389648438,163.0,287742,2023-10-23
2023-10-30,157.35630798339844,157.6999969482422,161.0,148.6999969482422,157.5,217228,2023-10-30
2023-11-06,163.59268188476562,163.9499969482422,174.5,142.0,156.10000610351562,1872441,2023-11-06
2023-11-13,156.15892028808594,156.5,167.5,155.14999389648438,167.3000030517578,342796,2023-11-13
2023-11-20,154.41273498535156,154.75,161.4499969482422,152.8000030517578,158.75,344938,2023-11-20
2023-11-27,170.77699279785156,171.14999389648438,176.39999389648438,154.75,154.75,719036,2023-11-27
2023-12-04,181.4536895751953,181.85000610351562,191.0,170.0,172.10000610351562,1026633,2023-12-04
2023-12-11,183.39942932128906,183.8000030517578,190.0,174.0500030517578,182.0,344775,2023-12-11
2023-12-18,182.15216064453125,182.5500030517578,186.4499969482422,168.5500030517578,185.9499969482422,327368,2023-12-18
2023-12-25,213.23426818847656,213.6999969482422,226.5,182.5500030517578,182.5500030517578,2948908,2023-12-25
2024-01-01,216.22772216796875,216.6999969482422,239.39999389648438,212.1999969482422,215.0,1983145,2024-01-01
2024-01-08,215.47935485839844,215.9499969482422,232.1999969482422,215.0,218.35000610351562,1274141,2024-01-08
2024-01-15,218.52272033691406,219.0,223.6999969482422,206.0500030517578,217.5500030517578,465844,2024-01-15
2024-01-22,225.65711975097656,226.14999389648438,227.6999969482422,210.0,219.0,337135,2024-01-22
2024-01-29,229.49874877929688,230.0,243.25,224.85000610351562,229.0,821543,2024-01-29
2024-02-05,215.5292510986328,216.0,239.89999389648438,212.75,228.0,1033791,2024-02-05
2024-02-12,237.7307586669922,238.25,244.25,194.0,199.75,1767559,2024-02-12
2024-02-19,238.17977905273438,238.6999969482422,254.0,231.0500030517578,239.9499969482422,719584,2024-02-19
2024-02-26,252.7978515625,253.35000610351562,259.0,234.0,239.5,1417352,2024-02-26
2024-03-04,236.18414306640625,236.6999969482422,259.3999938964844,230.8000030517578,259.3500061035156,362747,2024-03-04
2024-03-11,213.23426818847656,213.6999969482422,251.5,201.0,235.5,1200874,2024-03-11
2024-03-18,217.82424926757812,218.3000030517578,227.39999389648438,205.3000030517578,215.0,271203,2024-03-18
2024-03-25,218.12359619140625,218.60000610351562,226.35000610351562,217.0,221.5500030517578,212581,2024-03-25
2024-04-01,230.3967742919922,230.89999389648438,235.75,218.64999389648438,218.64999389648438,309180,2024-04-01
2024-04-08,215.130126953125,215.60000610351562,234.35000610351562,214.1999969482422,232.10000610351562,259877,2024-04-08
2024-04-15,208.5445098876953,209.0,215.0,203.0,210.0,155716,2024-04-15
2024-04-22,215.92837524414062,216.39999389648438,219.0,205.0,208.5,205888,2024-04-22
2024-04-29,214.6312255859375,215.10000610351562,228.85000610351562,212.5,219.5,156452,2024-04-29
2024-05-06,208.5445098876953,209.0,223.89999389648438,206.60000610351562,223.89999389648438,184382,2024-05-06
2024-05-13,209.89157104492188,210.35000610351562,212.39999389648438,198.60000610351562,209.39999389648438,185193,2024-05-13
2024-05-20,212.78524780273438,213.25,219.4499969482422,204.0,211.8000030517578,242069,2024-05-20
2024-05-27,202.30813598632812,202.75,220.5,200.35000610351562,218.0,95134,2024-05-27
2024-06-03,208.5445098876953,209.0,215.25,180.5500030517578,203.60000610351562,291467,2024-06-03
2024-06-10,219.41078186035156,219.88999938964844,225.0,205.99000549316406,207.0,440378,2024-06-10
2024-06-17,219.16131591796875,219.63999938964844,226.92999267578125,216.0,224.0,258433,2024-06-17
2024-06-24,209.23300170898438,209.69000244140625,224.3000030517578,207.5,219.0,200951,2024-06-24
2024-07-01,212.25640869140625,212.72000122070312,215.02000427246094,198.5500030517578,210.35000610351562,392572,2024-07-01
2024-07-08,224.2801513671875,224.77000427246094,242.32000732421875,211.89999389648438,216.0,931835,2024-07-08
2024-07-15,217.5500030517578,217.5500030517578,234.58999633789062,215.3699951171875,226.0,191310,2024-07-15
2024-07-22,247.49000549316406,247.49000549316406,259.8999938964844,212.61000061035156,215.0,899899,2024-07-22
2024-07-29,249.39999389648438,249.39999389648438,272.3500061035156,243.5500030517578,262.0,984189,2024-07-29
2024-08-05,238.1999969482422,238.1999969482422,247.1999969482422,228.75,244.0,406729,2024-08-05
2024-08-12,263.70001220703125,263.70001220703125,279.6000061035156,227.64999389648438,240.0,1902277,2024-08-12
2024-08-19,265.5,265.5,270.6000061035156,256.6499938964844,265.29998779296875,859593,2024-08-19
2024-08-26,252.5,252.5,269.0,251.4499969482422,269.0,472888,2024-08-26
2024-09-02,239.85000610351562,239.85000610351562,269.3999938964844,238.0500030517578,254.0,371428,2024-09-02
2024-09-09,269.3999938964844,269.3999938964844,284.0,232.75,239.85000610351562,3889363,2024-09-09
2024-09-16,285.6000061035156,285.6000061035156,292.0,252.25,278.8999938964844,2333065,2024-09-16
2024-09-23,282.04998779296875,282.04998779296875,303.0,270.25,288.0,3590804,2024-09-23
2024-09-30,271.25,271.25,288.0,270.0,280.0,962178,2024-09-30
2024-10-07,269.8500061035156,269.8500061035156,276.3999938964844,252.0,272.5,511094,2024-10-07
2024-10-14,266.3500061035156,266.3500061035156,290.0,261.0,270.0,453597,2024-10-14
2024-10-21,265.6499938964844,265.6499938964844,283.0,254.3000030517578,266.8999938964844,825732,2024-10-21
2024-10-28,263.45001220703125,263.45001220703125,270.0,248.3000030517578,265.29998779296875,334252,2024-10-28
2024-11-04,276.6000061035156,276.6000061035156,280.0,254.25,262.5,519574,2024-11-04
2024-11-11,272.04998779296875,272.04998779296875,291.8500061035156,257.0,271.04998779296875,849395,2024-11-11
2024-11-18,289.45001220703125,289.45001220703125,317.0,281.0,317.0,3667077,2024-11-18
2024-11-25,292.5,292.5,309.6499938964844,282.95001220703125,294.0,1402832,2024-11-25
2024-12-02,293.04998779296875,293.04998779296875,303.70001220703125,284.0,290.0,1245769,2024-12-02
2024-12-09,287.54998779296875,287.54998779296875,295.5,282.29998779296875,294.5,408014,2024-12-09
2024-12-16,268.6499938964844,268.6499938964844,290.54998779296875,263.0,287.54998779296875,945575,2024-12-16
2024-12-23,264.3999938964844,264.3999938964844,269.04998779296875,260.1000061035156,269.04998779296875,196352,2024-12-23
2024-12-30,273.1000061035156,273.1000061035156,274.79998779296875,253.0500030517578,262.0,316996,2024-12-30
2025-01-06,260.6499938964844,260.6499938964844,283.95001220703125,252.60000610351562,273.04998779296875,842039,2025-01-06
2025-01-13,263.04998779296875,263.04998779296875,270.8500061035156,242.10000610351562,258.04998779296875,585992,2025-01-13
2025-01-20,252.25,252.25,272.0,242.0,262.95001220703125,316903,2025-01-20
2025-01-27,227.9499969482422,227.9499969482422,252.8000030517578,219.0,252.25,578495,2025-01-27
2025-02-03,232.1999969482422,232.1999969482422,245.27000427246094,219.00999450683594,229.0,281274,2025-02-03
2025-02-10,188.52000427246094,188.52000427246094,235.4499969482422,184.80999755859375,235.4499969482422,577773,2025-02-10
2025-02-17,174.8300018310547,174.8300018310547,195.0,156.82000732421875,185.19000244140625,1315752,2025-02-17
2025-02-24,157.86000061035156,157.86000061035156,178.1199951171875,154.4499969482422,174.8000030517578,355249,2025-02-24
2025-03-03,166.25,166.25,170.6999969482422,145.0500030517578,157.89999389648438,1148044,2025-03-03
2025-03-10,147.02999877929688,147.02999877929688,167.0,145.14999389648438,165.5,539808,2025-03-10
2025-03-17,158.35000610351562,158.35000610351562,161.99000549316406,141.6999969482422,147.75,732285,2025-03-17
2025-03-24,146.97999572753906,146.97999572753906,165.0800018310547,146.0,159.8000030517578,1805987,2025-03-24
2025-03-31,139.22999572753906,139.22999572753906,157.7899932861328,135.47999572753906,146.97999572753906,712343,2025-03-31
2025-04-07,123.31999969482422,123.31999969482422,131.99000549316406,115.0,131.99000549316406,1018882,2025-04-07
2025-04-14,134.36000061035156,134.36000061035156,138.99000549316406,123.31999969482422,123.31999969482422,351700,2025-04-14
2025-04-21,133.5399932861328,133.5399932861328,143.77000427246094,131.83999633789062,134.99000549316406,550955,2025-04-21
2025-04-28,127.95999908447266,127.95999908447266,136.6300048828125,127.06999969482422,132.5,231316,2025-04-28
2025-05-05,121.97000122070312,121.97000122070312,134.89999389648438,118.20999908447266,128.1999969482422,285344,2025-05-05
2025-05-12,151.10000610351562,151.10000610351562,153.0,124.0,124.0,609238,2025-05-12
2025-05-19,140.3699951171875,140.3699951171875,176.0,136.00999450683594,153.39999389648438,1989802,2025-05-19
2025-05-26,135.6699981689453,135.6699981689453,145.25,133.39999389648438,142.0,450541,2025-05-26
2025-06-02,135.02000427246094,135.02000427246094,141.3699951171875,132.57000732421875,134.0,581262,2025-06-02
2025-06-09,137.82000732421875,137.82000732421875,154.72000122070312,134.64999389648438,135.77000427246094,1203443,2025-06-09
2025-06-16,131.25,131.25,140.5,128.82000732421875,138.94000244140625,554462,2025-06-16
2025-06-23,129.66000366210938,129.66000366210938,136.83999633789062,129.0,131.0,461564,2025-06-23
2025-06-30,124.88999938964844,124.88999938964844,131.6300048828125,124.0,130.22999572753906,828646,2025-06-30
