Date,Adj Close_KAMDHENU.NS,Close_KAMDHENU.NS,High_KAMDHENU.NS,Low_KAMDHENU.NS,Open_KAMDHENU.NS,Volume_KAMDHENU.NS,Date
2022-02-14,12.293435096740723,12.293435096740723,12.427350044250488,11.797947883605957,11.867584228515625,2913143,2022-02-14
2022-02-21,10.986419677734375,10.986419677734375,12.312183380126953,10.314165115356445,12.312183380126953,3987551,2022-02-21
2022-02-28,10.434688568115234,10.434688568115234,11.189971923828125,10.33827018737793,11.034629821777344,1897931,2022-02-28
2022-03-07,10.900714874267578,10.900714874267578,11.222111701965332,9.941880226135254,10.391836166381836,2300629,2022-03-07
2022-03-14,10.83911418914795,10.83911418914795,11.200684547424316,10.53646469116211,11.061412811279297,1460714,2022-03-14
2022-03-21,12.159520149230957,12.159520149230957,13.230842590332031,10.85786247253418,10.927497863769531,28414201,2022-03-21
2022-03-28,12.545195579528809,12.545195579528809,14.843185424804688,12.00149917602539,12.245224952697754,6413972,2022-03-28
2022-04-04,13.005865097045898,13.005865097045898,13.386184692382812,11.998821258544922,12.539838790893555,11641824,2022-04-04
2022-04-11,13.206738471984863,13.206738471984863,13.927203178405762,12.649649620056152,13.284408569335938,14544907,2022-04-11
2022-04-18,13.817392349243164,13.817392349243164,14.998525619506836,12.855879783630371,13.254947662353516,21130275,2022-04-18
2022-04-25,12.788922309875488,12.788922309875488,13.726329803466797,12.598761558532715,13.643301963806152,7483229,2022-04-25
2022-05-02,12.56126594543457,12.56126594543457,13.01657772064209,11.720276832580566,12.668397903442383,6926534,2022-05-02
2022-05-09,9.960627555847168,9.960627555847168,12.537160873413086,9.695475578308105,12.338966369628906,14400188,2022-05-09
2022-05-16,10.619491577148438,10.619491577148438,10.978385925292969,9.53477668762207,9.960627555847168,6656437,2022-05-16
2022-05-23,9.815999984741211,9.815999984741211,10.820364952087402,9.052681922912598,10.820364952087402,3845111,2022-05-23
2022-05-30,9.79725170135498,9.79725170135498,10.79090404510498,9.612447738647461,9.869565963745117,4878245,2022-05-30
2022-06-06,10.85250473022461,10.85250473022461,11.599753379821777,10.370409965515137,10.53646469116211,14580544,2022-06-06
2022-06-13,10.124005317687988,10.124005317687988,11.08819580078125,9.952592849731445,10.579318046569824,3201776,2022-06-13
2022-06-20,9.789216995239258,9.789216995239258,10.228459358215332,8.822346687316895,10.228459358215332,3841246,2022-06-20
2022-06-27,10.215067863464355,10.215067863464355,10.590030670166016,9.789216995239258,9.998125076293945,2363261,2022-06-27
2022-07-04,10.405227661132812,10.405227661132812,10.89000129699707,10.105257034301758,10.268633842468262,2607651,2022-07-04
2022-07-11,10.158823013305664,10.158823013305664,10.571283340454102,9.96330738067627,10.381122589111328,1925523,2022-07-11
2022-07-18,10.531107902526855,10.531107902526855,10.766798973083496,10.07311725616455,10.166857719421387,3106995,2022-07-18
2022-07-25,10.464150428771973,10.464150428771973,10.873931884765625,10.086508750915527,10.528429985046387,3012570,2022-07-25
2022-08-01,10.884645462036133,10.884645462036133,11.50869083404541,10.260599136352539,10.448080062866211,6970293,2022-08-01
2022-08-08,10.879287719726562,10.879287719726562,11.08819580078125,10.734659194946289,10.884645462036133,1541344,2022-08-08
2022-08-15,11.704207420349121,11.704207420349121,12.743391036987305,10.879287719726562,10.879287719726562,15567717,2022-08-15
2022-08-22,13.067465782165527,13.067465782165527,13.230842590332031,11.709564208984375,11.787235260009766,16045144,2022-08-22
2022-08-29,14.594101905822754,14.594101905822754,16.38053321838379,12.909445762634277,12.909445762634277,57822988,2022-08-29
2022-09-05,16.81999969482422,16.81999969482422,16.81999969482422,13.164999961853027,14.64766788482666,11969832,2022-09-05
2022-09-12,14.755000114440918,14.755000114440918,17.100000381469727,14.600000381469727,17.0,2814120,2022-09-12
2022-09-19,14.0600004196167,14.0600004196167,15.1899995803833,13.704999923706055,14.550000190734863,1005270,2022-09-19
2022-09-26,14.399999618530273,14.399999618530273,14.944999694824219,13.119999885559082,14.300000190734863,751910,2022-09-26
2022-10-03,13.774999618530273,13.774999618530273,14.5649995803833,13.5,14.005000114440918,658850,2022-10-03
2022-10-10,13.494999885559082,13.494999885559082,13.899999618530273,13.005000114440918,13.895000457763672,611880,2022-10-10
2022-10-17,13.345000267028809,13.345000267028809,13.850000381469727,13.020000457763672,13.5,1095410,2022-10-17
2022-10-24,13.21500015258789,13.21500015258789,14.100000381469727,12.960000038146973,13.020000457763672,511040,2022-10-24
2022-10-31,15.149999618530273,15.149999618530273,15.149999618530273,13.199999809265137,13.375,2841170,2022-10-31
2022-11-07,18.40999984741211,18.40999984741211,18.40999984741211,15.59000015258789,15.59000015258789,7454770,2022-11-07
2022-11-14,23.399999618530273,23.399999618530273,23.485000610351562,18.010000228881836,19.329999923706055,21743790,2022-11-14
2022-11-21,27.139999389648438,27.139999389648438,29.4950008392334,23.100000381469727,24.149999618530273,16825830,2022-11-21
2022-11-28,28.43000030517578,28.43000030517578,28.43000030517578,24.610000610351562,25.809999465942383,8458510,2022-11-28
2022-12-05,34.30500030517578,34.30500030517578,35.0,28.559999465942383,28.600000381469727,25585540,2022-12-05
2022-12-12,36.1349983215332,36.1349983215332,37.439998626708984,33.255001068115234,34.970001220703125,28793250,2022-12-12
2022-12-19,29.530000686645508,29.530000686645508,37.0,29.530000686645508,37.0,18306400,2022-12-19
2022-12-26,35.7400016784668,35.7400016784668,36.78499984741211,28.05500030517578,28.05500030517578,15848210,2022-12-26
2023-01-02,38.40999984741211,38.40999984741211,39.20000076293945,34.2400016784668,36.14500045776367,22921850,2023-01-02
2023-01-09,39.45000076293945,39.45000076293945,40.880001068115234,37.005001068115234,38.900001525878906,18093530,2023-01-09
2023-01-16,41.89500045776367,41.89500045776367,43.0,37.77000045776367,39.79499816894531,20208340,2023-01-16
2023-01-23,39.790000915527344,39.790000915527344,44.20000076293945,39.790000915527344,42.0,12386030,2023-01-23
2023-01-30,36.90999984741211,36.90999984741211,40.880001068115234,36.459999084472656,38.20000076293945,6454980,2023-01-30
2023-02-06,36.55500030517578,36.55500030517578,37.904998779296875,35.20000076293945,37.0,4178040,2023-02-06
2023-02-13,35.76499938964844,35.76499938964844,37.47999954223633,34.72999954223633,37.18000030517578,3285960,2023-02-13
2023-02-20,33.86000061035156,33.86000061035156,35.97999954223633,31.110000610351562,35.875,6554490,2023-02-20
2023-02-27,33.040000915527344,33.040000915527344,34.244998931884766,32.32500076293945,33.994998931884766,4798150,2023-02-27
2023-03-06,33.20500183105469,33.20500183105469,34.334999084472656,31.989999771118164,33.040000915527344,2196470,2023-03-06
2023-03-13,31.920000076293945,31.920000076293945,33.599998474121094,30.799999237060547,33.400001525878906,2227850,2023-03-13
2023-03-20,30.125,30.125,32.994998931884766,29.524999618530273,31.30500030517578,10585590,2023-03-20
2023-03-27,31.315000534057617,31.315000534057617,31.315000534057617,28.360000610351562,29.799999237060547,9841240,2023-03-27
2023-04-03,36.244998931884766,36.244998931884766,36.244998931884766,31.600000381469727,31.895000457763672,2044240,2023-04-03
2023-04-10,36.53499984741211,36.53499984741211,38.79499816894531,35.599998474121094,37.994998931884766,13668700,2023-04-10
2023-04-17,34.84000015258789,34.84000015258789,37.13999938964844,34.10499954223633,36.0,10262400,2023-04-17
2023-04-24,34.584999084472656,34.584999084472656,35.880001068115234,33.71500015258789,34.71500015258789,11359470,2023-04-24
2023-05-01,34.28499984741211,34.28499984741211,35.79999923706055,33.880001068115234,34.584999084472656,10252060,2023-05-01
2023-05-08,34.31999969482422,34.31999969482422,36.98500061035156,33.29999923706055,34.28499984741211,21835170,2023-05-08
2023-05-15,32.30500030517578,32.30500030517578,34.19499969482422,31.700000762939453,33.20500183105469,10340990,2023-05-15
2023-05-22,31.155000686645508,31.155000686645508,32.814998626708984,29.68000030517578,32.790000915527344,8705100,2023-05-22
2023-05-29,31.190000534057617,31.190000534057617,32.26499938964844,30.649999618530273,31.469999313354492,8132290,2023-05-29
2023-06-05,31.6200008392334,31.6200008392334,33.19499969482422,31.264999389648438,31.4950008392334,13693340,2023-06-05
2023-06-12,32.334999084472656,32.334999084472656,32.91999816894531,31.28499984741211,32.064998626708984,9731480,2023-06-12
2023-06-19,31.18000030517578,31.18000030517578,33.20000076293945,31.020000457763672,32.6349983215332,5398290,2023-06-19
2023-06-26,31.860000610351562,31.860000610351562,32.290000915527344,30.809999465942383,31.274999618530273,4838060,2023-06-26
2023-07-03,32.084999084472656,32.084999084472656,32.69499969482422,30.899999618530273,31.84000015258789,7402720,2023-07-03
2023-07-10,31.924999237060547,31.924999237060547,33.095001220703125,31.114999771118164,32.084999084472656,7181770,2023-07-10
2023-07-17,31.489999771118164,31.489999771118164,32.4900016784668,31.315000534057617,32.095001220703125,3885150,2023-07-17
2023-07-24,30.424999237060547,30.424999237060547,31.799999237060547,30.03499984741211,31.489999771118164,5754370,2023-07-24
2023-07-31,30.239999771118164,30.239999771118164,31.524999618530273,30.0,30.770000457763672,4805590,2023-07-31
2023-08-07,29.700000762939453,29.700000762939453,31.024999618530273,29.405000686645508,30.540000915527344,6405350,2023-08-07
2023-08-14,28.40999984741211,28.40999984741211,29.895000457763672,28.100000381469727,29.895000457763672,2061390,2023-08-14
2023-08-21,31.450000762939453,31.450000762939453,32.994998931884766,28.104999542236328,28.399999618530273,8076500,2023-08-21
2023-08-28,30.30500030517578,30.30500030517578,31.850000381469727,29.299999237060547,31.5,4792620,2023-08-28
2023-09-04,30.6200008392334,30.6200008392334,31.100000381469727,30.174999237060547,31.0,4032770,2023-09-04
2023-09-11,29.75,29.75,31.30500030517578,28.934999465942383,30.799999237060547,3467970,2023-09-11
2023-09-18,29.2549991607666,29.2549991607666,30.200000762939453,28.549999237060547,29.75,4659280,2023-09-18
2023-09-25,29.010000228881836,29.010000228881836,29.979999542236328,28.799999237060547,29.149999618530273,1199690,2023-09-25
2023-10-02,31.110000610351562,31.110000610351562,31.5,28.709999084472656,29.010000228881836,9342220,2023-10-02
2023-10-09,29.30500030517578,29.30500030517578,31.270000457763672,29.049999237060547,30.579999923706055,3136050,2023-10-09
2023-10-16,29.2450008392334,29.2450008392334,32.0,29.020000457763672,29.5,10190360,2023-10-16
2023-10-23,28.020000457763672,28.020000457763672,29.389999389648438,25.9950008392334,29.0,6214760,2023-10-23
2023-10-30,28.729999542236328,28.729999542236328,29.28499984741211,27.329999923706055,28.18000030517578,4044180,2023-10-30
2023-11-06,29.71500015258789,29.71500015258789,29.989999771118164,28.200000762939453,28.815000534057617,6279940,2023-11-06
2023-11-13,30.084999084472656,30.084999084472656,30.899999618530273,29.360000610351562,30.0,5945280,2023-11-13
2023-11-20,28.80500030517578,28.80500030517578,30.4950008392334,28.549999237060547,30.079999923706055,5769330,2023-11-20
2023-11-27,28.399999618530273,28.399999618530273,29.5,28.299999237060547,28.80500030517578,5274520,2023-11-27
2023-12-04,29.075000762939453,29.075000762939453,30.145000457763672,28.34000015258789,28.899999618530273,8899420,2023-12-04
2023-12-11,27.43000030517578,27.43000030517578,29.299999237060547,26.889999389648438,29.225000381469727,10894970,2023-12-11
2023-12-18,29.1200008392334,29.1200008392334,29.700000762939453,26.239999771118164,27.434999465942383,11414700,2023-12-18
2023-12-25,36.59000015258789,36.59000015258789,38.5,29.1200008392334,29.1200008392334,57220450,2023-12-25
2024-01-01,35.165000915527344,35.165000915527344,37.494998931884766,33.5,36.59000015258789,10479820,2024-01-01
2024-01-08,47.2400016784668,47.2400016784668,49.29999923706055,34.35499954223633,35.19499969482422,59171470,2024-01-08
2024-01-15,55.974998474121094,55.974998474121094,55.974998474121094,44.0,47.400001525878906,37816470,2024-01-15
2024-01-22,58.54499816894531,58.54499816894531,62.005001068115234,55.599998474121094,55.974998474121094,10380180,2024-01-22
2024-01-29,56.65999984741211,56.65999984741211,59.79999923706055,55.564998626708984,58.630001068115234,11190270,2024-01-29
2024-02-05,58.17499923706055,58.17499923706055,61.0,54.20000076293945,57.3650016784668,21011280,2024-02-05
2024-02-12,57.47999954223633,57.47999954223633,60.470001220703125,53.30500030517578,58.3650016784668,14779830,2024-02-12
2024-02-19,60.55500030517578,60.55500030517578,63.744998931884766,57.40999984741211,58.5,11826950,2024-02-19
2024-02-26,64.48500061035156,64.48500061035156,64.48500061035156,58.02000045776367,60.005001068115234,18165560,2024-02-26
2024-03-04,61.05500030517578,61.05500030517578,65.5,58.45500183105469,65.5,8635750,2024-03-04
2024-03-11,55.099998474121094,55.099998474121094,61.45000076293945,49.81999969482422,61.45000076293945,8503170,2024-03-11
2024-03-18,52.75,52.75,55.60499954223633,49.1150016784668,55.60499954223633,5541760,2024-03-18
2024-03-25,51.61000061035156,51.61000061035156,53.814998626708984,50.130001068115234,52.75,14774350,2024-03-25
2024-04-01,55.83000183105469,55.83000183105469,58.970001220703125,51.959999084472656,51.9900016784668,6168150,2024-04-01
2024-04-08,54.314998626708984,54.314998626708984,57.494998931884766,54.0099983215332,57.0,3195910,2024-04-08
2024-04-15,51.98500061035156,51.98500061035156,54.314998626708984,50.79999923706055,53.14500045776367,3337510,2024-04-15
2024-04-22,53.939998626708984,53.939998626708984,55.005001068115234,51.599998474121094,51.599998474121094,1804320,2024-04-22
2024-04-29,52.51499938964844,52.51499938964844,57.400001525878906,52.0,53.42499923706055,8153760,2024-04-29
2024-05-06,50.78499984741211,50.78499984741211,53.900001525878906,50.005001068115234,53.0,5129040,2024-05-06
2024-05-13,51.775001525878906,51.775001525878906,53.63999938964844,49.5,52.099998474121094,5404110,2024-05-13
2024-05-20,52.375,52.375,54.400001525878906,50.810001373291016,50.849998474121094,6281210,2024-05-20
2024-05-27,50.689998626708984,50.689998626708984,54.20000076293945,49.54999923706055,52.56999969482422,14332040,2024-05-27
2024-06-03,52.4900016784668,52.4900016784668,55.26499938964844,47.099998474121094,51.79999923706055,7185580,2024-06-03
2024-06-10,54.93000030517578,54.93000030517578,58.17499923706055,52.60499954223633,52.834999084472656,25639390,2024-06-10
2024-06-17,54.279998779296875,54.279998779296875,57.8849983215332,52.5,54.93000030517578,7799680,2024-06-17
2024-06-24,51.85499954223633,51.85499954223633,56.3849983215332,51.71500015258789,54.0,9245280,2024-06-24
2024-07-01,55.720001220703125,55.720001220703125,58.720001220703125,51.935001373291016,52.0,23626560,2024-07-01
2024-07-08,55.029998779296875,55.029998779296875,56.8650016784668,51.20000076293945,55.404998779296875,11843600,2024-07-08
2024-07-15,51.625,51.625,55.70000076293945,51.29499816894531,54.22999954223633,5040890,2024-07-15
2024-07-22,51.35499954223633,51.35499954223633,52.900001525878906,49.95500183105469,51.625,7629310,2024-07-22
2024-07-29,50.630001068115234,50.630001068115234,53.209999084472656,50.20500183105469,51.61000061035156,10333920,2024-07-29
2024-08-05,49.505001068115234,49.505001068115234,54.244998931884766,47.47999954223633,50.19499969482422,14638670,2024-08-05
2024-08-12,48.650001525878906,48.650001525878906,50.9900016784668,48.005001068115234,50.494998931884766,5511540,2024-08-12
2024-08-19,48.185001373291016,48.185001373291016,50.310001373291016,47.689998626708984,49.290000915527344,7467570,2024-08-19
2024-08-26,56.07500076293945,56.07500076293945,59.060001373291016,48.099998474121094,48.185001373291016,36611130,2024-08-26
2024-09-02,61.91999816894531,61.91999816894531,63.46500015258789,54.625,56.09000015258789,37970350,2024-09-02
2024-09-09,63.619998931884766,63.619998931884766,67.30000305175781,58.8650016784668,62.435001373291016,96572340,2024-09-09
2024-09-16,58.970001220703125,58.970001220703125,64.66999816894531,58.005001068115234,63.654998779296875,27194740,2024-09-16
2024-09-23,58.54499816894531,58.54499816894531,63.0,56.9900016784668,60.0,19276530,2024-09-23
2024-09-30,56.70000076293945,56.70000076293945,61.900001525878906,55.83000183105469,58.14500045776367,13899150,2024-09-30
2024-10-07,55.01499938964844,55.01499938964844,57.45000076293945,50.5099983215332,57.0,18398990,2024-10-07
2024-10-14,51.72999954223633,51.72999954223633,55.79999923706055,50.959999084472656,55.189998626708984,8821210,2024-10-14
2024-10-21,44.349998474121094,44.349998474121094,52.09000015258789,43.849998474121094,51.1150016784668,16641830,2024-10-21
2024-10-28,49.224998474121094,49.224998474121094,50.63999938964844,43.54999923706055,45.07500076293945,16715250,2024-10-28
2024-11-04,51.7599983215332,51.7599983215332,53.97999954223633,47.755001068115234,49.34000015258789,7274880,2024-11-04
2024-11-11,48.06999969482422,48.06999969482422,52.51499938964844,46.70500183105469,51.939998626708984,2686340,2024-11-11
2024-11-18,46.275001525878906,46.275001525878906,49.36000061035156,45.900001525878906,48.2599983215332,7756820,2024-11-18
2024-11-25,49.39500045776367,49.39500045776367,52.400001525878906,45.709999084472656,47.439998626708984,11814430,2024-11-25
2024-12-02,52.005001068115234,52.005001068115234,52.849998474121094,48.470001220703125,49.39500045776367,8611270,2024-12-02
2024-12-09,49.70000076293945,49.70000076293945,52.88999938964844,48.959999084472656,52.5,4865970,2024-12-09
2024-12-16,47.31999969482422,47.31999969482422,51.599998474121094,46.720001220703125,51.0,4700200,2024-12-16
2024-12-23,49.28499984741211,49.28499984741211,50.994998931884766,46.505001068115234,48.400001525878906,3536030,2024-12-23
2024-12-30,50.54999923706055,50.54999923706055,52.494998931884766,48.099998474121094,49.540000915527344,5271040,2024-12-30
2025-01-06,46.400001525878906,46.400001525878906,52.650001525878906,42.900001525878906,50.9900016784668,23361396,2025-01-06
2025-01-13,46.54999923706055,46.54999923706055,47.5,41.5,46.0,11294391,2025-01-13
2025-01-20,41.849998474121094,41.849998474121094,46.599998474121094,41.54999923706055,46.5,5990025,2025-01-20
2025-01-27,40.2400016784668,40.2400016784668,42.900001525878906,37.099998474121094,41.849998474121094,4154137,2025-01-27
2025-02-03,40.209999084472656,40.209999084472656,41.20000076293945,38.900001525878906,40.0,5040749,2025-02-03
2025-02-10,35.31999969482422,35.31999969482422,41.0,34.959999084472656,40.11000061035156,3624262,2025-02-10
2025-02-17,32.5,32.5,35.22999954223633,31.100000381469727,35.0,5292014,2025-02-17
