Date,Adj Close_HINDUNILVR.NS,Close_HINDUNILVR.NS,High_HINDUNILVR.NS,Low_HINDUNILVR.NS,Open_HINDUNILVR.NS,Volume_HINDUNILVR.NS,Date
2023-01-09,2532.23291015625,2624.0,2653.35009765625,2566.64990234375,2589.35009765625,7203697,2023-01-09
2023-01-16,2459.61474609375,2548.75,2693.5,2536.050048828125,2627.949951171875,11080399,2023-01-16
2023-01-23,2520.79736328125,2612.14990234375,2646.550048828125,2552.0,2560.0,6024014,2023-01-23
2023-01-30,2556.117431640625,2648.75,2657.449951171875,2530.199951171875,2610.0,10744353,2023-01-30
2023-02-06,2487.35888671875,2577.5,2645.550048828125,2555.35009765625,2631.0,6880642,2023-02-06
2023-02-13,2427.527587890625,2515.5,2602.0,2506.89990234375,2560.0,8478221,2023-02-13
2023-02-20,2397.322021484375,2484.199951171875,2543.949951171875,2471.949951171875,2518.0,3870401,2023-02-20
2023-02-27,2384.583740234375,2471.0,2489.89990234375,2435.64990234375,2487.0,5604966,2023-02-27
2023-03-06,2379.22802734375,2465.449951171875,2501.39990234375,2445.10009765625,2481.949951171875,4473777,2023-03-06
2023-03-13,2361.808837890625,2447.39990234375,2488.5,2393.0,2466.0,8058565,2023-03-13
2023-03-20,2394.041015625,2480.800048828125,2523.25,2425.0,2447.39990234375,7247486,2023-03-20
2023-03-27,2470.80908203125,2560.35009765625,2568.449951171875,2464.0,2485.0,7559544,2023-03-27
2023-04-03,2475.53759765625,2565.25,2588.550048828125,2502.0,2570.0,3205074,2023-04-03
2023-04-10,2447.50341796875,2536.199951171875,2568.949951171875,2518.64990234375,2565.25,4138026,2023-04-10
2023-04-17,2410.591064453125,2497.949951171875,2579.0,2480.0,2573.0,6969658,2023-04-17
2023-04-24,2371.36279296875,2457.300048828125,2522.0,2419.0,2502.0,11188618,2023-04-24
2023-05-01,2413.293212890625,2500.75,2520.0,2450.0,2457.300048828125,5523608,2023-05-01
2023-05-08,2531.65380859375,2623.39990234375,2640.0,2497.14990234375,2505.75,8569162,2023-05-08
2023-05-15,2549.072509765625,2641.449951171875,2678.39990234375,2600.64990234375,2637.949951171875,6487188,2023-05-15
2023-05-22,2559.591552734375,2652.35009765625,2656.699951171875,2580.550048828125,2635.0,4120272,2023-05-22
2023-05-29,2621.69091796875,2716.699951171875,2738.199951171875,2638.0,2670.0,8084963,2023-05-29
2023-06-05,2544.00634765625,2636.199951171875,2727.0,2620.10009765625,2716.449951171875,5421396,2023-06-05
2023-06-12,2620.677490234375,2715.64990234375,2724.0,2627.5,2645.0,7677993,2023-06-12
2023-06-19,2549.217529296875,2641.60009765625,2711.39990234375,2627.449951171875,2702.0,5220648,2023-06-19
2023-06-26,2605.59765625,2678.14990234375,2687.60009765625,2636.0,2642.14990234375,4004201,2023-06-26
2023-07-03,2625.00732421875,2698.10009765625,2769.64990234375,2659.449951171875,2687.0,5864069,2023-07-03
2023-07-10,2604.38134765625,2676.89990234375,2716.75,2642.5,2709.89990234375,9304459,2023-07-10
2023-07-17,2533.456298828125,2604.0,2716.300048828125,2592.0,2670.0,9924863,2023-07-17
2023-07-24,2514.58203125,2584.60009765625,2605.949951171875,2553.0,2604.0,7973863,2023-07-24
2023-07-31,2477.027587890625,2546.0,2582.89990234375,2535.050048828125,2575.050048828125,8679685,2023-07-31
2023-08-07,2434.02490234375,2501.800048828125,2585.199951171875,2499.0,2540.0,5803966,2023-08-07
2023-08-14,2485.54052734375,2554.75,2567.75,2488.10009765625,2501.800048828125,5720053,2023-08-14
2023-08-21,2494.1025390625,2563.550048828125,2591.75,2539.050048828125,2554.75,5020030,2023-08-21
2023-08-28,2436.94384765625,2504.800048828125,2568.0,2491.10009765625,2565.0,6854609,2023-08-28
2023-09-04,2445.7001953125,2513.800048828125,2526.10009765625,2492.0,2514.0,5994567,2023-09-04
2023-09-11,2402.794677734375,2469.699951171875,2549.0,2466.0,2513.800048828125,12130996,2023-09-11
2023-09-18,2415.19921875,2482.449951171875,2492.949951171875,2442.89990234375,2471.35009765625,6695261,2023-09-18
2023-09-25,2398.805908203125,2465.60009765625,2504.800048828125,2450.5,2482.449951171875,6335030,2023-09-25
2023-10-02,2431.690185546875,2499.39990234375,2524.800048828125,2461.800048828125,2465.60009765625,6166231,2023-10-02
2023-10-09,2499.842041015625,2569.449951171875,2576.699951171875,2481.0,2485.0,7415529,2023-10-09
2023-10-16,2427.55517578125,2495.14990234375,2582.0,2485.050048828125,2560.0,8173629,2023-10-16
2023-10-23,2414.810302734375,2482.050048828125,2509.949951171875,2455.64990234375,2494.0,6793915,2023-10-23
2023-10-30,2441.2734375,2509.25,2512.5,2462.39990234375,2471.0,5783386,2023-10-30
2023-11-06,2436.93115234375,2486.550048828125,2525.0,2465.35009765625,2515.0,6151266,2023-11-06
2023-11-13,2478.337890625,2528.800048828125,2533.5,2465.0,2477.199951171875,5394459,2023-11-13
2023-11-20,2465.00927734375,2515.199951171875,2534.5,2498.0,2534.449951171875,4608454,2023-11-20
2023-11-27,2512.492431640625,2563.64990234375,2581.949951171875,2500.0,2515.199951171875,7587138,2023-11-27
2023-12-04,2471.9677734375,2522.300048828125,2637.0,2498.60009765625,2577.0,12402282,2023-12-04
2023-12-11,2472.5556640625,2522.89990234375,2532.0,2497.0,2522.300048828125,9913283,2023-12-11
2023-12-18,2524.2041015625,2575.60009765625,2580.0,2515.0,2520.14990234375,8214577,2023-12-18
2023-12-25,2610.791015625,2663.949951171875,2667.10009765625,2567.050048828125,2575.60009765625,4907951,2023-12-25
2024-01-01,2567.76708984375,2620.050048828125,2669.39990234375,2588.050048828125,2663.85009765625,5372834,2024-01-01
2024-01-08,2493.234619140625,2544.0,2626.0,2511.85009765625,2624.949951171875,8467752,2024-01-08
2024-01-15,2514.207275390625,2565.39990234375,2584.60009765625,2531.0,2546.0,8634421,2024-01-15
2024-01-22,2379.843505859375,2428.300048828125,2565.39990234375,2365.449951171875,2565.39990234375,8285566,2024-01-22
2024-01-29,2403.658447265625,2452.60009765625,2511.550048828125,2410.0,2410.0,8509455,2024-01-29
2024-02-05,2375.776123046875,2424.14990234375,2464.75,2399.0,2464.0,6667167,2024-02-05
2024-02-12,2327.85205078125,2375.25,2429.85009765625,2346.75,2424.10009765625,8565297,2024-02-12
2024-02-19,2346.325927734375,2394.10009765625,2422.800048828125,2365.75,2389.5,6206747,2024-02-19
2024-02-26,2361.614501953125,2409.699951171875,2438.800048828125,2380.0,2391.10009765625,7755500,2024-02-26
2024-03-04,2371.26806640625,2419.550048828125,2427.89990234375,2375.300048828125,2416.199951171875,6263275,2024-03-04
2024-03-11,2281.2509765625,2327.699951171875,2413.0,2301.85009765625,2409.0,10419505,2024-03-11
2024-03-18,2211.5205078125,2256.550048828125,2325.0,2232.050048828125,2320.800048828125,16715348,2024-03-18
2024-03-25,2219.1650390625,2264.35009765625,2287.89990234375,2232.0,2256.550048828125,8382248,2024-03-25
2024-04-01,2221.712890625,2266.949951171875,2298.0,2249.25,2270.0,6868381,2024-04-01
2024-04-08,2187.754638671875,2232.300048828125,2288.949951171875,2228.60009765625,2277.0,8014181,2024-04-08
2024-04-15,2187.068603515625,2231.60009765625,2243.75,2172.050048828125,2227.699951171875,13460558,2024-04-15
2024-04-22,2178.297119140625,2222.64990234375,2273.5,2215.10009765625,2250.0,12459662,2024-04-22
2024-04-29,2172.80908203125,2217.050048828125,2243.199951171875,2204.0,2234.0,8250084,2024-04-29
2024-05-06,2315.405517578125,2362.550048828125,2389.60009765625,2212.0,2225.0,15879758,2024-05-06
2024-05-13,2280.711669921875,2327.14990234375,2381.64990234375,2301.35009765625,2374.0,5890738,2024-05-13
2024-05-20,2321.775634765625,2369.050048828125,2386.800048828125,2301.75,2320.35009765625,6167628,2024-05-20
2024-05-27,2282.573974609375,2329.050048828125,2409.0,2317.60009765625,2369.050048828125,11707742,2024-05-27
2024-06-03,2526.360107421875,2577.800048828125,2723.949951171875,2342.10009765625,2381.0,28171369,2024-06-03
2024-06-10,2430.2666015625,2479.75,2593.64990234375,2446.449951171875,2579.0,9458872,2024-06-10
2024-06-17,2415.89404296875,2441.300048828125,2498.0,2426.550048828125,2479.75,8617434,2024-06-17
2024-06-24,2447.313720703125,2473.050048828125,2490.5,2427.050048828125,2435.0,10050481,2024-06-24
2024-07-01,2520.494140625,2547.0,2554.0,2450.10009765625,2461.050048828125,9755776,2024-07-01
2024-07-08,2594.9609375,2622.25,2639.5,2536.25,2560.0,9407687,2024-07-08
2024-07-15,2698.620849609375,2727.0,2751.199951171875,2613.64990234375,2628.0,11456728,2024-07-15
2024-07-22,2682.8369140625,2711.050048828125,2811.300048828125,2670.0,2705.699951171875,13731794,2024-07-22
2024-07-29,2664.529296875,2692.550048828125,2759.5,2675.050048828125,2711.199951171875,7893759,2024-07-29
2024-08-05,2718.610595703125,2747.199951171875,2781.85009765625,2666.199951171875,2675.949951171875,9876829,2024-08-05
2024-08-12,2719.649658203125,2748.25,2763.39990234375,2706.60009765625,2738.0,5023336,2024-08-12
2024-08-19,2786.298828125,2815.60009765625,2821.0,2735.050048828125,2750.050048828125,7310293,2024-08-19
2024-08-26,2749.090087890625,2778.0,2834.949951171875,2745.0,2815.60009765625,10392651,2024-08-26
2024-09-02,2809.40576171875,2838.949951171875,2866.449951171875,2771.64990234375,2794.0,8238955,2024-09-02
2024-09-09,2902.427490234375,2932.949951171875,2963.39990234375,2843.199951171875,2853.10009765625,11149568,2024-09-09
2024-09-16,2946.613037109375,2977.60009765625,2989.35009765625,2807.39990234375,2910.0,8407156,2024-09-16
2024-09-23,2935.381103515625,2966.25,3035.0,2905.10009765625,2980.0,9165102,2024-09-23
2024-09-30,2819.103759765625,2848.75,2997.89990234375,2817.050048828125,2964.199951171875,6502277,2024-09-30
2024-10-07,2754.23583984375,2783.199951171875,2886.0,2733.199951171875,2845.0,7263130,2024-10-07
2024-10-14,2688.823974609375,2717.10009765625,2804.699951171875,2693.449951171875,2791.60009765625,5632992,2024-10-14
2024-10-21,2501.7412109375,2528.050048828125,2738.0,2452.60009765625,2715.0,15473993,2024-10-21
2024-10-28,2511.093017578125,2537.5,2589.60009765625,2511.35009765625,2544.0,5769007,2024-10-28
2024-11-04,2481.60302734375,2507.699951171875,2547.0,2466.10009765625,2547.0,6041795,2024-11-04
2024-11-11,2364.336181640625,2389.199951171875,2514.89990234375,2383.699951171875,2509.0,6505209,2024-11-11
2024-11-18,2419.802978515625,2445.25,2452.10009765625,2375.75,2401.14990234375,5495885,2024-11-18
2024-11-25,2470.173095703125,2496.14990234375,2539.14990234375,2453.199951171875,2470.0,10634413,2024-11-25
2024-12-02,2457.951904296875,2483.800048828125,2515.0,2450.050048828125,2485.0,7349957,2024-12-02
2024-12-09,2365.22705078125,2390.10009765625,2476.949951171875,2333.449951171875,2465.0,12659042,2024-12-09
2024-12-16,2309.611572265625,2333.89990234375,2393.0,2324.64990234375,2390.300048828125,8093130,2024-12-16
2024-12-23,2316.88525390625,2341.25,2356.949951171875,2315.25,2337.0,3340430,2024-12-23
2024-12-30,2381.208740234375,2406.25,2414.60009765625,2315.5,2341.5,6287818,2024-12-30
2025-01-06,2416.63623046875,2442.050048828125,2473.64990234375,2361.64990234375,2418.0,6853716,2025-01-06
2025-01-13,2329.50244140625,2354.0,2468.0,2326.050048828125,2417.050048828125,9958505,2025-01-13
2025-01-20,2343.455810546875,2368.10009765625,2380.800048828125,2253.85009765625,2356.449951171875,10980794,2025-01-20
2025-01-27,2479.97021484375,2506.050048828125,2602.0,2361.14990234375,2365.0,11576197,2025-01-27
2025-02-03,2339.250244140625,2363.85009765625,2520.0,2336.10009765625,2505.0,7866085,2025-02-03
2025-02-10,2294.2236328125,2318.35009765625,2398.0,2296.550048828125,2370.89990234375,6527870,2025-02-10
2025-02-17,2218.321533203125,2241.64990234375,2338.550048828125,2226.39990234375,2318.35009765625,7953921,2025-02-17
2025-02-24,2167.45654296875,2190.25,2269.64990234375,2185.85009765625,2230.0,8998896,2025-02-24
2025-03-03,2181.60791015625,2204.550048828125,2229.800048828125,2136.0,2199.0,7847697,2025-03-03
2025-03-10,2152.16748046875,2174.800048828125,2267.14990234375,2164.449951171875,2208.0,5940119,2025-03-10
2025-03-17,2222.824462890625,2246.199951171875,2255.199951171875,2156.5,2161.0,6032395,2025-03-17
2025-03-24,2235.3427734375,2258.85009765625,2296.0,2200.0,2250.25,11133430,2025-03-24
2025-03-31,2221.191650390625,2244.550048828125,2284.64990234375,2190.050048828125,2258.85009765625,6277769,2025-03-31
2025-04-07,2341.526123046875,2366.14990234375,2394.85009765625,2150.0,2150.0,13035231,2025-04-07
2025-04-14,2350.283935546875,2375.0,2400.0,2343.10009765625,2366.14990234375,6137160,2025-04-14
2025-04-21,2307.929443359375,2332.199951171875,2487.39990234375,2294.39990234375,2368.10009765625,15982130,2025-04-21
2025-04-28,2294.470947265625,2318.60009765625,2352.5,2310.0,2345.0,6960138,2025-04-28
2025-05-05,2308.6220703125,2332.89990234375,2390.10009765625,2302.300048828125,2324.10009765625,9701386,2025-05-05
2025-05-12,2356.617431640625,2381.39990234375,2398.0,2338.5,2360.0,9482330,2025-05-12
2025-05-19,2334.6484375,2359.199951171875,2405.0,2313.10009765625,2375.0,7392588,2025-05-19
2025-05-26,2323.86181640625,2348.300048828125,2409.5,2343.5,2368.0,8055560,2025-05-26
2025-06-02,2364.929931640625,2389.800048828125,2396.5,2342.10009765625,2347.89990234375,8895480,2025-06-02
2025-06-09,2294.86669921875,2319.0,2402.89990234375,2302.0,2394.0,10130377,2025-06-09
2025-06-16,2282.199951171875,2306.199951171875,2336.60009765625,2285.5,2320.0,8181557,2025-06-16
2025-06-23,2282.892578125,2306.89990234375,2310.5,2258.699951171875,2283.39990234375,7256340,2025-06-23
2025-06-30,2339.300048828125,2339.300048828125,2341.39990234375,2286.60009765625,2309.89990234375,5594087,2025-06-30
2025-07-07,2519.60009765625,2519.60009765625,2530.0,2341.0,2341.0,14210249,2025-07-07
