Date,Adj Close_IRISDOREME.NS,Close_IRISDOREME.NS,High_IRISDOREME.NS,Low_IRISDOREME.NS,Open_IRISDOREME.NS,Volume_IRISDOREME.NS,Date
2022-07-04,38.16669464111328,38.16669464111328,38.396095275878906,36.885868072509766,37.707889556884766,363400,2022-07-04
2022-07-11,36.283687591552734,36.283687591552734,38.23360061645508,35.595481872558594,37.296878814697266,364693,2022-07-11
2022-07-18,36.522647857666016,36.522647857666016,37.660099029541016,35.76753234863281,36.70425796508789,379591,2022-07-18
2022-07-25,36.732933044433594,36.732933044433594,37.468929290771484,35.76753234863281,35.84400177001953,310540,2022-07-25
2022-08-01,35.662391662597656,35.662391662597656,38.04243469238281,34.49626541137695,36.321922302246094,325283,2022-08-01
2022-08-08,35.251380920410156,35.251380920410156,36.321922302246094,34.99330520629883,35.93002700805664,206340,2022-08-08
2022-08-15,38.7210807800293,38.7210807800293,40.527618408203125,33.83673858642578,35.251380920410156,443341,2022-08-15
2022-08-22,37.60274887084961,37.60274887084961,42.63046646118164,36.51308822631836,40.06881332397461,347372,2022-08-22
2022-08-29,37.68877410888672,37.68877410888672,38.78799057006836,35.958702087402344,36.732933044433594,238542,2022-08-29
2022-09-05,36.50353240966797,36.50353240966797,38.42477035522461,36.13075256347656,37.468929290771484,276179,2022-09-05
2022-09-12,36.111637115478516,36.111637115478516,38.615936279296875,35.385196685791016,37.2299690246582,294403,2022-09-12
2022-09-19,35.652835845947266,35.652835845947266,38.23360061645508,35.337406158447266,35.36608123779297,288927,2022-09-19
2022-09-26,47.59127426147461,47.59127426147461,49.09194564819336,34.08525466918945,35.36608123779297,5286504,2022-09-26
2022-10-03,48.002288818359375,48.002288818359375,50.23895263671875,44.92448043823242,48.269920349121094,603363,2022-10-03
2022-10-10,43.94952392578125,43.94952392578125,48.174339294433594,42.821632385253906,48.002288818359375,131856,2022-10-10
2022-10-17,45.4501953125,45.4501953125,45.68915557861328,43.01280212402344,44.92448043823242,106245,2022-10-17
2022-10-24,45.956787109375,45.956787109375,46.83616256713867,43.96864318847656,46.83616256713867,65930,2022-10-24
2022-10-31,46.262657165527344,46.262657165527344,46.83616256713867,45.30681610107422,46.59720230102539,64893,2022-10-31
2022-11-07,46.44426727294922,46.44426727294922,48.57579040527344,44.92448043823242,48.57579040527344,107370,2022-11-07
2022-11-14,45.8325309753418,45.8325309753418,47.02732849121094,44.92448043823242,47.02732849121094,170783,2022-11-14
2022-11-21,46.214866638183594,46.214866638183594,46.83616256713867,45.33549118041992,45.8325309753418,53078,2022-11-21
2022-11-28,47.78244400024414,47.78244400024414,49.13017654418945,46.262657165527344,46.64499282836914,93303,2022-11-28
2022-12-05,48.79563522338867,48.79563522338867,50.27718734741211,46.85527801513672,48.747840881347656,133885,2022-12-05
2022-12-12,51.18523406982422,51.18523406982422,53.29764175415039,48.002288818359375,49.12062072753906,296951,2022-12-12
2022-12-19,47.142032623291016,47.142032623291016,53.240291595458984,47.1229133605957,52.552085876464844,373559,2022-12-19
2022-12-26,48.57579040527344,48.57579040527344,49.70368194580078,45.316375732421875,47.142032623291016,328034,2022-12-26
2023-01-02,48.30815505981445,48.30815505981445,50.659523010253906,47.26628875732422,50.27718734741211,322393,2023-01-02
2023-01-09,49.933082580566406,49.933082580566406,51.79697036743164,48.48020553588867,49.273555755615234,374355,2023-01-09
2023-01-16,53.603511810302734,53.603511810302734,54.100547790527344,49.03459548950195,49.933082580566406,393543,2023-01-16
2023-01-23,54.578468322753906,54.578468322753906,56.394561767578125,53.527042388916016,55.05638885498047,288351,2023-01-23
2023-01-30,57.770973205566406,57.770973205566406,61.93843460083008,52.963096618652344,53.527042388916016,414706,2023-01-30
2023-02-06,57.455543518066406,57.455543518066406,63.276611328125,56.585731506347656,57.15923309326172,373104,2023-02-06
2023-02-13,60.28483200073242,60.28483200073242,63.047210693359375,55.49607467651367,55.49607467651367,293900,2023-02-13
2023-02-20,58.440059661865234,58.440059661865234,62.47370529174805,58.315799713134766,62.47370529174805,363467,2023-02-20
2023-02-27,59.988521575927734,59.988521575927734,61.259788513183594,58.440059661865234,60.79142761230469,271910,2023-02-27
2023-03-06,58.60255432128906,58.60255432128906,61.173763275146484,58.33491897583008,59.27164077758789,242120,2023-03-06
2023-03-13,60.51423263549805,60.51423263549805,61.55609893798828,57.35040283203125,60.94436264038086,310144,2023-03-13
2023-03-20,59.33855056762695,59.33855056762695,62.12004470825195,59.07091522216797,62.100929260253906,624840,2023-03-20
2023-03-27,60.65760803222656,60.65760803222656,62.12960433959961,58.87974548339844,62.12960433959961,333428,2023-03-27
2023-04-03,63.133235931396484,63.133235931396484,66.03898620605469,59.83558654785156,60.79142761230469,303893,2023-04-03
2023-04-10,64.920654296875,64.920654296875,68.59107971191406,62.91339111328125,64.23245239257812,310829,2023-04-10
2023-04-17,68.54328918457031,68.54328918457031,70.55055236816406,64.0412826538086,64.0412826538086,403241,2023-04-17
2023-04-24,67.73082733154297,67.73082733154297,70.43585205078125,67.2911376953125,69.96749114990234,414511,2023-04-24
2023-05-01,67.5492172241211,67.5492172241211,69.29840087890625,66.91836547851562,67.73082733154297,243223,2023-05-01
2023-05-08,71.28655242919922,71.28655242919922,71.84093475341797,67.30069732666016,69.01165008544922,374025,2023-05-08
2023-05-15,71.42992401123047,71.42992401123047,75.51136779785156,69.77632141113281,72.99750518798828,353431,2023-05-15
2023-05-22,69.13591003417969,69.13591003417969,74.32611846923828,68.7440185546875,74.26876831054688,628204,2023-05-22
2023-05-29,68.86827850341797,68.86827850341797,71.68800354003906,68.08448791503906,69.20281982421875,1033393,2023-05-29
2023-06-05,79.32516479492188,79.32516479492188,80.48173522949219,69.77632141113281,69.9197006225586,1301287,2023-06-05
2023-06-12,80.66334533691406,80.66334533691406,81.56182861328125,78.96194458007812,80.25232696533203,747670,2023-06-12
2023-06-19,81.97283935546875,81.97283935546875,82.77574920654297,80.34791564941406,81.23684692382812,728362,2023-06-19
2023-06-26,83.3779296875,83.3779296875,83.7315902709961,79.62147521972656,83.1580810546875,553805,2023-06-26
2023-07-03,83.3779296875,83.3779296875,85.64326477050781,81.8676986694336,83.91320037841797,1070030,2023-07-03
2023-07-10,82.75662994384766,82.75662994384766,85.26093292236328,81.58094787597656,84.11392211914062,788482,2023-07-10
2023-07-17,85.10800170898438,85.10800170898438,86.9814453125,82.3934097290039,83.98966217041016,880418,2023-07-17
2023-07-24,85.7484130859375,85.7484130859375,92.8980941772461,85.06976318359375,86.56087493896484,1099245,2023-07-24
2023-07-31,86.2550048828125,86.2550048828125,87.8416976928711,84.30509185791016,86.05428314208984,775001,2023-07-31
2023-08-07,96.01412963867188,96.01412963867188,106.0026626586914,86.05428314208984,86.33147430419922,1443027,2023-08-07
2023-08-14,79.57368469238281,79.57368469238281,100.07645416259766,78.66563415527344,96.01412963867188,582171,2023-08-14
2023-08-21,68.77268981933594,68.77268981933594,82.2022476196289,66.0963363647461,80.05160522460938,2456870,2023-08-21
2023-08-28,72.21371459960938,72.21371459960938,73.45630645751953,64.08907318115234,71.40125274658203,3134372,2023-08-28
2023-09-04,71.59242248535156,71.59242248535156,73.31293487548828,70.73216247558594,73.31293487548828,346683,2023-09-04
2023-09-11,70.97112274169922,70.97112274169922,72.54826354980469,68.3903579711914,72.35709381103516,294215,2023-09-11
2023-09-18,70.63658142089844,70.63658142089844,73.9342269897461,68.96385955810547,73.59968566894531,309997,2023-09-18
2023-09-25,85.45210266113281,85.45210266113281,85.45210266113281,70.11087036132812,71.54462432861328,2029214,2023-09-25
2023-10-02,82.68016052246094,82.68016052246094,91.7606430053711,76.46720123291016,85.45210266113281,5199437,2023-10-02
2023-10-09,89.94454956054688,89.94454956054688,91.56947326660156,77.90096282958984,83.11029052734375,1894304,2023-10-09
2023-10-16,88.89312744140625,88.89312744140625,99.07282257080078,87.26819610595703,90.75701141357422,1214479,2023-10-16
2023-10-23,80.95965576171875,80.95965576171875,89.75337982177734,77.61421203613281,88.89312744140625,365632,2023-10-23
2023-10-30,88.1762466430664,88.1762466430664,92.47752380371094,80.09939575195312,80.3383560180664,1130044,2023-10-30
2023-11-06,82.68016052246094,82.68016052246094,95.34504699707031,82.2978286743164,89.75337982177734,1226629,2023-11-06
2023-11-13,79.76485443115234,79.76485443115234,84.78301239013672,78.85680389404297,83.11029052734375,276143,2023-11-13
2023-11-20,75.84590911865234,75.84590911865234,83.30146026611328,74.07760620117188,83.1580810546875,549814,2023-11-20
2023-11-27,73.98201751708984,73.98201751708984,78.85680389404297,73.31293487548828,75.84590911865234,398020,2023-11-27
2023-12-04,70.87554168701172,70.87554168701172,75.7981185913086,68.5815200805664,74.55552673339844,1639492,2023-12-04
2023-12-11,70.4454116821289,70.4454116821289,74.84227752685547,66.90880584716797,70.68437194824219,6223945,2023-12-11
2023-12-18,75.36798858642578,75.36798858642578,77.42304229736328,69.87191009521484,71.68800354003906,1576551,2023-12-18
2023-12-25,77.56642150878906,77.56642150878906,79.1435546875,73.50409698486328,75.36798858642578,1064612,2023-12-25
2024-01-01,84.16171264648438,84.16171264648438,84.78301239013672,77.56642150878906,79.09576416015625,1444122,2024-01-01
2024-01-08,85.93002319335938,85.93002319335938,86.88585662841797,81.15081787109375,84.97418212890625,2977728,2024-01-08
2024-01-15,83.30146026611328,83.30146026611328,85.93002319335938,79.28693389892578,85.93002319335938,890307,2024-01-15
2024-01-22,81.43756866455078,81.43756866455078,83.8271713256836,79.62147521972656,83.30146026611328,432745,2024-01-22
2024-01-29,80.38614654541016,80.38614654541016,82.87133026123047,80.00381469726562,82.87133026123047,561944,2024-01-29
2024-02-05,78.71342468261719,78.71342468261719,84.78301239013672,77.42304229736328,81.05523681640625,791253,2024-02-05
2024-02-12,76.75395965576172,76.75395965576172,79.23914337158203,74.07760620117188,79.23914337158203,553512,2024-02-12
2024-02-19,76.13265991210938,76.13265991210938,78.3788833618164,73.073974609375,77.90096282958984,736076,2024-02-19
2024-02-26,79.23914337158203,79.23914337158203,85.83443450927734,70.58878326416016,78.13992309570312,3278628,2024-02-26
2024-03-04,77.37525177001953,77.37525177001953,82.53678894042969,73.79085540771484,82.3934097290039,646121,2024-03-04
2024-03-11,69.82411193847656,69.82411193847656,78.2833023071289,68.53372955322266,77.66200256347656,431792,2024-03-11
2024-03-18,71.64021301269531,71.64021301269531,73.36072540283203,68.86827850341797,70.15866088867188,425762,2024-03-18
2024-03-25,70.63658142089844,70.63658142089844,72.64384460449219,68.91606903076172,71.64021301269531,392845,2024-03-25
2024-04-01,77.80538177490234,77.80538177490234,80.19497680664062,69.58515167236328,70.73216247558594,1579525,2024-04-01
2024-04-08,76.51499938964844,76.51499938964844,80.2427749633789,75.9892807006836,80.2427749633789,270668,2024-04-08
2024-04-15,74.31656646728516,74.31656646728516,77.18408203125,73.59968566894531,76.27603912353516,332208,2024-04-15
2024-04-22,75.65473937988281,75.65473937988281,76.80175018310547,73.1695556640625,74.3643569946289,328732,2024-04-22
2024-04-29,74.60331726074219,74.60331726074219,77.18408203125,73.45630645751953,77.18408203125,242067,2024-04-29
2024-05-06,81.62873840332031,81.62873840332031,83.0625,74.26876831054688,74.60331726074219,922516,2024-05-06
2024-05-13,79.28693389892578,79.28693389892578,85.02197265625,77.51863098144531,82.68016052246094,1348171,2024-05-13
2024-05-20,76.70616149902344,76.70616149902344,80.05160522460938,74.65110778808594,78.71342468261719,318282,2024-05-20
2024-05-27,71.06671142578125,71.06671142578125,78.18771362304688,71.01891326904297,76.70616149902344,419697,2024-05-27
2024-06-03,72.26150512695312,72.26150512695312,74.55552673339844,63.276611328125,72.64384460449219,945179,2024-06-03
2024-06-10,72.7203140258789,72.7203140258789,73.59968566894531,69.77632141113281,72.26150512695312,515040,2024-06-10
2024-06-17,71.64021301269531,71.64021301269531,79.70750427246094,69.40354919433594,72.7203140258789,2831354,2024-06-17
2024-06-24,65.02579498291016,65.02579498291016,72.96882629394531,63.87879180908203,72.45267486572266,5759813,2024-06-24
2024-07-01,62.282535552978516,62.282535552978516,68.5815200805664,62.12960433959961,65.94340515136719,7118528,2024-07-01
2024-07-08,61.03994369506836,61.03994369506836,65.76179504394531,60.122337341308594,62.597965240478516,2599555,2024-07-08
2024-07-15,59.60618591308594,59.60618591308594,66.51690673828125,59.357666015625,60.848777770996094,3185973,2024-07-15
2024-07-22,60.80098342895508,60.80098342895508,61.65168380737305,57.69450378417969,59.63486099243164,919194,2024-07-22
2024-07-29,61.546539306640625,61.546539306640625,64.65302276611328,60.69584274291992,60.74363327026367,762430,2024-07-29
2024-08-05,60.98259353637695,60.98259353637695,63.544246673583984,59.090030670166016,61.64212417602539,689276,2024-08-05
2024-08-12,60.026756286621094,60.026756286621094,63.75453186035156,59.262081146240234,60.98259353637695,456526,2024-08-12
2024-08-19,62.33032989501953,62.33032989501953,63.08544158935547,60.21792221069336,60.21792221069336,625788,2024-08-19
2024-08-26,66.04854583740234,66.04854583740234,67.37716674804688,61.81417465209961,63.07588577270508,1448066,2024-08-26
2024-09-02,69.39398956298828,69.39398956298828,70.3498306274414,65.52283477783203,67.33892822265625,1639593,2024-09-02
2024-09-09,71.96519470214844,71.96519470214844,75.74076843261719,68.82048034667969,68.92562866210938,4403941,2024-09-09
2024-09-16,71.03803253173828,71.03803253173828,73.5423355102539,66.90880584716797,71.9747543334961,2268411,2024-09-16
2024-09-23,68.95429992675781,68.95429992675781,71.59242248535156,68.04624938964844,71.16229248046875,885281,2024-09-23
2024-09-30,67.94110870361328,67.94110870361328,70.49320220947266,67.17643737792969,69.10723876953125,466653,2024-09-30
2024-10-07,67.6065673828125,67.6065673828125,69.12635040283203,63.57292175292969,68.82048034667969,738191,2024-10-07
2024-10-14,65.85737609863281,65.85737609863281,70.63658142089844,64.65302276611328,66.5264663696289,515744,2024-10-14
2024-10-21,61.93843460083008,61.93843460083008,66.89924621582031,60.40909194946289,65.52283477783203,528188,2024-10-21
2024-10-28,64.84419250488281,64.84419250488281,66.47867584228516,60.13189697265625,62.22518539428711,363097,2024-10-28
2024-11-04,63.2479362487793,63.2479362487793,65.85737609863281,62.856040954589844,65.76179504394531,438364,2024-11-04
2024-11-11,63.40087127685547,63.40087127685547,65.93384552001953,60.227481842041016,62.62664031982422,405854,2024-11-11
2024-11-18,60.10322189331055,60.10322189331055,64.71037292480469,59.30987548828125,63.23837661743164,394322,2024-11-18
2024-11-25,60.86789321899414,60.86789321899414,63.02809143066406,59.78779602050781,60.98259353637695,411344,2024-11-25
2024-12-02,64.0604019165039,64.0604019165039,65.76179504394531,60.75319290161133,61.6994743347168,423877,2024-12-02
2024-12-09,63.219261169433594,63.219261169433594,64.99712371826172,60.485557556152344,64.0604019165039,435332,2024-12-09
2024-12-16,59.43413543701172,59.43413543701172,64.9780044555664,57.59892272949219,64.31847381591797,542522,2024-12-16
2024-12-23,58.87018966674805,58.87018966674805,60.9348030090332,56.308536529541016,60.600257873535156,408398,2024-12-23
2024-12-30,60.40909194946289,60.40909194946289,62.05313491821289,56.633522033691406,58.306243896484375,458148,2024-12-30
2025-01-06,58.44961929321289,58.44961929321289,60.69584274291992,57.493778228759766,60.026756286621094,361700,2025-01-06
2025-01-13,59.63486099243164,59.63486099243164,60.29439163208008,55.58209991455078,57.35040283203125,437037,2025-01-13
2025-01-20,57.216583251953125,57.216583251953125,60.122337341308594,56.40412139892578,56.9202766418457,415977,2025-01-20
2025-01-27,57.06365203857422,57.06365203857422,58.23933410644531,52.666786193847656,58.23933410644531,709525,2025-01-27
2025-02-03,55.983551025390625,55.983551025390625,58.306243896484375,55.438724517822266,57.06365203857422,424855,2025-02-03
2025-02-10,54.310829162597656,54.310829162597656,57.78053283691406,52.57120132446289,57.78053283691406,420479,2025-02-10
2025-02-17,46.52073669433594,46.52073669433594,54.310829162597656,43.634098052978516,52.77193069458008,1015888,2025-02-17
2025-02-24,45.27814483642578,45.27814483642578,47.78244400024414,43.28043746948242,47.62950897216797,587982,2025-02-24
