Date,Adj Close_ASMS.NS,Close_ASMS.NS,High_ASMS.NS,Low_ASMS.NS,Open_ASMS.NS,Volume_ASMS.NS,Date
2022-03-28,5.400000095367432,5.400000095367432,6.25,5.150000095367432,5.849999904632568,249568,2022-03-28
2022-04-04,6.75,6.75,6.75,5.400000095367432,5.599999904632568,63325,2022-04-04
2022-04-11,6.699999809265137,6.699999809265137,7.099999904632568,6.5,7.050000190734863,69071,2022-04-11
2022-04-18,6.150000095367432,6.150000095367432,6.75,5.949999809265137,6.699999809265137,105461,2022-04-18
2022-04-25,5.400000095367432,5.400000095367432,6.199999809265137,5.400000095367432,5.849999904632568,123224,2022-04-25
2022-05-02,5.050000190734863,5.050000190734863,5.599999904632568,4.900000095367432,5.349999904632568,38995,2022-05-02
2022-05-09,4.650000095367432,4.650000095367432,5.099999904632568,4.400000095367432,4.800000190734863,67178,2022-05-09
2022-05-16,5.050000190734863,5.050000190734863,5.300000190734863,4.650000095367432,4.800000190734863,94618,2022-05-16
2022-05-23,4.900000095367432,4.900000095367432,5.300000190734863,4.650000095367432,5.300000190734863,137669,2022-05-23
2022-05-30,4.849999904632568,4.849999904632568,5.449999809265137,4.800000190734863,5.099999904632568,117210,2022-05-30
2022-06-06,4.900000095367432,4.900000095367432,5.0,4.699999809265137,4.949999809265137,61877,2022-06-06
2022-06-13,3.950000047683716,3.950000047683716,4.900000095367432,3.950000047683716,4.900000095367432,55500,2022-06-13
2022-06-20,4.050000190734863,4.050000190734863,4.050000190734863,3.5,3.950000047683716,56204,2022-06-20
2022-06-27,3.9000000953674316,3.9000000953674316,4.449999809265137,3.8499999046325684,4.099999904632568,38879,2022-06-27
2022-07-04,4.150000095367432,4.150000095367432,4.150000095367432,3.8499999046325684,4.050000190734863,60479,2022-07-04
2022-07-11,4.150000095367432,4.150000095367432,4.300000190734863,3.9000000953674316,4.300000190734863,24820,2022-07-11
2022-07-18,4.550000190734863,4.550000190734863,4.550000190734863,4.0,4.300000190734863,95522,2022-07-18
2022-07-25,5.650000095367432,5.650000095367432,5.650000095367432,4.550000190734863,4.75,284123,2022-07-25
2022-08-01,5.300000190734863,5.300000190734863,6.150000095367432,5.300000190734863,5.900000095367432,117946,2022-08-01
2022-08-08,4.650000095367432,4.650000095367432,5.199999809265137,4.599999904632568,5.050000190734863,116325,2022-08-08
2022-08-15,4.5,4.5,4.800000190734863,4.349999904632568,4.650000095367432,83218,2022-08-15
2022-08-22,4.0,4.0,4.550000190734863,4.0,4.5,212393,2022-08-22
2022-08-29,4.050000190734863,4.050000190734863,4.150000095367432,3.9000000953674316,4.0,127379,2022-08-29
2022-09-05,4.599999904632568,4.599999904632568,4.599999904632568,3.950000047683716,4.099999904632568,91573,2022-09-05
2022-09-12,4.099999904632568,4.099999904632568,4.75,4.099999904632568,4.650000095367432,80240,2022-09-12
2022-09-19,4.099999904632568,4.099999904632568,4.599999904632568,4.050000190734863,4.099999904632568,160106,2022-09-19
2022-09-26,4.0,4.0,4.150000095367432,3.75,4.099999904632568,69097,2022-09-26
2022-10-03,4.0,4.0,4.199999809265137,3.9000000953674316,4.150000095367432,23744,2022-10-03
2022-10-10,3.5,3.5,4.099999904632568,3.5,4.050000190734863,231068,2022-10-10
2022-10-17,3.299999952316284,3.299999952316284,3.6500000953674316,3.299999952316284,3.5,107485,2022-10-17
2022-10-24,3.549999952316284,3.549999952316284,3.549999952316284,3.25,3.4000000953674316,53204,2022-10-24
2022-10-31,3.5,3.5,3.700000047683716,3.5,3.549999952316284,124000,2022-10-31
2022-11-07,3.5999999046325684,3.5999999046325684,3.75,3.3499999046325684,3.5,103480,2022-11-07
2022-11-14,4.25,4.25,4.25,3.75,3.75,125656,2022-11-14
2022-11-21,4.25,4.25,4.25,4.25,4.25,0,2022-11-21
2022-11-28,4.25,4.25,4.25,4.25,4.25,0,2022-11-28
2022-12-05,4.25,4.25,4.25,4.25,4.25,0,2022-12-05
2022-12-12,4.25,4.25,4.25,4.25,4.25,0,2022-12-12
2022-12-19,4.25,4.25,4.25,4.25,4.25,0,2022-12-19
2022-12-26,4.25,4.25,4.25,4.25,4.25,0,2022-12-26
2023-01-02,4.25,4.25,4.25,4.25,4.25,0,2023-01-02
2023-01-09,4.25,4.25,4.25,4.25,4.25,0,2023-01-09
2023-01-16,4.25,4.25,4.25,4.25,4.25,0,2023-01-16
2023-01-23,4.25,4.25,4.25,4.25,4.25,0,2023-01-23
2023-01-30,4.25,4.25,4.25,4.25,4.25,0,2023-01-30
2023-02-06,12.550000190734863,12.550000190734863,13.899999618530273,4.25,4.25,100015,2023-02-06
2023-02-13,9.800000190734863,9.800000190734863,11.949999809265137,9.800000190734863,11.949999809265137,47558,2023-02-13
2023-02-20,7.650000095367432,7.650000095367432,9.350000381469727,7.650000095367432,9.350000381469727,24189,2023-02-20
2023-02-27,6.0,6.0,7.300000190734863,6.0,7.300000190734863,25610,2023-02-27
2023-03-06,6.400000095367432,6.400000095367432,6.5,5.449999809265137,5.699999809265137,752049,2023-03-06
2023-03-13,5.050000190734863,5.050000190734863,6.699999809265137,5.050000190734863,6.599999904632568,317216,2023-03-13
2023-03-20,5.349999904632568,5.349999904632568,5.349999904632568,4.599999904632568,5.050000190734863,210942,2023-03-20
2023-03-27,6.400000095367432,6.400000095367432,6.400000095367432,5.599999904632568,5.599999904632568,327182,2023-03-27
2023-04-03,5.75,5.75,6.699999809265137,5.75,6.699999809265137,57734,2023-04-03
2023-04-10,5.25,5.25,5.5,4.75,5.5,86003,2023-04-10
2023-04-17,5.099999904632568,5.099999904632568,5.650000095367432,5.099999904632568,5.5,130457,2023-04-17
2023-04-24,5.550000190734863,5.550000190734863,5.550000190734863,4.75,5.0,199706,2023-04-24
2023-05-01,6.650000095367432,6.650000095367432,6.650000095367432,5.550000190734863,5.550000190734863,43165,2023-05-01
2023-05-08,8.300000190734863,8.300000190734863,8.300000190734863,6.900000095367432,6.949999809265137,118132,2023-05-08
2023-05-15,8.649999618530273,8.649999618530273,9.25,8.649999618530273,8.699999809265137,108414,2023-05-15
2023-05-22,7.900000095367432,7.900000095367432,8.5,7.900000095367432,8.5,19456,2023-05-22
2023-05-29,8.149999618530273,8.149999618530273,8.149999618530273,7.599999904632568,7.75,167998,2023-05-29
2023-06-05,8.899999618530273,8.899999618530273,8.899999618530273,8.300000190734863,8.300000190734863,62695,2023-06-05
2023-06-12,9.649999618530273,9.649999618530273,9.649999618530273,9.050000190734863,9.050000190734863,50967,2023-06-12
2023-06-19,10.5,10.5,10.5,9.800000190734863,9.800000190734863,57857,2023-06-19
2023-06-26,11.300000190734863,11.300000190734863,11.300000190734863,10.699999809265137,10.699999809265137,100411,2023-06-26
2023-07-03,12.300000190734863,12.300000190734863,12.300000190734863,11.5,11.5,92282,2023-07-03
2023-07-10,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,0,2023-07-10
2023-07-17,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,24811,2023-07-17
2023-07-24,12.600000381469727,12.600000381469727,12.600000381469727,11.649999618530273,11.800000190734863,563399,2023-07-24
2023-07-31,11.449999809265137,11.449999809265137,12.350000381469727,11.449999809265137,12.350000381469727,67372,2023-07-31
2023-08-07,10.850000381469727,10.850000381469727,11.25,10.449999809265137,11.25,95319,2023-08-07
2023-08-14,11.399999618530273,11.399999618530273,11.649999618530273,11.050000190734863,11.050000190734863,415026,2023-08-14
2023-08-21,11.25,11.25,11.600000381469727,10.800000190734863,11.199999809265137,279254,2023-08-21
2023-08-28,10.949999809265137,10.949999809265137,11.449999809265137,10.699999809265137,11.449999809265137,339796,2023-08-28
2023-09-04,11.050000190734863,11.050000190734863,11.350000381469727,10.649999618530273,11.0,354713,2023-09-04
2023-09-11,10.25,10.25,11.25,10.25,11.25,208122,2023-09-11
2023-09-18,10.0,10.0,10.449999809265137,9.75,10.25,196343,2023-09-18
2023-09-25,11.0,11.0,11.0,10.199999809265137,10.199999809265137,150400,2023-09-25
2023-10-02,11.800000190734863,11.800000190734863,11.800000190734863,10.949999809265137,11.0,175344,2023-10-02
2023-10-09,12.850000381469727,12.850000381469727,12.850000381469727,12.0,12.0,91015,2023-10-09
2023-10-16,14.100000381469727,14.100000381469727,14.100000381469727,13.100000381469727,13.100000381469727,83918,2023-10-16
2023-10-23,14.649999618530273,14.649999618530273,14.75,14.350000381469727,14.350000381469727,166121,2023-10-23
2023-10-30,16.049999237060547,16.049999237060547,16.049999237060547,14.899999618530273,14.899999618530273,35736,2023-10-30
2023-11-06,17.549999237060547,17.549999237060547,17.549999237060547,16.350000381469727,16.350000381469727,76925,2023-11-06
2023-11-13,19.299999237060547,19.299999237060547,19.299999237060547,18.25,18.25,72213,2023-11-13
2023-11-20,18.25,18.25,19.649999618530273,18.200000762939453,19.649999618530273,234681,2023-11-20
2023-11-27,18.25,18.25,18.25,17.299999237060547,18.25,208842,2023-11-27
2023-12-04,17.850000381469727,17.850000381469727,18.950000762939453,17.850000381469727,18.600000381469727,218066,2023-12-04
2023-12-11,17.799999237060547,17.799999237060547,18.549999237060547,17.5,18.200000762939453,150281,2023-12-11
2023-12-18,17.049999237060547,17.049999237060547,18.5,17.049999237060547,18.149999618530273,380555,2023-12-18
2023-12-25,17.0,17.0,17.299999237060547,16.399999618530273,17.049999237060547,253530,2023-12-25
2024-01-01,18.649999618530273,18.649999618530273,18.649999618530273,17.200000762939453,17.200000762939453,238337,2024-01-01
2024-01-08,20.450000762939453,20.450000762939453,20.450000762939453,18.950000762939453,19.0,162546,2024-01-08
2024-01-15,22.450000762939453,22.450000762939453,22.450000762939453,20.450000762939453,20.450000762939453,166109,2024-01-15
2024-01-22,24.200000762939453,24.200000762939453,24.200000762939453,22.450000762939453,22.450000762939453,198862,2024-01-22
2024-01-29,26.600000381469727,26.600000381469727,26.600000381469727,24.649999618530273,24.649999618530273,62421,2024-01-29
2024-02-05,27.100000381469727,27.100000381469727,27.100000381469727,25.100000381469727,27.100000381469727,938474,2024-02-05
2024-02-12,27.549999237060547,27.549999237060547,28.75,26.549999237060547,27.600000381469727,762932,2024-02-12
2024-02-19,25.0,25.0,27.450000762939453,25.0,27.0,160198,2024-02-19
2024-02-26,22.700000762939453,22.700000762939453,25.299999237060547,22.700000762939453,24.5,113714,2024-02-26
2024-03-04,20.600000381469727,20.600000381469727,21.799999237060547,20.600000381469727,21.799999237060547,58999,2024-03-04
2024-03-11,18.700000762939453,18.700000762939453,20.200000762939453,18.700000762939453,20.200000762939453,373784,2024-03-11
2024-03-18,16.950000762939453,16.950000762939453,18.350000381469727,16.950000762939453,18.350000381469727,440904,2024-03-18
2024-03-25,17.899999618530273,17.899999618530273,17.899999618530273,16.649999618530273,16.649999618530273,279049,2024-03-25
2024-04-01,19.649999618530273,19.649999618530273,19.649999618530273,18.25,18.25,186308,2024-04-01
2024-04-08,21.200000762939453,21.200000762939453,21.200000762939453,20.0,20.0,130273,2024-04-08
2024-04-15,22.799999237060547,22.799999237060547,22.799999237060547,20.799999237060547,21.600000381469727,473156,2024-04-15
2024-04-22,25.049999237060547,25.049999237060547,25.049999237060547,23.200000762939453,23.25,298895,2024-04-22
2024-04-29,24.899999618530273,24.899999618530273,25.549999237060547,23.600000381469727,25.549999237060547,491730,2024-04-29
2024-05-06,22.600000381469727,22.600000381469727,25.350000381469727,22.600000381469727,25.350000381469727,245951,2024-05-06
2024-05-13,23.299999237060547,23.299999237060547,23.799999237060547,21.700000762939453,23.049999237060547,613328,2024-05-13
2024-05-20,22.200000762939453,22.200000762939453,24.0,21.75,24.0,446200,2024-05-20
2024-05-27,20.149999618530273,20.149999618530273,22.600000381469727,20.149999618530273,22.549999237060547,271354,2024-05-27
2024-06-03,18.950000762939453,18.950000762939453,20.5,18.649999618530273,20.350000381469727,539803,2024-06-03
2024-06-10,17.84000015258789,17.84000015258789,19.170000076293945,17.84000015258789,18.950000762939453,893610,2024-06-10
2024-06-17,18.100000381469727,18.100000381469727,18.100000381469727,17.170000076293945,17.84000015258789,674254,2024-06-17
2024-06-24,19.959999084472656,19.959999084472656,19.959999084472656,18.010000228881836,18.459999084472656,854568,2024-06-24
2024-07-01,22.010000228881836,22.010000228881836,22.010000228881836,19.959999084472656,20.350000381469727,565323,2024-07-01
2024-07-08,20.420000076293945,20.420000076293945,22.450000762939453,20.290000915527344,22.450000762939453,3091101,2024-07-08
2024-07-15,21.18000030517578,21.18000030517578,21.190000534057617,20.010000228881836,20.010000228881836,17736066,2024-07-15
2024-07-22,21.889999389648438,21.889999389648438,21.899999618530273,20.68000030517578,21.3700008392334,24895362,2024-07-22
2024-07-29,21.100000381469727,21.100000381469727,22.75,21.100000381469727,22.010000228881836,23862202,2024-07-29
2024-08-05,17.979999542236328,17.979999542236328,20.670000076293945,17.34000015258789,20.670000076293945,8467379,2024-08-05
2024-08-12,15.899999618530273,15.899999618530273,18.5,15.670000076293945,18.3799991607666,10229742,2024-08-12
2024-08-19,17.600000381469727,17.600000381469727,17.600000381469727,15.949999809265137,16.399999618530273,9038259,2024-08-19
2024-08-26,17.600000381469727,17.600000381469727,19.200000762939453,16.770000457763672,18.479999542236328,7945401,2024-08-26
2024-09-02,16.979999542236328,16.979999542236328,18.290000915527344,16.860000610351562,17.899999618530273,1495550,2024-09-02
2024-09-09,19.450000762939453,19.450000762939453,20.649999618530273,16.399999618530273,16.649999618530273,3628464,2024-09-09
2024-09-16,22.520000457763672,22.520000457763672,23.6299991607666,20.0,20.139999389648438,8133683,2024-09-16
2024-09-23,20.010000228881836,20.010000228881836,24.600000381469727,19.950000762939453,23.399999618530273,4205866,2024-09-23
2024-09-30,22.889999389648438,22.889999389648438,22.889999389648438,19.510000228881836,19.959999084472656,2951468,2024-09-30
2024-10-07,24.780000686645508,24.780000686645508,25.799999237060547,20.700000762939453,23.799999237060547,4734595,2024-10-07
2024-10-14,22.639999389648438,22.639999389648438,25.299999237060547,21.989999771118164,25.0,2101303,2024-10-14
2024-10-21,20.459999084472656,20.459999084472656,23.15999984741211,19.639999389648438,22.68000030517578,2078416,2024-10-21
2024-10-28,20.940000534057617,20.940000534057617,21.90999984741211,19.350000381469727,20.850000381469727,1693459,2024-10-28
2024-11-04,19.8799991607666,19.8799991607666,21.799999237060547,19.600000381469727,20.989999771118164,1889451,2024-11-04
2024-11-11,18.829999923706055,18.829999923706055,20.940000534057617,17.90999984741211,20.540000915527344,1170511,2024-11-11
2024-11-18,18.829999923706055,18.829999923706055,19.950000762939453,18.0,18.899999618530273,840952,2024-11-18
2024-11-25,19.3799991607666,19.3799991607666,20.100000381469727,18.700000762939453,19.239999771118164,1035720,2024-11-25
2024-12-02,20.290000915527344,20.290000915527344,21.959999084472656,19.299999237060547,19.299999237060547,1617973,2024-12-02
2024-12-09,19.260000228881836,19.260000228881836,20.989999771118164,18.540000915527344,20.700000762939453,1302082,2024-12-09
2024-12-16,18.420000076293945,18.420000076293945,20.799999237060547,18.31999969482422,19.649999618530273,1673948,2024-12-16
2024-12-23,18.06999969482422,18.06999969482422,18.799999237060547,17.850000381469727,18.799999237060547,727516,2024-12-23
2024-12-30,20.110000610351562,20.110000610351562,20.110000610351562,17.829999923706055,18.06999969482422,1740211,2024-12-30
2025-01-06,21.6200008392334,21.6200008392334,24.739999771118164,21.6200008392334,22.1200008392334,15176566,2025-01-06
2025-01-13,21.0,21.0,23.440000534057617,20.530000686645508,20.649999618530273,7683591,2025-01-13
2025-01-20,20.729999542236328,20.729999542236328,21.450000762939453,19.059999465942383,20.549999237060547,10863887,2025-01-20
2025-01-27,19.15999984741211,19.15999984741211,20.5,18.700000762939453,20.5,4057217,2025-01-27
2025-02-03,19.020000457763672,19.020000457763672,19.739999771118164,18.799999237060547,19.389999389648438,4845426,2025-02-03
2025-02-10,16.200000762939453,16.200000762939453,19.389999389648438,15.800000190734863,18.65999984741211,3089675,2025-02-10
2025-02-17,15.630000114440918,15.630000114440918,16.600000381469727,14.510000228881836,16.040000915527344,3706959,2025-02-17
2025-02-24,14.479999542236328,14.479999542236328,15.550000190734863,14.220000267028809,15.520000457763672,1079544,2025-02-24
2025-03-03,15.460000038146973,15.460000038146973,15.960000038146973,13.020000457763672,14.760000228881836,3691654,2025-03-03
2025-03-10,14.460000038146973,14.460000038146973,15.75,13.550000190734863,15.460000038146973,1402812,2025-03-10
2025-03-17,15.680000305175781,15.680000305175781,16.06999969482422,13.760000228881836,14.460000038146973,2119429,2025-03-17
2025-03-24,13.520000457763672,13.520000457763672,16.170000076293945,13.199999809265137,15.720000267028809,3053384,2025-03-24
2025-03-31,15.180000305175781,15.180000305175781,15.539999961853027,13.399999618530273,13.520000457763672,1321454,2025-03-31
2025-04-07,14.6899995803833,14.6899995803833,15.5,13.65999984741211,13.800000190734863,1269738,2025-04-07
2025-04-14,17.450000762939453,17.450000762939453,17.780000686645508,14.850000381469727,14.850000381469727,2734802,2025-04-14
2025-04-21,16.979999542236328,16.979999542236328,19.0,16.899999618530273,17.84000015258789,2220444,2025-04-21
2025-04-28,15.920000076293945,15.920000076293945,17.18000030517578,15.859999656677246,16.950000762939453,825277,2025-04-28
2025-05-05,15.25,15.25,16.770000457763672,15.0600004196167,16.049999237060547,945878,2025-05-05
2025-05-12,17.0,17.0,18.25,15.850000381469727,15.930000305175781,4445615,2025-05-12
2025-05-19,15.930000305175781,15.930000305175781,17.350000381469727,15.550000190734863,17.06999969482422,5123057,2025-05-19
2025-05-26,14.960000038146973,14.960000038146973,16.469999313354492,14.829999923706055,16.06999969482422,2166662,2025-05-26
2025-06-02,14.069999694824219,14.069999694824219,15.260000228881836,12.619999885559082,14.970000267028809,5447184,2025-06-02
2025-06-09,14.3100004196167,14.3100004196167,15.270000457763672,14.0,14.300000190734863,2255843,2025-06-09
2025-06-16,13.869999885559082,13.869999885559082,14.479999542236328,13.680000305175781,14.329999923706055,1319449,2025-06-16
2025-06-23,13.380000114440918,13.380000114440918,14.979999542236328,13.25,13.789999961853027,2928551,2025-06-23
