Date,Adj Close_SUPREMEIND.NS,Close_SUPREMEIND.NS,High_SUPREMEIND.NS,Low_SUPREMEIND.NS,Open_SUPREMEIND.NS,Volume_SUPREMEIND.NS,Date
2023-12-25,4491.853515625,4542.9501953125,4747.0,4422.0498046875,4540.2998046875,353420,2023-12-25
2024-01-01,4330.39013671875,4379.64990234375,4565.0,4341.0498046875,4540.0,316676,2024-01-01
2024-01-08,4169.322265625,4216.75,4470.0,4185.0,4402.64990234375,313425,2024-01-08
2024-01-15,4077.121826171875,4123.5,4239.85009765625,3911.0,4199.9501953125,1294317,2024-01-15
2024-01-22,3969.693359375,4014.85009765625,4234.0,3985.10009765625,4123.5,762667,2024-01-22
2024-01-29,4091.16162109375,4137.7001953125,4238.9501953125,4005.0,4033.0,703475,2024-01-29
2024-02-05,4008.600830078125,4054.199951171875,4212.9501953125,4023.60009765625,4135.5,494882,2024-02-05
2024-02-12,3911.455810546875,3955.949951171875,4083.60009765625,3784.050048828125,4059.449951171875,658824,2024-02-12
2024-02-19,4006.17822265625,4051.75,4095.550048828125,3629.050048828125,4012.949951171875,700942,2024-02-19
2024-02-26,4080.878662109375,4127.2998046875,4220.0,3983.300048828125,4051.75,972686,2024-02-26
2024-03-04,3850.6474609375,3894.449951171875,4190.0,3878.050048828125,4161.2001953125,411009,2024-03-04
2024-03-11,3856.827392578125,3900.699951171875,4045.0,3601.0,3881.0,1053519,2024-03-11
2024-03-18,3886.094482421875,3930.300048828125,4024.39990234375,3732.10009765625,3874.050048828125,520385,2024-03-18
2024-03-25,4184.5986328125,4232.2001953125,4265.0,3835.0,3930.300048828125,601244,2024-03-25
2024-04-01,4307.3525390625,4356.35009765625,4385.9501953125,4075.0,4249.89990234375,714382,2024-04-01
2024-04-08,4104.16357421875,4150.85009765625,4380.0,4080.0,4380.0,661274,2024-04-08
2024-04-15,4021.80078125,4067.550048828125,4240.2998046875,4021.0,4138.0,415949,2024-04-15
2024-04-22,4289.65380859375,4338.4501953125,4450.0,4078.550048828125,4101.5,973009,2024-04-22
2024-04-29,4901.79052734375,4957.5498046875,5149.0,4467.2998046875,4467.2998046875,5014499,2024-04-29
2024-05-06,5217.69677734375,5277.0498046875,5538.0,4928.5498046875,4978.85009765625,2542190,2024-05-06
2024-05-13,5532.9111328125,5595.85009765625,5666.7001953125,5103.0,5277.0498046875,1084914,2024-05-13
2024-05-20,5411.09716796875,5472.64990234375,5620.4501953125,5401.0,5612.75,570780,2024-05-20
2024-05-27,5218.2412109375,5277.60009765625,5839.7998046875,5202.0,5521.9501953125,1872957,2024-05-27
2024-06-03,5683.89306640625,5748.5498046875,5850.0,5196.0498046875,5400.0,989719,2024-06-03
2024-06-10,5971.62060546875,6039.5498046875,6460.0,5800.10009765625,5927.9501953125,1293714,2024-06-10
2024-06-17,5798.58837890625,5864.5498046875,6309.7001953125,5830.0,6079.25,674891,2024-06-17
2024-06-24,5910.0546875,5955.89990234375,6020.5,5712.9501953125,5885.10009765625,777618,2024-06-24
2024-07-01,5993.25927734375,6039.75,6320.35009765625,5868.0,5960.2001953125,601324,2024-07-01
2024-07-08,5746.47314453125,5791.0498046875,6270.0498046875,5755.39990234375,6039.75,790216,2024-07-08
2024-07-15,5739.279296875,5783.7998046875,5940.0,5610.0,5873.9501953125,982574,2024-07-15
2024-07-22,5397.8779296875,5439.75,5863.89990234375,5238.0,5725.0,1152428,2024-07-22
2024-07-29,5123.25830078125,5163.0,5490.0,5150.0498046875,5490.0,534465,2024-07-29
2024-08-05,5093.2412109375,5132.75,5326.85009765625,4920.0498046875,4925.0,552772,2024-08-05
2024-08-12,5219.3623046875,5259.85009765625,5280.0,5022.10009765625,5129.0,190985,2024-08-12
2024-08-19,5463.7666015625,5506.14990234375,5720.0,5222.0498046875,5278.75,586357,2024-08-19
2024-08-26,5244.07080078125,5284.75,5494.0,5225.10009765625,5494.0,519592,2024-08-26
2024-09-02,5274.931640625,5315.85009765625,5480.0,5154.4501953125,5300.0498046875,771855,2024-09-02
2024-09-09,5228.29345703125,5268.85009765625,5491.0,5200.0,5357.25,596573,2024-09-09
2024-09-16,5490.90625,5533.5,5615.0,5269.0,5270.0,638635,2024-09-16
2024-09-23,5226.20947265625,5266.75,5545.4501953125,5201.0,5533.5,592962,2024-09-23
2024-09-30,5243.029296875,5283.7001953125,5431.85009765625,5121.5,5262.0,446499,2024-09-30
2024-10-07,5184.185546875,5224.39990234375,5580.0,5219.0,5348.9501953125,556271,2024-10-07
2024-10-14,5021.39794921875,5060.35009765625,5397.0,4935.0498046875,5200.0,394458,2024-10-14
2024-10-21,4257.22607421875,4290.25,5136.25,4180.0,5070.0,1568032,2024-10-21
2024-10-28,4305.8486328125,4339.25,4451.9501953125,4184.10009765625,4234.0498046875,811708,2024-10-28
2024-11-04,4573.00439453125,4597.85009765625,4750.0,4162.60009765625,4338.9501953125,1484699,2024-11-04
2024-11-11,4518.69921875,4543.25,4781.0,4420.0,4584.0,636480,2024-11-11
2024-11-18,4525.01513671875,4549.60009765625,4684.0,4479.2001953125,4615.7001953125,479655,2024-11-18
2024-11-25,4625.96630859375,4651.10009765625,4781.0,4455.0,4553.0,815911,2024-11-25
2024-12-02,4712.79443359375,4738.39990234375,4849.9501953125,4595.0,4595.0,1993713,2024-12-02
2024-12-09,4777.8408203125,4803.7998046875,5068.14990234375,4738.5498046875,4740.5,1244756,2024-12-09
2024-12-16,4813.646484375,4839.7998046875,5156.75,4794.7998046875,4824.0,1558049,2024-12-16
2024-12-23,4751.5341796875,4777.35009765625,4861.4501953125,4656.7001953125,4845.0,404936,2024-12-23
2024-12-30,4590.21044921875,4615.14990234375,4817.9501953125,4576.5,4733.89990234375,1019187,2024-12-30
2025-01-06,4520.29052734375,4544.85009765625,4701.2998046875,4440.0,4650.14990234375,869903,2025-01-06
2025-01-13,4181.53076171875,4204.25,4503.89990234375,4184.7998046875,4400.0,660427,2025-01-13
2025-01-20,3782.648193359375,3803.199951171875,4258.4501953125,3787.35009765625,4200.0,2235926,2025-01-20
2025-01-27,3725.906494140625,3746.14990234375,4050.5,3452.050048828125,3783.85009765625,2215804,2025-01-27
2025-02-03,3998.276611328125,4020.0,4075.0,3693.300048828125,3755.35009765625,1442390,2025-02-03
2025-02-10,3744.9033203125,3765.25,4035.0,3688.25,4030.0,559610,2025-02-10
2025-02-17,3650.2177734375,3670.050048828125,3825.949951171875,3528.699951171875,3700.050048828125,1052527,2025-02-17
2025-02-24,3311.0107421875,3329.0,3775.0,3316.0,3634.0,1051900,2025-02-24
2025-03-03,3372.128662109375,3390.449951171875,3568.949951171875,3284.449951171875,3349.300048828125,1551294,2025-03-03
2025-03-10,3325.680908203125,3343.75,3477.800048828125,3281.0,3408.0,719155,2025-03-10
2025-03-17,3409.32666015625,3427.85009765625,3550.0,3300.050048828125,3300.050048828125,917344,2025-03-17
2025-03-24,3407.735107421875,3426.25,3594.0,3372.300048828125,3480.0,790903,2025-03-24
2025-03-31,3260.883056640625,3278.60009765625,3459.949951171875,3256.0,3426.25,1013942,2025-03-31
2025-04-07,3151.3779296875,3168.5,3236.699951171875,3095.0,3114.39990234375,616626,2025-04-07
2025-04-14,3379.239990234375,3397.60009765625,3437.0,3206.10009765625,3256.89990234375,572328,2025-04-14
2025-04-21,3459.006591796875,3477.800048828125,3625.300048828125,3390.0,3395.0,2438871,2025-04-21
2025-04-28,3412.55908203125,3431.10009765625,3676.300048828125,3425.699951171875,3500.0,1235809,2025-04-28
2025-05-05,3464.97412109375,3483.800048828125,3534.699951171875,3351.5,3450.199951171875,845910,2025-05-05
2025-05-12,3662.003662109375,3681.89990234375,3720.0,3511.300048828125,3550.0,1205963,2025-05-12
2025-05-19,3893.04833984375,3914.199951171875,3928.0,3582.699951171875,3715.5,2490201,2025-05-19
2025-05-26,4123.794921875,4146.2001953125,4292.0,3903.0,3918.0,3670534,2025-05-26
2025-06-02,4322.216796875,4345.7001953125,4360.2001953125,4120.10009765625,4147.60009765625,1050293,2025-06-02
2025-06-09,4326.29443359375,4349.7998046875,4432.60009765625,4211.89990234375,4368.0,795751,2025-06-09
2025-06-16,4441.66748046875,4465.7998046875,4739.0,4252.7998046875,4348.89990234375,2493042,2025-06-16
2025-06-23,4342.0,4342.0,4583.7998046875,4265.89990234375,4388.0,1714431,2025-06-23
2025-06-30,4265.2001953125,4265.2001953125,4441.0,4240.0,4379.0,975887,2025-06-30
2025-07-07,4114.2001953125,4114.2001953125,4292.89990234375,4077.0,4270.0,542371,2025-07-07
2025-07-14,4240.5,4240.5,4250.39990234375,4060.800048828125,4080.0,403700,2025-07-14
