Date,Adj Close_DATAMATICS.NS,Close_DATAMATICS.NS,High_DATAMATICS.NS,Low_DATAMATICS.NS,Open_DATAMATICS.NS,Volume_DATAMATICS.NS,Date
2022-04-04,310.29071044921875,316.1000061035156,338.0,287.6000061035156,316.25,1196433,2022-04-04
2022-04-11,300.7690124511719,306.3999938964844,321.8500061035156,304.20001220703125,316.20001220703125,308304,2022-04-11
2022-04-18,298.3640441894531,303.95001220703125,310.0,294.6000061035156,303.04998779296875,507529,2022-04-18
2022-04-25,299.1002502441406,304.70001220703125,319.75,286.1000061035156,301.25,1618320,2022-04-25
2022-05-02,284.1305236816406,289.45001220703125,303.8999938964844,284.5,301.0,344398,2022-05-02
2022-05-09,234.50950622558594,238.89999389648438,287.0,233.9499969482422,287.0,685691,2022-05-09
2022-05-16,312.1067199707031,317.95001220703125,347.5,238.0,240.0500030517578,4431931,2022-05-16
2022-05-23,298.51129150390625,304.1000061035156,321.0,279.3999938964844,319.1000061035156,642581,2022-05-23
2022-05-30,325.8494873046875,331.95001220703125,351.0,302.20001220703125,307.0,2872669,2022-05-30
2022-06-06,299.1983642578125,304.79998779296875,335.8500061035156,301.0,331.8999938964844,872735,2022-06-06
2022-06-13,273.1853942871094,278.29998779296875,303.3500061035156,275.1499938964844,297.04998779296875,634180,2022-06-13
2022-06-20,281.7255554199219,287.0,294.5,256.8999938964844,280.95001220703125,668521,2022-06-20
2022-06-27,282.1672668457031,287.45001220703125,302.95001220703125,278.8999938964844,291.8999938964844,365554,2022-06-27
2022-07-04,291.00189208984375,296.45001220703125,302.75,287.5,289.79998779296875,398040,2022-07-04
2022-07-11,283.73785400390625,289.04998779296875,299.0,284.79998779296875,299.0,286475,2022-07-11
2022-07-18,304.05743408203125,309.75,315.0,292.5,293.70001220703125,614153,2022-07-18
2022-07-25,300.57470703125,304.95001220703125,312.70001220703125,291.0,309.5,635947,2022-07-25
2022-08-01,291.60528564453125,295.8500061035156,318.8999938964844,294.3500061035156,311.95001220703125,660805,2022-08-01
2022-08-08,292.7387390136719,297.0,304.75,290.0,294.0,321713,2022-08-08
2022-08-15,296.9277648925781,301.25,310.5,295.5,297.0,570978,2022-08-15
2022-08-22,296.5827941894531,300.8999938964844,308.8999938964844,291.0,301.25,451384,2022-08-22
2022-08-29,326.20166015625,330.95001220703125,338.6499938964844,290.0,290.0,1754234,2022-08-29
2022-09-05,335.7132263183594,340.6000061035156,354.95001220703125,323.79998779296875,335.0,2077492,2022-09-05
2022-09-12,324.67388916015625,329.3999938964844,363.79998779296875,318.45001220703125,342.95001220703125,1471883,2022-09-12
2022-09-19,317.7250671386719,322.3500061035156,347.75,320.1000061035156,326.3999938964844,608567,2022-09-19
2022-09-26,307.1785583496094,311.6499938964844,320.04998779296875,295.0,317.0,637628,2022-09-26
2022-10-03,324.427490234375,329.1499938964844,331.04998779296875,300.1000061035156,309.25,583954,2022-10-03
2022-10-10,298.4555358886719,302.79998779296875,327.95001220703125,300.5,325.1000061035156,442841,2022-10-10
2022-10-17,299.9833068847656,304.3500061035156,318.8999938964844,300.04998779296875,301.6000061035156,339719,2022-10-17
2022-10-24,302.29962158203125,306.70001220703125,314.70001220703125,304.1499938964844,307.1000061035156,152968,2022-10-24
2022-10-31,314.02886962890625,318.6000061035156,329.95001220703125,300.0,301.79998779296875,591198,2022-10-31
2022-11-07,311.0718994140625,315.6000061035156,324.5,306.1499938964844,319.25,374881,2022-11-07
2022-11-14,304.81298828125,309.25,326.75,307.0,316.5,451021,2022-11-14
2022-11-21,302.39813232421875,306.79998779296875,311.95001220703125,302.0,306.25,264031,2022-11-21
2022-11-28,304.02447509765625,308.45001220703125,317.5,299.95001220703125,306.0,442658,2022-11-28
2022-12-05,297.0263366699219,301.3500061035156,313.79998779296875,301.0,311.8999938964844,220796,2022-12-05
2022-12-12,299.3426513671875,303.70001220703125,310.8999938964844,296.6499938964844,301.3999938964844,436795,2022-12-12
2022-12-19,255.18540954589844,258.8999938964844,312.0,256.0,303.29998779296875,595221,2022-12-19
2022-12-26,273.0749816894531,277.04998779296875,289.0,261.54998779296875,265.79998779296875,331833,2022-12-26
2023-01-02,276.1304931640625,280.1499938964844,293.1499938964844,275.8500061035156,281.79998779296875,506842,2023-01-02
2023-01-09,278.05255126953125,282.1000061035156,287.0,278.1000061035156,281.95001220703125,149731,2023-01-09
2023-01-16,295.0057678222656,299.29998779296875,314.79998779296875,269.75,283.79998779296875,2454058,2023-01-16
2023-01-23,288.451171875,292.6499938964844,321.3999938964844,288.1499938964844,302.6000061035156,1126784,2023-01-23
2023-01-30,294.80865478515625,299.1000061035156,310.0,291.25,292.6499938964844,713672,2023-01-30
2023-02-06,297.22344970703125,301.54998779296875,309.3999938964844,295.04998779296875,295.04998779296875,386538,2023-02-06
2023-02-13,305.55224609375,310.0,328.70001220703125,300.1000061035156,302.70001220703125,1515982,2023-02-13
2023-02-20,318.9571228027344,323.6000061035156,336.8500061035156,307.0,310.95001220703125,1905070,2023-02-20
2023-02-27,299.3426513671875,303.70001220703125,321.5,295.20001220703125,321.3999938964844,924067,2023-02-27
2023-03-06,297.5684509277344,301.8999938964844,314.0,297.8500061035156,305.6000061035156,291145,2023-03-06
2023-03-13,288.9932861328125,293.20001220703125,308.75,288.1000061035156,299.95001220703125,601631,2023-03-13
2023-03-20,281.9951477050781,286.1000061035156,299.5,283.3999938964844,294.20001220703125,247140,2023-03-20
2023-03-27,280.1224060058594,284.20001220703125,289.54998779296875,273.0,285.04998779296875,256043,2023-03-27
2023-04-03,286.5291748046875,290.70001220703125,292.45001220703125,286.0,289.20001220703125,124661,2023-04-03
2023-04-10,297.1249084472656,301.45001220703125,304.8999938964844,291.6499938964844,297.0,342210,2023-04-10
2023-04-17,289.43682861328125,293.6499938964844,300.0,292.3500061035156,300.0,211100,2023-04-17
2023-04-24,341.2821350097656,346.25,359.8999938964844,292.25,293.6499938964844,2200850,2023-04-24
2023-05-01,434.771240234375,441.1000061035156,472.8999938964844,346.25,346.25,20106757,2023-05-01
2023-05-08,467.19921875,474.0,483.0,427.1499938964844,445.1000061035156,6580272,2023-05-08
2023-05-15,485.08880615234375,492.1499938964844,511.0,447.0,472.0,3718637,2023-05-15
2023-05-22,437.53106689453125,443.8999938964844,499.45001220703125,442.1000061035156,495.04998779296875,2068160,2023-05-22
2023-05-29,517.0731811523438,524.5999755859375,537.7000122070312,446.0,447.0,4091786,2023-05-29
2023-06-05,534.4700317382812,542.25,577.0499877929688,528.0,528.9000244140625,3810818,2023-06-05
2023-06-12,554.8729858398438,562.9500122070312,609.5,542.7999877929688,542.7999877929688,5999180,2023-06-12
2023-06-19,541.1724243164062,549.0499877929688,584.0999755859375,538.0499877929688,566.0,1790752,2023-06-19
2023-06-26,550.191162109375,558.2000122070312,575.0,533.75,549.7999877929688,1610268,2023-06-26
2023-07-03,608.8374633789062,617.7000122070312,633.5,554.0,556.4000244140625,4192370,2023-07-03
2023-07-10,656.3458862304688,665.9000244140625,678.7000122070312,588.0999755859375,620.8499755859375,4434668,2023-07-10
2023-07-17,549.2547607421875,557.25,677.0,532.75,667.9000244140625,6399742,2023-07-17
2023-07-24,533.5336303710938,541.2999877929688,567.5999755859375,539.0,555.0,752818,2023-07-24
2023-07-31,532.4494018554688,540.2000122070312,566.2999877929688,508.6499938964844,548.0,655585,2023-07-31
2023-08-07,499.7750244140625,507.04998779296875,564.75,477.75,541.1500244140625,923668,2023-08-07
2023-08-14,537.7719116210938,545.5999755859375,556.8499755859375,485.45001220703125,507.0,782586,2023-08-14
2023-08-21,537.1312866210938,544.9500122070312,562.7999877929688,531.5499877929688,549.0,564544,2023-08-21
2023-08-28,556.8442993164062,564.9500122070312,575.5,536.2999877929688,547.5,670356,2023-08-28
2023-09-04,587.4981079101562,596.0499877929688,619.9000244140625,550.1500244140625,570.0,1446936,2023-09-04
2023-09-11,587.7938232421875,596.3499755859375,609.0,540.5,606.1500244140625,754161,2023-09-11
2023-09-18,571.4812622070312,579.7999877929688,597.8499755859375,566.5499877929688,597.0,259469,2023-09-18
2023-09-25,598.8714599609375,603.5999755859375,648.5999755859375,573.8499755859375,592.0,944637,2023-09-25
2023-10-02,587.5111694335938,592.1500244140625,606.9500122070312,560.0,603.5999755859375,339019,2023-10-02
2023-10-09,599.1195068359375,603.8499755859375,624.4000244140625,573.2000122070312,584.0,482810,2023-10-09
2023-10-16,610.3309936523438,615.1500244140625,663.7000122070312,590.0,607.9500122070312,1249732,2023-10-16
2023-10-23,613.4066772460938,618.25,640.0,576.6500244140625,640.0,771882,2023-10-23
2023-10-30,586.7670288085938,591.4000244140625,699.9000244140625,560.0,623.9500122070312,4370823,2023-10-30
2023-11-06,565.8818969726562,570.3499755859375,598.6500244140625,562.0499877929688,595.0499877929688,1128338,2023-11-06
2023-11-13,607.3544921875,612.1500244140625,618.0,564.6500244140625,577.0,907598,2023-11-13
2023-11-20,597.234375,601.9500122070312,631.3499755859375,600.0,615.75,962396,2023-11-20
2023-11-27,734.2525024414062,740.0499877929688,760.0,591.5,601.9500122070312,6747537,2023-11-27
2023-12-04,723.735595703125,729.4500122070312,791.5,724.0499877929688,753.0,3194137,2023-12-04
2023-12-11,746.85302734375,752.75,786.0,701.4000244140625,733.4500122070312,1261973,2023-12-11
2023-12-18,727.9027099609375,733.6500244140625,768.9000244140625,660.75,759.0,1289973,2023-12-18
2023-12-25,718.5762939453125,724.25,760.7000122070312,718.0999755859375,733.6500244140625,851770,2023-12-25
2024-01-01,730.7799072265625,736.5499877929688,755.0999755859375,722.0499877929688,737.0,710902,2024-01-01
2024-01-08,735.8400268554688,741.6500244140625,775.7999877929688,706.0,742.0,1390548,2024-01-08
2024-01-15,706.2734375,711.8499755859375,768.9500122070312,701.0,760.1500244140625,776234,2024-01-15
2024-01-22,678.592041015625,683.9500122070312,723.9500122070312,681.0,711.8499755859375,371007,2024-01-22
2024-01-29,687.3726806640625,692.7999877929688,720.0,675.0,684.9500122070312,846537,2024-01-29
2024-02-05,669.0671997070312,674.3499755859375,723.0499877929688,652.2999877929688,699.0,984838,2024-02-05
2024-02-12,600.6574096679688,605.4000244140625,672.0,573.1500244140625,672.0,1427835,2024-02-12
2024-02-19,602.3936767578125,607.1500244140625,619.0,588.0,608.9000244140625,584969,2024-02-19
2024-02-26,594.3074951171875,599.0,627.9500122070312,592.0,609.9500122070312,600025,2024-02-26
2024-03-04,570.8427124023438,575.3499755859375,606.9000244140625,567.0,606.0,404343,2024-03-04
2024-03-11,521.184814453125,525.2999877929688,580.0,499.1499938964844,579.4000244140625,797651,2024-03-11
2024-03-18,546.28662109375,550.5999755859375,555.6500244140625,508.04998779296875,533.1500244140625,700289,2024-03-18
2024-03-25,528.6260986328125,532.7999877929688,552.5,528.0,550.5999755859375,428723,2024-03-25
2024-04-01,613.5555419921875,618.4000244140625,632.6500244140625,535.0,535.0,1299160,2024-04-01
2024-04-08,634.1430053710938,639.1500244140625,657.9000244140625,607.5,623.4500122070312,853739,2024-04-08
2024-04-15,590.8348999023438,595.5,633.9500122070312,575.9500122070312,630.0,388150,2024-04-15
2024-04-22,605.7670288085938,610.5499877929688,626.0,590.8499755859375,590.8499755859375,511380,2024-04-22
2024-04-29,594.8531494140625,599.5499877929688,618.5,588.0,614.9500122070312,375332,2024-04-29
2024-05-06,553.628662109375,558.0,604.0,546.2000122070312,604.0,633800,2024-05-06
2024-05-13,593.6129760742188,598.2999877929688,599.4000244140625,531.9500122070312,559.0,543892,2024-05-13
2024-05-20,565.1378173828125,569.5999755859375,610.9500122070312,568.0,570.9000244140625,378414,2024-05-20
2024-05-27,544.996826171875,549.2999877929688,574.7000122070312,532.0999755859375,569.5999755859375,338430,2024-05-27
2024-06-03,545.6417846679688,549.9500122070312,564.2999877929688,450.0,560.2999877929688,1064083,2024-06-03
2024-06-10,592.0255126953125,596.7000122070312,616.7000122070312,553.7000122070312,553.7000122070312,1238846,2024-06-10
2024-06-17,615.1925659179688,620.0499877929688,634.6500244140625,568.0499877929688,583.0,2006450,2024-06-17
2024-06-24,614.4484252929688,619.2999877929688,648.0,591.1500244140625,615.7000122070312,1183068,2024-06-24
2024-07-01,671.299560546875,676.5999755859375,689.7000122070312,621.0,625.0,3338699,2024-07-01
2024-07-08,640.2943725585938,645.3499755859375,682.25,624.2999877929688,680.2999877929688,965498,2024-07-08
2024-07-15,646.3466186523438,651.4500122070312,678.9500122070312,631.0499877929688,651.0,1414580,2024-07-15
2024-07-22,645.5529174804688,650.6500244140625,659.9500122070312,600.0,652.0,686240,2024-07-22
2024-07-29,583.2999877929688,583.2999877929688,665.1500244140625,577.9500122070312,653.5999755859375,1188552,2024-07-29
2024-08-05,556.4000244140625,556.4000244140625,574.5,543.0,560.0,528927,2024-08-05
2024-08-12,569.5999755859375,569.5999755859375,594.0,550.5999755859375,556.4000244140625,423291,2024-08-12
2024-08-19,557.0999755859375,557.0999755859375,576.5499877929688,555.0,573.0,419188,2024-08-19
2024-08-26,692.5499877929688,692.5499877929688,740.0,557.0499877929688,564.2000122070312,11087773,2024-08-26
2024-09-02,642.4000244140625,642.4000244140625,709.4000244140625,639.9000244140625,694.5,1005682,2024-09-02
2024-09-09,638.75,638.75,657.0999755859375,623.4500122070312,643.9500122070312,536643,2024-09-09
2024-09-16,627.7999877929688,627.7999877929688,671.5,615.0999755859375,638.9500122070312,834792,2024-09-16
2024-09-23,628.5499877929688,628.5499877929688,644.9500122070312,622.4000244140625,630.0,460816,2024-09-23
2024-09-30,587.4000244140625,587.4000244140625,631.2999877929688,579.9500122070312,629.9500122070312,353804,2024-09-30
2024-10-07,611.3499755859375,611.3499755859375,630.0,558.0,595.5999755859375,806081,2024-10-07
2024-10-14,591.4500122070312,591.4500122070312,617.4000244140625,586.0999755859375,611.3499755859375,427353,2024-10-14
2024-10-21,555.4500122070312,555.4500122070312,606.0999755859375,542.5499877929688,591.4500122070312,355884,2024-10-21
2024-10-28,592.25,592.25,595.0,546.0,563.2999877929688,227629,2024-10-28
2024-11-04,563.2999877929688,563.2999877929688,595.0,560.0,592.0499877929688,572564,2024-11-04
2024-11-11,534.25,534.25,582.0,532.0499877929688,564.9500122070312,272125,2024-11-11
2024-11-18,521.4500122070312,521.4500122070312,540.5499877929688,515.0499877929688,535.25,204654,2024-11-18
2024-11-25,580.4000244140625,580.4000244140625,586.7000122070312,529.25,529.25,294472,2024-11-25
2024-12-02,626.3499755859375,626.3499755859375,632.2000122070312,570.0999755859375,579.9000244140625,774744,2024-12-02
2024-12-09,636.5499877929688,636.5499877929688,660.0,618.5999755859375,628.9500122070312,1035945,2024-12-09
2024-12-16,638.5999755859375,638.5999755859375,684.9500122070312,631.0,631.0,1303485,2024-12-16
2024-12-23,642.25,642.25,678.4000244140625,629.0,635.2000122070312,669493,2024-12-23
2024-12-30,691.0,691.0,712.0,625.1500244140625,649.7000122070312,1777623,2024-12-30
2025-01-06,646.3499755859375,646.3499755859375,718.0,641.3499755859375,702.0,1283951,2025-01-06
2025-01-13,630.2999877929688,630.2999877929688,645.0,591.4500122070312,645.0,519067,2025-01-13
2025-01-20,660.8499755859375,660.8499755859375,684.8499755859375,625.0,638.0,689996,2025-01-20
2025-01-27,604.7999877929688,604.7999877929688,654.0,573.0,654.0,1674622,2025-01-27
2025-02-03,684.7000122070312,684.7000122070312,714.0999755859375,578.0,595.0,1582296,2025-02-03
2025-02-10,615.7000122070312,615.7000122070312,699.4000244140625,610.0499877929688,684.7000122070312,732879,2025-02-10
2025-02-17,601.4500122070312,601.4500122070312,629.4000244140625,581.6500244140625,615.7000122070312,383205,2025-02-17
2025-02-24,572.2999877929688,572.2999877929688,605.0,558.0999755859375,590.0,316268,2025-02-24
2025-03-03,621.5999755859375,621.5999755859375,642.0,545.8499755859375,572.2999877929688,549075,2025-03-03
2025-03-10,579.2000122070312,579.2000122070312,624.5999755859375,562.5999755859375,620.0,418921,2025-03-10
2025-03-17,603.6500244140625,603.6500244140625,614.7999877929688,570.0999755859375,579.2000122070312,309138,2025-03-17
2025-03-24,641.5999755859375,641.5999755859375,660.0,610.0,610.0,852034,2025-03-24
2025-03-31,603.25,603.25,651.0,596.0499877929688,641.5999755859375,340932,2025-03-31
2025-04-07,570.4500122070312,570.4500122070312,581.0,522.0,555.0,779392,2025-04-07
2025-04-14,621.4500122070312,621.4500122070312,626.5499877929688,570.4500122070312,570.4500122070312,521676,2025-04-14
2025-04-21,605.1500244140625,605.1500244140625,639.4500122070312,595.0499877929688,632.5999755859375,975079,2025-04-21
2025-04-28,585.0,585.0,615.9500122070312,583.9000244140625,599.4500122070312,247483,2025-04-28
2025-05-05,559.9000244140625,559.9000244140625,595.9000244140625,541.8499755859375,586.0,475744,2025-05-05
2025-05-12,616.75,616.75,665.3499755859375,590.0,590.0,1449911,2025-05-12
2025-05-19,612.0499877929688,612.0499877929688,626.5999755859375,597.5499877929688,617.0,678117,2025-05-19
2025-05-26,604.9000244140625,604.9000244140625,618.4500122070312,596.0499877929688,615.75,358918,2025-05-26
2025-06-02,606.0499877929688,606.0499877929688,614.4000244140625,586.9500122070312,601.0499877929688,408134,2025-06-02
2025-06-09,624.75,624.75,645.4500122070312,605.0,606.0999755859375,963420,2025-06-09
2025-06-16,605.6500244140625,605.6500244140625,626.9500122070312,590.25,624.75,358379,2025-06-16
2025-06-23,620.4500122070312,620.4500122070312,637.1500244140625,593.9500122070312,602.6500244140625,434546,2025-06-23
2025-06-30,647.2000122070312,647.2000122070312,660.0,615.5999755859375,622.3499755859375,407608,2025-06-30
2025-07-07,732.1500244140625,732.1500244140625,744.5,642.8499755859375,657.0,4348204,2025-07-07
2025-07-14,746.75,746.75,765.0,720.0,733.9500122070312,1651711,2025-07-14
