Date,Adj Close_FOCUS.NS,Close_FOCUS.NS,High_FOCUS.NS,Low_FOCUS.NS,Open_FOCUS.NS,Volume_FOCUS.NS,Date
2025-05-12,105.19000244140625,105.19000244140625,107.0,89.19999694824219,91.95999908447266,817086,2025-05-12
2025-05-19,100.77999877929688,100.77999877929688,110.44000244140625,100.4000015258789,106.58000183105469,1000516,2025-05-19
2025-05-26,93.05000305175781,93.05000305175781,100.9000015258789,92.30000305175781,100.77999877929688,965013,2025-05-26
2025-06-02,114.5999984741211,114.5999984741211,114.5999984741211,89.0,94.4800033569336,1621438,2025-06-02
2025-06-09,123.54000091552734,123.54000091552734,126.1500015258789,117.36000061035156,124.5,3459335,2025-06-09
2025-06-16,112.75,112.75,125.9000015258789,104.41999816894531,121.05000305175781,636513,2025-06-16
2025-06-23,108.11000061035156,108.11000061035156,118.0,107.33999633789062,109.5,449581,2025-06-23
2025-06-30,108.56999969482422,108.56999969482422,111.80000305175781,103.69999694824219,109.94999694824219,304956,2025-06-30
2025-07-07,105.20999908447266,105.20999908447266,109.88999938964844,103.5999984741211,105.55000305175781,167121,2025-07-07
2025-07-14,105.30000305175781,105.30000305175781,107.94999694824219,103.55000305175781,103.55000305175781,55010,2025-07-14
