Date,Adj Close_ONWARDTEC.NS,Close_ONWARDTEC.NS,High_ONWARDTEC.NS,Low_ONWARDTEC.NS,Open_ONWARDTEC.NS,Volume_ONWARDTEC.NS,Date
2022-08-22,248.1036834716797,256.54998779296875,273.0,253.39999389648438,269.75,72633,2022-08-22
2022-08-29,245.29916381835938,253.64999389648438,263.0,249.0,256.6000061035156,59515,2022-08-29
2022-09-05,242.30123901367188,250.5500030517578,257.95001220703125,244.60000610351562,249.0,72471,2022-09-05
2022-09-12,226.441162109375,234.14999389648438,257.0,231.0,250.0,122644,2022-09-12
2022-09-19,233.88768005371094,241.85000610351562,253.8000030517578,222.0,232.3000030517578,143631,2022-09-19
2022-09-26,246.4596710205078,254.85000610351562,256.0,225.0,237.3000030517578,77867,2022-09-26
2022-10-03,257.1458435058594,265.8999938964844,268.0,248.14999389648438,254.85000610351562,64951,2022-10-03
2022-10-10,251.63356018066406,260.20001220703125,268.95001220703125,252.0,265.0,50189,2022-10-10
2022-10-17,261.3526611328125,270.25,278.0,254.75,265.0,99384,2022-10-17
2022-10-24,266.6232604980469,275.70001220703125,285.0,267.0,267.0,59033,2022-10-24
2022-10-31,253.1325225830078,261.75,275.79998779296875,260.0,272.0,88271,2022-10-31
2022-11-07,254.58311462402344,263.25,273.0,261.0,273.0,27879,2022-11-07
2022-11-14,282.8701477050781,292.5,294.0,263.0,266.0,115759,2022-11-14
2022-11-21,304.677734375,315.04998779296875,337.70001220703125,285.1000061035156,296.0,300389,2022-11-21
2022-11-28,322.6653747558594,333.6499938964844,357.45001220703125,312.04998779296875,319.79998779296875,289323,2022-11-28
2022-12-05,314.15509033203125,324.8500061035156,352.8999938964844,316.0,335.75,104011,2022-12-05
2022-12-12,307.1437683105469,317.6000061035156,331.95001220703125,312.8500061035156,322.45001220703125,72514,2022-12-12
2022-12-19,271.8454284667969,281.1000061035156,325.0,281.0,313.0,92840,2022-12-19
2022-12-26,294.2333068847656,304.25,319.8999938964844,285.0,285.0,70058,2022-12-26
2023-01-02,287.3186950683594,297.1000061035156,315.8999938964844,290.1000061035156,315.8999938964844,26173,2023-01-02
2023-01-09,299.64892578125,309.8500061035156,312.1000061035156,292.04998779296875,301.8999938964844,26638,2023-01-09
2023-01-16,328.0326843261719,339.20001220703125,349.5,308.0,320.0,205209,2023-01-16
2023-01-23,311.6406555175781,322.25,345.0,315.0,345.0,184645,2023-01-23
2023-01-30,290.55841064453125,300.45001220703125,317.8999938964844,277.3500061035156,301.1000061035156,150701,2023-01-30
2023-02-06,289.2044982910156,299.04998779296875,312.45001220703125,294.0,302.79998779296875,49378,2023-02-06
2023-02-13,292.7343444824219,302.70001220703125,309.70001220703125,290.54998779296875,300.0,24060,2023-02-13
2023-02-20,265.9462890625,275.0,305.79998779296875,272.1000061035156,300.8999938964844,41936,2023-02-20
2023-02-27,275.03680419921875,284.3999938964844,303.0,277.0,290.0,45761,2023-02-27
2023-03-06,271.4102783203125,280.6499938964844,290.0,275.0,286.6499938964844,44006,2023-03-06
2023-03-13,299.2621154785156,309.45001220703125,323.70001220703125,271.0,287.54998779296875,162276,2023-03-13
2023-03-20,287.0769348144531,296.8500061035156,308.8999938964844,291.25,306.0,70823,2023-03-20
2023-03-27,278.8567810058594,288.3500061035156,298.0,280.3500061035156,293.8999938964844,35500,2023-03-27
2023-04-03,296.0223693847656,306.1000061035156,308.75,286.20001220703125,294.20001220703125,19612,2023-04-03
2023-04-10,323.48736572265625,334.5,354.45001220703125,306.0,306.0,308536,2023-04-10
2023-04-17,316.5244140625,327.29998779296875,340.0,315.04998779296875,334.5,60654,2023-04-17
2023-04-24,317.2013854980469,328.0,337.0,321.0,325.0,36562,2023-04-24
2023-05-01,315.1705017089844,325.8999938964844,343.25,321.0,328.0,89926,2023-05-01
2023-05-08,399.6930847167969,413.29998779296875,420.3500061035156,324.1000061035156,332.0,962232,2023-05-08
2023-05-15,375.8546142578125,388.6499938964844,414.0,380.1000061035156,398.0,289678,2023-05-15
2023-05-22,446.5963134765625,461.79998779296875,471.0,383.3999938964844,396.0,909981,2023-05-22
2023-05-29,498.43170166015625,515.4000244140625,546.0,430.20001220703125,470.0,959980,2023-05-29
2023-06-05,469.2259521484375,485.20001220703125,549.9000244140625,481.5,518.0499877929688,561623,2023-06-05
2023-06-12,487.50372314453125,504.1000061035156,542.0,485.20001220703125,485.20001220703125,1128095,2023-06-12
2023-06-19,464.00372314453125,479.79998779296875,515.0499877929688,476.3500061035156,504.1000061035156,363700,2023-06-19
2023-06-26,493.83807373046875,510.6499938964844,533.9500122070312,480.1499938964844,485.70001220703125,558007,2023-06-26
2023-07-03,472.80413818359375,488.8999938964844,517.9000244140625,484.1499938964844,517.9000244140625,260593,2023-07-03
2023-07-10,551.0889892578125,569.8499755859375,597.8499755859375,481.29998779296875,489.95001220703125,1957357,2023-07-10
2023-07-17,546.269287109375,561.4000244140625,637.7999877929688,550.5,577.9000244140625,2269619,2023-07-17
2023-07-24,563.5409545898438,579.1500244140625,597.9500122070312,547.0,566.9000244140625,658744,2023-07-24
2023-07-31,546.0260620117188,561.1500244140625,586.75,521.0999755859375,580.5,618640,2023-07-31
2023-08-07,592.7323608398438,609.1500244140625,622.5499877929688,554.2999877929688,564.4500122070312,990948,2023-08-07
2023-08-14,553.0319213867188,568.3499755859375,633.0,560.6500244140625,613.2999877929688,698889,2023-08-14
2023-08-21,538.9227294921875,553.8499755859375,579.9500122070312,546.5499877929688,569.0,266213,2023-08-21
2023-08-28,551.2318115234375,566.5,583.1500244140625,550.1500244140625,558.7999877929688,211364,2023-08-28
2023-09-04,605.2360229492188,622.0,663.0,566.0999755859375,566.5,1223697,2023-09-04
2023-09-11,560.3785400390625,575.9000244140625,647.4500122070312,555.0,620.9000244140625,553049,2023-09-11
2023-09-18,547.2423706054688,562.4000244140625,593.0,552.75,575.5999755859375,165720,2023-09-18
2023-09-25,539.166015625,554.0999755859375,573.4500122070312,546.0,562.4000244140625,228925,2023-09-25
2023-10-02,547.3883056640625,562.5499877929688,566.5,531.1500244140625,554.0999755859375,164181,2023-10-02
2023-10-09,543.7879638671875,558.8499755859375,565.9500122070312,543.25,553.0,169007,2023-10-09
2023-10-16,555.4158935546875,570.7999877929688,624.9500122070312,545.5,561.5,607614,2023-10-16
2023-10-23,489.3946228027344,502.95001220703125,558.0,480.54998779296875,558.0,521027,2023-10-23
2023-10-30,497.03302001953125,510.79998779296875,517.0499877929688,492.3500061035156,505.0,256320,2023-10-30
2023-11-06,534.7386474609375,549.5499877929688,573.4000244140625,499.29998779296875,509.79998779296875,439847,2023-11-06
2023-11-13,542.328369140625,557.3499755859375,569.0,541.4500122070312,551.4500122070312,147082,2023-11-13
2023-11-20,576.5311279296875,592.5,636.7999877929688,558.25,559.9000244140625,580050,2023-11-20
2023-11-27,568.697998046875,584.4500122070312,598.0,570.0499877929688,592.5,141286,2023-11-27
2023-12-04,548.3126831054688,563.5,593.4500122070312,558.0,592.0,158241,2023-12-04
2023-12-11,667.0731811523438,685.5499877929688,723.0,552.0499877929688,558.0999755859375,3309861,2023-12-11
2023-12-18,617.59375,634.7000122070312,740.0,626.75,686.75,4577763,2023-12-18
2023-12-25,608.057861328125,624.9000244140625,638.0,611.0,634.7000122070312,918508,2023-12-25
2024-01-01,598.8139038085938,615.4000244140625,637.0,595.1500244140625,627.4000244140625,711161,2024-01-01
2024-01-08,619.2479248046875,636.4000244140625,650.9500122070312,604.2999877929688,616.25,768984,2024-01-08
2024-01-15,602.9979858398438,619.7000122070312,655.5499877929688,580.0,644.7000122070312,1557460,2024-01-15
2024-01-22,569.03857421875,584.7999877929688,620.0999755859375,582.0,619.7000122070312,369839,2024-01-22
2024-01-29,545.052978515625,560.1500244140625,600.25,548.7999877929688,592.8499755859375,441480,2024-01-29
2024-02-05,536.6361083984375,551.5,592.0,545.0499877929688,565.0,372829,2024-02-05
2024-02-12,535.9549560546875,550.7999877929688,584.9500122070312,529.0,551.5,371729,2024-02-12
2024-02-19,541.8419189453125,556.8499755859375,582.0,549.0,550.0,338349,2024-02-19
2024-02-26,517.4183959960938,531.75,568.4000244140625,529.0999755859375,557.0,242949,2024-02-26
2024-03-04,492.50836181640625,506.1499938964844,536.4500122070312,492.0,536.4500122070312,276108,2024-03-04
2024-03-11,436.7527160644531,448.8500061035156,504.75,426.25,496.54998779296875,868212,2024-03-11
2024-03-18,438.4555358886719,450.6000061035156,459.8999938964844,424.8500061035156,448.8500061035156,585192,2024-03-18
2024-03-25,430.7684631347656,442.70001220703125,458.5,430.0,453.29998779296875,517243,2024-03-25
2024-04-01,470.955322265625,484.0,486.75,441.1499938964844,444.79998779296875,345737,2024-04-01
2024-04-08,474.45831298828125,487.6000061035156,499.95001220703125,464.79998779296875,486.1000061035156,184613,2024-04-08
2024-04-15,471.5391845703125,484.6000061035156,516.2000122070312,457.6000061035156,477.1000061035156,352669,2024-04-15
2024-04-22,456.9434509277344,469.6000061035156,510.95001220703125,459.45001220703125,489.1499938964844,333410,2024-04-22
2024-04-29,439.9151306152344,452.1000061035156,490.0,451.0,473.75,170213,2024-04-29
2024-05-06,427.7033386230469,439.54998779296875,456.6000061035156,431.1000061035156,456.0,204533,2024-05-06
2024-05-13,424.3949890136719,436.1499938964844,468.3999938964844,428.3500061035156,446.1499938964844,442320,2024-05-13
2024-05-20,388.9273986816406,399.70001220703125,440.29998779296875,391.20001220703125,440.29998779296875,711166,2024-05-20
2024-05-27,366.20672607421875,376.3500061035156,420.0,372.95001220703125,402.8999938964844,327293,2024-05-27
2024-06-03,393.40338134765625,404.29998779296875,410.5,334.29998779296875,388.0,433743,2024-06-03
2024-06-10,398.6578674316406,409.70001220703125,424.0,399.1000061035156,406.95001220703125,383434,2024-06-10
2024-06-17,395.8360290527344,406.79998779296875,428.04998779296875,396.75,409.70001220703125,352509,2024-06-17
2024-06-24,387.273193359375,398.0,412.8999938964844,393.75,412.8999938964844,214902,2024-06-24
2024-07-01,406.6855163574219,417.95001220703125,442.8999938964844,398.0,401.95001220703125,453619,2024-07-01
2024-07-08,443.2721252441406,455.54998779296875,466.0,406.6000061035156,417.95001220703125,1213126,2024-07-08
2024-07-15,425.9123840332031,432.3999938964844,508.0,426.95001220703125,466.0,1684185,2024-07-15
2024-07-22,453.19677734375,460.1000061035156,475.0,410.0,437.0,747724,2024-07-22
2024-07-29,422.6618957519531,429.1000061035156,469.5,428.20001220703125,465.0,315484,2024-07-29
2024-08-05,401.5337219238281,407.6499938964844,426.0,399.6499938964844,419.95001220703125,296849,2024-08-05
2024-08-12,396.9534912109375,403.0,413.3999938964844,399.1499938964844,410.5,187993,2024-08-12
2024-08-19,406.5572204589844,412.75,428.0,401.3500061035156,405.0,365443,2024-08-19
2024-08-26,433.0043640136719,439.6000061035156,464.0,407.1000061035156,415.0,777799,2024-08-26
2024-09-02,409.36444091796875,415.6000061035156,445.0,407.0,442.95001220703125,266181,2024-09-02
2024-09-09,414.0431823730469,420.3500061035156,430.0,412.45001220703125,418.0,154506,2024-09-09
2024-09-16,420.19940185546875,426.6000061035156,439.8999938964844,399.1499938964844,420.3500061035156,285532,2024-09-16
2024-09-23,412.9596862792969,419.25,443.20001220703125,415.0,426.6000061035156,197211,2024-09-23
2024-09-30,395.0820007324219,401.1000061035156,421.54998779296875,399.29998779296875,420.95001220703125,155356,2024-09-30
2024-10-07,404.1932067871094,410.3500061035156,413.79998779296875,394.04998779296875,404.04998779296875,163814,2024-10-07
2024-10-14,388.13775634765625,394.04998779296875,434.70001220703125,381.95001220703125,412.0,431340,2024-10-14
2024-10-21,334.35699462890625,339.45001220703125,385.3999938964844,328.45001220703125,379.0,397041,2024-10-21
2024-10-28,340.5624694824219,345.75,352.8500061035156,332.0,342.8500061035156,200333,2024-10-28
2024-11-04,332.042236328125,337.1000061035156,354.95001220703125,331.29998779296875,348.3500061035156,298005,2024-11-04
2024-11-11,308.205322265625,312.8999938964844,344.1499938964844,304.1499938964844,337.1000061035156,262480,2024-11-11
2024-11-18,312.68707275390625,317.45001220703125,323.04998779296875,303.8999938964844,312.8999938964844,188818,2024-11-18
2024-11-25,322.7832946777344,327.70001220703125,344.0,313.3500061035156,318.75,329828,2024-11-25
2024-12-02,337.2627258300781,342.3999938964844,351.3500061035156,325.79998779296875,328.5,319874,2024-12-02
2024-12-09,327.56048583984375,332.54998779296875,356.45001220703125,328.1000061035156,345.79998779296875,263531,2024-12-09
2024-12-16,311.6528015136719,316.3999938964844,342.75,313.0,331.79998779296875,252023,2024-12-16
2024-12-23,319.4835510253906,324.3500061035156,349.8999938964844,313.95001220703125,317.20001220703125,519030,2024-12-23
2024-12-30,329.92449951171875,334.95001220703125,337.29998779296875,306.1499938964844,325.29998779296875,195773,2024-12-30
2025-01-06,306.8755798339844,311.54998779296875,340.29998779296875,309.95001220703125,334.95001220703125,163499,2025-01-06
2025-01-13,296.0406188964844,300.54998779296875,310.45001220703125,291.1499938964844,308.0,221101,2025-01-13
2025-01-20,276.6361999511719,280.8500061035156,345.70001220703125,275.29998779296875,301.1499938964844,1830303,2025-01-20
2025-01-27,254.2767791748047,258.1499938964844,280.0,248.5500030517578,280.0,578690,2025-01-27
2025-02-03,294.5138854980469,299.0,317.1000061035156,253.3000030517578,258.1499938964844,1790410,2025-02-03
2025-02-10,263.28948974609375,267.29998779296875,302.0,251.75,302.0,351948,2025-02-10
2025-02-17,300.8178405761719,305.3999938964844,315.04998779296875,260.29998779296875,269.95001220703125,476604,2025-02-17
2025-02-24,280.7731628417969,285.04998779296875,307.1000061035156,280.3500061035156,300.79998779296875,261456,2025-02-24
2025-03-03,266.5400085449219,270.6000061035156,293.8500061035156,267.25,285.75,419502,2025-03-03
2025-03-10,259.8420104980469,263.79998779296875,276.3500061035156,246.60000610351562,268.75,466307,2025-03-10
2025-03-17,272.3022155761719,276.45001220703125,287.5,254.8000030517578,265.1000061035156,667593,2025-03-17
2025-03-24,248.21905517578125,252.0,292.0,250.14999389648438,276.0,719558,2025-03-24
2025-03-31,240.14208984375,243.8000030517578,268.1000061035156,242.10000610351562,252.0,230506,2025-03-31
2025-04-07,226.9923858642578,230.4499969482422,235.0,206.0,230.0500030517578,443550,2025-04-07
2025-04-14,246.4953155517578,250.25,256.79998779296875,233.0,233.0,157043,2025-04-14
2025-04-21,254.57229614257812,258.45001220703125,278.25,248.9499969482422,252.75,447216,2025-04-21
2025-04-28,245.31332397460938,249.0500030517578,263.95001220703125,247.5,257.0,96734,2025-04-28
2025-05-05,227.681884765625,231.14999389648438,254.75,227.0500030517578,249.5,210051,2025-05-05
2025-05-12,308.3038330078125,313.0,318.95001220703125,234.9499969482422,235.0,1406189,2025-05-12
2025-05-19,291.9036560058594,296.3500061035156,329.6499938964844,281.54998779296875,313.0,977567,2025-05-19
2025-05-26,291.8543701171875,296.29998779296875,309.5,293.79998779296875,299.8999938964844,276854,2025-05-26
2025-06-02,292.0513916015625,296.5,319.0,292.3500061035156,298.95001220703125,510116,2025-06-02
2025-06-09,309.87982177734375,314.6000061035156,337.79998779296875,299.8500061035156,299.8500061035156,1431320,2025-06-09
2025-06-16,306.18609619140625,310.8500061035156,316.6499938964844,296.5,310.29998779296875,228836,2025-06-16
2025-06-23,353.12115478515625,358.5,377.70001220703125,301.29998779296875,306.0,3077527,2025-06-23
2025-06-30,329.48126220703125,334.5,362.04998779296875,328.5,360.20001220703125,235766,2025-06-30
2025-07-07,339.75,339.75,350.0,306.29998779296875,335.5,177964,2025-07-07
2025-07-14,361.8999938964844,361.8999938964844,361.8999938964844,327.1000061035156,339.8500061035156,121485,2025-07-14
