Date,Adj Close_WIPRO.NS,Close_WIPRO.NS,High_WIPRO.NS,Low_WIPRO.NS,Open_WIPRO.NS,Volume_WIPRO.NS,Date
2022-12-19,184.75198364257812,188.8249969482422,196.625,188.5,194.22500610351562,49046328,2022-12-19
2022-12-26,192.1391143798828,196.375,198.14999389648438,188.14999389648438,189.0,40364944,2022-12-26
2023-01-02,186.8800506591797,191.0,198.875,190.6999969482422,196.5,38534190,2023-01-02
2023-01-09,192.70172119140625,196.9499969482422,198.9499969482422,192.5500030517578,193.0,46015888,2023-01-09
2023-01-16,197.22694396972656,201.5749969482422,202.6999969482422,194.5,195.0,72970972,2023-01-16
2023-01-23,194.73194885253906,199.02499389648438,205.10000610351562,197.10000610351562,202.60000610351562,32133618,2023-01-23
2023-01-30,199.5507354736328,203.9499969482422,206.5,197.52499389648438,199.02499389648438,43543694,2023-01-30
2023-02-06,198.5233612060547,202.89999389648438,204.47500610351562,199.52499389648438,202.6999969482422,31380092,2023-02-06
2023-02-13,198.76797485351562,203.14999389648438,206.625,199.60000610351562,202.8249969482422,31497456,2023-02-13
2023-02-20,192.40818786621094,196.64999389648438,204.0,196.27499389648438,202.64999389648438,30326688,2023-02-20
2023-02-27,191.01394653320312,195.22500610351562,196.64999389648438,192.72500610351562,196.375,28991832,2023-02-27
2023-03-06,190.35348510742188,194.5500030517578,198.3249969482422,193.3000030517578,196.22500610351562,20361014,2023-03-06
2023-03-13,184.18939208984375,188.25,196.3000030517578,185.0,194.5,38496200,2023-03-13
2023-03-20,176.9734649658203,180.875,187.97500610351562,180.1750030517578,187.5,38162640,2023-03-20
2023-03-27,178.6857147216797,182.625,182.875,177.5,180.875,30778862,2023-03-27
2023-04-03,179.37060546875,183.3249969482422,185.9499969482422,182.5749969482422,183.97500610351562,16926224,2023-04-03
2023-04-10,180.1778106689453,184.14999389648438,187.4250030517578,183.0,184.0,24712138,2023-04-10
2023-04-17,180.05551147460938,184.02499389648438,184.4499969482422,176.0,179.97500610351562,38827386,2023-04-17
2023-04-24,188.3477020263672,192.5,194.0,185.27499389648438,187.5,68516848,2023-04-24
2023-05-01,185.60809326171875,189.6999969482422,196.0749969482422,189.5,192.5,28730648,2023-05-01
2023-05-08,187.4915771484375,191.625,193.4250030517578,189.8000030517578,190.5,27630966,2023-05-08
2023-05-15,188.9347686767578,193.10000610351562,194.39999389648438,190.6750030517578,191.625,26043746,2023-05-15
2023-05-22,196.51759338378906,200.85000610351562,201.27499389648438,192.6999969482422,193.25,54711232,2023-05-22
2023-05-29,198.1075439453125,202.47500610351562,204.89999389648438,199.6750030517578,202.0,40508100,2023-05-29
2023-06-05,194.3650360107422,198.64999389648438,204.875,197.77499389648438,204.4499969482422,51809404,2023-06-05
2023-06-12,186.53759765625,190.64999389648438,199.89999389648438,189.5749969482422,199.89999389648438,113315340,2023-06-12
2023-06-19,185.87718200683594,189.97500610351562,193.625,188.5500030517578,191.0,47087942,2023-06-19
2023-06-26,190.37796020507812,194.5749969482422,194.875,189.52499389648438,190.0,26192072,2023-06-26
2023-07-03,193.6556854248047,197.9250030517578,198.72500610351562,194.75,196.9499969482422,52123578,2023-07-03
2023-07-10,198.1564483642578,202.52499389648438,202.75,193.9250030517578,197.9250030517578,67075968,2023-07-10
2023-07-17,197.98524475097656,202.35000610351562,212.47500610351562,200.5,203.5,106129798,2023-07-17
2023-07-24,195.07440185546875,199.375,204.0,198.27499389648438,203.14999389648438,34304740,2023-07-24
2023-07-31,200.01548767089844,204.4250030517578,205.0,198.52499389648438,199.875,38646840,2023-07-31
2023-08-07,202.07017517089844,206.52499389648438,211.0749969482422,204.02499389648438,204.97500610351562,51329650,2023-08-07
2023-08-14,201.40975952148438,205.85000610351562,210.1999969482422,204.0,206.625,30867312,2023-08-14
2023-08-21,200.4313201904297,204.85000610351562,210.0,203.5500030517578,205.89999389648438,32194200,2023-08-21
2023-08-28,203.68460083007812,208.1750030517578,208.875,203.22500610351562,205.72500610351562,41956800,2023-08-28
2023-09-04,210.36236572265625,215.0,218.75,208.0,209.0,74211046,2023-09-04
2023-09-11,215.7681884765625,220.52499389648438,221.875,213.4499969482422,216.5,64975198,2023-09-11
2023-09-18,204.7364044189453,209.25,220.52499389648438,208.3000030517578,220.52499389648438,43839226,2023-09-18
2023-09-25,198.6456756591797,203.02499389648438,209.875,200.75,209.25,53212080,2023-09-25
2023-10-02,199.52627563476562,203.9250030517578,205.1999969482422,200.3249969482422,203.02499389648438,27124282,2023-10-02
2023-10-09,201.0917510986328,205.52499389648438,211.97500610351562,201.6999969482422,202.10000610351562,51399144,2023-10-09
2023-10-16,191.69883728027344,195.9250030517578,206.9250030517578,195.0500030517578,205.5,50196544,2023-10-16
2023-10-23,187.05130004882812,191.1750030517578,196.5,187.52499389648438,195.4250030517578,32714514,2023-10-23
2023-10-30,187.6383514404297,191.77499389648438,193.35000610351562,189.5749969482422,192.0,25118490,2023-10-30
2023-11-06,185.55917358398438,189.64999389648438,193.5,188.5,193.0,37675992,2023-11-06
2023-11-13,193.43553161621094,197.6999969482422,199.75,190.0,191.3000030517578,36108924,2023-11-13
2023-11-20,193.72906494140625,198.0,202.5,196.60000610351562,196.60000610351562,35297252,2023-11-20
2023-11-27,199.4284210205078,203.8249969482422,207.25,196.5500030517578,198.0,53345784,2023-11-27
2023-12-04,206.7421875,211.3000030517578,212.25,201.0500030517578,206.35000610351562,70639584,2023-12-04
2023-12-11,218.45887756347656,223.27499389648438,224.75,207.5,210.0,97933032,2023-12-11
2023-12-18,226.33523559570312,231.3249969482422,233.14999389648438,213.60000610351562,223.0,119440530,2023-12-18
2023-12-25,230.56695556640625,235.64999389648438,238.6999969482422,224.1750030517578,231.3249969482422,112692732,2023-12-25
2024-01-01,223.37550354003906,228.3000030517578,241.75,225.6999969482422,236.5,86223622,2024-01-01
2024-01-08,227.70504760742188,232.72500610351562,234.5,223.35000610351562,228.75,78148162,2024-01-08
2024-01-15,237.29364013671875,242.52499389648438,264.5,234.1999969482422,255.97500610351562,224069232,2024-01-15
2024-01-22,229.93096923828125,235.0,243.0,233.52499389648438,242.52499389648438,44534066,2024-01-22
2024-01-29,236.86822509765625,241.5749969482422,243.25,234.5,235.0,56588136,2024-01-29
2024-02-05,240.44711303710938,245.22500610351562,250.89999389648438,239.5749969482422,241.5,68891804,2024-02-05
2024-02-12,266.2101745605469,271.5,272.5,245.5,245.5,143355152,2024-02-12
2024-02-19,262.8519287109375,268.07501220703125,272.95001220703125,259.75,272.95001220703125,76549934,2024-02-19
2024-02-26,254.4929962158203,259.54998779296875,268.70001220703125,256.6000061035156,268.125,55892346,2024-02-26
2024-03-04,252.7280731201172,257.75,263.20001220703125,250.0,261.4750061035156,36983822,2024-03-04
2024-03-11,253.46347045898438,258.5,261.25,247.5749969482422,258.70001220703125,62839310,2024-03-11
2024-03-18,238.80474853515625,243.5500030517578,259.2749938964844,239.77499389648438,259.0,64687772,2024-03-18
2024-03-25,235.37294006347656,240.0500030517578,245.47500610351562,235.625,243.5500030517578,48049164,2024-03-25
2024-04-01,237.79971313476562,242.52499389648438,245.97500610351562,237.97500610351562,241.85000610351562,49186568,2024-04-01
2024-04-08,230.78903198242188,235.375,245.8000030517578,235.0,245.0,66383600,2024-04-08
2024-04-15,221.96438598632812,226.375,234.1750030517578,218.5,233.22500610351562,76072260,2024-04-15
2024-04-22,227.77394104003906,232.3000030517578,237.89999389648438,225.0,226.375,68403004,2024-04-22
2024-04-29,224.21957397460938,228.6750030517578,234.0,226.60000610351562,233.8249969482422,40820798,2024-04-29
2024-05-06,221.5231475830078,225.9250030517578,233.1999969482422,225.14999389648438,229.39999389648438,40290532,2024-05-06
2024-05-13,226.76890563964844,231.27499389648438,233.75,222.5,225.9250030517578,39192356,2024-05-13
2024-05-20,227.30819702148438,231.8249969482422,235.25,229.4250030517578,230.5,37610190,2024-05-20
2024-05-27,214.8311309814453,219.10000610351562,231.0749969482422,217.5500030517578,231.0,108680492,2024-05-27
2024-06-03,237.55458068847656,242.27499389648438,243.1999969482422,208.5,225.10000610351562,127060592,2024-06-03
2024-06-10,234.0982666015625,238.75,244.1999969482422,236.6750030517578,244.1999969482422,65877110,2024-06-10
2024-06-17,240.4961395263672,245.27499389648438,250.47500610351562,238.75,238.75,160493570,2024-06-17
2024-06-24,252.40939331054688,257.42498779296875,258.1499938964844,244.60000610351562,245.0500030517578,90547788,2024-06-24
2024-07-01,262.3371276855469,267.54998779296875,274.3999938964844,257.04998779296875,258.95001220703125,112984602,2024-07-01
2024-07-08,274.6181335449219,280.07501220703125,282.3999938964844,265.0,267.9750061035156,93085212,2024-07-08
2024-07-15,273.1718444824219,278.6000061035156,289.95001220703125,277.3500061035156,283.45001220703125,78881786,2024-07-15
2024-07-22,257.2874755859375,262.3999938964844,264.2749938964844,243.1750030517578,260.5,162144362,2024-07-22
2024-07-29,246.18313598632812,251.0749969482422,265.2749938964844,250.5,264.0,56998568,2024-07-29
2024-08-05,240.86383056640625,245.64999389648438,250.0500030517578,240.125,245.0,59516008,2024-08-05
2024-08-12,253.0957794189453,258.125,258.7250061035156,243.5749969482422,245.77499389648438,50680782,2024-08-12
2024-08-19,251.2082977294922,256.20001220703125,265.2749938964844,255.6750030517578,258.0,50238988,2024-08-19
2024-08-26,263.95501708984375,269.20001220703125,271.0,257.9750061035156,258.0,104812864,2024-08-26
2024-09-02,255.22837829589844,260.29998779296875,271.0,258.375,269.20001220703125,77843868,2024-09-02
2024-09-09,269.9361267089844,275.29998779296875,276.25,256.625,258.54998779296875,82167516,2024-09-09
2024-09-16,264.29815673828125,269.54998779296875,278.42498779296875,264.57501220703125,276.5,74115750,2024-09-16
2024-09-23,265.6218566894531,270.8999938964844,279.45001220703125,264.67498779296875,269.54998779296875,66830964,2024-09-23
2024-09-30,261.5772399902344,266.7749938964844,274.79998779296875,263.125,269.0,43568842,2024-09-30
2024-10-07,259.0033874511719,264.1499938964844,270.8500061035156,260.1499938964844,269.0,51279792,2024-10-07
2024-10-14,268.98016357421875,274.32501220703125,279.20001220703125,262.3999938964844,269.3500061035156,165699472,2024-10-14
2024-10-21,266.4308166503906,271.7250061035156,280.95001220703125,270.25,275.79998779296875,74844984,2024-10-21
2024-10-28,270.3038330078125,275.67498779296875,289.375,271.3500061035156,271.7250061035156,61639884,2024-10-28
2024-11-04,278.9568786621094,284.5,289.3999938964844,267.1000061035156,275.5,69122504,2024-11-04
2024-11-11,277.8293151855469,283.3500061035156,291.6000061035156,282.1000061035156,284.5,48575054,2024-11-11
2024-11-18,280.2560729980469,285.82501220703125,286.79998779296875,270.1499938964844,283.3500061035156,54615382,2024-11-18
2024-11-25,283.295654296875,288.92498779296875,298.0,285.2749938964844,287.75,73165158,2024-11-25
2024-12-02,291.5565185546875,297.3500061035156,300.8999938964844,289.1000061035156,291.2250061035156,62057331,2024-12-02
2024-12-09,303.9110412597656,309.95001220703125,313.79998779296875,293.75,295.0,55262772,2024-12-09
2024-12-16,299.25360107421875,305.20001220703125,320.0,301.1499938964844,310.0,63375351,2024-12-16
2024-12-23,303.0776062011719,309.1000061035156,310.8999938964844,302.79998779296875,306.6000061035156,30111554,2024-12-23
2024-12-30,288.7130432128906,294.45001220703125,309.3999938964844,294.0,309.1000061035156,52261277,2024-12-30
2025-01-06,294.69415283203125,300.54998779296875,303.25,289.29998779296875,295.0,51963673,2025-01-06
2025-01-13,276.4565734863281,281.95001220703125,299.25,280.5,298.95001220703125,41578633,2025-01-13
2025-01-20,313.86328125,320.1000061035156,324.6000061035156,296.95001220703125,302.0,143242913,2025-01-20
2025-01-27,298.8613586425781,304.79998779296875,319.1499938964844,301.54998779296875,317.79998779296875,72416445,2025-01-27
2025-02-03,318.0,318.0,323.6000061035156,300.29998779296875,303.0,63523944,2025-02-03
2025-02-10,308.1000061035156,308.1000061035156,321.0,304.54998779296875,318.79998779296875,48805144,2025-02-10
2025-02-17,306.3500061035156,306.3500061035156,316.5,302.0,308.1000061035156,42132292,2025-02-17
2025-02-24,277.6499938964844,277.6499938964844,303.29998779296875,277.0,302.95001220703125,56425491,2025-02-24
2025-03-03,284.79998779296875,284.79998779296875,292.0,276.29998779296875,279.45001220703125,48968402,2025-03-03
2025-03-10,264.0,264.0,285.6499938964844,262.20001220703125,284.45001220703125,44035986,2025-03-10
2025-03-17,264.29998779296875,264.29998779296875,273.95001220703125,256.25,264.0,66440168,2025-03-17
2025-03-24,262.25,262.25,274.70001220703125,261.6000061035156,267.04998779296875,58208870,2025-03-24
2025-03-31,246.3000030517578,246.3000030517578,265.54998779296875,244.85000610351562,262.25,42427973,2025-03-31
2025-04-07,239.75,239.75,249.5,228.0,231.0500030517578,57087935,2025-04-07
2025-04-14,236.89999389648438,236.89999389648438,248.4499969482422,232.14999389648438,239.75,81773361,2025-04-14
2025-04-21,240.89999389648438,240.89999389648438,246.14999389648438,233.5,237.39999389648438,106185369,2025-04-21
2025-04-28,241.67999267578125,241.67999267578125,245.8000030517578,238.75,240.5,55894557,2025-04-28
2025-05-05,242.00999450683594,242.00999450683594,246.8699951171875,236.00999450683594,244.0,52186818,2025-05-05
2025-05-12,254.30999755859375,254.30999755859375,257.94000244140625,244.8800048828125,245.08999633789062,59069007,2025-05-12
2025-05-19,247.36000061035156,247.36000061035156,254.74000549316406,245.0,254.30999755859375,40375485,2025-05-19
2025-05-26,249.6699981689453,249.6699981689453,251.74000549316406,246.9600067138672,248.49000549316406,42400525,2025-05-26
2025-06-02,248.58999633789062,248.58999633789062,249.97999572753906,245.72999572753906,247.60000610351562,32031318,2025-06-02
2025-06-09,260.2099914550781,260.2099914550781,263.0,249.22000122070312,249.60000610351562,60422982,2025-06-09
2025-06-16,266.5400085449219,266.5400085449219,267.20001220703125,258.0,260.0,50569635,2025-06-16
2025-06-23,265.04998779296875,265.04998779296875,271.29998779296875,261.80999755859375,264.0,35335436,2025-06-23
2025-06-30,270.04998779296875,270.04998779296875,271.3999938964844,262.8999938964844,266.1000061035156,36256286,2025-06-30
2025-07-07,258.29998779296875,258.29998779296875,270.54998779296875,257.75,270.04998779296875,41953555,2025-07-07
2025-07-14,257.3999938964844,257.3999938964844,259.8500061035156,251.64999389648438,258.29998779296875,19138127,2025-07-14
