Date,Adj Close_ATUL.NS,Close_ATUL.NS,High_ATUL.NS,Low_ATUL.NS,Open_ATUL.NS,Volume_ATUL.NS,Date
2023-05-15,6548.7177734375,6615.14990234375,6967.0,6601.0,6959.0,146817,2023-05-15
2023-05-22,6724.53466796875,6792.75,6830.0,6565.0,6648.9501953125,158411,2023-05-22
2023-05-29,6690.677734375,6758.5498046875,6959.9501953125,6705.5,6809.0,145899,2023-05-29
2023-06-05,6664.64208984375,6732.25,6991.0,6680.0,6759.0,187629,2023-06-05
2023-06-12,6992.318359375,7063.25,7124.0,6640.0,6780.0,427064,2023-06-12
2023-06-19,6894.85693359375,6964.7998046875,7170.0,6902.0498046875,7067.0,273095,2023-06-19
2023-06-26,6925.0009765625,6995.25,7089.4501953125,6906.0,6980.0,196043,2023-06-26
2023-07-03,6709.734375,6777.7998046875,7051.9501953125,6733.14990234375,7012.0,288001,2023-07-03
2023-07-10,6495.80517578125,6561.7001953125,6809.5,6506.0,6800.0,346424,2023-07-10
2023-07-17,6970.322265625,7014.14990234375,7049.89990234375,6466.75,6560.0,691971,2023-07-17
2023-07-24,6581.21875,6622.60009765625,6948.0498046875,6486.0498046875,6948.0498046875,514094,2023-07-24
2023-07-31,7033.82275390625,7078.0498046875,7265.0,6630.0,6630.0,621990,2023-07-31
2023-08-07,6756.9638671875,6799.4501953125,7100.75,6767.0,7070.0,156553,2023-08-07
2023-08-14,6721.83447265625,6764.10009765625,6919.85009765625,6660.10009765625,6809.9501953125,111439,2023-08-14
2023-08-21,6886.20068359375,6929.5,6950.0,6720.0498046875,6797.0,154041,2023-08-21
2023-08-28,7308.396484375,7354.35009765625,7384.9501953125,6896.2001953125,6945.0,318622,2023-08-28
2023-09-04,7474.55126953125,7521.5498046875,7537.7998046875,7266.5498046875,7350.0,174975,2023-09-04
2023-09-11,7278.5341796875,7324.2998046875,7589.89990234375,7272.5498046875,7534.89990234375,175855,2023-09-11
2023-09-18,7013.55029296875,7057.64990234375,7318.2998046875,7040.0,7300.0,145829,2023-09-18
2023-09-25,7001.57568359375,7045.60009765625,7106.9501953125,6917.39990234375,7048.0,119775,2023-09-25
2023-10-02,6981.15380859375,7025.0498046875,7060.2001953125,6822.2001953125,7045.60009765625,99201,2023-10-02
2023-10-09,6895.7412109375,6939.10009765625,7049.5498046875,6850.0,7002.0,105539,2023-10-09
2023-10-16,6634.98095703125,6676.7001953125,6965.9501953125,6605.0,6921.0,352203,2023-10-16
2023-10-23,6210.052734375,6249.10009765625,6788.60009765625,6172.2001953125,6605.0,486350,2023-10-23
2023-10-30,6409.7470703125,6450.0498046875,6474.9501953125,6122.0498046875,6274.0,158276,2023-10-30
2023-11-06,6609.7392578125,6651.2998046875,6725.0,6444.0,6450.0,329779,2023-11-06
2023-11-13,6647.50146484375,6689.2998046875,6760.0,6564.10009765625,6681.0,136433,2023-11-13
2023-11-20,6499.83056640625,6540.7001953125,6719.5498046875,6473.89990234375,6689.2998046875,163522,2023-11-20
2023-11-27,6610.0869140625,6651.64990234375,6680.0,6514.25,6540.7001953125,184251,2023-11-27
2023-12-04,6706.53076171875,6748.7001953125,6930.0,6621.14990234375,6680.0,351451,2023-12-04
2023-12-11,6943.59033203125,6987.25,7080.0,6720.0,6720.0,212490,2023-12-11
2023-12-18,6944.484375,6988.14990234375,7133.9501953125,6744.0,6958.0,283996,2023-12-18
2023-12-25,7110.24267578125,7154.9501953125,7198.0,6911.0,6988.14990234375,258405,2023-12-25
2024-01-01,6984.83056640625,7028.75,7225.0,7000.0,7198.0,127378,2024-01-01
2024-01-08,6821.20947265625,6864.10009765625,7074.5498046875,6777.10009765625,7050.0,274461,2024-01-08
2024-01-15,6560.99560546875,6602.25,6899.14990234375,6520.0498046875,6855.0,207758,2024-01-15
2024-01-22,6287.16796875,6326.7001953125,6602.25,6161.60009765625,6602.25,180576,2024-01-22
2024-01-29,6337.69970703125,6377.5498046875,6503.5,6132.0,6326.7001953125,232804,2024-01-29
2024-02-05,6334.6689453125,6374.5,6435.14990234375,6133.7998046875,6398.89990234375,175023,2024-02-05
2024-02-12,6331.787109375,6371.60009765625,6494.0,6308.0,6431.2001953125,107157,2024-02-12
2024-02-19,6252.73388671875,6292.0498046875,6408.0,6247.7998046875,6359.0498046875,92063,2024-02-19
2024-02-26,6105.1123046875,6143.5,6325.0,6011.0,6325.0,193604,2024-02-26
2024-03-04,6067.349609375,6105.5,6192.9501953125,5985.0,6166.4501953125,160512,2024-03-04
2024-03-11,5956.44677734375,5993.89990234375,6132.0498046875,5922.35009765625,6110.0,327119,2024-03-11
2024-03-18,5837.29638671875,5874.0,6061.85009765625,5747.0498046875,5993.89990234375,195330,2024-03-18
2024-03-25,5704.63037109375,5740.5,5925.0,5730.0,5874.0,238585,2024-03-25
2024-04-01,5933.8388671875,5971.14990234375,6045.0,5750.0,5750.0,264323,2024-04-01
2024-04-08,6116.1923828125,6154.64990234375,6250.0,5870.0,6030.89990234375,337873,2024-04-08
2024-04-15,5863.82958984375,5900.7001953125,6083.14990234375,5796.4501953125,6051.0,437494,2024-04-15
2024-04-22,5892.35009765625,5929.39990234375,6024.9501953125,5825.25,5989.0,685360,2024-04-22
2024-04-29,6103.72119140625,6142.10009765625,6313.25,5893.7001953125,5925.0,588064,2024-04-29
2024-05-06,5938.5595703125,5975.89990234375,6249.2001953125,5814.2998046875,6155.0,545891,2024-05-06
2024-05-13,5936.9697265625,5974.2998046875,6029.0,5851.0,5975.89990234375,140288,2024-05-13
2024-05-20,5843.4580078125,5880.2001953125,6015.0,5868.0498046875,6007.5,85033,2024-05-20
2024-05-27,5585.9765625,5621.10009765625,5925.0,5611.0,5880.85009765625,146437,2024-05-27
2024-06-03,5811.65771484375,5848.2001953125,5858.89990234375,5174.85009765625,5836.0,252998,2024-06-03
2024-06-10,6222.52392578125,6261.64990234375,6280.9501953125,5841.7001953125,5851.0,271668,2024-06-10
2024-06-17,6446.36669921875,6486.89990234375,6588.7998046875,6188.2001953125,6261.64990234375,277263,2024-06-17
2024-06-24,6439.0126953125,6479.5,6530.0,6285.0498046875,6495.0,237768,2024-06-24
2024-07-01,6713.78515625,6756.0,6810.0,6500.0,6521.0,323839,2024-07-01
2024-07-08,6912.087890625,6955.5498046875,7024.60009765625,6637.7001953125,6759.89990234375,589989,2024-07-08
2024-07-15,6925.0546875,6948.2001953125,7180.0,6773.75,7020.0,685900,2024-07-15
2024-07-22,7525.64697265625,7550.7998046875,7598.0,6800.10009765625,6888.14990234375,679165,2024-07-22
2024-07-29,7764.99755859375,7790.9501953125,8023.0,7687.5,7701.7998046875,710090,2024-07-29
2024-08-05,7960.892578125,7987.5,8133.89990234375,7610.0498046875,7711.0,299172,2024-08-05
2024-08-12,7873.13623046875,7899.4501953125,8128.0,7590.2001953125,8060.0,203349,2024-08-12
2024-08-19,7762.8046875,7788.75,8135.39990234375,7712.2998046875,7949.0,198797,2024-08-19
2024-08-26,7940.90966796875,7967.4501953125,8007.89990234375,7762.35009765625,7790.0,155251,2024-08-26
2024-09-02,7860.27880859375,7886.5498046875,8045.0,7770.0,7965.0,227014,2024-09-02
2024-09-09,7935.12841796875,7961.64990234375,8109.9501953125,7827.5498046875,7886.5498046875,564770,2024-09-09
2024-09-16,7644.69921875,7670.25,7980.0,7541.64990234375,7961.64990234375,307912,2024-09-16
2024-09-23,7640.16455078125,7665.7001953125,7750.0,7450.0,7711.5,486708,2024-09-23
2024-09-30,7664.98193359375,7690.60009765625,8062.64990234375,7650.0,7667.7001953125,549305,2024-09-30
2024-10-07,7862.52099609375,7888.7998046875,8180.0,7440.10009765625,7690.60009765625,320393,2024-10-07
2024-10-14,7748.60205078125,7774.5,8045.7001953125,7614.35009765625,7919.9501953125,299412,2024-10-14
2024-10-21,7379.88427734375,7404.5498046875,7834.85009765625,7166.35009765625,7790.0,593467,2024-10-21
2024-10-28,7825.79443359375,7851.9501953125,7935.0,7422.5498046875,7599.9501953125,367589,2024-10-28
2024-11-04,7859.232421875,7885.5,8097.0,7684.0498046875,7851.9501953125,254820,2024-11-04
2024-11-11,7278.87255859375,7303.2001953125,7920.0,7176.0,7920.0,280127,2024-11-11
2024-11-18,7237.41064453125,7261.60009765625,7370.75,7148.0,7303.2001953125,134513,2024-11-18
2024-11-25,7271.49658203125,7295.7998046875,7536.89990234375,7200.60009765625,7311.4501953125,152718,2024-11-25
2024-12-02,7335.6826171875,7360.2001953125,7473.89990234375,7255.0,7362.25,153353,2024-12-02
2024-12-09,7187.27783203125,7211.2998046875,7613.0,7035.0,7340.0,289611,2024-12-09
2024-12-16,6999.7548828125,7023.14990234375,7436.0,6992.14990234375,7265.7001953125,185327,2024-12-16
2024-12-23,7041.5654296875,7065.10009765625,7143.0,6816.0,6990.0,119104,2024-12-23
2024-12-30,6855.2880859375,6878.2001953125,7062.0,6820.39990234375,7050.0,139401,2024-12-30
2025-01-06,6773.21240234375,6795.85009765625,7020.0,6748.25,6900.0,174509,2025-01-06
2025-01-13,6669.90771484375,6692.2001953125,6838.39990234375,6578.75,6800.0,122389,2025-01-13
2025-01-20,6525.291015625,6547.10009765625,6853.4501953125,6475.0,6675.0,341919,2025-01-20
2025-01-27,6194.79541015625,6215.5,6542.7001953125,6076.14990234375,6453.2998046875,476971,2025-01-27
2025-02-03,6081.42431640625,6101.75,6316.4501953125,6065.2001953125,6215.0,253865,2025-02-03
2025-02-10,5390.73291015625,5408.75,6106.7001953125,5385.5,6088.0,325444,2025-02-10
2025-02-17,5476.5458984375,5494.85009765625,5610.0,5244.0498046875,5400.0,454780,2025-02-17
2025-02-24,5291.6640625,5309.35009765625,5640.0,5149.5498046875,5490.0,567052,2025-02-24
2025-03-03,5678.072265625,5697.0498046875,5753.5498046875,5270.0,5294.0498046875,471033,2025-03-03
2025-03-10,5522.69140625,5541.14990234375,5714.7998046875,5460.10009765625,5650.10009765625,233262,2025-03-10
2025-03-17,5755.31396484375,5774.5498046875,5845.0,5478.5498046875,5530.0,352494,2025-03-17
2025-03-24,6116.158203125,6136.60009765625,6270.25,5706.14990234375,5774.89990234375,348001,2025-03-24
2025-03-31,5347.37744140625,5365.25,6136.60009765625,5350.0498046875,6136.60009765625,146318,2025-03-31
2025-04-07,5708.271484375,5727.35009765625,5899.75,4752.0,4752.0,1154936,2025-04-07
2025-04-14,5662.07568359375,5681.0,5835.5,5601.0,5742.5,555195,2025-04-14
2025-04-21,6393.13232421875,6414.5,6574.0,5713.5,5713.5,1324081,2025-04-21
2025-04-28,6968.708984375,6992.0,7019.5,6263.0,6414.5,656498,2025-04-28
2025-05-05,6748.943359375,6771.5,7051.5,6499.5,7051.0,274751,2025-05-05
2025-05-12,6764.3916015625,6787.0,6949.0,6751.0,6927.0,163061,2025-05-12
2025-05-19,7179.005859375,7203.0,7259.5,6750.5,6830.0,362007,2025-05-19
2025-05-26,7112.7275390625,7136.5,7289.0,6852.0,7289.0,122881,2025-05-26
2025-06-02,7353.4228515625,7378.0,7410.0,7051.0,7150.0,122029,2025-06-02
2025-06-09,6980.17041015625,7003.5,7502.0,6930.5,7378.0,150130,2025-06-09
2025-06-16,6850.603515625,6873.5,7399.0,6810.0,7050.5,388821,2025-06-16
2025-06-23,7390.2998046875,7415.0,7459.0,6884.0,6888.0,284838,2025-06-23
2025-06-30,7610.5634765625,7636.0,7715.0,7353.5,7415.0,173650,2025-06-30
2025-07-07,7360.3994140625,7385.0,7788.0,7341.0,7686.0,181755,2025-07-07
2025-07-14,7459.5,7459.5,7675.0,7415.5,7436.0,96355,2025-07-14
