Date,Adj Close_MMTC.NS,Close_MMTC.NS,High_MMTC.NS,Low_MMTC.NS,Open_MMTC.NS,Volume_MMTC.NS,Date
2023-02-27,31.850000381469727,31.850000381469727,32.25,30.100000381469727,31.5,3138361,2023-02-27
2023-03-06,31.600000381469727,31.600000381469727,32.54999923706055,30.149999618530273,31.950000762939453,2740119,2023-03-06
2023-03-13,29.549999237060547,29.549999237060547,31.799999237060547,28.399999618530273,31.600000381469727,3977966,2023-03-13
2023-03-20,28.950000762939453,28.950000762939453,32.0,28.75,29.549999237060547,10936290,2023-03-20
2023-03-27,27.899999618530273,27.899999618530273,29.100000381469727,26.399999618530273,28.950000762939453,5059153,2023-03-27
2023-04-03,29.850000381469727,29.850000381469727,30.200000762939453,28.100000381469727,28.399999618530273,2262115,2023-04-03
2023-04-10,30.0,30.0,30.25,29.600000381469727,29.850000381469727,1913129,2023-04-10
2023-04-17,28.950000762939453,28.950000762939453,30.950000762939453,28.799999237060547,30.200000762939453,3023428,2023-04-17
2023-04-24,28.25,28.25,33.900001525878906,26.299999237060547,29.0,43817013,2023-04-24
2023-05-01,30.700000762939453,30.700000762939453,31.950000762939453,27.549999237060547,28.25,33657333,2023-05-01
2023-05-08,30.350000381469727,30.350000381469727,31.350000381469727,29.799999237060547,31.149999618530273,5927800,2023-05-08
2023-05-15,29.75,29.75,30.799999237060547,29.549999237060547,30.350000381469727,3588041,2023-05-15
2023-05-22,30.399999618530273,30.399999618530273,30.950000762939453,29.5,29.850000381469727,5578028,2023-05-22
2023-05-29,30.350000381469727,30.350000381469727,30.649999618530273,29.799999237060547,30.450000762939453,4086849,2023-05-29
2023-06-05,32.04999923706055,32.04999923706055,32.900001525878906,30.25,30.600000381469727,17603423,2023-06-05
2023-06-12,32.20000076293945,32.20000076293945,32.900001525878906,31.0,32.150001525878906,8301774,2023-06-12
2023-06-19,31.899999618530273,31.899999618530273,34.650001525878906,31.75,32.45000076293945,15980221,2023-06-19
2023-06-26,31.549999237060547,31.549999237060547,32.45000076293945,31.5,32.04999923706055,3315456,2023-06-26
2023-07-03,32.45000076293945,32.45000076293945,34.5,31.299999237060547,31.700000762939453,22567664,2023-07-03
2023-07-10,34.25,34.25,34.5,32.0,32.45000076293945,14108260,2023-07-10
2023-07-17,34.150001525878906,34.150001525878906,35.54999923706055,32.79999923706055,34.599998474121094,13561199,2023-07-17
2023-07-24,35.150001525878906,35.150001525878906,36.5,33.04999923706055,34.150001525878906,35008583,2023-07-24
2023-07-31,37.849998474121094,37.849998474121094,39.29999923706055,33.900001525878906,35.04999923706055,55130652,2023-07-31
2023-08-07,38.5,38.5,40.25,35.599998474121094,37.849998474121094,29027466,2023-08-07
2023-08-14,37.849998474121094,37.849998474121094,40.400001525878906,37.099998474121094,38.5,19116198,2023-08-14
2023-08-21,41.5,41.5,44.25,38.0,38.04999923706055,100948564,2023-08-21
2023-08-28,43.75,43.75,44.29999923706055,41.5,41.79999923706055,28113518,2023-08-28
2023-09-04,65.4000015258789,65.4000015258789,70.3499984741211,44.150001525878906,44.150001525878906,298573055,2023-09-04
2023-09-11,61.599998474121094,61.599998474121094,67.75,54.79999923706055,65.94999694824219,68283916,2023-09-11
2023-09-18,57.400001525878906,57.400001525878906,61.849998474121094,55.79999923706055,61.849998474121094,13966998,2023-09-18
2023-09-25,58.400001525878906,58.400001525878906,62.0,57.29999923706055,57.599998474121094,18455375,2023-09-25
2023-10-02,59.0,59.0,61.29999923706055,57.70000076293945,58.400001525878906,13991773,2023-10-02
2023-10-09,74.5999984741211,74.5999984741211,79.94999694824219,54.0,54.0,278293542,2023-10-09
2023-10-16,63.54999923706055,63.54999923706055,89.19999694824219,63.54999923706055,76.9000015258789,268628579,2023-10-16
2023-10-23,51.900001525878906,51.900001525878906,62.5,51.849998474121094,62.099998474121094,49978141,2023-10-23
2023-10-30,53.54999923706055,53.54999923706055,57.150001525878906,49.70000076293945,51.599998474121094,40387067,2023-10-30
2023-11-06,51.70000076293945,51.70000076293945,56.20000076293945,51.25,54.29999923706055,18310372,2023-11-06
2023-11-13,51.849998474121094,51.849998474121094,54.099998474121094,51.599998474121094,54.099998474121094,11008519,2023-11-13
2023-11-20,51.45000076293945,51.45000076293945,54.70000076293945,51.20000076293945,52.45000076293945,20965328,2023-11-20
2023-11-27,51.54999923706055,51.54999923706055,52.650001525878906,49.900001525878906,51.45000076293945,13422197,2023-11-27
2023-12-04,58.54999923706055,58.54999923706055,61.0,50.5,52.5,58060659,2023-12-04
2023-12-11,60.25,60.25,62.900001525878906,56.349998474121094,59.29999923706055,51665229,2023-12-11
2023-12-18,58.70000076293945,58.70000076293945,61.849998474121094,53.95000076293945,60.29999923706055,23381103,2023-12-18
2023-12-25,59.79999923706055,59.79999923706055,61.900001525878906,58.650001525878906,58.70000076293945,18224283,2023-12-25
2024-01-01,63.70000076293945,63.70000076293945,66.69999694824219,58.79999923706055,60.54999923706055,49887649,2024-01-01
2024-01-08,67.1500015258789,67.1500015258789,69.94999694824219,61.70000076293945,63.70000076293945,52788339,2024-01-08
2024-01-15,68.0999984741211,68.0999984741211,71.0999984741211,65.0,67.44999694824219,46598214,2024-01-15
2024-01-22,75.30000305175781,75.30000305175781,79.0,66.69999694824219,68.0999984741211,42065693,2024-01-22
2024-01-29,84.1500015258789,84.1500015258789,86.4000015258789,75.30000305175781,76.69999694824219,64810954,2024-01-29
2024-02-05,85.69999694824219,85.69999694824219,101.9000015258789,85.69999694824219,86.0,68264487,2024-02-05
2024-02-12,78.30000305175781,78.30000305175781,84.0,73.55000305175781,82.05000305175781,25091647,2024-02-12
2024-02-19,82.5999984741211,82.5999984741211,90.44999694824219,80.9000015258789,81.80000305175781,23759336,2024-02-19
2024-02-26,78.05000305175781,78.05000305175781,83.3499984741211,74.6500015258789,82.9000015258789,19805230,2024-02-26
2024-03-04,75.6500015258789,75.6500015258789,80.94999694824219,75.5,79.05000305175781,8569735,2024-03-04
2024-03-11,67.05000305175781,67.05000305175781,76.94999694824219,62.849998474121094,75.8499984741211,13622790,2024-03-11
2024-03-18,66.30000305175781,66.30000305175781,68.25,62.150001525878906,65.69999694824219,9872759,2024-03-18
2024-03-25,66.44999694824219,66.44999694824219,69.25,64.0999984741211,66.30000305175781,7182299,2024-03-25
2024-04-01,77.3499984741211,77.3499984741211,80.5999984741211,66.9000015258789,67.0,17394516,2024-04-01
2024-04-08,75.55000305175781,75.55000305175781,78.9000015258789,74.4000015258789,78.9000015258789,9773194,2024-04-08
2024-04-15,70.8499984741211,70.8499984741211,74.0999984741211,68.44999694824219,71.0,8103037,2024-04-15
2024-04-22,76.55000305175781,76.55000305175781,78.5,71.5999984741211,72.0,16693810,2024-04-22
2024-04-29,74.0,74.0,78.0,73.25,76.55000305175781,7520411,2024-04-29
2024-05-06,69.0,69.0,74.75,67.05000305175781,74.5999984741211,6991519,2024-05-06
2024-05-13,75.5,75.5,76.0,67.0,70.0,11486607,2024-05-13
2024-05-20,73.9000015258789,73.9000015258789,78.3499984741211,73.6500015258789,74.8499984741211,13487838,2024-05-20
2024-05-27,70.30000305175781,70.30000305175781,75.5999984741211,69.5,74.1500015258789,8004448,2024-05-27
2024-06-03,70.1500015258789,70.1500015258789,75.0999984741211,63.0,75.0999984741211,13946854,2024-06-03
2024-06-10,76.25,76.25,79.79000091552734,70.0,70.80000305175781,38965328,2024-06-10
2024-06-17,80.94000244140625,80.94000244140625,87.5,75.55999755859375,76.25,73865880,2024-06-17
2024-06-24,78.95999908447266,78.95999908447266,86.30999755859375,77.81999969482422,81.0,25791772,2024-06-24
2024-07-01,85.20999908447266,85.20999908447266,91.0,76.95999908447266,79.19999694824219,110128802,2024-07-01
2024-07-08,88.61000061035156,88.61000061035156,93.8499984741211,80.37000274658203,85.20999908447266,70657545,2024-07-08
2024-07-15,86.08000183105469,86.08000183105469,98.5,85.5199966430664,89.5,97186630,2024-07-15
2024-07-22,106.81999969482422,106.81999969482422,131.8000030517578,80.1500015258789,85.0,369050201,2024-07-22
2024-07-29,107.2300033569336,107.2300033569336,116.33000183105469,104.0,107.9000015258789,140288868,2024-07-29
2024-08-05,100.37999725341797,100.37999725341797,105.5,97.4000015258789,102.25,69415201,2024-08-05
2024-08-12,99.80000305175781,99.80000305175781,108.3499984741211,95.5999984741211,98.0999984741211,56467923,2024-08-12
2024-08-19,103.38999938964844,103.38999938964844,106.80000305175781,99.55999755859375,100.0,48132730,2024-08-19
2024-08-26,100.94000244140625,100.94000244140625,105.23999786376953,100.30999755859375,103.0,31925841,2024-08-26
2024-09-02,95.41999816894531,95.41999816894531,101.6500015258789,95.0999984741211,101.4000015258789,15730076,2024-09-02
2024-09-09,95.12000274658203,95.12000274658203,97.1500015258789,92.4000015258789,95.5999984741211,15044724,2024-09-09
2024-09-16,91.33000183105469,91.33000183105469,97.30000305175781,88.5,95.75,10754024,2024-09-16
2024-09-23,89.7300033569336,89.7300033569336,96.0,89.23999786376953,91.9000015258789,11597263,2024-09-23
2024-09-30,85.76000213623047,85.76000213623047,91.16999816894531,83.94999694824219,90.12999725341797,7548985,2024-09-30
2024-10-07,85.05999755859375,85.05999755859375,87.23999786376953,80.05000305175781,86.30000305175781,10541216,2024-10-07
2024-10-14,82.30000305175781,82.30000305175781,86.5,80.0999984741211,85.75,7599478,2024-10-14
2024-10-21,73.41000366210938,73.41000366210938,82.88999938964844,72.16000366210938,82.5,9562850,2024-10-21
2024-10-28,79.83999633789062,79.83999633789062,80.33999633789062,72.80999755859375,73.3499984741211,7174985,2024-10-28
2024-11-04,78.47000122070312,78.47000122070312,82.55000305175781,76.2300033569336,80.30000305175781,8475386,2024-11-04
2024-11-11,75.3499984741211,75.3499984741211,85.44000244140625,74.7699966430664,78.45999908447266,27622442,2024-11-11
2024-11-18,74.4000015258789,74.4000015258789,77.87000274658203,73.11000061035156,76.69999694824219,7530876,2024-11-18
2024-11-25,78.62000274658203,78.62000274658203,81.12999725341797,75.4000015258789,76.08999633789062,11323619,2024-11-25
2024-12-02,83.77999877929688,83.77999877929688,85.87999725341797,77.38999938964844,78.62000274658203,26201063,2024-12-02
2024-12-09,79.55000305175781,79.55000305175781,85.30000305175781,78.33000183105469,84.01000213623047,15334711,2024-12-09
2024-12-16,74.30000305175781,74.30000305175781,81.19000244140625,74.0199966430664,79.56999969482422,8131847,2024-12-16
2024-12-23,73.19999694824219,73.19999694824219,75.0999984741211,71.94999694824219,74.5,5973829,2024-12-23
2024-12-30,74.5,74.5,75.45999908447266,71.05999755859375,73.19999694824219,6259781,2024-12-30
2025-01-06,70.22000122070312,70.22000122070312,80.75,69.38999938964844,74.5999984741211,62350309,2025-01-06
2025-01-13,71.47000122070312,71.47000122070312,74.37000274658203,66.4000015258789,69.45999908447266,10946183,2025-01-13
2025-01-20,69.18000030517578,69.18000030517578,74.6500015258789,68.48999786376953,73.0,9202837,2025-01-20
2025-01-27,67.62000274658203,67.62000274658203,70.79000091552734,63.400001525878906,68.5999984741211,8639321,2025-01-27
2025-02-03,66.70999908447266,66.70999908447266,69.8499984741211,66.0,66.51000213623047,4208275,2025-02-03
2025-02-10,57.63999938964844,57.63999938964844,66.97000122070312,57.0,66.5999984741211,7288226,2025-02-10
2025-02-17,56.45000076293945,56.45000076293945,59.31999969482422,53.36000061035156,56.68000030517578,9057547,2025-02-17
2025-02-24,49.279998779296875,49.279998779296875,56.400001525878906,48.0099983215332,56.400001525878906,5326661,2025-02-24
2025-03-03,55.220001220703125,55.220001220703125,56.439998626708984,46.5,49.5099983215332,9775360,2025-03-03
2025-03-10,50.40999984741211,50.40999984741211,56.70000076293945,50.11000061035156,55.0,4493532,2025-03-10
2025-03-17,54.84000015258789,54.84000015258789,55.75,49.209999084472656,50.599998474121094,7884066,2025-03-17
2025-03-24,52.18000030517578,52.18000030517578,59.38999938964844,51.189998626708984,55.33000183105469,25620522,2025-03-24
2025-03-31,51.54999923706055,51.54999923706055,55.900001525878906,50.79999923706055,52.18000030517578,7837273,2025-03-31
2025-04-07,50.36000061035156,50.36000061035156,51.45000076293945,44.5,44.5,6134538,2025-04-07
2025-04-14,53.790000915527344,53.790000915527344,54.599998474121094,50.36000061035156,50.36000061035156,5265465,2025-04-14
2025-04-21,58.279998779296875,58.279998779296875,65.69999694824219,53.66999816894531,54.150001525878906,64333454,2025-04-21
2025-04-28,55.459999084472656,55.459999084472656,59.36000061035156,55.119998931884766,58.099998474121094,11484088,2025-04-28
2025-05-05,52.279998779296875,52.279998779296875,57.11000061035156,50.5,55.40999984741211,7736932,2025-05-05
2025-05-12,61.77000045776367,61.77000045776367,62.5,54.29999923706055,54.29999923706055,17027811,2025-05-12
2025-05-19,63.68000030517578,63.68000030517578,66.43000030517578,60.290000915527344,62.0,26507238,2025-05-19
2025-05-26,85.7699966430664,85.7699966430664,88.19000244140625,63.20000076293945,64.0,392202155,2025-05-26
2025-06-02,73.56999969482422,73.56999969482422,84.4000015258789,72.5,84.4000015258789,47178313,2025-06-02
