Date,Adj Close_MOTHERSON.NS,Close_MOTHERSON.NS,High_MOTHERSON.NS,Low_MOTHERSON.NS,Open_MOTHERSON.NS,Volume_MOTHERSON.NS,Date
2024-10-14,203.88621520996094,205.13999938964844,215.8699951171875,198.5399932861328,213.75999450683594,62043947,2024-10-14
2024-10-21,188.51075744628906,189.6699981689453,206.66000366210938,187.13999938964844,205.13999938964844,61360199,2024-10-21
2024-10-28,181.11622619628906,182.22999572753906,192.4600067138672,179.66000366210938,187.00999450683594,50637246,2024-10-28
2024-11-04,175.0038299560547,176.0800018310547,189.74000549316406,175.52000427246094,182.32000732421875,73351918,2024-11-04
2024-11-11,164.34934997558594,165.36000061035156,178.8800048828125,158.8000030517578,175.5399932861328,116241779,2024-11-11
2024-11-18,164.2201385498047,165.22999572753906,169.99000549316406,161.0,166.5,46996902,2024-11-18
2024-11-25,161.46707153320312,162.4600067138672,171.2100067138672,160.9199981689453,170.5,108114294,2024-11-25
2024-12-02,169.34860229492188,170.38999938964844,174.57000732421875,161.10000610351562,162.4600067138672,138392405,2024-12-02
2024-12-09,163.11691284179688,164.1199951171875,170.4600067138672,160.41000366210938,169.72999572753906,72423595,2024-12-09
2024-12-16,155.10618591308594,156.05999755859375,169.41000366210938,154.57000732421875,164.41000366210938,80153629,2024-12-16
2024-12-23,156.06033325195312,157.02000427246094,160.8300018310547,155.41000366210938,157.17999267578125,32612584,2024-12-23
2024-12-30,159.10162353515625,160.0800018310547,161.77999877929688,152.39999389648438,157.02000427246094,79307022,2024-12-30
2025-01-06,143.99452209472656,144.8800048828125,160.63999938964844,144.10000610351562,159.3699951171875,54646036,2025-01-06
2025-01-13,150.20632934570312,151.1300048828125,151.60000610351562,138.11000061035156,142.58999633789062,43572060,2025-01-13
2025-01-20,142.11607360839844,142.99000549316406,151.64999389648438,140.61000061035156,150.5,40536149,2025-01-20
2025-01-27,141.75827026367188,142.6300048828125,143.35000610351562,136.0,141.4499969482422,64940635,2025-01-27
2025-02-03,137.2261505126953,138.07000732421875,142.13999938964844,129.61000061035156,141.33999633789062,121521819,2025-02-03
2025-02-10,125.4386215209961,126.20999908447266,138.32000732421875,121.0,138.10000610351562,113992841,2025-02-10
2025-02-17,127.992919921875,128.77999877929688,132.1999969482422,121.08000183105469,126.19999694824219,126797708,2025-02-17
2025-02-24,117.86518859863281,118.58999633789062,128.0,116.72000122070312,128.0,94817414,2025-02-24
2025-03-03,127.00896453857422,127.79000091552734,131.0800018310547,115.83000183105469,119.33000183105469,87487665,2025-03-03
2025-03-10,121.01582336425781,121.76000213623047,129.00999450683594,121.26000213623047,127.9800033569336,52801882,2025-03-10
2025-03-17,130.53726196289062,131.33999633789062,132.8000030517578,119.43000030517578,120.0,47983791,2025-03-17
2025-03-24,130.1595916748047,130.9600067138672,137.17999267578125,124.7300033569336,132.1999969482422,96268868,2025-03-24
