Date,Adj Close_STOVEKRAFT.NS,Close_STOVEKRAFT.NS,High_STOVEKRAFT.NS,Low_STOVEKRAFT.NS,Open_STOVEKRAFT.NS,Volume_STOVEKRAFT.NS,Date
2023-09-18,517.7175903320312,519.2000122070312,539.1500244140625,516.0499877929688,534.0,438852,2023-09-18
2023-09-25,544.989501953125,546.5499877929688,548.25,517.2999877929688,520.0,500270,2023-09-25
2023-10-02,568.6716918945312,570.2999877929688,578.0,540.0,546.5499877929688,928604,2023-10-02
2023-10-09,561.4423828125,563.0499877929688,577.0,552.0999755859375,567.2000122070312,460838,2023-10-09
2023-10-16,545.6875,547.25,579.0,540.0,563.5,550268,2023-10-16
2023-10-23,509.3914489746094,510.8500061035156,547.2999877929688,497.5,547.25,532594,2023-10-23
2023-10-30,510.53814697265625,512.0,521.0999755859375,491.1000061035156,511.0,412823,2023-10-30
2023-11-06,509.1919860839844,510.6499938964844,533.5999755859375,495.0,510.0,671331,2023-11-06
2023-11-13,516.9697265625,518.4500122070312,537.75,507.1000061035156,513.9000244140625,426847,2023-11-13
2023-11-20,478.1807861328125,479.54998779296875,524.9500122070312,477.79998779296875,523.0,1219830,2023-11-20
2023-11-27,485.1607971191406,486.54998779296875,491.79998779296875,458.54998779296875,479.54998779296875,827719,2023-11-27
2023-12-04,484.01409912109375,485.3999938964844,494.0,477.0,489.45001220703125,494257,2023-12-04
2023-12-11,475.039794921875,476.3999938964844,487.6000061035156,475.0,485.3999938964844,302632,2023-12-11
2023-12-18,462.72503662109375,464.04998779296875,484.95001220703125,458.0,478.0,418519,2023-12-18
2023-12-25,448.6653137207031,449.95001220703125,471.04998779296875,449.04998779296875,464.04998779296875,354118,2023-12-25
2024-01-01,479.8759460449219,481.25,490.0,450.0,450.5,931609,2024-01-01
2024-01-08,467.5611877441406,468.8999938964844,484.95001220703125,467.3500061035156,484.0,298462,2024-01-08
2024-01-15,447.6183166503906,448.8999938964844,468.8999938964844,444.54998779296875,468.8999938964844,367771,2024-01-15
2024-01-22,442.43316650390625,443.70001220703125,456.95001220703125,435.1000061035156,448.8999938964844,277878,2024-01-22
2024-01-29,443.03143310546875,444.29998779296875,449.8999938964844,435.54998779296875,443.70001220703125,379557,2024-01-29
2024-02-05,463.1239318847656,464.45001220703125,472.0,432.79998779296875,442.0,633640,2024-02-05
2024-02-12,473.9927978515625,475.3500061035156,481.95001220703125,423.0,455.0,1321679,2024-02-12
2024-02-19,506.6991271972656,508.1499938964844,511.0,472.29998779296875,482.0,1111989,2024-02-19
2024-02-26,498.7718505859375,500.20001220703125,515.0,480.0,510.0,593362,2024-02-26
2024-03-04,472.2976379394531,473.6499938964844,506.95001220703125,470.04998779296875,491.75,398366,2024-03-04
2024-03-11,469.1566467285156,470.5,481.54998779296875,412.29998779296875,475.79998779296875,985082,2024-03-11
2024-03-18,430.96600341796875,432.20001220703125,470.8500061035156,430.04998779296875,464.0,599443,2024-03-18
2024-03-25,418.3520812988281,419.54998779296875,438.04998779296875,409.5,432.20001220703125,839074,2024-03-25
2024-04-01,457.888916015625,459.20001220703125,467.29998779296875,423.79998779296875,423.95001220703125,527575,2024-04-01
2024-04-08,435.8520202636719,437.1000061035156,463.0,434.8500061035156,462.0,503535,2024-04-08
2024-04-15,430.2181396484375,431.45001220703125,441.29998779296875,422.04998779296875,437.1000061035156,261109,2024-04-15
2024-04-22,430.5671081542969,431.79998779296875,439.0,427.1000061035156,437.0,403909,2024-04-22
2024-04-29,454.5484619140625,455.8500061035156,464.8500061035156,429.8999938964844,432.0,756171,2024-04-29
2024-05-06,442.4830017089844,443.75,459.45001220703125,437.0,456.70001220703125,232762,2024-05-06
2024-05-13,480.4243469238281,481.79998779296875,498.29998779296875,437.0,439.25,822335,2024-05-13
2024-05-20,495.2319641113281,496.6499938964844,510.20001220703125,481.79998779296875,481.79998779296875,510210,2024-05-20
2024-05-27,479.3275146484375,480.70001220703125,517.9500122070312,467.25,506.04998779296875,571485,2024-05-27
2024-06-03,488.2021179199219,489.6000061035156,498.95001220703125,445.0,486.95001220703125,564059,2024-06-03
2024-06-10,526.442626953125,527.9500122070312,550.0,488.5,488.5,1866729,2024-06-10
2024-06-17,577.1473999023438,578.7999877929688,597.7000122070312,525.0,527.9500122070312,2455495,2024-06-17
2024-06-24,592.0547485351562,593.75,617.2000122070312,571.6500244140625,578.7999877929688,1634708,2024-06-24
2024-07-01,639.1199951171875,640.9500122070312,656.2999877929688,595.9000244140625,596.0,1729794,2024-07-01
2024-07-08,610.352294921875,612.0999755859375,649.9000244140625,595.0499877929688,642.5499877929688,754332,2024-07-08
2024-07-15,586.91943359375,588.5999755859375,616.4000244140625,572.0999755859375,616.4000244140625,430986,2024-07-15
2024-07-22,632.8878173828125,634.7000122070312,637.9500122070312,562.2999877929688,589.0,540801,2024-07-22
2024-07-29,586.2713012695312,587.9500122070312,640.0,587.0999755859375,638.0999755859375,454310,2024-07-29
2024-08-05,610.9506225585938,612.7000122070312,622.0999755859375,556.0499877929688,575.1500244140625,451769,2024-08-05
2024-08-12,728.66357421875,730.75,744.9000244140625,621.9500122070312,622.0,4614038,2024-08-12
2024-08-19,778.6204833984375,780.8499755859375,798.9500122070312,730.0,730.0,1260092,2024-08-19
2024-08-26,838.5489501953125,840.9500122070312,850.0,761.5499877929688,781.0,1086722,2024-08-26
2024-09-02,825.0376586914062,827.4000244140625,879.0999755859375,785.0,845.0499877929688,609455,2024-09-02
2024-09-09,868.8621215820312,871.3499755859375,888.0,799.75,832.0,587468,2024-09-09
2024-09-16,933.2999877929688,933.2999877929688,967.5,888.0,901.9500122070312,961019,2024-09-16
2024-09-23,895.8499755859375,895.8499755859375,955.0,885.0,951.0,750704,2024-09-23
2024-09-30,877.4500122070312,877.4500122070312,915.9000244140625,840.4500122070312,895.7999877929688,471729,2024-09-30
2024-10-07,889.7999877929688,889.7999877929688,916.0,812.4500122070312,877.4500122070312,556951,2024-10-07
2024-10-14,881.0999755859375,881.0999755859375,939.0,855.75,890.0,588714,2024-10-14
2024-10-21,854.2999877929688,854.2999877929688,891.0,842.9500122070312,884.4000244140625,436158,2024-10-21
2024-10-28,800.0999755859375,800.0999755859375,901.0,745.25,845.0,1063852,2024-10-28
2024-11-04,801.75,801.75,827.0,778.0499877929688,809.9500122070312,316086,2024-11-04
2024-11-11,721.2000122070312,721.2000122070312,816.0,705.0,789.7000122070312,389896,2024-11-11
2024-11-18,780.9000244140625,780.9000244140625,789.5,704.25,720.0,506832,2024-11-18
2024-11-25,822.5999755859375,822.5999755859375,828.0,755.0999755859375,810.0,329303,2024-11-25
2024-12-02,808.6500244140625,808.6500244140625,832.4000244140625,802.5999755859375,822.5999755859375,199934,2024-12-02
2024-12-09,805.25,805.25,855.0,765.0499877929688,803.4500122070312,228458,2024-12-09
2024-12-16,862.9500122070312,862.9500122070312,975.0,818.7999877929688,825.0,1654255,2024-12-16
2024-12-23,849.0999755859375,849.0999755859375,875.1500244140625,820.5999755859375,870.0,284043,2024-12-23
2024-12-30,902.7000122070312,902.7000122070312,924.2000122070312,829.9000244140625,863.8499755859375,334743,2024-12-30
2025-01-06,840.2000122070312,840.2000122070312,913.0,825.0,902.75,482268,2025-01-06
2025-01-13,920.1500244140625,920.1500244140625,966.5499877929688,827.0,849.7999877929688,969834,2025-01-13
2025-01-20,797.5999755859375,797.5999755859375,975.4000244140625,793.0999755859375,930.5499877929688,1009286,2025-01-20
2025-01-27,860.9000244140625,860.9000244140625,870.0,706.0499877929688,784.1500244140625,820054,2025-01-27
2025-02-03,774.2000122070312,774.2000122070312,863.3499755859375,739.5499877929688,850.0,1254593,2025-02-03
2025-02-10,702.3499755859375,702.3499755859375,790.0,700.0,774.2000122070312,489446,2025-02-10
2025-02-17,789.75,789.75,799.0,675.0,690.0,734440,2025-02-17
2025-02-24,714.9000244140625,714.9000244140625,803.5,707.5,789.75,217277,2025-02-24
2025-03-03,770.1500244140625,770.1500244140625,783.5,667.5,721.4500122070312,385945,2025-03-03
2025-03-10,740.9500122070312,740.9500122070312,795.2000122070312,731.2000122070312,766.8499755859375,128357,2025-03-10
2025-03-17,789.9500122070312,789.9500122070312,820.0,738.0,755.0,258613,2025-03-17
2025-03-24,704.5499877929688,704.5499877929688,795.0,698.4500122070312,790.25,261145,2025-03-24
2025-03-31,695.75,695.75,750.0,691.0,704.5499877929688,144368,2025-03-31
2025-04-07,657.5999755859375,657.5999755859375,697.9000244140625,634.0,667.0,345638,2025-04-07
2025-04-14,681.9500122070312,681.9500122070312,697.9500122070312,655.9500122070312,667.4500122070312,217044,2025-04-14
2025-04-21,627.1500244140625,627.1500244140625,684.0,625.0,681.9500122070312,275299,2025-04-21
2025-04-28,598.7999877929688,598.7999877929688,644.9500122070312,596.0,625.0,302448,2025-04-28
2025-05-05,582.2000122070312,582.2000122070312,643.75,563.5499877929688,597.9500122070312,573912,2025-05-05
2025-05-12,620.3499755859375,620.3499755859375,642.9500122070312,586.9000244140625,586.9000244140625,467830,2025-05-12
2025-05-19,567.75,567.75,645.0,559.5999755859375,620.3499755859375,927263,2025-05-19
2025-05-26,545.9000244140625,545.9000244140625,583.2000122070312,537.7000122070312,575.0,508266,2025-05-26
2025-06-02,580.8499755859375,580.8499755859375,615.0,524.7000122070312,544.0,1446957,2025-06-02
2025-06-09,595.9000244140625,595.9000244140625,625.5499877929688,579.3499755859375,581.4500122070312,887956,2025-06-09
2025-06-16,563.25,563.25,598.5,556.7000122070312,595.2000122070312,405693,2025-06-16
2025-06-23,587.0499877929688,587.0499877929688,594.75,555.0,567.2000122070312,370053,2025-06-23
2025-06-30,605.6500244140625,605.6500244140625,610.0,581.9000244140625,589.9000244140625,503638,2025-06-30
2025-07-07,582.5499877929688,582.5499877929688,611.7000122070312,576.4500122070312,605.6500244140625,198607,2025-07-07
2025-07-14,595.8499755859375,595.8499755859375,602.0,576.6500244140625,582.5,116139,2025-07-14
